met,PValue,adjPVal,logFC
Acetate,0.178,0.244,-0.061
Acetoacetate,0.005,0.011,-0.128
Acetone,0.134,0.191,-0.068
Ala,0.01,0.021,-0.116
Albumin,0.215,0.287,0.056
ApoA1,0.56,0.637,0.029
ApoB,0.0,0.0,0.196
ApoB_by_ApoA1,0.001,0.002,0.155
Cholines,0.054,0.088,0.093
Citrate,0.987,0.99,0.001
Clinical_LDL_C,0.0,0.0,0.245
Creatinine,0.01,0.02,-0.136
DHA,0.638,0.707,-0.022
DHA_pct,0.941,0.956,-0.003
Gln,0.053,0.087,0.087
Glucose,0.0,0.0,-0.278
Gly,0.003,0.008,0.14
GlycA,0.0,0.0,-0.194
HDL_C,0.016,0.031,0.121
HDL_CE,0.012,0.024,0.126
HDL_CE_pct,0.0,0.0,0.252
HDL_CE_pct_C,0.042,0.071,0.092
HDL_C_pct,0.0,0.0,0.276
HDL_FC,0.05,0.082,0.1
HDL_FC_by_CE,0.045,0.075,-0.091
HDL_FC_pct,0.0,0.0,0.229
HDL_FC_pct_C,0.052,0.085,-0.088
HDL_L,0.367,0.45,0.046
HDL_P,0.291,0.37,0.051
HDL_PL,0.985,0.989,-0.001
HDL_PL_pct,0.0,0.0,-0.348
HDL_TG,0.0,0.001,-0.169
HDL_TG_pct,0.0,0.0,-0.18
HDL_size,0.026,0.047,0.113
His,0.372,0.455,0.04
IDL_C,0.0,0.0,0.265
IDL_CE,0.0,0.0,0.261
IDL_CE_pct,0.0,0.0,0.248
IDL_CE_pct_C,0.804,0.849,-0.011
IDL_C_pct,0.0,0.0,0.286
IDL_FC,0.0,0.0,0.269
IDL_FC_by_CE,0.796,0.842,0.012
IDL_FC_pct,0.0,0.0,0.213
IDL_FC_pct_C,0.761,0.813,0.014
IDL_L,0.0,0.0,0.24
IDL_P,0.0,0.0,0.211
IDL_PL,0.0,0.0,0.24
IDL_PL_pct,0.098,0.146,-0.074
IDL_TG,0.014,0.027,-0.112
IDL_TG_pct,0.0,0.0,-0.331
Ile,0.001,0.002,-0.155
LA,0.0,0.0,0.209
LA_pct,0.0,0.0,0.399
LDL_C,0.0,0.0,0.221
LDL_CE,0.0,0.0,0.199
LDL_CE_pct,0.119,0.173,0.07
LDL_CE_pct_C,0.0,0.0,-0.234
LDL_C_pct,0.0,0.0,0.33
LDL_FC,0.0,0.0,0.272
LDL_FC_by_CE,0.0,0.0,0.234
LDL_FC_pct,0.0,0.0,0.287
LDL_FC_pct_C,0.0,0.0,0.235
LDL_L,0.0,0.0,0.204
LDL_P,0.0,0.0,0.206
LDL_PL,0.0,0.0,0.214
LDL_PL_pct,0.683,0.747,0.019
LDL_TG,0.019,0.035,-0.107
LDL_TG_pct,0.0,0.0,-0.326
LDL_size,0.0,0.001,0.167
L_HDL_C,0.001,0.003,0.167
L_HDL_CE,0.001,0.002,0.175
L_HDL_CE_pct,0.0,0.0,0.28
L_HDL_CE_pct_C,0.0,0.0,0.176
L_HDL_C_pct,0.0,0.0,0.275
L_HDL_FC,0.006,0.014,0.141
L_HDL_FC_by_CE,0.0,0.001,-0.165
L_HDL_FC_pct,0.003,0.007,0.142
L_HDL_FC_pct_C,0.001,0.003,-0.15
L_HDL_L,0.018,0.033,0.122
L_HDL_P,0.004,0.008,0.15
L_HDL_PL,0.1,0.149,0.085
L_HDL_PL_pct,0.0,0.0,-0.323
L_HDL_TG,0.067,0.105,-0.086
L_HDL_TG_pct,0.0,0.001,-0.167
L_LDL_C,0.0,0.0,0.239
L_LDL_CE,0.0,0.0,0.222
L_LDL_CE_pct,0.014,0.027,0.11
L_LDL_CE_pct_C,0.0,0.0,-0.242
L_LDL_C_pct,0.0,0.0,0.325
L_LDL_FC,0.0,0.0,0.28
L_LDL_FC_by_CE,0.0,0.0,0.243
L_LDL_FC_pct,0.0,0.0,0.308
L_LDL_FC_pct_C,0.0,0.0,0.245
L_LDL_L,0.0,0.0,0.223
L_LDL_P,0.0,0.0,0.222
L_LDL_PL,0.0,0.0,0.231
L_LDL_PL_pct,0.689,0.752,0.018
L_LDL_TG,0.027,0.048,-0.1
L_LDL_TG_pct,0.0,0.0,-0.332
L_VLDL_C,0.759,0.811,-0.014
L_VLDL_CE,0.458,0.54,0.034
L_VLDL_CE_pct,0.0,0.0,0.24
L_VLDL_CE_pct_C,0.0,0.0,0.297
L_VLDL_C_pct,0.0,0.0,0.181
L_VLDL_FC,0.187,0.254,-0.061
L_VLDL_FC_by_CE,0.0,0.0,-0.297
L_VLDL_FC_pct,0.891,0.918,0.006
L_VLDL_FC_pct_C,0.0,0.0,-0.291
L_VLDL_L,0.122,0.177,-0.072
L_VLDL_P,0.089,0.135,-0.079
L_VLDL_PL,0.071,0.111,-0.084
L_VLDL_PL_pct,0.185,0.252,-0.061
L_VLDL_TG,0.039,0.066,-0.096
L_VLDL_TG_pct,0.083,0.127,-0.078
Lactate,0.637,0.707,0.022
Leu,0.048,0.079,-0.093
MUFA,0.015,0.03,-0.11
MUFA_pct,0.0,0.0,-0.213
M_HDL_C,0.598,0.672,0.026
M_HDL_CE,0.586,0.661,0.027
M_HDL_CE_pct,0.0,0.0,0.206
M_HDL_CE_pct_C,0.914,0.936,0.005
M_HDL_C_pct,0.0,0.0,0.223
M_HDL_FC,0.65,0.718,0.023
M_HDL_FC_by_CE,0.94,0.955,-0.004
M_HDL_FC_pct,0.0,0.001,0.187
M_HDL_FC_pct_C,0.971,0.978,-0.002
M_HDL_L,0.41,0.493,-0.04
M_HDL_P,0.993,0.995,0.0
M_HDL_PL,0.102,0.152,-0.079
M_HDL_PL_pct,0.0,0.0,-0.278
M_HDL_TG,0.0,0.0,-0.188
M_HDL_TG_pct,0.0,0.001,-0.169
M_LDL_C,0.0,0.0,0.176
M_LDL_CE,0.001,0.003,0.147
M_LDL_CE_pct,0.534,0.613,-0.028
M_LDL_CE_pct_C,0.0,0.0,-0.196
M_LDL_C_pct,0.0,0.0,0.25
M_LDL_FC,0.0,0.0,0.246
M_LDL_FC_by_CE,0.0,0.0,0.196
M_LDL_FC_pct,0.0,0.0,0.247
M_LDL_FC_pct_C,0.0,0.0,0.197
M_LDL_L,0.0,0.001,0.163
M_LDL_P,0.0,0.001,0.164
M_LDL_PL,0.0,0.0,0.174
M_LDL_PL_pct,0.254,0.33,0.051
M_LDL_TG,0.016,0.031,-0.109
M_LDL_TG_pct,0.0,0.0,-0.307
M_VLDL_C,0.0,0.0,0.24
M_VLDL_CE,0.0,0.0,0.292
M_VLDL_CE_pct,0.0,0.0,0.331
M_VLDL_CE_pct_C,0.0,0.0,0.307
M_VLDL_C_pct,0.0,0.0,0.331
M_VLDL_FC,0.0,0.001,0.165
M_VLDL_FC_by_CE,0.001,0.004,-0.145
M_VLDL_FC_pct,0.0,0.0,0.325
M_VLDL_FC_pct_C,0.0,0.0,-0.32
M_VLDL_L,0.118,0.171,0.071
M_VLDL_P,0.014,0.028,0.111
M_VLDL_PL,0.005,0.011,0.127
M_VLDL_PL_pct,0.0,0.0,0.31
M_VLDL_TG,0.166,0.23,-0.064
M_VLDL_TG_pct,0.0,0.0,-0.318
Omega_3,0.091,0.137,-0.079
Omega_3_pct,0.148,0.209,-0.067
Omega_3_pct_PUFA,0.002,0.005,-0.146
Omega_6,0.0,0.001,0.167
Omega_6_by_Omega_3,0.007,0.014,0.126
Omega_6_pct,0.0,0.0,0.311
Omega_6_pct_PUFA,0.001,0.003,0.153
PUFA,0.011,0.022,0.118
PUFA_by_MUFA,0.0,0.0,0.243
PUFA_pct,0.0,0.0,0.272
Phe,0.005,0.012,-0.126
Phosphatidylc,0.147,0.207,0.07
Phosphoglyc,0.416,0.499,0.039
Pyruvate,0.031,0.054,-0.1
Remnant_C,0.0,0.0,0.186
SFA,0.063,0.1,-0.084
SFA_pct,0.0,0.0,-0.209
S_HDL_C,0.941,0.956,0.003
S_HDL_CE,0.859,0.892,0.008
S_HDL_CE_pct,0.0,0.0,0.2
S_HDL_CE_pct_C,0.601,0.674,0.024
S_HDL_C_pct,0.0,0.0,0.258
S_HDL_FC,0.806,0.85,-0.011
S_HDL_FC_by_CE,0.598,0.672,-0.025
S_HDL_FC_pct,0.0,0.0,0.214
S_HDL_FC_pct_C,0.597,0.671,-0.025
S_HDL_L,0.045,0.075,-0.091
S_HDL_P,0.853,0.888,-0.008
S_HDL_PL,0.008,0.017,-0.12
S_HDL_PL_pct,0.0,0.0,-0.206
S_HDL_TG,0.0,0.0,-0.195
S_HDL_TG_pct,0.0,0.0,-0.186
S_LDL_C,0.0,0.0,0.201
S_LDL_CE,0.0,0.001,0.167
S_LDL_CE_pct,0.82,0.862,-0.01
S_LDL_CE_pct_C,0.0,0.0,-0.186
S_LDL_C_pct,0.0,0.0,0.223
S_LDL_FC,0.0,0.0,0.271
S_LDL_FC_by_CE,0.0,0.0,0.186
S_LDL_FC_pct,0.0,0.0,0.234
S_LDL_FC_pct_C,0.0,0.0,0.186
S_LDL_L,0.0,0.0,0.187
S_LDL_P,0.0,0.0,0.178
S_LDL_PL,0.0,0.0,0.212
S_LDL_PL_pct,0.494,0.576,0.031
S_LDL_TG,0.009,0.019,-0.119
S_LDL_TG_pct,0.0,0.0,-0.29
S_VLDL_C,0.005,0.012,0.125
S_VLDL_CE,0.028,0.05,0.099
S_VLDL_CE_pct,0.0,0.0,0.241
S_VLDL_CE_pct_C,0.0,0.0,-0.218
S_VLDL_C_pct,0.0,0.0,0.304
S_VLDL_FC,0.0,0.001,0.168
S_VLDL_FC_by_CE,0.0,0.0,0.216
S_VLDL_FC_pct,0.0,0.0,0.341
S_VLDL_FC_pct_C,0.0,0.0,0.224
S_VLDL_L,0.705,0.766,0.017
S_VLDL_P,0.839,0.877,0.009
S_VLDL_PL,0.019,0.036,0.106
S_VLDL_PL_pct,0.0,0.0,0.342
S_VLDL_TG,0.005,0.011,-0.129
S_VLDL_TG_pct,0.0,0.0,-0.311
Sphingomyelins,0.0,0.001,0.185
TG_by_PG,0.0,0.002,-0.167
Total_BCAA,0.007,0.014,-0.126
Total_C,0.0,0.0,0.232
Total_CE,0.0,0.0,0.237
Total_CE_pct,0.0,0.0,0.307
Total_CE_pct_C,0.797,0.842,-0.012
Total_C_pct,0.0,0.0,0.325
Total_FA,0.48,0.562,-0.032
Total_FC,0.0,0.0,0.217
Total_FC_by_CE,0.791,0.838,0.012
Total_FC_pct,0.0,0.0,0.336
Total_FC_pct_C,0.763,0.815,0.014
Total_L,0.015,0.029,0.111
Total_P,0.087,0.132,0.082
Total_PL,0.027,0.049,0.105
Total_PL_pct,0.061,0.097,-0.088
Total_TG,0.004,0.01,-0.132
Total_TG_pct,0.0,0.0,-0.23
Tyr,0.051,0.084,-0.088
Unsaturation,0.0,0.001,0.173
VLDL_C,0.034,0.059,0.095
VLDL_CE,0.003,0.007,0.133
VLDL_CE_pct,0.0,0.0,0.288
VLDL_CE_pct_C,0.0,0.0,0.273
VLDL_C_pct,0.0,0.0,0.292
VLDL_FC,0.351,0.434,0.042
VLDL_FC_by_CE,0.0,0.0,-0.274
VLDL_FC_pct,0.0,0.0,0.303
VLDL_FC_pct_C,0.0,0.0,-0.269
VLDL_L,0.419,0.502,-0.037
VLDL_P,0.316,0.397,0.045
VLDL_PL,0.946,0.96,0.003
VLDL_PL_pct,0.0,0.0,0.257
VLDL_TG,0.007,0.016,-0.124
VLDL_TG_pct,0.0,0.0,-0.276
VLDL_size,0.007,0.016,-0.128
Val,0.008,0.017,-0.122
XL_HDL_C,0.0,0.0,0.216
XL_HDL_CE,0.0,0.0,0.217
XL_HDL_CE_pct,0.0,0.0,0.188
XL_HDL_CE_pct_C,0.007,0.015,0.132
XL_HDL_C_pct,0.024,0.044,0.108
XL_HDL_FC,0.0,0.0,0.203
XL_HDL_FC_by_CE,0.642,0.711,-0.021
XL_HDL_FC_pct,0.196,0.265,-0.065
XL_HDL_FC_pct_C,0.002,0.004,-0.157
XL_HDL_L,0.0,0.001,0.179
XL_HDL_P,0.0,0.0,0.194
XL_HDL_PL,0.003,0.006,0.152
XL_HDL_PL_pct,0.999,0.999,-0.0
XL_HDL_TG,0.256,0.332,-0.052
XL_HDL_TG_pct,0.0,0.001,-0.173
XL_VLDL_C,0.582,0.658,-0.025
XL_VLDL_CE,0.673,0.738,0.019
XL_VLDL_CE_pct,0.0,0.0,0.22
XL_VLDL_CE_pct_C,0.0,0.0,0.238
XL_VLDL_C_pct,0.0,0.0,0.214
XL_VLDL_FC,0.115,0.168,-0.073
XL_VLDL_FC_by_CE,0.0,0.0,-0.241
XL_VLDL_FC_pct,0.0,0.001,0.163
XL_VLDL_FC_pct_C,0.0,0.0,-0.218
XL_VLDL_L,0.017,0.032,-0.111
XL_VLDL_P,0.017,0.032,-0.112
XL_VLDL_PL,0.049,0.081,-0.091
XL_VLDL_PL_pct,0.37,0.453,0.04
XL_VLDL_TG,0.002,0.004,-0.146
