met,PValue,adjPVal,logFC
Acetate,0.041,0.069,-0.114
Acetoacetate,0.043,0.073,-0.113
Acetone,0.687,0.751,-0.023
Ala,0.867,0.898,0.009
Albumin,0.517,0.597,0.036
ApoA1,0.592,0.667,0.033
ApoB,0.045,0.076,0.111
ApoB_by_ApoA1,0.134,0.192,0.085
Cholines,0.3,0.379,0.062
Citrate,0.408,0.491,0.047
Clinical_LDL_C,0.005,0.011,0.157
Creatinine,0.49,0.571,-0.045
DHA,0.607,0.68,-0.03
DHA_pct,0.909,0.931,-0.007
Gln,0.587,0.662,0.03
Glucose,0.0,0.0,-0.246
Gly,0.013,0.026,0.147
GlycA,0.118,0.171,-0.088
HDL_C,0.101,0.151,0.103
HDL_CE,0.087,0.132,0.107
HDL_CE_pct,0.001,0.002,0.191
HDL_CE_pct_C,0.161,0.224,0.079
HDL_C_pct,0.0,0.001,0.207
HDL_FC,0.184,0.251,0.084
HDL_FC_by_CE,0.165,0.229,-0.078
HDL_FC_pct,0.006,0.014,0.164
HDL_FC_pct_C,0.175,0.24,-0.076
HDL_L,0.451,0.534,0.047
HDL_P,0.379,0.462,0.053
HDL_PL,0.801,0.846,0.016
HDL_PL_pct,0.0,0.0,-0.239
HDL_TG,0.017,0.032,-0.134
HDL_TG_pct,0.012,0.024,-0.146
HDL_size,0.229,0.303,0.076
His,0.738,0.793,-0.019
IDL_C,0.001,0.003,0.186
IDL_CE,0.001,0.003,0.186
IDL_CE_pct,0.0,0.0,0.218
IDL_CE_pct_C,0.72,0.779,0.02
IDL_C_pct,0.0,0.0,0.239
IDL_FC,0.001,0.004,0.184
IDL_FC_by_CE,0.721,0.78,-0.02
IDL_FC_pct,0.006,0.013,0.153
IDL_FC_pct_C,0.727,0.785,-0.019
IDL_L,0.005,0.011,0.162
IDL_P,0.014,0.027,0.138
IDL_PL,0.009,0.019,0.15
IDL_PL_pct,0.049,0.08,-0.11
IDL_TG,0.075,0.116,-0.1
IDL_TG_pct,0.0,0.0,-0.249
Ile,0.012,0.025,-0.142
LA,0.029,0.052,0.123
LA_pct,0.0,0.0,0.28
LDL_C,0.013,0.026,0.138
LDL_CE,0.032,0.056,0.12
LDL_CE_pct,0.94,0.955,0.004
LDL_CE_pct_C,0.0,0.001,-0.203
LDL_C_pct,0.0,0.0,0.226
LDL_FC,0.001,0.003,0.183
LDL_FC_by_CE,0.0,0.001,0.204
LDL_FC_pct,0.0,0.0,0.232
LDL_FC_pct_C,0.0,0.001,0.205
LDL_L,0.024,0.044,0.126
LDL_P,0.045,0.075,0.112
LDL_PL,0.013,0.026,0.138
LDL_PL_pct,0.187,0.254,0.074
LDL_TG,0.076,0.118,-0.099
LDL_TG_pct,0.0,0.0,-0.241
LDL_size,0.015,0.029,0.139
L_HDL_C,0.053,0.086,0.123
L_HDL_CE,0.043,0.072,0.128
L_HDL_CE_pct,0.0,0.001,0.206
L_HDL_CE_pct_C,0.018,0.035,0.131
L_HDL_C_pct,0.0,0.001,0.203
L_HDL_FC,0.101,0.15,0.104
L_HDL_FC_by_CE,0.034,0.06,-0.118
L_HDL_FC_pct,0.055,0.089,0.113
L_HDL_FC_pct_C,0.072,0.112,-0.1
L_HDL_L,0.151,0.213,0.091
L_HDL_P,0.083,0.128,0.11
L_HDL_PL,0.281,0.359,0.069
L_HDL_PL_pct,0.0,0.001,-0.204
L_HDL_TG,0.267,0.344,-0.064
L_HDL_TG_pct,0.036,0.062,-0.122
L_LDL_C,0.007,0.015,0.152
L_LDL_CE,0.014,0.028,0.137
L_LDL_CE_pct,0.487,0.568,0.039
L_LDL_CE_pct_C,0.0,0.001,-0.209
L_LDL_C_pct,0.0,0.0,0.221
L_LDL_FC,0.001,0.002,0.188
L_LDL_FC_by_CE,0.0,0.001,0.21
L_LDL_FC_pct,0.0,0.0,0.245
L_LDL_FC_pct_C,0.0,0.001,0.211
L_LDL_L,0.013,0.025,0.14
L_LDL_P,0.025,0.045,0.125
L_LDL_PL,0.007,0.015,0.151
L_LDL_PL_pct,0.246,0.321,0.065
L_LDL_TG,0.097,0.145,-0.093
L_LDL_TG_pct,0.0,0.0,-0.243
L_VLDL_C,0.409,0.492,-0.047
L_VLDL_CE,0.812,0.855,-0.013
L_VLDL_CE_pct,0.006,0.014,0.156
L_VLDL_CE_pct_C,0.0,0.001,0.222
L_VLDL_C_pct,0.064,0.102,0.103
L_VLDL_FC,0.168,0.232,-0.079
L_VLDL_FC_by_CE,0.0,0.001,-0.222
L_VLDL_FC_pct,0.532,0.612,-0.035
L_VLDL_FC_pct_C,0.0,0.001,-0.219
L_VLDL_L,0.147,0.207,-0.083
L_VLDL_P,0.125,0.181,-0.088
L_VLDL_PL,0.115,0.168,-0.091
L_VLDL_PL_pct,0.355,0.437,-0.052
L_VLDL_TG,0.095,0.142,-0.096
L_VLDL_TG_pct,0.691,0.753,-0.022
Lactate,0.045,0.075,0.114
Leu,0.02,0.037,-0.136
MUFA,0.084,0.128,-0.097
MUFA_pct,0.008,0.018,-0.152
M_HDL_C,0.52,0.6,0.039
M_HDL_CE,0.503,0.584,0.041
M_HDL_CE_pct,0.004,0.009,0.164
M_HDL_CE_pct_C,0.733,0.79,0.02
M_HDL_C_pct,0.002,0.006,0.175
M_HDL_FC,0.605,0.678,0.032
M_HDL_FC_by_CE,0.736,0.792,-0.02
M_HDL_FC_pct,0.034,0.059,0.134
M_HDL_FC_pct_C,0.743,0.798,-0.02
M_HDL_L,0.846,0.882,-0.012
M_HDL_P,0.848,0.884,0.012
M_HDL_PL,0.504,0.585,-0.04
M_HDL_PL_pct,0.0,0.002,-0.203
M_HDL_TG,0.009,0.019,-0.146
M_HDL_TG_pct,0.016,0.03,-0.139
M_LDL_C,0.054,0.088,0.107
M_LDL_CE,0.134,0.191,0.084
M_LDL_CE_pct,0.463,0.545,-0.041
M_LDL_CE_pct_C,0.003,0.008,-0.168
M_LDL_C_pct,0.001,0.003,0.184
M_LDL_FC,0.003,0.007,0.165
M_LDL_FC_by_CE,0.003,0.008,0.169
M_LDL_FC_pct,0.0,0.001,0.204
M_LDL_FC_pct_C,0.003,0.007,0.169
M_LDL_L,0.084,0.128,0.096
M_LDL_P,0.123,0.177,0.086
M_LDL_PL,0.059,0.094,0.105
M_LDL_PL_pct,0.33,0.412,0.054
M_LDL_TG,0.067,0.106,-0.103
M_LDL_TG_pct,0.0,0.0,-0.228
M_VLDL_C,0.011,0.023,0.141
M_VLDL_CE,0.001,0.003,0.183
M_VLDL_CE_pct,0.0,0.0,0.229
M_VLDL_CE_pct_C,0.0,0.0,0.235
M_VLDL_C_pct,0.0,0.0,0.223
M_VLDL_FC,0.126,0.181,0.085
M_VLDL_FC_by_CE,0.01,0.021,-0.144
M_VLDL_FC_pct,0.0,0.001,0.208
M_VLDL_FC_pct_C,0.0,0.0,-0.236
M_VLDL_L,0.731,0.788,0.019
M_VLDL_P,0.433,0.516,0.044
M_VLDL_PL,0.305,0.385,0.057
M_VLDL_PL_pct,0.001,0.003,0.189
M_VLDL_TG,0.22,0.292,-0.07
M_VLDL_TG_pct,0.0,0.001,-0.207
Omega_3,0.096,0.144,-0.097
Omega_3_pct,0.135,0.192,-0.086
Omega_3_pct_PUFA,0.015,0.029,-0.14
Omega_6,0.092,0.138,0.096
Omega_6_by_Omega_3,0.069,0.108,0.104
Omega_6_pct,0.0,0.0,0.239
Omega_6_pct_PUFA,0.007,0.016,0.154
PUFA,0.37,0.452,0.052
PUFA_by_MUFA,0.004,0.009,0.166
PUFA_pct,0.001,0.002,0.191
Phe,0.387,0.47,-0.048
Phosphatidylc,0.422,0.505,0.048
Phosphoglyc,0.708,0.768,0.022
Pyruvate,0.217,0.289,0.071
Remnant_C,0.05,0.082,0.11
SFA,0.162,0.225,-0.079
SFA_pct,0.014,0.028,-0.136
S_HDL_C,0.727,0.785,0.02
S_HDL_CE,0.665,0.731,0.024
S_HDL_CE_pct,0.004,0.01,0.161
S_HDL_CE_pct_C,0.576,0.652,0.032
S_HDL_C_pct,0.0,0.001,0.202
S_HDL_FC,0.965,0.974,0.002
S_HDL_FC_by_CE,0.575,0.651,-0.032
S_HDL_FC_pct,0.009,0.018,0.154
S_HDL_FC_pct_C,0.57,0.647,-0.033
S_HDL_L,0.344,0.426,-0.053
S_HDL_P,0.897,0.922,0.007
S_HDL_PL,0.195,0.264,-0.073
S_HDL_PL_pct,0.014,0.028,-0.142
S_HDL_TG,0.006,0.014,-0.156
S_HDL_TG_pct,0.006,0.013,-0.16
S_LDL_C,0.031,0.055,0.12
S_LDL_CE,0.101,0.15,0.091
S_LDL_CE_pct,0.396,0.479,-0.047
S_LDL_CE_pct_C,0.003,0.008,-0.165
S_LDL_C_pct,0.014,0.028,0.136
S_LDL_FC,0.001,0.003,0.184
S_LDL_FC_by_CE,0.003,0.008,0.165
S_LDL_FC_pct,0.001,0.002,0.19
S_LDL_FC_pct_C,0.003,0.008,0.165
S_LDL_L,0.045,0.075,0.111
S_LDL_P,0.15,0.211,0.08
S_LDL_PL,0.012,0.024,0.139
S_LDL_PL_pct,0.24,0.315,0.066
S_LDL_TG,0.046,0.077,-0.112
S_LDL_TG_pct,0.0,0.0,-0.222
S_VLDL_C,0.282,0.36,0.06
S_VLDL_CE,0.455,0.538,0.042
S_VLDL_CE_pct,0.006,0.013,0.153
S_VLDL_CE_pct_C,0.009,0.019,-0.151
S_VLDL_C_pct,0.0,0.001,0.197
S_VLDL_FC,0.099,0.148,0.092
S_VLDL_FC_by_CE,0.011,0.023,0.147
