met,PValue,adjPVal,logFC
Acetate,0.173,0.238,-0.053
Acetoacetate,0.43,0.513,-0.031
Acetone,0.659,0.726,0.017
Ala,0.036,0.062,-0.082
Albumin,0.259,0.336,-0.044
ApoA1,0.232,0.306,-0.051
ApoB,0.005,0.012,0.109
ApoB_by_ApoA1,0.003,0.006,0.12
Cholines,0.944,0.958,0.003
Citrate,0.463,0.545,0.029
Clinical_LDL_C,0.003,0.007,0.116
Creatinine,0.637,0.707,-0.022
DHA,0.248,0.323,-0.048
DHA_pct,0.505,0.586,-0.027
Gln,0.047,0.077,0.078
Glucose,0.0,0.0,-0.249
Gly,0.063,0.101,0.077
GlycA,0.022,0.041,-0.09
HDL_C,0.982,0.987,0.001
HDL_CE,0.909,0.931,0.005
HDL_CE_pct,0.003,0.006,0.12
HDL_CE_pct_C,0.144,0.204,0.058
HDL_C_pct,0.002,0.004,0.128
HDL_FC,0.777,0.826,-0.013
HDL_FC_by_CE,0.148,0.209,-0.057
HDL_FC_pct,0.031,0.055,0.091
HDL_FC_pct_C,0.159,0.222,-0.055
HDL_L,0.343,0.425,-0.042
HDL_P,0.423,0.507,-0.034
HDL_PL,0.129,0.185,-0.066
HDL_PL_pct,0.0,0.0,-0.179
HDL_TG,0.023,0.042,-0.089
HDL_TG_pct,0.112,0.164,-0.065
HDL_size,0.683,0.747,0.018
His,0.525,0.604,-0.025
IDL_C,0.003,0.008,0.118
IDL_CE,0.005,0.011,0.114
IDL_CE_pct,0.053,0.087,0.077
IDL_CE_pct_C,0.128,0.185,-0.059
IDL_C_pct,0.005,0.012,0.111
IDL_FC,0.001,0.004,0.128
IDL_FC_by_CE,0.128,0.184,0.059
IDL_FC_pct,0.001,0.003,0.126
IDL_FC_pct_C,0.127,0.183,0.06
IDL_L,0.007,0.014,0.109
IDL_P,0.006,0.014,0.107
IDL_PL,0.004,0.009,0.117
IDL_PL_pct,0.757,0.81,0.012
IDL_TG,0.218,0.29,-0.048
IDL_TG_pct,0.0,0.001,-0.146
Ile,0.031,0.055,-0.086
LA,0.009,0.02,0.102
LA_pct,0.0,0.0,0.22
LDL_C,0.01,0.02,0.101
LDL_CE,0.02,0.038,0.091
LDL_CE_pct,0.623,0.694,0.019
LDL_CE_pct_C,0.004,0.01,-0.115
LDL_C_pct,0.0,0.001,0.146
LDL_FC,0.001,0.003,0.127
LDL_FC_by_CE,0.004,0.01,0.115
LDL_FC_pct,0.001,0.002,0.137
LDL_FC_pct_C,0.004,0.009,0.116
LDL_L,0.016,0.031,0.094
LDL_P,0.005,0.011,0.11
LDL_PL,0.01,0.02,0.101
LDL_PL_pct,0.481,0.563,0.028
LDL_TG,0.158,0.221,-0.055
LDL_TG_pct,0.0,0.0,-0.152
LDL_size,0.01,0.02,0.104
L_HDL_C,0.301,0.381,0.046
L_HDL_CE,0.247,0.322,0.051
L_HDL_CE_pct,0.0,0.0,0.169
L_HDL_CE_pct_C,0.003,0.007,0.116
L_HDL_C_pct,0.0,0.0,0.162
L_HDL_FC,0.541,0.619,0.027
L_HDL_FC_by_CE,0.006,0.013,-0.108
