met,PValue,adjPVal,logFC
Acetate,0.189,0.256,-0.079
Acetoacetate,0.679,0.744,0.025
Acetone,0.857,0.891,0.011
Ala,0.088,0.134,-0.103
Albumin,0.317,0.398,-0.061
ApoA1,0.35,0.432,-0.062
ApoB,0.002,0.004,0.191
ApoB_by_ApoA1,0.001,0.003,0.199
Cholines,0.457,0.54,0.048
Citrate,0.049,0.081,0.122
Clinical_LDL_C,0.002,0.004,0.192
Creatinine,0.699,0.761,-0.027
DHA,0.199,0.269,-0.082
DHA_pct,0.157,0.219,-0.088
Gln,0.757,0.81,0.019
Glucose,0.001,0.002,-0.208
Gly,0.188,0.255,0.084
GlycA,0.882,0.91,-0.009
HDL_C,0.924,0.943,-0.006
HDL_CE,0.945,0.959,-0.005
HDL_CE_pct,0.052,0.086,0.119
HDL_CE_pct_C,0.546,0.624,0.037
HDL_C_pct,0.032,0.057,0.133
HDL_FC,0.866,0.898,-0.012
HDL_FC_by_CE,0.559,0.636,-0.036
HDL_FC_pct,0.053,0.086,0.126
HDL_FC_pct_C,0.59,0.665,-0.033
HDL_L,0.426,0.509,-0.054
HDL_P,0.504,0.584,-0.043
HDL_PL,0.212,0.283,-0.084
HDL_PL_pct,0.001,0.002,-0.211
HDL_TG,0.205,0.275,-0.077
HDL_TG_pct,0.517,0.597,-0.041
HDL_size,0.89,0.917,0.009
His,0.776,0.826,-0.017
IDL_C,0.001,0.004,0.199
IDL_CE,0.002,0.005,0.194
IDL_CE_pct,0.071,0.112,0.111
IDL_CE_pct_C,0.301,0.381,-0.062
IDL_C_pct,0.014,0.027,0.151
IDL_FC,0.001,0.002,0.211
IDL_FC_by_CE,0.298,0.378,0.063
IDL_FC_pct,0.009,0.019,0.157
IDL_FC_pct_C,0.289,0.368,0.064
IDL_L,0.002,0.005,0.191
IDL_P,0.001,0.003,0.201
IDL_PL,0.001,0.003,0.205
IDL_PL_pct,0.663,0.729,0.026
IDL_TG,0.765,0.816,-0.018
IDL_TG_pct,0.002,0.005,-0.192
Ile,0.315,0.395,-0.062
LA,0.001,0.003,0.202
LA_pct,0.0,0.0,0.315
LDL_C,0.004,0.01,0.173
LDL_CE,0.008,0.016,0.161
LDL_CE_pct,0.274,0.352,0.066
LDL_CE_pct_C,0.041,0.069,-0.126
LDL_C_pct,0.001,0.002,0.207
LDL_FC,0.001,0.003,0.201
LDL_FC_by_CE,0.039,0.067,0.127
LDL_FC_pct,0.008,0.016,0.165
LDL_FC_pct_C,0.034,0.059,0.131
LDL_L,0.006,0.014,0.165
LDL_P,0.002,0.004,0.189
LDL_PL,0.004,0.01,0.173
LDL_PL_pct,0.845,0.881,0.012
LDL_TG,0.645,0.714,-0.028
LDL_TG_pct,0.001,0.003,-0.196
LDL_size,0.005,0.011,0.175
L_HDL_C,0.538,0.617,0.042
L_HDL_CE,0.486,0.568,0.048
L_HDL_CE_pct,0.003,0.007,0.186
L_HDL_CE_pct_C,0.028,0.049,0.133
L_HDL_C_pct,0.004,0.009,0.181
L_HDL_FC,0.723,0.781,0.024
L_HDL_FC_by_CE,0.039,0.066,-0.125
L_HDL_FC_pct,0.161,0.224,0.089
L_HDL_FC_pct_C,0.064,0.102,-0.112
L_HDL_L,0.937,0.953,0.005
L_HDL_P,0.62,0.691,0.034
L_HDL_PL,0.714,0.774,-0.025
L_HDL_PL_pct,0.0,0.001,-0.235
L_HDL_TG,0.51,0.591,-0.041
L_HDL_TG_pct,0.481,0.563,-0.044
L_LDL_C,0.003,0.006,0.183
L_LDL_CE,0.004,0.01,0.173
L_LDL_CE_pct,0.146,0.206,0.087
L_LDL_CE_pct_C,0.024,0.045,-0.139
L_LDL_C_pct,0.001,0.002,0.21
L_LDL_FC,0.001,0.002,0.206
L_LDL_FC_by_CE,0.023,0.043,0.14
L_LDL_FC_pct,0.003,0.007,0.186
L_LDL_FC_pct_C,0.02,0.038,0.144
L_LDL_L,0.004,0.01,0.174
L_LDL_P,0.001,0.002,0.208
L_LDL_PL,0.003,0.007,0.181
L_LDL_PL_pct,0.901,0.925,0.008
L_LDL_TG,0.681,0.746,-0.025
L_LDL_TG_pct,0.001,0.002,-0.203
L_VLDL_C,0.313,0.393,0.062
L_VLDL_CE,0.087,0.133,0.105
L_VLDL_CE_pct,0.0,0.001,0.226
L_VLDL_CE_pct_C,0.0,0.0,0.247
L_VLDL_C_pct,0.001,0.004,0.194
L_VLDL_FC,0.752,0.806,0.02
L_VLDL_FC_by_CE,0.0,0.0,-0.25
L_VLDL_FC_pct,0.208,0.278,0.076
L_VLDL_FC_pct_C,0.0,0.001,-0.237
L_VLDL_L,0.993,0.995,0.001
L_VLDL_P,0.904,0.928,-0.008
L_VLDL_PL,0.941,0.956,0.005
L_VLDL_PL_pct,0.593,0.668,0.033
L_VLDL_TG,0.561,0.638,-0.036
L_VLDL_TG_pct,0.011,0.022,-0.153
Lactate,0.037,0.064,0.129
Leu,0.306,0.386,-0.064
MUFA,0.653,0.721,-0.027
MUFA_pct,0.263,0.34,-0.07
M_HDL_C,0.242,0.317,-0.077
M_HDL_CE,0.242,0.316,-0.077
M_HDL_CE_pct,0.183,0.25,0.082
M_HDL_CE_pct_C,0.469,0.551,0.047
M_HDL_C_pct,0.201,0.271,0.08
