met,PValue,adjPVal,logFC
Acetate,0.084,0.129,-0.055
Acetoacetate,0.038,0.065,-0.066
Acetone,0.959,0.97,-0.002
Ala,0.28,0.359,-0.034
Albumin,0.627,0.698,0.016
ApoA1,0.156,0.218,0.05
ApoB,0.094,0.141,0.053
ApoB_by_ApoA1,0.547,0.625,0.02
Cholines,0.267,0.344,0.038
Citrate,0.318,0.398,0.033
Clinical_LDL_C,0.004,0.01,0.091
Creatinine,0.165,0.229,-0.052
DHA,0.556,0.634,-0.02
DHA_pct,0.528,0.607,0.021
Gln,0.027,0.049,0.071
Glucose,0.0,0.0,-0.185
Gly,0.01,0.02,0.087
GlycA,0.0,0.0,-0.157
HDL_C,0.002,0.006,0.109
HDL_CE,0.002,0.004,0.113
HDL_CE_pct,0.0,0.0,0.171
HDL_CE_pct_C,0.015,0.029,0.078
HDL_C_pct,0.0,0.0,0.182
HDL_FC,0.011,0.023,0.091
HDL_FC_by_CE,0.016,0.031,-0.077
HDL_FC_pct,0.0,0.0,0.133
HDL_FC_pct_C,0.018,0.034,-0.076
HDL_L,0.076,0.118,0.063
HDL_P,0.181,0.247,0.046
HDL_PL,0.293,0.372,0.037
HDL_PL_pct,0.0,0.0,-0.202
HDL_TG,0.0,0.001,-0.113
HDL_TG_pct,0.0,0.0,-0.138
HDL_size,0.001,0.004,0.115
His,0.162,0.225,-0.045
IDL_C,0.0,0.001,0.119
IDL_CE,0.0,0.001,0.119
IDL_CE_pct,0.0,0.0,0.16
IDL_CE_pct_C,0.733,0.789,0.011
IDL_C_pct,0.0,0.0,0.176
IDL_FC,0.0,0.001,0.116
IDL_FC_by_CE,0.737,0.793,-0.011
IDL_FC_pct,0.0,0.001,0.115
IDL_FC_pct_C,0.754,0.808,-0.01
IDL_L,0.003,0.006,0.099
IDL_P,0.02,0.037,0.075
IDL_PL,0.003,0.008,0.097
IDL_PL_pct,0.2,0.269,-0.041
IDL_TG,0.0,0.001,-0.113
IDL_TG_pct,0.0,0.0,-0.203
Ile,0.004,0.009,-0.094
LA,0.015,0.029,0.078
LA_pct,0.0,0.0,0.237
LDL_C,0.016,0.031,0.077
LDL_CE,0.053,0.087,0.061
LDL_CE_pct,0.868,0.9,0.005
LDL_CE_pct_C,0.0,0.0,-0.172
LDL_C_pct,0.0,0.0,0.193
LDL_FC,0.0,0.001,0.115
LDL_FC_by_CE,0.0,0.0,0.172
LDL_FC_pct,0.0,0.0,0.197
LDL_FC_pct_C,0.0,0.0,0.172
LDL_L,0.044,0.074,0.064
LDL_P,0.067,0.106,0.058
LDL_PL,0.029,0.052,0.069
LDL_PL_pct,0.382,0.465,0.028
LDL_TG,0.0,0.001,-0.118
LDL_TG_pct,0.0,0.0,-0.195
LDL_size,0.017,0.033,0.078
L_HDL_C,0.0,0.0,0.139
L_HDL_CE,0.0,0.0,0.143
L_HDL_CE_pct,0.0,0.0,0.181
L_HDL_CE_pct_C,0.0,0.0,0.141
L_HDL_C_pct,0.0,0.0,0.173
L_HDL_FC,0.001,0.003,0.12
L_HDL_FC_by_CE,0.0,0.0,-0.14
L_HDL_FC_pct,0.056,0.091,0.064
L_HDL_FC_pct_C,0.0,0.0,-0.135
L_HDL_L,0.002,0.004,0.114
L_HDL_P,0.0,0.001,0.13
L_HDL_PL,0.01,0.02,0.094
L_HDL_PL_pct,0.0,0.0,-0.198
L_HDL_TG,0.282,0.36,-0.036
L_HDL_TG_pct,0.001,0.002,-0.114
L_LDL_C,0.005,0.011,0.091
L_LDL_CE,0.015,0.03,0.077
L_LDL_CE_pct,0.54,0.619,0.019
L_LDL_CE_pct_C,0.0,0.0,-0.188
L_LDL_C_pct,0.0,0.0,0.183
L_LDL_FC,0.0,0.0,0.125
L_LDL_FC_by_CE,0.0,0.0,0.188
L_LDL_FC_pct,0.0,0.0,0.215
L_LDL_FC_pct_C,0.0,0.0,0.189
L_LDL_L,0.014,0.027,0.079
L_LDL_P,0.042,0.071,0.065
L_LDL_PL,0.007,0.015,0.086
L_LDL_PL_pct,0.191,0.259,0.042
L_LDL_TG,0.0,0.001,-0.114
L_LDL_TG_pct,0.0,0.0,-0.201
