met,PValue,adjPVal,logFC
Acetate,0.253,0.328,-0.047
Acetoacetate,0.043,0.073,-0.083
Acetone,0.75,0.804,-0.013
Ala,0.264,0.34,-0.046
Albumin,0.348,0.43,0.039
ApoA1,0.551,0.629,0.027
ApoB,0.0,0.0,0.172
ApoB_by_ApoA1,0.001,0.003,0.137
Cholines,0.037,0.063,0.092
Citrate,0.661,0.728,0.019
Clinical_LDL_C,0.0,0.0,0.203
Creatinine,0.279,0.358,-0.052
DHA,0.747,0.801,0.014
DHA_pct,0.868,0.9,0.007
Gln,0.19,0.257,0.054
Glucose,0.0,0.0,-0.226
Gly,0.025,0.045,0.098
GlycA,0.01,0.02,-0.107
HDL_C,0.058,0.093,0.087
HDL_CE,0.052,0.085,0.089
HDL_CE_pct,0.0,0.0,0.165
HDL_CE_pct_C,0.365,0.447,0.037
HDL_C_pct,0.0,0.0,0.187
HDL_FC,0.092,0.138,0.079
HDL_FC_by_CE,0.376,0.459,-0.037
HDL_FC_pct,0.0,0.0,0.184
HDL_FC_pct_C,0.403,0.486,-0.035
HDL_L,0.44,0.523,0.036
HDL_P,0.245,0.32,0.051
HDL_PL,0.969,0.977,0.002
HDL_PL_pct,0.0,0.0,-0.254
HDL_TG,0.01,0.02,-0.107
HDL_TG_pct,0.009,0.018,-0.112
HDL_size,0.137,0.195,0.069
His,0.497,0.578,0.028
IDL_C,0.0,0.0,0.213
IDL_CE,0.0,0.0,0.21
IDL_CE_pct,0.0,0.0,0.177
IDL_CE_pct_C,0.675,0.74,-0.017
IDL_C_pct,0.0,0.0,0.207
IDL_FC,0.0,0.0,0.217
IDL_FC_by_CE,0.667,0.733,0.018
IDL_FC_pct,0.0,0.0,0.161
IDL_FC_pct_C,0.638,0.708,0.019
IDL_L,0.0,0.0,0.196
IDL_P,0.0,0.0,0.182
IDL_PL,0.0,0.0,0.195
IDL_PL_pct,0.116,0.169,-0.064
IDL_TG,0.147,0.207,-0.06
IDL_TG_pct,0.0,0.0,-0.237
Ile,0.027,0.048,-0.093
LA,0.0,0.0,0.186
LA_pct,0.0,0.0,0.293
LDL_C,0.0,0.0,0.188
LDL_CE,0.0,0.0,0.173
LDL_CE_pct,0.099,0.148,0.067
LDL_CE_pct_C,0.0,0.0,-0.161
LDL_C_pct,0.0,0.0,0.248
LDL_FC,0.0,0.0,0.223
LDL_FC_by_CE,0.0,0.0,0.162
LDL_FC_pct,0.0,0.0,0.204
LDL_FC_pct_C,0.0,0.0,0.163
LDL_L,0.0,0.0,0.177
LDL_P,0.0,0.0,0.176
LDL_PL,0.0,0.0,0.184
LDL_PL_pct,0.885,0.913,-0.006
LDL_TG,0.208,0.278,-0.052
LDL_TG_pct,0.0,0.0,-0.237
LDL_size,0.003,0.008,0.124
L_HDL_C,0.013,0.027,0.115
L_HDL_CE,0.01,0.021,0.119
L_HDL_CE_pct,0.0,0.0,0.19
L_HDL_CE_pct_C,0.007,0.015,0.111
L_HDL_C_pct,0.0,0.0,0.19
L_HDL_FC,0.035,0.061,0.099
L_HDL_FC_by_CE,0.008,0.017,-0.109
L_HDL_FC_pct,0.011,0.023,0.109
L_HDL_FC_pct_C,0.012,0.024,-0.103
L_HDL_L,0.077,0.119,0.083
L_HDL_P,0.021,0.04,0.108
L_HDL_PL,0.239,0.313,0.055
L_HDL_PL_pct,0.0,0.0,-0.242
L_HDL_TG,0.243,0.318,-0.05
L_HDL_TG_pct,0.023,0.042,-0.097
L_LDL_C,0.0,0.0,0.199
L_LDL_CE,0.0,0.0,0.187
L_LDL_CE_pct,0.028,0.05,0.09
L_LDL_CE_pct_C,0.0,0.0,-0.174
L_LDL_C_pct,0.0,0.0,0.244
L_LDL_FC,0.0,0.0,0.228
L_LDL_FC_by_CE,0.0,0.0,0.175
L_LDL_FC_pct,0.0,0.0,0.225
L_LDL_FC_pct_C,0.0,0.0,0.177
L_LDL_L,0.0,0.0,0.188
L_LDL_P,0.0,0.0,0.187
L_LDL_PL,0.0,0.0,0.193
L_LDL_PL_pct,0.992,0.994,-0.0
L_LDL_TG,0.217,0.289,-0.051
L_LDL_TG_pct,0.0,0.0,-0.243
L_VLDL_C,0.632,0.702,0.02
L_VLDL_CE,0.21,0.281,0.052
L_VLDL_CE_pct,0.001,0.004,0.134
L_VLDL_CE_pct_C,0.0,0.0,0.177
L_VLDL_C_pct,0.021,0.04,0.095
L_VLDL_FC,0.779,0.828,-0.012
L_VLDL_FC_by_CE,0.0,0.0,-0.176
L_VLDL_FC_pct,0.745,0.799,-0.013
L_VLDL_FC_pct_C,0.0,0.0,-0.173
L_VLDL_L,0.724,0.782,-0.015
L_VLDL_P,0.586,0.661,-0.023
L_VLDL_PL,0.512,0.593,-0.028
L_VLDL_PL_pct,0.317,0.398,-0.042
L_VLDL_TG,0.491,0.573,-0.029
L_VLDL_TG_pct,0.351,0.433,-0.038
Lactate,0.28,0.358,0.045
Leu,0.301,0.381,-0.044
MUFA,0.209,0.28,-0.052
MUFA_pct,0.001,0.003,-0.141
M_HDL_C,0.693,0.756,0.018
M_HDL_CE,0.705,0.766,0.017
M_HDL_CE_pct,0.002,0.006,0.128
M_HDL_CE_pct_C,0.601,0.674,-0.023
M_HDL_C_pct,0.001,0.002,0.144
M_HDL_FC,0.64,0.71,0.021
M_HDL_FC_by_CE,0.576,0.652,0.025
M_HDL_FC_pct,0.002,0.005,0.145
M_HDL_FC_pct_C,0.549,0.627,0.026
M_HDL_L,0.55,0.628,-0.027
M_HDL_P,0.894,0.92,0.006
M_HDL_PL,0.221,0.293,-0.054
M_HDL_PL_pct,0.0,0.0,-0.195
M_HDL_TG,0.003,0.007,-0.122
M_HDL_TG_pct,0.015,0.029,-0.103
M_LDL_C,0.0,0.0,0.159
M_LDL_CE,0.001,0.002,0.139
M_LDL_CE_pct,0.914,0.935,-0.004
M_LDL_CE_pct_C,0.002,0.005,-0.13
M_LDL_C_pct,0.0,0.0,0.191
M_LDL_FC,0.0,0.0,0.205
M_LDL_FC_by_CE,0.002,0.005,0.13
M_LDL_FC_pct,0.0,0.0,0.169
M_LDL_FC_pct_C,0.002,0.005,0.13
M_LDL_L,0.0,0.001,0.15
M_LDL_P,0.001,0.002,0.142
M_LDL_PL,0.0,0.001,0.156
M_LDL_PL_pct,0.665,0.731,0.018
M_LDL_TG,0.224,0.297,-0.05
M_LDL_TG_pct,0.0,0.0,-0.222
M_VLDL_C,0.0,0.0,0.198
M_VLDL_CE,0.0,0.0,0.231
M_VLDL_CE_pct,0.0,0.0,0.223
M_VLDL_CE_pct_C,0.0,0.0,0.217
