met,PValue,adjPVal,logFC
Acetate,0.162,0.225,-0.079
Acetoacetate,0.322,0.403,-0.056
Acetone,0.433,0.516,-0.045
Ala,0.358,0.44,-0.052
Albumin,0.711,0.771,0.021
ApoA1,0.062,0.098,-0.117
ApoB,0.016,0.031,0.136
ApoB_by_ApoA1,0.002,0.005,0.181
Cholines,0.65,0.718,-0.028
Citrate,0.057,0.092,0.111
Clinical_LDL_C,0.023,0.043,0.128
Creatinine,0.921,0.94,0.007
DHA,0.144,0.203,-0.087
DHA_pct,0.21,0.281,-0.073
Gln,0.253,0.329,0.065
Glucose,0.0,0.0,-0.257
Gly,0.065,0.102,0.111
GlycA,0.284,0.362,-0.061
HDL_C,0.237,0.311,-0.075
HDL_CE,0.261,0.338,-0.071
HDL_CE_pct,0.197,0.266,0.075
HDL_CE_pct_C,0.419,0.503,0.046
HDL_C_pct,0.189,0.256,0.077
HDL_FC,0.182,0.249,-0.086
HDL_FC_by_CE,0.425,0.508,-0.046
HDL_FC_pct,0.461,0.543,0.045
HDL_FC_pct_C,0.438,0.521,-0.044
HDL_L,0.071,0.111,-0.115
HDL_P,0.113,0.166,-0.096
HDL_PL,0.027,0.049,-0.14
HDL_PL_pct,0.005,0.012,-0.161
HDL_TG,0.226,0.299,-0.069
HDL_TG_pct,0.994,0.995,0.0
HDL_size,0.433,0.516,-0.05
His,0.397,0.48,-0.048
IDL_C,0.068,0.108,0.106
IDL_CE,0.084,0.129,0.101
IDL_CE_pct,0.277,0.355,0.063
IDL_CE_pct_C,0.186,0.254,-0.075
IDL_C_pct,0.078,0.121,0.101
IDL_FC,0.04,0.068,0.12
IDL_FC_by_CE,0.185,0.252,0.075
IDL_FC_pct,0.02,0.037,0.131
IDL_FC_pct_C,0.181,0.247,0.076
IDL_L,0.089,0.135,0.099
IDL_P,0.066,0.105,0.105
IDL_PL,0.051,0.084,0.114
IDL_PL_pct,0.341,0.423,0.054
IDL_TG,0.367,0.45,-0.051
IDL_TG_pct,0.012,0.024,-0.145
Ile,0.091,0.137,-0.097
LA,0.022,0.04,0.131
LA_pct,0.0,0.0,0.265
LDL_C,0.04,0.068,0.116
LDL_CE,0.054,0.088,0.109
LDL_CE_pct,0.13,0.186,0.086
LDL_CE_pct_C,0.198,0.267,-0.075
LDL_C_pct,0.003,0.007,0.173
LDL_FC,0.02,0.037,0.132
LDL_FC_by_CE,0.194,0.262,0.075
LDL_FC_pct,0.054,0.088,0.112
LDL_FC_pct_C,0.182,0.248,0.077
LDL_L,0.057,0.091,0.108
LDL_P,0.01,0.02,0.146
LDL_PL,0.045,0.076,0.113
LDL_PL_pct,0.838,0.876,0.012
LDL_TG,0.389,0.472,-0.049
LDL_TG_pct,0.004,0.008,-0.166
LDL_size,0.125,0.18,0.089
L_HDL_C,0.648,0.716,-0.029
L_HDL_CE,0.725,0.783,-0.023
L_HDL_CE_pct,0.029,0.052,0.127
L_HDL_CE_pct_C,0.015,0.029,0.138
L_HDL_C_pct,0.058,0.093,0.112
L_HDL_FC,0.427,0.51,-0.051
L_HDL_FC_by_CE,0.02,0.037,-0.132
L_HDL_FC_pct,0.901,0.925,0.007
L_HDL_FC_pct_C,0.03,0.052,-0.123
L_HDL_L,0.327,0.408,-0.063
L_HDL_P,0.545,0.623,-0.039
L_HDL_PL,0.15,0.211,-0.093
L_HDL_PL_pct,0.001,0.002,-0.194
L_HDL_TG,0.336,0.418,-0.057
L_HDL_TG_pct,0.726,0.784,0.021
L_LDL_C,0.043,0.072,0.115
L_LDL_CE,0.057,0.091,0.108
L_LDL_CE_pct,0.215,0.287,0.07
L_LDL_CE_pct_C,0.082,0.125,-0.101
L_LDL_C_pct,0.006,0.012,0.16
L_LDL_FC,0.021,0.039,0.132
L_LDL_FC_by_CE,0.079,0.121,0.102
L_LDL_FC_pct,0.018,0.034,0.138
L_LDL_FC_pct_C,0.07,0.11,0.105
