met,PValue,adjPVal,logFC
Acetate,0.584,0.659,-0.023
Acetoacetate,0.005,0.012,-0.116
Acetone,0.421,0.505,-0.034
Ala,0.414,0.498,-0.034
Albumin,0.321,0.402,0.041
ApoA1,0.199,0.269,0.059
ApoB,0.0,0.001,0.154
ApoB_by_ApoA1,0.01,0.021,0.109
Cholines,0.019,0.036,0.105
Citrate,0.663,0.73,0.019
Clinical_LDL_C,0.0,0.0,0.194
Creatinine,0.279,0.357,-0.053
DHA,0.855,0.889,0.008
DHA_pct,0.872,0.902,0.007
Gln,0.113,0.165,0.066
Glucose,0.0,0.0,-0.2
Gly,0.004,0.009,0.127
GlycA,0.0,0.001,-0.154
HDL_C,0.007,0.014,0.127
HDL_CE,0.006,0.014,0.127
HDL_CE_pct,0.0,0.0,0.182
HDL_CE_pct_C,0.437,0.52,0.033
HDL_C_pct,0.0,0.0,0.208
HDL_FC,0.011,0.022,0.121
HDL_FC_by_CE,0.451,0.534,-0.032
HDL_FC_pct,0.0,0.0,0.215
HDL_FC_pct_C,0.484,0.565,-0.029
HDL_L,0.113,0.165,0.074
HDL_P,0.095,0.143,0.074
HDL_PL,0.405,0.489,0.039
HDL_PL_pct,0.0,0.0,-0.272
HDL_TG,0.013,0.026,-0.103
HDL_TG_pct,0.003,0.007,-0.129
HDL_size,0.012,0.025,0.117
His,0.463,0.546,0.031
IDL_C,0.0,0.0,0.215
IDL_CE,0.0,0.0,0.213
IDL_CE_pct,0.0,0.0,0.189
IDL_CE_pct_C,0.961,0.971,-0.002
IDL_C_pct,0.0,0.0,0.215
IDL_FC,0.0,0.0,0.216
IDL_FC_by_CE,0.951,0.963,0.003
IDL_FC_pct,0.0,0.001,0.155
IDL_FC_pct_C,0.914,0.935,0.004
IDL_L,0.0,0.0,0.198
IDL_P,0.0,0.0,0.167
IDL_PL,0.0,0.0,0.194
IDL_PL_pct,0.044,0.073,-0.083
IDL_TG,0.174,0.239,-0.057
IDL_TG_pct,0.0,0.0,-0.237
Ile,0.031,0.054,-0.091
LA,0.0,0.0,0.177
LA_pct,0.0,0.0,0.302
LDL_C,0.0,0.0,0.179
LDL_CE,0.0,0.0,0.163
LDL_CE_pct,0.09,0.135,0.07
LDL_CE_pct_C,0.0,0.0,-0.171
LDL_C_pct,0.0,0.0,0.262
LDL_FC,0.0,0.0,0.217
LDL_FC_by_CE,0.0,0.0,0.171
LDL_FC_pct,0.0,0.0,0.216
LDL_FC_pct_C,0.0,0.0,0.173
LDL_L,0.0,0.0,0.167
LDL_P,0.0,0.001,0.157
LDL_PL,0.0,0.0,0.17
LDL_PL_pct,0.354,0.437,-0.039
LDL_TG,0.182,0.249,-0.056
LDL_TG_pct,0.0,0.0,-0.234
LDL_size,0.004,0.009,0.123
L_HDL_C,0.001,0.002,0.16
L_HDL_CE,0.0,0.001,0.164
L_HDL_CE_pct,0.0,0.0,0.216
L_HDL_CE_pct_C,0.003,0.007,0.125
L_HDL_C_pct,0.0,0.0,0.216
L_HDL_FC,0.002,0.006,0.144
L_HDL_FC_by_CE,0.004,0.01,-0.118
L_HDL_FC_pct,0.003,0.008,0.129
L_HDL_FC_pct_C,0.01,0.021,-0.107
L_HDL_L,0.006,0.014,0.129
L_HDL_P,0.001,0.003,0.153
L_HDL_PL,0.031,0.055,0.102
L_HDL_PL_pct,0.0,0.0,-0.255
L_HDL_TG,0.589,0.664,-0.023
L_HDL_TG_pct,0.005,0.011,-0.122
L_LDL_C,0.0,0.0,0.194
L_LDL_CE,0.0,0.0,0.181
L_LDL_CE_pct,0.025,0.045,0.093
L_LDL_CE_pct_C,0.0,0.0,-0.184
L_LDL_C_pct,0.0,0.0,0.255
L_LDL_FC,0.0,0.0,0.225
L_LDL_FC_by_CE,0.0,0.0,0.184
L_LDL_FC_pct,0.0,0.0,0.237
L_LDL_FC_pct_C,0.0,0.0,0.187
L_LDL_L,0.0,0.0,0.182
L_LDL_P,0.0,0.0,0.167
L_LDL_PL,0.0,0.0,0.184
L_LDL_PL_pct,0.57,0.646,-0.024
L_LDL_TG,0.231,0.305,-0.05
L_LDL_TG_pct,0.0,0.0,-0.24
L_VLDL_C,0.822,0.863,-0.01
L_VLDL_CE,0.582,0.657,0.023
L_VLDL_CE_pct,0.001,0.004,0.135
L_VLDL_CE_pct_C,0.0,0.0,0.188
L_VLDL_C_pct,0.031,0.054,0.09
L_VLDL_FC,0.331,0.413,-0.042
L_VLDL_FC_by_CE,0.0,0.0,-0.188
L_VLDL_FC_pct,0.476,0.558,-0.03
L_VLDL_FC_pct_C,0.0,0.0,-0.186
L_VLDL_L,0.326,0.407,-0.042
L_VLDL_P,0.238,0.312,-0.051
L_VLDL_PL,0.184,0.251,-0.057
L_VLDL_PL_pct,0.118,0.172,-0.066
L_VLDL_TG,0.218,0.289,-0.053
L_VLDL_TG_pct,0.615,0.687,-0.021
Lactate,0.684,0.748,0.017
Leu,0.336,0.418,-0.042
MUFA,0.072,0.112,-0.075
MUFA_pct,0.0,0.0,-0.171
M_HDL_C,0.267,0.344,0.051
M_HDL_CE,0.283,0.362,0.049
M_HDL_CE_pct,0.001,0.002,0.143
M_HDL_CE_pct_C,0.263,0.34,-0.05
M_HDL_C_pct,0.0,0.0,0.167
M_HDL_FC,0.213,0.284,0.057
M_HDL_FC_by_CE,0.251,0.327,0.051
M_HDL_FC_pct,0.0,0.0,0.186
M_HDL_FC_pct_C,0.238,0.312,0.053
M_HDL_L,0.939,0.954,0.003
M_HDL_P,0.468,0.55,0.033
M_HDL_PL,0.554,0.632,-0.026
M_HDL_PL_pct,0.0,0.0,-0.221
M_HDL_TG,0.004,0.009,-0.12
M_HDL_TG_pct,0.006,0.013,-0.118
M_LDL_C,0.001,0.002,0.144
M_LDL_CE,0.003,0.008,0.122
M_LDL_CE_pct,0.836,0.874,-0.009
M_LDL_CE_pct_C,0.001,0.003,-0.14
M_LDL_C_pct,0.0,0.0,0.199
M_LDL_FC,0.0,0.0,0.194
M_LDL_FC_by_CE,0.001,0.003,0.14
