met,PValue,adjPVal,logFC
Acetate,0.158,0.22,-0.06
Acetoacetate,0.139,0.198,-0.063
Acetone,0.884,0.912,-0.006
Ala,0.084,0.128,-0.073
Albumin,0.191,0.259,-0.055
ApoA1,0.244,0.319,-0.054
ApoB,0.006,0.013,0.116
ApoB_by_ApoA1,0.003,0.008,0.126
Cholines,0.811,0.854,0.011
Citrate,0.649,0.717,0.02
Clinical_LDL_C,0.006,0.013,0.117
Creatinine,0.217,0.289,-0.061
DHA,0.397,0.48,-0.038
DHA_pct,0.464,0.546,-0.032
Gln,0.257,0.333,0.048
Glucose,0.0,0.0,-0.274
Gly,0.266,0.343,0.05
GlycA,0.158,0.22,-0.06
HDL_C,0.794,0.84,-0.012
HDL_CE,0.852,0.887,-0.009
HDL_CE_pct,0.033,0.058,0.092
HDL_CE_pct_C,0.269,0.346,0.047
HDL_C_pct,0.026,0.048,0.097
HDL_FC,0.619,0.691,-0.024
HDL_FC_by_CE,0.275,0.353,-0.046
HDL_FC_pct,0.147,0.207,0.066
HDL_FC_pct_C,0.292,0.371,-0.045
HDL_L,0.315,0.395,-0.048
HDL_P,0.462,0.544,-0.033
HDL_PL,0.146,0.205,-0.069
HDL_PL_pct,0.001,0.002,-0.145
HDL_TG,0.09,0.137,-0.072
HDL_TG_pct,0.332,0.414,-0.042
HDL_size,0.931,0.949,-0.004
His,0.566,0.643,-0.024
IDL_C,0.011,0.023,0.11
IDL_CE,0.015,0.028,0.106
IDL_CE_pct,0.127,0.182,0.066
IDL_CE_pct_C,0.274,0.352,-0.046
IDL_C_pct,0.03,0.053,0.093
IDL_FC,0.006,0.013,0.119
IDL_FC_by_CE,0.272,0.35,0.046
IDL_FC_pct,0.014,0.028,0.103
IDL_FC_pct_C,0.263,0.34,0.047
IDL_L,0.017,0.032,0.104
IDL_P,0.01,0.02,0.11
IDL_PL,0.009,0.019,0.113
IDL_PL_pct,0.67,0.736,0.018
IDL_TG,0.416,0.499,-0.035
IDL_TG_pct,0.003,0.008,-0.126
Ile,0.048,0.079,-0.085
LA,0.006,0.013,0.118
LA_pct,0.0,0.0,0.206
LDL_C,0.012,0.025,0.106
LDL_CE,0.02,0.038,0.098
LDL_CE_pct,0.224,0.296,0.051
LDL_CE_pct_C,0.085,0.129,-0.074
LDL_C_pct,0.001,0.004,0.136
LDL_FC,0.004,0.009,0.122
LDL_FC_by_CE,0.084,0.128,0.075
LDL_FC_pct,0.02,0.038,0.101
LDL_FC_pct_C,0.079,0.121,0.076
LDL_L,0.019,0.036,0.099
LDL_P,0.005,0.011,0.119
LDL_PL,0.014,0.028,0.103
LDL_PL_pct,0.912,0.934,0.005
LDL_TG,0.385,0.468,-0.037
LDL_TG_pct,0.002,0.004,-0.134
LDL_size,0.045,0.074,0.087
