met,PValue,adjPVal,logFC
Acetate,0.125,0.18,-0.055
Acetoacetate,0.03,0.054,-0.078
Acetone,0.911,0.933,-0.004
Ala,0.243,0.318,-0.042
Albumin,0.856,0.89,0.007
ApoA1,0.377,0.459,0.035
ApoB,0.001,0.003,0.117
ApoB_by_ApoA1,0.021,0.04,0.084
Cholines,0.058,0.094,0.073
Citrate,0.237,0.311,0.044
Clinical_LDL_C,0.0,0.0,0.144
Creatinine,0.313,0.393,-0.042
DHA,0.848,0.884,-0.007
DHA_pct,0.891,0.917,-0.005
Gln,0.117,0.171,0.056
Glucose,0.0,0.0,-0.217
Gly,0.005,0.011,0.108
GlycA,0.003,0.007,-0.109
HDL_C,0.037,0.064,0.084
HDL_CE,0.033,0.057,0.086
HDL_CE_pct,0.0,0.001,0.135
HDL_CE_pct_C,0.283,0.362,0.039
HDL_C_pct,0.0,0.0,0.15
HDL_FC,0.066,0.104,0.075
HDL_FC_by_CE,0.29,0.369,-0.038
HDL_FC_pct,0.0,0.001,0.137
HDL_FC_pct_C,0.307,0.387,-0.037
HDL_L,0.268,0.345,0.045
HDL_P,0.219,0.291,0.047
HDL_PL,0.628,0.699,0.019
HDL_PL_pct,0.0,0.0,-0.191
HDL_TG,0.018,0.034,-0.086
HDL_TG_pct,0.008,0.017,-0.099
HDL_size,0.07,0.11,0.073
His,0.461,0.544,-0.027
IDL_C,0.0,0.0,0.155
IDL_CE,0.0,0.0,0.154
IDL_CE_pct,0.0,0.001,0.134
IDL_CE_pct_C,0.826,0.866,-0.008
IDL_C_pct,0.0,0.0,0.155
IDL_FC,0.0,0.0,0.156
IDL_FC_by_CE,0.823,0.864,0.008
IDL_FC_pct,0.001,0.003,0.116
IDL_FC_pct_C,0.809,0.852,0.009
IDL_L,0.0,0.0,0.143
IDL_P,0.0,0.001,0.128
IDL_PL,0.0,0.0,0.145
IDL_PL_pct,0.464,0.546,-0.026
IDL_TG,0.121,0.175,-0.056
IDL_TG_pct,0.0,0.0,-0.185
Ile,0.028,0.05,-0.08
LA,0.0,0.001,0.132
LA_pct,0.0,0.0,0.232
LDL_C,0.0,0.001,0.132
LDL_CE,0.001,0.002,0.12
LDL_CE_pct,0.113,0.166,0.057
LDL_CE_pct_C,0.001,0.002,-0.125
LDL_C_pct,0.0,0.0,0.198
LDL_FC,0.0,0.0,0.159
LDL_FC_by_CE,0.001,0.002,0.126
LDL_FC_pct,0.0,0.0,0.16
LDL_FC_pct_C,0.001,0.002,0.127
LDL_L,0.001,0.002,0.122
LDL_P,0.001,0.003,0.119
LDL_PL,0.0,0.001,0.126
LDL_PL_pct,0.812,0.855,-0.009
LDL_TG,0.114,0.167,-0.057
LDL_TG_pct,0.0,0.0,-0.187
LDL_size,0.009,0.019,0.096
L_HDL_C,0.008,0.018,0.108
L_HDL_CE,0.006,0.014,0.111
L_HDL_CE_pct,0.0,0.0,0.151
L_HDL_CE_pct_C,0.018,0.034,0.085
L_HDL_C_pct,0.0,0.0,0.151
L_HDL_FC,0.022,0.04,0.094
L_HDL_FC_by_CE,0.023,0.043,-0.081
L_HDL_FC_pct,0.026,0.047,0.084
L_HDL_FC_pct_C,0.034,0.059,-0.076
L_HDL_L,0.04,0.068,0.084
L_HDL_P,0.013,0.025,0.102
L_HDL_PL,0.116,0.169,0.065
L_HDL_PL_pct,0.0,0.0,-0.177
L_HDL_TG,0.34,0.422,-0.036
