met,PValue,adjPVal,logFC
Acetate,0.134,0.191,-0.091
Acetoacetate,0.081,0.124,-0.107
Acetone,0.45,0.533,-0.046
Ala,0.447,0.53,-0.047
Albumin,0.7,0.762,-0.024
ApoA1,0.022,0.041,-0.153
ApoB,0.003,0.007,0.183
ApoB_by_ApoA1,0.0,0.0,0.24
Cholines,0.699,0.761,-0.025
Citrate,0.323,0.405,0.062
Clinical_LDL_C,0.005,0.011,0.173
Creatinine,0.801,0.846,0.018
DHA,0.203,0.273,-0.082
DHA_pct,0.215,0.287,-0.078
Gln,0.598,0.671,0.032
Glucose,0.0,0.0,-0.298
Gly,0.027,0.048,0.143
GlycA,0.582,0.657,-0.034
HDL_C,0.138,0.196,-0.102
HDL_CE,0.147,0.208,-0.099
HDL_CE_pct,0.208,0.279,0.078
HDL_CE_pct_C,0.603,0.676,0.032
HDL_C_pct,0.173,0.238,0.086
HDL_FC,0.124,0.179,-0.107
HDL_FC_by_CE,0.611,0.684,-0.031
HDL_FC_pct,0.257,0.333,0.075
HDL_FC_pct_C,0.632,0.702,-0.029
HDL_L,0.029,0.051,-0.15
HDL_P,0.043,0.072,-0.132
HDL_PL,0.008,0.017,-0.181
HDL_PL_pct,0.001,0.004,-0.199
HDL_TG,0.223,0.295,-0.075
HDL_TG_pct,0.793,0.839,0.017
HDL_size,0.368,0.451,-0.062
His,0.836,0.874,-0.013
IDL_C,0.022,0.041,0.143
IDL_CE,0.033,0.057,0.134
IDL_CE_pct,0.403,0.487,0.052
IDL_CE_pct_C,0.05,0.083,-0.119
IDL_C_pct,0.082,0.126,0.107
IDL_FC,0.008,0.017,0.166
IDL_FC_by_CE,0.05,0.082,0.12
IDL_FC_pct,0.004,0.01,0.173
IDL_FC_pct_C,0.047,0.078,0.121
IDL_L,0.027,0.049,0.138
IDL_P,0.015,0.029,0.149
IDL_PL,0.009,0.02,0.163
IDL_PL_pct,0.107,0.158,0.098
IDL_TG,0.517,0.597,-0.04
IDL_TG_pct,0.007,0.016,-0.167
Ile,0.138,0.196,-0.092
LA,0.004,0.009,0.177
LA_pct,0.0,0.0,0.323
LDL_C,0.009,0.019,0.16
LDL_CE,0.013,0.026,0.151
LDL_CE_pct,0.043,0.073,0.123
LDL_CE_pct_C,0.181,0.248,-0.083
LDL_C_pct,0.0,0.001,0.221
LDL_FC,0.004,0.009,0.177
LDL_FC_by_CE,0.176,0.242,0.084
LDL_FC_pct,0.034,0.059,0.133
LDL_FC_pct_C,0.162,0.225,0.087
LDL_L,0.014,0.028,0.149
LDL_P,0.002,0.004,0.192
LDL_PL,0.012,0.024,0.153
LDL_PL_pct,0.839,0.877,-0.012
LDL_TG,0.539,0.617,-0.038
LDL_TG_pct,0.001,0.004,-0.197
LDL_size,0.135,0.192,0.094
L_HDL_C,0.553,0.631,-0.041
L_HDL_CE,0.622,0.693,-0.034
L_HDL_CE_pct,0.032,0.056,0.134
L_HDL_CE_pct_C,0.015,0.029,0.148
L_HDL_C_pct,0.062,0.099,0.118
L_HDL_FC,0.363,0.445,-0.063
L_HDL_FC_by_CE,0.02,0.037,-0.142
L_HDL_FC_pct,0.889,0.916,0.009
L_HDL_FC_pct_C,0.029,0.052,-0.133
L_HDL_L,0.243,0.318,-0.081
L_HDL_P,0.469,0.551,-0.05
L_HDL_PL,0.091,0.137,-0.118
L_HDL_PL_pct,0.0,0.001,-0.228
L_HDL_TG,0.361,0.444,-0.058
L_HDL_TG_pct,0.508,0.588,0.042
L_LDL_C,0.009,0.019,0.159
L_LDL_CE,0.013,0.026,0.152
L_LDL_CE_pct,0.079,0.122,0.106
