met,PValue,adjPVal,logFC
Acetate,0.011,0.022,-0.114
Acetoacetate,0.002,0.005,-0.14
Acetone,0.234,0.308,-0.054
Ala,0.59,0.664,-0.024
Albumin,0.667,0.733,0.019
ApoA1,0.348,0.43,-0.046
ApoB,0.0,0.0,0.179
ApoB_by_ApoA1,0.0,0.0,0.179
Cholines,0.337,0.419,0.046
Citrate,0.483,0.565,0.032
Clinical_LDL_C,0.0,0.0,0.192
Creatinine,0.283,0.362,-0.056
DHA,0.403,0.486,-0.04
DHA_pct,0.351,0.433,-0.043
Gln,0.285,0.363,0.048
Glucose,0.0,0.0,-0.221
Gly,0.004,0.008,0.138
GlycA,0.036,0.063,-0.095
HDL_C,0.986,0.989,0.001
HDL_CE,0.956,0.967,0.003
HDL_CE_pct,0.011,0.022,0.117
HDL_CE_pct_C,0.534,0.613,0.028
HDL_C_pct,0.004,0.01,0.132
HDL_FC,0.919,0.939,-0.005
HDL_FC_by_CE,0.542,0.621,-0.028
HDL_FC_pct,0.008,0.018,0.128
HDL_FC_pct_C,0.561,0.638,-0.026
HDL_L,0.379,0.461,-0.044
HDL_P,0.759,0.812,-0.015
HDL_PL,0.138,0.197,-0.074
HDL_PL_pct,0.0,0.0,-0.215
HDL_TG,0.059,0.094,-0.085
HDL_TG_pct,0.246,0.321,-0.054
HDL_size,0.885,0.913,-0.007
His,0.726,0.784,0.016
IDL_C,0.0,0.0,0.178
IDL_CE,0.0,0.001,0.173
IDL_CE_pct,0.013,0.025,0.114
IDL_CE_pct_C,0.404,0.487,-0.037
IDL_C_pct,0.001,0.004,0.145
IDL_FC,0.0,0.0,0.186
IDL_FC_by_CE,0.399,0.483,0.038
IDL_FC_pct,0.003,0.007,0.134
IDL_FC_pct_C,0.382,0.465,0.039
IDL_L,0.0,0.001,0.169
IDL_P,0.0,0.001,0.159
IDL_PL,0.0,0.001,0.176
IDL_PL_pct,0.739,0.795,-0.015
IDL_TG,0.618,0.69,-0.023
IDL_TG_pct,0.0,0.0,-0.177
Ile,0.005,0.011,-0.129
LA,0.0,0.001,0.165
LA_pct,0.0,0.0,0.265
LDL_C,0.0,0.0,0.181
LDL_CE,0.0,0.001,0.171
LDL_CE_pct,0.054,0.087,0.086
LDL_CE_pct_C,0.021,0.039,-0.106
LDL_C_pct,0.0,0.0,0.208
LDL_FC,0.0,0.0,0.203
LDL_FC_by_CE,0.021,0.038,0.106
LDL_FC_pct,0.001,0.004,0.147
LDL_FC_pct_C,0.02,0.037,0.107
LDL_L,0.0,0.0,0.173
LDL_P,0.0,0.0,0.189
LDL_PL,0.0,0.0,0.179
LDL_PL_pct,0.86,0.894,-0.008
LDL_TG,0.733,0.79,-0.015
LDL_TG_pct,0.0,0.0,-0.196
LDL_size,0.005,0.012,0.128
L_HDL_C,0.598,0.672,0.027
L_HDL_CE,0.528,0.607,0.032
L_HDL_CE_pct,0.002,0.005,0.143
L_HDL_CE_pct_C,0.014,0.028,0.11
L_HDL_C_pct,0.004,0.009,0.135
L_HDL_FC,0.857,0.891,0.009
L_HDL_FC_by_CE,0.022,0.041,-0.102
L_HDL_FC_pct,0.29,0.369,0.05
L_HDL_FC_pct_C,0.035,0.061,-0.095
L_HDL_L,0.928,0.946,-0.005
L_HDL_P,0.66,0.727,0.023
L_HDL_PL,0.534,0.613,-0.032
L_HDL_PL_pct,0.0,0.0,-0.199
L_HDL_TG,0.158,0.221,-0.066
L_HDL_TG_pct,0.412,0.496,-0.038
L_LDL_C,0.0,0.0,0.185
L_LDL_CE,0.0,0.0,0.178
L_LDL_CE_pct,0.017,0.032,0.107
L_LDL_CE_pct_C,0.018,0.034,-0.109
L_LDL_C_pct,0.0,0.0,0.205
L_LDL_FC,0.0,0.0,0.201
L_LDL_FC_by_CE,0.017,0.033,0.11
L_LDL_FC_pct,0.001,0.002,0.159
L_LDL_FC_pct_C,0.015,0.03,0.111
L_LDL_L,0.0,0.0,0.177
L_LDL_P,0.0,0.0,0.201
L_LDL_PL,0.0,0.0,0.18
L_LDL_PL_pct,0.78,0.828,-0.013
L_LDL_TG,0.755,0.808,-0.014
L_LDL_TG_pct,0.0,0.0,-0.196
L_VLDL_C,0.166,0.23,0.064
L_VLDL_CE,0.039,0.067,0.094
L_VLDL_CE_pct,0.002,0.005,0.141
L_VLDL_CE_pct_C,0.001,0.002,0.164
L_VLDL_C_pct,0.012,0.024,0.113
L_VLDL_FC,0.484,0.565,0.032
L_VLDL_FC_by_CE,0.001,0.002,-0.165
L_VLDL_FC_pct,0.597,0.671,0.024
L_VLDL_FC_pct_C,0.001,0.003,-0.159
L_VLDL_L,0.599,0.673,0.024
L_VLDL_P,0.726,0.784,0.016
L_VLDL_PL,0.698,0.76,0.018
L_VLDL_PL_pct,0.725,0.782,0.016
L_VLDL_TG,0.915,0.936,0.005
L_VLDL_TG_pct,0.11,0.162,-0.071
Lactate,0.05,0.083,0.09
Leu,0.066,0.105,-0.086
MUFA,0.442,0.525,-0.035
MUFA_pct,0.041,0.07,-0.095
M_HDL_C,0.231,0.304,-0.059
M_HDL_CE,0.225,0.298,-0.059
M_HDL_CE_pct,0.066,0.105,0.084
M_HDL_CE_pct_C,0.808,0.851,0.012
M_HDL_C_pct,0.056,0.091,0.089
M_HDL_FC,0.27,0.348,-0.055
M_HDL_FC_by_CE,0.815,0.857,-0.011
M_HDL_FC_pct,0.187,0.255,0.067
M_HDL_FC_pct_C,0.825,0.865,-0.011
M_HDL_L,0.053,0.087,-0.094
M_HDL_P,0.17,0.235,-0.067
M_HDL_PL,0.016,0.031,-0.117
M_HDL_PL_pct,0.003,0.007,-0.14
M_HDL_TG,0.022,0.04,-0.103
M_HDL_TG_pct,0.27,0.347,-0.051
M_LDL_C,0.0,0.001,0.164
M_LDL_CE,0.001,0.003,0.148
M_LDL_CE_pct,0.712,0.772,0.017
M_LDL_CE_pct_C,0.049,0.08,-0.091
M_LDL_C_pct,0.0,0.001,0.168
M_LDL_FC,0.0,0.0,0.198
M_LDL_FC_by_CE,0.049,0.081,0.09
M_LDL_FC_pct,0.006,0.014,0.125
M_LDL_FC_pct_C,0.05,0.083,0.09
M_LDL_L,0.0,0.001,0.157
M_LDL_P,0.001,0.002,0.153
M_LDL_PL,0.0,0.001,0.163
M_LDL_PL_pct,0.726,0.784,0.016
M_LDL_TG,0.762,0.814,-0.014
M_LDL_TG_pct,0.0,0.0,-0.193
M_VLDL_C,0.0,0.0,0.205
M_VLDL_CE,0.0,0.0,0.227
M_VLDL_CE_pct,0.0,0.0,0.185
M_VLDL_CE_pct_C,0.0,0.001,0.172
M_VLDL_C_pct,0.0,0.0,0.188
M_VLDL_FC,0.0,0.001,0.167
M_VLDL_FC_by_CE,0.014,0.027,-0.111
M_VLDL_FC_pct,0.0,0.0,0.196
M_VLDL_FC_pct_C,0.0,0.001,-0.173
M_VLDL_L,0.011,0.023,0.114
M_VLDL_P,0.003,0.007,0.135
M_VLDL_PL,0.001,0.003,0.146
M_VLDL_PL_pct,0.0,0.0,0.196
M_VLDL_TG,0.532,0.611,0.029
M_VLDL_TG_pct,0.0,0.0,-0.183
Omega_3,0.113,0.165,-0.074
Omega_3_pct,0.061,0.097,-0.087
Omega_3_pct_PUFA,0.006,0.014,-0.127
Omega_6,0.004,0.01,0.13
Omega_6_by_Omega_3,0.023,0.042,0.105
Omega_6_pct,0.0,0.0,0.182
Omega_6_pct_PUFA,0.003,0.008,0.136
PUFA,0.057,0.092,0.088
PUFA_by_MUFA,0.016,0.03,0.112
PUFA_pct,0.003,0.007,0.137
Phe,0.034,0.059,-0.095
Phosphatidylc,0.54,0.619,0.03
Phosphoglyc,0.833,0.872,0.01
Pyruvate,0.619,0.691,-0.023
Remnant_C,0.0,0.001,0.162
SFA,0.571,0.647,-0.026
SFA_pct,0.008,0.017,-0.118
S_HDL_C,0.989,0.992,-0.001
S_HDL_CE,0.967,0.976,0.002
S_HDL_CE_pct,0.005,0.011,0.127
S_HDL_CE_pct_C,0.764,0.816,0.014
S_HDL_C_pct,0.0,0.001,0.164
S_HDL_FC,0.871,0.902,-0.007
S_HDL_FC_by_CE,0.765,0.816,-0.014
S_HDL_FC_pct,0.003,0.007,0.14
S_HDL_FC_pct_C,0.782,0.83,-0.013
S_HDL_L,0.188,0.256,-0.059
S_HDL_P,0.943,0.957,-0.003
S_HDL_PL,0.055,0.089,-0.087
S_HDL_PL_pct,0.0,0.0,-0.196
S_HDL_TG,0.116,0.169,-0.072
S_HDL_TG_pct,0.21,0.281,-0.058
S_LDL_C,0.0,0.0,0.181
S_LDL_CE,0.0,0.001,0.163
S_LDL_CE_pct,0.676,0.741,0.019
S_LDL_CE_pct_C,0.051,0.084,-0.088
S_LDL_C_pct,0.001,0.004,0.143
S_LDL_FC,0.0,0.0,0.209
S_LDL_FC_by_CE,0.051,0.084,0.088
S_LDL_FC_pct,0.008,0.017,0.12
S_LDL_FC_pct_C,0.052,0.086,0.088
S_LDL_L,0.0,0.0,0.176
S_LDL_P,0.0,0.001,0.168
S_LDL_PL,0.0,0.0,0.193
S_LDL_PL_pct,0.914,0.935,0.005
S_LDL_TG,0.645,0.714,-0.021
S_LDL_TG_pct,0.0,0.001,-0.168
S_VLDL_C,0.001,0.002,0.151
S_VLDL_CE,0.002,0.006,0.137
S_VLDL_CE_pct,0.0,0.0,0.176
S_VLDL_CE_pct_C,0.041,0.069,-0.095
S_VLDL_C_pct,0.0,0.0,0.202
S_VLDL_FC,0.0,0.0,0.173
S_VLDL_FC_by_CE,0.045,0.076,0.093
S_VLDL_FC_pct,0.0,0.0,0.207
S_VLDL_FC_pct_C,0.031,0.054,0.101
S_VLDL_L,0.064,0.101,0.084
S_VLDL_P,0.075,0.116,0.081
S_VLDL_PL,0.002,0.005,0.138
S_VLDL_PL_pct,0.0,0.0,0.209
S_VLDL_TG,0.659,0.726,-0.02
S_VLDL_TG_pct,0.0,0.0,-0.202
Sphingomyelins,0.018,0.034,0.114
TG_by_PG,0.457,0.54,-0.036
Total_BCAA,0.022,0.041,-0.106
Total_C,0.0,0.001,0.166
Total_CE,0.0,0.001,0.164
Total_CE_pct,0.0,0.002,0.162
Total_CE_pct_C,0.066,0.104,-0.085
Total_C_pct,0.0,0.0,0.184
Total_FA,0.886,0.913,0.007
Total_FC,0.0,0.001,0.168
Total_FC_by_CE,0.065,0.104,0.085
Total_FC_pct,0.0,0.0,0.223
Total_FC_pct_C,0.064,0.102,0.085
Total_L,0.026,0.047,0.101
Total_P,0.721,0.779,0.017
Total_PL,0.146,0.205,0.069
Total_PL_pct,0.003,0.008,-0.138
Total_TG,0.578,0.654,-0.025
Total_TG_pct,0.054,0.088,-0.091
Tyr,0.137,0.195,-0.067
Unsaturation,0.263,0.34,0.052
VLDL_C,0.006,0.012,0.125
VLDL_CE,0.001,0.003,0.145
VLDL_CE_pct,0.001,0.003,0.153
VLDL_CE_pct_C,0.005,0.011,0.133
VLDL_C_pct,0.001,0.002,0.159
VLDL_FC,0.036,0.063,0.094
VLDL_FC_by_CE,0.005,0.011,-0.134
VLDL_FC_pct,0.0,0.001,0.177
VLDL_FC_pct_C,0.006,0.013,-0.13
VLDL_L,0.343,0.425,0.043
VLDL_P,0.037,0.064,0.094
VLDL_PL,0.123,0.178,0.07
VLDL_PL_pct,0.001,0.002,0.154
VLDL_TG,0.708,0.768,-0.017
VLDL_TG_pct,0.001,0.003,-0.152
VLDL_size,0.548,0.626,-0.029
Val,0.036,0.062,-0.096
XL_HDL_C,0.094,0.141,0.083
XL_HDL_CE,0.106,0.157,0.081
XL_HDL_CE_pct,0.009,0.018,0.117
XL_HDL_CE_pct_C,0.474,0.556,0.035
XL_HDL_C_pct,0.016,0.031,0.115
XL_HDL_FC,0.072,0.112,0.087
XL_HDL_FC_by_CE,0.755,0.808,0.014
XL_HDL_FC_pct,0.63,0.701,0.024
XL_HDL_FC_pct_C,0.379,0.462,-0.044
XL_HDL_L,0.264,0.341,0.056
XL_HDL_P,0.132,0.189,0.075
XL_HDL_PL,0.492,0.574,0.034
XL_HDL_PL_pct,0.399,0.483,-0.04
XL_HDL_TG,0.825,0.865,-0.01
XL_HDL_TG_pct,0.246,0.322,-0.054
XL_VLDL_C,0.225,0.298,0.056
XL_VLDL_CE,0.056,0.091,0.087
XL_VLDL_CE_pct,0.007,0.015,0.125
XL_VLDL_CE_pct_C,0.003,0.006,0.138
XL_VLDL_C_pct,0.01,0.02,0.119
XL_VLDL_FC,0.665,0.731,0.02
XL_VLDL_FC_by_CE,0.003,0.007,-0.137
XL_VLDL_FC_pct,0.065,0.103,0.084
XL_VLDL_FC_pct_C,0.006,0.013,-0.126
XL_VLDL_L,0.892,0.919,-0.006
XL_VLDL_P,0.837,0.875,-0.01
XL_VLDL_PL,0.904,0.928,0.006
XL_VLDL_PL_pct,0.214,0.285,0.056
XL_VLDL_TG,0.474,0.557,-0.033
XL_VLDL_TG_pct,0.032,0.056,-0.097
XS_VLDL_C,0.001,0.003,0.148
XS_VLDL_CE,0.001,0.002,0.156
XS_VLDL_CE_pct,0.0,0.001,0.167
XS_VLDL_CE_pct_C,0.007,0.015,0.127
XS_VLDL_C_pct,0.0,0.001,0.177
XS_VLDL_FC,0.006,0.014,0.125
XS_VLDL_FC_by_CE,0.007,0.015,-0.127
XS_VLDL_FC_pct,0.0,0.0,0.197
XS_VLDL_FC_pct_C,0.007,0.016,-0.127
XS_VLDL_L,0.029,0.051,0.099
XS_VLDL_P,0.012,0.025,0.113
XS_VLDL_PL,0.043,0.072,0.092
XS_VLDL_PL_pct,0.272,0.349,-0.05
XS_VLDL_TG,0.435,0.518,-0.035
XS_VLDL_TG_pct,0.0,0.0,-0.183
XXL_VLDL_C,0.467,0.55,-0.034
XXL_VLDL_CE,0.648,0.716,-0.021
XXL_VLDL_CE_pct,0.088,0.134,0.076
XXL_VLDL_CE_pct_C,0.086,0.132,0.077
XXL_VLDL_C_pct,0.212,0.283,0.056
XXL_VLDL_FC,0.292,0.371,-0.049
XXL_VLDL_FC_by_CE,0.133,0.19,-0.067
XXL_VLDL_FC_pct,0.78,0.829,0.013
XXL_VLDL_FC_pct_C,0.071,0.111,-0.081
XXL_VLDL_L,0.272,0.349,-0.051
XXL_VLDL_P,0.22,0.292,-0.057
XXL_VLDL_PL,0.223,0.296,-0.056
XXL_VLDL_PL_pct,0.329,0.41,-0.044
XXL_VLDL_TG,0.237,0.311,-0.054
XXL_VLDL_TG_pct,0.56,0.638,-0.026
bOHbutyrate,0.738,0.794,-0.015
non_HDL_C,0.0,0.0,0.175
