met,PValue,adjPVal,logFC
Acetate,0.904,0.928,-0.006
Acetoacetate,0.393,0.476,-0.046
Acetone,0.43,0.514,-0.043
Ala,0.09,0.137,-0.092
Albumin,0.697,0.759,-0.021
ApoA1,0.444,0.527,0.046
ApoB,0.136,0.194,0.08
ApoB_by_ApoA1,0.401,0.484,0.046
Cholines,0.487,0.568,0.04
Citrate,0.688,0.752,-0.022
Clinical_LDL_C,0.013,0.026,0.134
Creatinine,0.777,0.826,0.018
DHA,0.305,0.385,-0.058
DHA_pct,0.707,0.768,-0.021
Gln,0.412,0.495,0.045
Glucose,0.206,0.276,-0.069
Gly,0.075,0.117,0.102
GlycA,0.028,0.05,-0.12
HDL_C,0.081,0.125,0.106
HDL_CE,0.066,0.104,0.111
HDL_CE_pct,0.0,0.001,0.203
HDL_CE_pct_C,0.083,0.127,0.094
HDL_C_pct,0.0,0.0,0.215
HDL_FC,0.182,0.248,0.082
HDL_FC_by_CE,0.082,0.125,-0.095
HDL_FC_pct,0.014,0.027,0.144
HDL_FC_pct_C,0.079,0.122,-0.096
HDL_L,0.385,0.469,0.053
HDL_P,0.265,0.342,0.065
HDL_PL,0.725,0.783,0.021
HDL_PL_pct,0.0,0.0,-0.252
HDL_TG,0.019,0.036,-0.127
HDL_TG_pct,0.006,0.013,-0.155
HDL_size,0.152,0.213,0.087
His,0.903,0.927,0.007
IDL_C,0.006,0.014,0.152
IDL_CE,0.007,0.015,0.15
IDL_CE_pct,0.001,0.002,0.187
IDL_CE_pct_C,0.681,0.745,-0.022
IDL_C_pct,0.0,0.0,0.22
IDL_FC,0.005,0.012,0.156
IDL_FC_by_CE,0.681,0.746,0.022
IDL_FC_pct,0.001,0.004,0.173
IDL_FC_pct_C,0.682,0.746,0.022
IDL_L,0.021,0.038,0.129
IDL_P,0.098,0.147,0.09
IDL_PL,0.033,0.058,0.119
IDL_PL_pct,0.074,0.114,-0.096
IDL_TG,0.039,0.067,-0.112
IDL_TG_pct,0.0,0.0,-0.24
Ile,0.131,0.188,-0.083
LA,0.131,0.187,0.083
LA_pct,0.0,0.0,0.249
LDL_C,0.032,0.056,0.116
LDL_CE,0.068,0.107,0.099
LDL_CE_pct,0.972,0.979,-0.002
LDL_CE_pct_C,0.0,0.001,-0.205
LDL_C_pct,0.0,0.0,0.222
LDL_FC,0.004,0.009,0.158
LDL_FC_by_CE,0.0,0.001,0.204
LDL_FC_pct,0.0,0.0,0.229
LDL_FC_pct_C,0.0,0.001,0.202
LDL_L,0.056,0.09,0.103
LDL_P,0.101,0.15,0.088
LDL_PL,0.038,0.065,0.112
LDL_PL_pct,0.421,0.505,0.044
LDL_TG,0.044,0.073,-0.11
LDL_TG_pct,0.0,0.0,-0.234
LDL_size,0.079,0.122,0.098
L_HDL_C,0.038,0.065,0.127
L_HDL_CE,0.03,0.052,0.133
L_HDL_CE_pct,0.0,0.0,0.225
L_HDL_CE_pct_C,0.008,0.016,0.144
L_HDL_C_pct,0.0,0.0,0.22
L_HDL_FC,0.092,0.138,0.104
L_HDL_FC_by_CE,0.009,0.018,-0.141
L_HDL_FC_pct,0.075,0.116,0.102
L_HDL_FC_pct_C,0.012,0.024,-0.136
L_HDL_L,0.121,0.175,0.096
L_HDL_P,0.056,0.091,0.118
L_HDL_PL,0.246,0.321,0.072
L_HDL_PL_pct,0.0,0.0,-0.247
L_HDL_TG,0.236,0.31,-0.067
L_HDL_TG_pct,0.012,0.024,-0.142
L_LDL_C,0.018,0.035,0.128
L_LDL_CE,0.037,0.063,0.113
L_LDL_CE_pct,0.808,0.852,0.013
L_LDL_CE_pct_C,0.0,0.0,-0.223
L_LDL_C_pct,0.0,0.001,0.208
L_LDL_FC,0.002,0.006,0.165
L_LDL_FC_by_CE,0.0,0.0,0.223
L_LDL_FC_pct,0.0,0.0,0.25
L_LDL_FC_pct_C,0.0,0.0,0.222
L_LDL_L,0.031,0.055,0.117
L_LDL_P,0.073,0.114,0.097
L_LDL_PL,0.018,0.035,0.128
L_LDL_PL_pct,0.304,0.383,0.056
L_LDL_TG,0.06,0.096,-0.102
L_LDL_TG_pct,0.0,0.0,-0.235
L_VLDL_C,0.217,0.289,-0.068
L_VLDL_CE,0.455,0.538,-0.041
L_VLDL_CE_pct,0.033,0.057,0.118
L_VLDL_CE_pct_C,0.001,0.002,0.2
L_VLDL_C_pct,0.262,0.339,0.061
L_VLDL_FC,0.094,0.141,-0.094
L_VLDL_FC_by_CE,0.001,0.002,-0.199
L_VLDL_FC_pct,0.176,0.242,-0.074
L_VLDL_FC_pct_C,0.001,0.002,-0.196
L_VLDL_L,0.105,0.155,-0.09
L_VLDL_P,0.07,0.11,-0.101
L_VLDL_PL,0.061,0.097,-0.105
L_VLDL_PL_pct,0.088,0.133,-0.094
L_VLDL_TG,0.09,0.137,-0.094
L_VLDL_TG_pct,0.846,0.882,0.01
Lactate,0.001,0.004,-0.178
Leu,0.186,0.253,-0.075
MUFA,0.036,0.062,-0.114
MUFA_pct,0.001,0.003,-0.181
M_HDL_C,0.374,0.457,0.053
M_HDL_CE,0.35,0.433,0.055
