met,PValue,adjPVal,logFC
Acetate,0.087,0.132,-0.053
Acetoacetate,0.038,0.065,-0.065
Acetone,0.942,0.956,0.002
Ala,0.118,0.171,-0.049
Albumin,0.557,0.634,0.018
ApoA1,0.942,0.957,-0.002
ApoB,0.01,0.021,0.08
ApoB_by_ApoA1,0.026,0.047,0.071
Cholines,0.537,0.616,0.021
Citrate,0.6,0.673,0.017
Clinical_LDL_C,0.001,0.003,0.102
Creatinine,0.211,0.282,-0.046
DHA,0.532,0.611,-0.021
DHA_pct,0.822,0.863,0.007
Gln,0.032,0.056,0.067
Glucose,0.0,0.0,-0.182
Gly,0.0,0.001,0.116
GlycA,0.0,0.0,-0.122
HDL_C,0.121,0.175,0.054
HDL_CE,0.104,0.155,0.057
HDL_CE_pct,0.0,0.0,0.137
HDL_CE_pct_C,0.172,0.237,0.043
HDL_C_pct,0.0,0.0,0.151
HDL_FC,0.213,0.284,0.044
HDL_FC_by_CE,0.173,0.239,-0.043
HDL_FC_pct,0.0,0.0,0.131
HDL_FC_pct_C,0.177,0.243,-0.042
HDL_L,0.763,0.814,0.011
HDL_P,0.972,0.979,0.001
HDL_PL,0.647,0.716,-0.016
HDL_PL_pct,0.0,0.0,-0.197
HDL_TG,0.001,0.004,-0.1
HDL_TG_pct,0.003,0.007,-0.097
HDL_size,0.033,0.057,0.075
His,0.072,0.112,-0.056
IDL_C,0.001,0.002,0.111
IDL_CE,0.001,0.002,0.109
IDL_CE_pct,0.0,0.001,0.114
IDL_CE_pct_C,0.443,0.526,-0.024
IDL_C_pct,0.0,0.0,0.139
IDL_FC,0.0,0.001,0.116
IDL_FC_by_CE,0.437,0.52,0.024
IDL_FC_pct,0.0,0.001,0.118
IDL_FC_pct_C,0.417,0.501,0.025
IDL_L,0.002,0.006,0.098
IDL_P,0.007,0.014,0.085
IDL_PL,0.002,0.004,0.102
IDL_PL_pct,0.738,0.794,-0.01
IDL_TG,0.013,0.026,-0.078
IDL_TG_pct,0.0,0.0,-0.169
Ile,0.008,0.017,-0.084
LA,0.007,0.016,0.085
LA_pct,0.0,0.0,0.222
LDL_C,0.004,0.01,0.089
LDL_CE,0.014,0.027,0.077
LDL_CE_pct,0.561,0.638,0.018
LDL_CE_pct_C,0.0,0.0,-0.138
LDL_C_pct,0.0,0.0,0.17
LDL_FC,0.0,0.001,0.119
LDL_FC_by_CE,0.0,0.0,0.138
LDL_FC_pct,0.0,0.0,0.162
LDL_FC_pct_C,0.0,0.0,0.139
LDL_L,0.011,0.023,0.079
LDL_P,0.006,0.013,0.086
LDL_PL,0.007,0.015,0.084
LDL_PL_pct,0.575,0.651,0.018
LDL_TG,0.011,0.022,-0.08
LDL_TG_pct,0.0,0.0,-0.17
LDL_size,0.021,0.038,0.074
L_HDL_C,0.006,0.014,0.097
L_HDL_CE,0.004,0.01,0.101
L_HDL_CE_pct,0.0,0.0,0.159
L_HDL_CE_pct_C,0.0,0.001,0.109
L_HDL_C_pct,0.0,0.0,0.154
L_HDL_FC,0.023,0.042,0.081
