met,PValue,adjPVal,logFC
Acetate,0.667,0.733,-0.023
Acetoacetate,0.084,0.128,-0.091
Acetone,0.945,0.959,0.004
Ala,0.0,0.0,-0.231
Albumin,0.121,0.175,0.082
ApoA1,0.473,0.555,-0.041
ApoB,0.0,0.001,0.19
ApoB_by_ApoA1,0.001,0.003,0.174
Cholines,0.757,0.809,0.017
Citrate,0.734,0.79,-0.018
Clinical_LDL_C,0.0,0.0,0.239
Creatinine,0.824,0.865,0.014
DHA,0.916,0.937,-0.006
DHA_pct,0.371,0.454,0.048
Gln,0.005,0.01,0.149
Glucose,0.0,0.001,-0.196
Gly,0.0,0.001,0.204
GlycA,0.0,0.0,-0.227
HDL_C,0.272,0.35,0.065
HDL_CE,0.22,0.292,0.072
HDL_CE_pct,0.0,0.0,0.277
HDL_CE_pct_C,0.024,0.044,0.119
HDL_C_pct,0.0,0.0,0.297
HDL_FC,0.543,0.622,0.036
HDL_FC_by_CE,0.025,0.045,-0.119
HDL_FC_pct,0.0,0.0,0.218
HDL_FC_pct_C,0.025,0.046,-0.118
HDL_L,0.663,0.73,-0.026
HDL_P,0.736,0.792,-0.019
HDL_PL,0.18,0.247,-0.078
HDL_PL_pct,0.0,0.0,-0.384
HDL_TG,0.0,0.0,-0.203
HDL_TG_pct,0.001,0.002,-0.185
HDL_size,0.11,0.161,0.094
His,0.077,0.119,0.093
IDL_C,0.0,0.0,0.253
IDL_CE,0.0,0.0,0.244
IDL_CE_pct,0.0,0.0,0.229
IDL_CE_pct_C,0.041,0.07,-0.107
IDL_C_pct,0.0,0.0,0.303
IDL_FC,0.0,0.0,0.273
IDL_FC_by_CE,0.041,0.069,0.107
IDL_FC_pct,0.0,0.0,0.301
IDL_FC_pct_C,0.04,0.068,0.108
IDL_L,0.0,0.0,0.225
IDL_P,0.0,0.0,0.205
IDL_PL,0.0,0.0,0.23
IDL_PL_pct,0.448,0.531,-0.04
IDL_TG,0.005,0.012,-0.147
IDL_TG_pct,0.0,0.0,-0.361
Ile,0.056,0.091,-0.102
LA,0.036,0.062,0.111
LA_pct,0.0,0.0,0.355
LDL_C,0.0,0.0,0.206
LDL_CE,0.001,0.002,0.18
LDL_CE_pct,0.601,0.674,0.027
LDL_CE_pct_C,0.0,0.0,-0.296
LDL_C_pct,0.0,0.0,0.353
LDL_FC,0.0,0.0,0.27
LDL_FC_by_CE,0.0,0.0,0.296
LDL_FC_pct,0.0,0.0,0.345
LDL_FC_pct_C,0.0,0.0,0.297
LDL_L,0.0,0.001,0.187
LDL_P,0.0,0.0,0.203
LDL_PL,0.0,0.0,0.201
LDL_PL_pct,0.143,0.203,0.077
LDL_TG,0.003,0.008,-0.155
LDL_TG_pct,0.0,0.0,-0.37
LDL_size,0.002,0.005,0.166
L_HDL_C,0.026,0.047,0.132
L_HDL_CE,0.016,0.032,0.142
L_HDL_CE_pct,0.0,0.0,0.302
L_HDL_CE_pct_C,0.0,0.0,0.217
L_HDL_C_pct,0.0,0.0,0.287
L_HDL_FC,0.109,0.161,0.096
L_HDL_FC_by_CE,0.0,0.0,-0.213
L_HDL_FC_pct,0.075,0.117,0.098
L_HDL_FC_pct_C,0.0,0.0,-0.209
L_HDL_L,0.198,0.267,0.077
L_HDL_P,0.062,0.099,0.111
L_HDL_PL,0.61,0.682,0.031
L_HDL_PL_pct,0.0,0.0,-0.381
L_HDL_TG,0.031,0.054,-0.118
L_HDL_TG_pct,0.006,0.014,-0.149
L_LDL_C,0.0,0.0,0.222
L_LDL_CE,0.0,0.001,0.2
L_LDL_CE_pct,0.501,0.582,0.035
L_LDL_CE_pct_C,0.0,0.0,-0.328
L_LDL_C_pct,0.0,0.0,0.322
L_LDL_FC,0.0,0.0,0.279
L_LDL_FC_by_CE,0.0,0.0,0.329
L_LDL_FC_pct,0.0,0.0,0.377
L_LDL_FC_pct_C,0.0,0.0,0.331
L_LDL_L,0.0,0.0,0.205
L_LDL_P,0.0,0.0,0.218
L_LDL_PL,0.0,0.0,0.222
L_LDL_PL_pct,0.048,0.08,0.104
L_LDL_TG,0.006,0.014,-0.144
L_LDL_TG_pct,0.0,0.0,-0.368
L_VLDL_C,0.582,0.658,-0.029
L_VLDL_CE,0.585,0.66,0.029
L_VLDL_CE_pct,0.0,0.0,0.324
L_VLDL_CE_pct_C,0.0,0.0,0.369
L_VLDL_C_pct,0.0,0.0,0.259
L_VLDL_FC,0.109,0.16,-0.087
L_VLDL_FC_by_CE,0.0,0.0,-0.369
L_VLDL_FC_pct,0.308,0.388,0.054
L_VLDL_FC_pct_C,0.0,0.0,-0.358
L_VLDL_L,0.055,0.089,-0.104
L_VLDL_P,0.045,0.075,-0.108
