met,PValue,adjPVal,logFC
Acetate,0.231,0.305,-0.066
Acetoacetate,0.043,0.073,-0.113
Acetone,0.543,0.622,-0.034
Ala,0.105,0.155,-0.091
Albumin,0.685,0.748,0.023
ApoA1,0.121,0.175,-0.095
ApoB,0.015,0.029,0.135
ApoB_by_ApoA1,0.003,0.008,0.167
Cholines,0.647,0.716,-0.027
Citrate,0.949,0.962,0.004
Clinical_LDL_C,0.009,0.019,0.146
Creatinine,0.391,0.475,-0.056
DHA,0.531,0.61,-0.037
DHA_pct,0.953,0.965,0.003
Gln,0.621,0.693,0.028
Glucose,0.0,0.0,-0.248
Gly,0.255,0.331,0.067
GlycA,0.037,0.063,-0.117
HDL_C,0.905,0.929,-0.007
HDL_CE,0.971,0.979,-0.002
HDL_CE_pct,0.003,0.007,0.17
HDL_CE_pct_C,0.217,0.289,0.069
HDL_C_pct,0.001,0.004,0.184
HDL_FC,0.693,0.756,-0.025
HDL_FC_by_CE,0.221,0.293,-0.069
HDL_FC_pct,0.016,0.03,0.145
HDL_FC_pct_C,0.228,0.301,-0.068
HDL_L,0.235,0.309,-0.074
HDL_P,0.135,0.192,-0.089
HDL_PL,0.073,0.113,-0.111
HDL_PL_pct,0.0,0.0,-0.256
HDL_TG,0.004,0.009,-0.161
HDL_TG_pct,0.067,0.105,-0.106
HDL_size,0.435,0.519,0.049
His,0.846,0.882,0.011
IDL_C,0.01,0.02,0.148
IDL_CE,0.019,0.036,0.134
IDL_CE_pct,0.18,0.246,0.076
IDL_CE_pct_C,0.001,0.002,-0.188
IDL_C_pct,0.004,0.009,0.163
IDL_FC,0.001,0.004,0.183
IDL_FC_by_CE,0.001,0.002,0.188
IDL_FC_pct,0.0,0.0,0.267
IDL_FC_pct_C,0.001,0.002,0.19
IDL_L,0.02,0.037,0.133
IDL_P,0.009,0.018,0.147
IDL_PL,0.007,0.015,0.155
IDL_PL_pct,0.129,0.185,0.084
IDL_TG,0.043,0.072,-0.114
IDL_TG_pct,0.0,0.0,-0.237
Ile,0.012,0.025,-0.142
LA,0.076,0.118,0.1
LA_pct,0.0,0.0,0.293
LDL_C,0.032,0.056,0.119
LDL_CE,0.063,0.1,0.103
LDL_CE_pct,0.51,0.591,0.036
LDL_CE_pct_C,0.002,0.005,-0.175
LDL_C_pct,0.0,0.0,0.23
LDL_FC,0.004,0.01,0.159
LDL_FC_by_CE,0.002,0.005,0.176
LDL_FC_pct,0.0,0.001,0.211
LDL_FC_pct_C,0.002,0.005,0.178
LDL_L,0.056,0.091,0.106
LDL_P,0.012,0.025,0.139
LDL_PL,0.037,0.064,0.116
LDL_PL_pct,0.325,0.407,0.055
LDL_TG,0.032,0.057,-0.12
LDL_TG_pct,0.0,0.0,-0.242
LDL_size,0.198,0.268,0.073
L_HDL_C,0.237,0.311,0.075
L_HDL_CE,0.193,0.262,0.082
L_HDL_CE_pct,0.0,0.001,0.208
L_HDL_CE_pct_C,0.002,0.004,0.174
L_HDL_C_pct,0.001,0.002,0.198
L_HDL_FC,0.44,0.523,0.049
L_HDL_FC_by_CE,0.002,0.005,-0.174
L_HDL_FC_pct,0.234,0.308,0.07
L_HDL_FC_pct_C,0.003,0.006,-0.167
L_HDL_L,0.639,0.709,0.03
L_HDL_P,0.39,0.473,0.055
L_HDL_PL,0.895,0.921,-0.008
L_HDL_PL_pct,0.0,0.0,-0.297
L_HDL_TG,0.082,0.126,-0.101
L_HDL_TG_pct,0.193,0.261,-0.075
L_LDL_C,0.025,0.045,0.126
L_LDL_CE,0.049,0.081,0.11
L_LDL_CE_pct,0.865,0.897,0.009
L_LDL_CE_pct_C,0.0,0.0,-0.219
L_LDL_C_pct,0.0,0.001,0.2
L_LDL_FC,0.003,0.008,0.166
L_LDL_FC_by_CE,0.0,0.0,0.22
L_LDL_FC_pct,0.0,0.0,0.248
L_LDL_FC_pct_C,0.0,0.0,0.223
L_LDL_L,0.041,0.07,0.114
L_LDL_P,0.011,0.022,0.141
L_LDL_PL,0.02,0.038,0.13
L_LDL_PL_pct,0.082,0.125,0.097
L_LDL_TG,0.033,0.057,-0.119
L_LDL_TG_pct,0.0,0.0,-0.243
L_VLDL_C,0.973,0.98,0.002
L_VLDL_CE,0.448,0.53,0.043
L_VLDL_CE_pct,0.0,0.001,0.209
L_VLDL_CE_pct_C,0.0,0.0,0.235
L_VLDL_C_pct,0.002,0.005,0.171
L_VLDL_FC,0.509,0.589,-0.038
L_VLDL_FC_by_CE,0.0,0.0,-0.238
L_VLDL_FC_pct,0.388,0.472,0.048
L_VLDL_FC_pct_C,0.0,0.001,-0.225
L_VLDL_L,0.329,0.411,-0.056
L_VLDL_P,0.274,0.352,-0.063
L_VLDL_PL,0.317,0.398,-0.057
L_VLDL_PL_pct,0.631,0.702,-0.027
L_VLDL_TG,0.134,0.192,-0.086
L_VLDL_TG_pct,0.076,0.118,-0.098
Lactate,0.058,0.093,0.108
Leu,0.042,0.071,-0.118
MUFA,0.017,0.033,-0.133
MUFA_pct,0.001,0.004,-0.185
M_HDL_C,0.106,0.156,-0.098
M_HDL_CE,0.114,0.167,-0.096
M_HDL_CE_pct,0.028,0.05,0.124
M_HDL_CE_pct_C,0.143,0.203,0.087
M_HDL_C_pct,0.042,0.071,0.117
M_HDL_FC,0.084,0.129,-0.106
M_HDL_FC_by_CE,0.142,0.201,-0.088
M_HDL_FC_pct,0.659,0.726,0.028
M_HDL_FC_pct_C,0.142,0.201,-0.088
M_HDL_L,0.013,0.025,-0.151
M_HDL_P,0.059,0.095,-0.115
M_HDL_PL,0.003,0.007,-0.179
M_HDL_PL_pct,0.009,0.018,-0.153
M_HDL_TG,0.002,0.004,-0.176
M_HDL_TG_pct,0.119,0.173,-0.089
M_LDL_C,0.074,0.115,0.099
M_LDL_CE,0.137,0.195,0.083
M_LDL_CE_pct,0.41,0.493,0.046
M_LDL_CE_pct_C,0.068,0.107,-0.104
M_LDL_C_pct,0.0,0.0,0.241
M_LDL_FC,0.013,0.026,0.138
M_LDL_FC_by_CE,0.067,0.105,0.104
M_LDL_FC_pct,0.005,0.012,0.158
M_LDL_FC_pct_C,0.062,0.099,0.106
M_LDL_L,0.132,0.189,0.084
M_LDL_P,0.022,0.04,0.128
M_LDL_PL,0.147,0.207,0.08
M_LDL_PL_pct,0.356,0.438,-0.051
M_LDL_TG,0.034,0.06,-0.118
M_LDL_TG_pct,0.0,0.0,-0.232
M_VLDL_C,0.001,0.003,0.181
M_VLDL_CE,0.0,0.0,0.227
M_VLDL_CE_pct,0.0,0.0,0.267
M_VLDL_CE_pct_C,0.0,0.0,0.277
M_VLDL_C_pct,0.0,0.0,0.264
M_VLDL_FC,0.028,0.05,0.122
M_VLDL_FC_by_CE,0.0,0.001,-0.207
M_VLDL_FC_pct,0.0,0.0,0.269
M_VLDL_FC_pct_C,0.0,0.0,-0.263
M_VLDL_L,0.477,0.559,0.04
M_VLDL_P,0.143,0.203,0.081
M_VLDL_PL,0.114,0.167,0.088
M_VLDL_PL_pct,0.0,0.0,0.242
M_VLDL_TG,0.23,0.304,-0.068
M_VLDL_TG_pct,0.0,0.0,-0.249
Omega_3,0.184,0.251,-0.077
Omega_3_pct,0.387,0.47,-0.05
Omega_3_pct_PUFA,0.054,0.088,-0.111
Omega_6,0.229,0.302,0.068
Omega_6_by_Omega_3,0.083,0.127,0.099
Omega_6_pct,0.0,0.0,0.261
Omega_6_pct_PUFA,0.041,0.069,0.117
PUFA,0.542,0.62,0.035
PUFA_by_MUFA,0.0,0.001,0.203
PUFA_pct,0.0,0.0,0.231
Phe,0.086,0.131,-0.095
Phosphatidylc,0.318,0.398,-0.06
Phosphoglyc,0.227,0.3,-0.072
Pyruvate,0.21,0.28,0.072
Remnant_C,0.029,0.051,0.122
SFA,0.037,0.064,-0.117
SFA_pct,0.003,0.008,-0.163
S_HDL_C,0.049,0.081,-0.11
S_HDL_CE,0.082,0.125,-0.097
S_HDL_CE_pct,0.007,0.015,0.151
S_HDL_CE_pct_C,0.427,0.51,0.046
S_HDL_C_pct,0.001,0.003,0.181
S_HDL_FC,0.02,0.037,-0.133
S_HDL_FC_by_CE,0.428,0.511,-0.046
S_HDL_FC_pct,0.047,0.078,0.116
S_HDL_FC_pct_C,0.428,0.511,-0.046
S_HDL_L,0.002,0.004,-0.176
S_HDL_P,0.034,0.059,-0.118
S_HDL_PL,0.0,0.001,-0.197
S_HDL_PL_pct,0.004,0.009,-0.168
S_HDL_TG,0.004,0.009,-0.166
S_HDL_TG_pct,0.06,0.096,-0.109
S_LDL_C,0.025,0.046,0.124
S_LDL_CE,0.059,0.095,0.105
S_LDL_CE_pct,0.574,0.65,0.031
S_LDL_CE_pct_C,0.066,0.104,-0.103
S_LDL_C_pct,0.001,0.003,0.181
S_LDL_FC,0.003,0.008,0.162
S_LDL_FC_by_CE,0.067,0.105,0.103
S_LDL_FC_pct,0.011,0.023,0.142
S_LDL_FC_pct_C,0.071,0.111,0.101
S_LDL_L,0.047,0.078,0.11
S_LDL_P,0.025,0.045,0.124
S_LDL_PL,0.026,0.047,0.123
S_LDL_PL_pct,0.849,0.884,0.011
S_LDL_TG,0.053,0.087,-0.109
S_LDL_TG_pct,0.0,0.0,-0.216
S_VLDL_C,0.06,0.096,0.105
S_VLDL_CE,0.097,0.145,0.092
S_VLDL_CE_pct,0.0,0.0,0.243
S_VLDL_CE_pct_C,0.111,0.163,-0.092
S_VLDL_C_pct,0.0,0.0,0.267
S_VLDL_FC,0.026,0.046,0.124
S_VLDL_FC_by_CE,0.119,0.173,0.09
S_VLDL_FC_pct,0.0,0.0,0.258
S_VLDL_FC_pct_C,0.097,0.145,0.096
S_VLDL_L,0.903,0.927,0.007
S_VLDL_P,0.965,0.974,-0.002
S_VLDL_PL,0.187,0.255,0.073
S_VLDL_PL_pct,0.0,0.0,0.25
S_VLDL_TG,0.041,0.069,-0.116
S_VLDL_TG_pct,0.0,0.0,-0.257
Sphingomyelins,0.157,0.22,0.085
TG_by_PG,0.092,0.139,-0.1
Total_BCAA,0.021,0.04,-0.132
Total_C,0.044,0.073,0.115
Total_CE,0.05,0.082,0.113
Total_CE_pct,0.0,0.001,0.213
Total_CE_pct_C,0.165,0.229,-0.079
Total_C_pct,0.0,0.0,0.237
Total_FA,0.149,0.21,-0.081
Total_FC,0.034,0.059,0.12
Total_FC_by_CE,0.165,0.228,0.079
Total_FC_pct,0.0,0.0,0.276
Total_FC_pct_C,0.161,0.224,0.08
Total_L,0.703,0.765,0.021
Total_P,0.298,0.378,-0.062
Total_PL,0.943,0.958,-0.004
Total_PL_pct,0.195,0.263,-0.075
Total_TG,0.042,0.071,-0.115
Total_TG_pct,0.007,0.016,-0.158
Tyr,0.023,0.042,-0.128
Unsaturation,0.018,0.034,0.137
VLDL_C,0.131,0.187,0.084
VLDL_CE,0.039,0.066,0.115
VLDL_CE_pct,0.0,0.0,0.23
VLDL_CE_pct_C,0.0,0.001,0.216
VLDL_C_pct,0.0,0.0,0.236
VLDL_FC,0.46,0.542,0.041
VLDL_FC_by_CE,0.0,0.001,-0.218
VLDL_FC_pct,0.0,0.0,0.253
VLDL_FC_pct_C,0.0,0.001,-0.21
VLDL_L,0.616,0.688,-0.028
VLDL_P,0.592,0.666,0.03
VLDL_PL,0.894,0.92,0.007
VLDL_PL_pct,0.0,0.001,0.207
VLDL_TG,0.075,0.117,-0.101
VLDL_TG_pct,0.0,0.001,-0.218
VLDL_size,0.113,0.165,-0.094
Val,0.031,0.054,-0.123
XL_HDL_C,0.008,0.017,0.164
XL_HDL_CE,0.012,0.024,0.156
XL_HDL_CE_pct,0.048,0.08,0.109
XL_HDL_CE_pct_C,0.252,0.327,0.069
XL_HDL_C_pct,0.187,0.255,0.078
XL_HDL_FC,0.002,0.006,0.183
XL_HDL_FC_by_CE,0.52,0.6,-0.036
XL_HDL_FC_pct,0.876,0.906,-0.01
XL_HDL_FC_pct_C,0.266,0.343,-0.068
XL_HDL_L,0.029,0.051,0.135
XL_HDL_P,0.023,0.042,0.14
XL_HDL_PL,0.054,0.087,0.12
XL_HDL_PL_pct,0.419,0.502,0.047
XL_HDL_TG,0.315,0.395,-0.057
XL_HDL_TG_pct,0.007,0.014,-0.158
XL_VLDL_C,0.935,0.952,0.005
XL_VLDL_CE,0.471,0.553,0.041
XL_VLDL_CE_pct,0.002,0.004,0.179
XL_VLDL_CE_pct_C,0.003,0.006,0.171
XL_VLDL_C_pct,0.002,0.004,0.18
XL_VLDL_FC,0.548,0.626,-0.034
XL_VLDL_FC_by_CE,0.003,0.007,-0.168
XL_VLDL_FC_pct,0.009,0.019,0.147
XL_VLDL_FC_pct_C,0.004,0.009,-0.163
XL_VLDL_L,0.176,0.242,-0.078
XL_VLDL_P,0.167,0.231,-0.08
XL_VLDL_PL,0.367,0.449,-0.052
XL_VLDL_PL_pct,0.227,0.3,0.067
XL_VLDL_TG,0.046,0.077,-0.115
XL_VLDL_TG_pct,0.004,0.01,-0.161
XS_VLDL_C,0.01,0.021,0.147
XS_VLDL_CE,0.005,0.011,0.162
XS_VLDL_CE_pct,0.0,0.0,0.252
XS_VLDL_CE_pct_C,0.001,0.002,0.202
XS_VLDL_C_pct,0.0,0.0,0.266
XS_VLDL_FC,0.058,0.094,0.107
XS_VLDL_FC_by_CE,0.001,0.002,-0.202
XS_VLDL_FC_pct,0.0,0.0,0.293
XS_VLDL_FC_pct_C,0.001,0.002,-0.198
XS_VLDL_L,0.234,0.308,0.067
XS_VLDL_P,0.142,0.201,0.082
XS_VLDL_PL,0.285,0.364,0.06
XS_VLDL_PL_pct,0.374,0.457,-0.05
XS_VLDL_TG,0.027,0.049,-0.124
XS_VLDL_TG_pct,0.0,0.0,-0.279
XXL_VLDL_C,0.355,0.437,-0.053
XXL_VLDL_CE,0.485,0.567,-0.04
XXL_VLDL_CE_pct,0.762,0.814,0.017
XXL_VLDL_CE_pct_C,0.244,0.319,0.065
XXL_VLDL_C_pct,0.934,0.95,-0.005
XXL_VLDL_FC,0.236,0.31,-0.068
XXL_VLDL_FC_by_CE,0.283,0.362,-0.059
XXL_VLDL_FC_pct,0.546,0.624,-0.034
XXL_VLDL_FC_pct_C,0.278,0.356,-0.06
XXL_VLDL_L,0.178,0.244,-0.077
XXL_VLDL_P,0.133,0.19,-0.086
XXL_VLDL_PL,0.189,0.257,-0.075
XXL_VLDL_PL_pct,0.7,0.762,-0.022
XXL_VLDL_TG,0.168,0.232,-0.079
XXL_VLDL_TG_pct,0.285,0.363,0.059
bOHbutyrate,0.236,0.31,0.066
non_HDL_C,0.028,0.049,0.123
