met,PValue,adjPVal,logFC
Acetate,0.024,0.044,-0.096
Acetoacetate,0.001,0.002,-0.144
Acetone,0.17,0.235,-0.059
Ala,0.03,0.053,-0.093
Albumin,0.083,0.127,0.075
ApoA1,0.831,0.871,-0.01
ApoB,0.0,0.0,0.219
ApoB_by_ApoA1,0.0,0.0,0.191
Cholines,0.078,0.12,0.081
Citrate,0.746,0.801,0.014
Clinical_LDL_C,0.0,0.0,0.253
Creatinine,0.08,0.123,-0.088
DHA,0.571,0.648,-0.026
DHA_pct,0.495,0.576,-0.03
Gln,0.015,0.029,0.104
Glucose,0.0,0.0,-0.245
Gly,0.0,0.001,0.16
GlycA,0.001,0.004,-0.139
HDL_C,0.202,0.272,0.061
HDL_CE,0.169,0.233,0.066
HDL_CE_pct,0.0,0.0,0.201
HDL_CE_pct_C,0.08,0.123,0.076
HDL_C_pct,0.0,0.0,0.219
HDL_FC,0.371,0.454,0.043
HDL_FC_by_CE,0.083,0.126,-0.075
HDL_FC_pct,0.0,0.0,0.178
HDL_FC_pct_C,0.09,0.136,-0.073
HDL_L,0.92,0.94,-0.005
HDL_P,0.518,0.598,0.03
HDL_PL,0.326,0.407,-0.047
HDL_PL_pct,0.0,0.0,-0.306
HDL_TG,0.001,0.003,-0.139
HDL_TG_pct,0.005,0.011,-0.126
HDL_size,0.421,0.504,0.039
His,0.073,0.114,0.077
IDL_C,0.0,0.0,0.246
IDL_CE,0.0,0.0,0.243
IDL_CE_pct,0.0,0.0,0.211
IDL_CE_pct_C,0.828,0.868,-0.009
IDL_C_pct,0.0,0.0,0.243
IDL_FC,0.0,0.0,0.249
IDL_FC_by_CE,0.822,0.863,0.01
IDL_FC_pct,0.0,0.0,0.181
IDL_FC_pct_C,0.8,0.845,0.011
IDL_L,0.0,0.0,0.227
IDL_P,0.0,0.0,0.21
IDL_PL,0.0,0.0,0.228
IDL_PL_pct,0.174,0.239,-0.058
IDL_TG,0.075,0.116,-0.077
IDL_TG_pct,0.0,0.0,-0.284
Ile,0.018,0.034,-0.103
LA,0.0,0.0,0.219
LA_pct,0.0,0.0,0.352
LDL_C,0.0,0.0,0.237
LDL_CE,0.0,0.0,0.22
LDL_CE_pct,0.016,0.03,0.103
LDL_CE_pct_C,0.0,0.0,-0.177
LDL_C_pct,0.0,0.0,0.303
LDL_FC,0.0,0.0,0.273
LDL_FC_by_CE,0.0,0.0,0.177
LDL_FC_pct,0.0,0.0,0.232
LDL_FC_pct_C,0.0,0.0,0.178
LDL_L,0.0,0.0,0.222
LDL_P,0.0,0.0,0.231
LDL_PL,0.0,0.0,0.231
LDL_PL_pct,0.78,0.828,0.012
LDL_TG,0.139,0.198,-0.064
LDL_TG_pct,0.0,0.0,-0.297
LDL_size,0.001,0.002,0.147
L_HDL_C,0.082,0.126,0.084
L_HDL_CE,0.059,0.094,0.092
L_HDL_CE_pct,0.0,0.0,0.203
L_HDL_CE_pct_C,0.0,0.001,0.157
L_HDL_C_pct,0.0,0.0,0.192
L_HDL_FC,0.23,0.303,0.059
L_HDL_FC_by_CE,0.0,0.001,-0.153
L_HDL_FC_pct,0.155,0.216,0.064
L_HDL_FC_pct_C,0.001,0.002,-0.148
L_HDL_L,0.378,0.461,0.043
L_HDL_P,0.138,0.197,0.072
L_HDL_PL,0.872,0.902,0.008
L_HDL_PL_pct,0.0,0.0,-0.272
L_HDL_TG,0.032,0.056,-0.096
L_HDL_TG_pct,0.045,0.076,-0.089
L_LDL_C,0.0,0.0,0.247
L_LDL_CE,0.0,0.0,0.235
L_LDL_CE_pct,0.001,0.002,0.144
L_LDL_CE_pct_C,0.0,0.0,-0.179
L_LDL_C_pct,0.0,0.0,0.304
L_LDL_FC,0.0,0.0,0.274
L_LDL_FC_by_CE,0.0,0.0,0.18
L_LDL_FC_pct,0.0,0.0,0.249
L_LDL_FC_pct_C,0.0,0.0,0.182
L_LDL_L,0.0,0.0,0.232
L_LDL_P,0.0,0.0,0.245
L_LDL_PL,0.0,0.0,0.237
L_LDL_PL_pct,0.977,0.983,0.001
L_LDL_TG,0.133,0.19,-0.065
L_LDL_TG_pct,0.0,0.0,-0.303
L_VLDL_C,0.28,0.358,0.047
L_VLDL_CE,0.042,0.071,0.088
L_VLDL_CE_pct,0.0,0.0,0.195
