met,PValue,adjPVal,logFC
Acetate,0.478,0.56,-0.039
Acetoacetate,0.035,0.061,-0.118
Acetone,0.509,0.589,-0.037
Ala,0.21,0.281,-0.07
Albumin,0.726,0.783,-0.02
ApoA1,0.478,0.56,0.044
ApoB,0.002,0.005,0.171
ApoB_by_ApoA1,0.025,0.045,0.127
Cholines,0.109,0.16,0.096
Citrate,0.603,0.676,0.03
Clinical_LDL_C,0.0,0.001,0.208
Creatinine,0.154,0.215,-0.093
DHA,0.412,0.495,-0.048
DHA_pct,0.562,0.639,-0.033
Gln,0.525,0.605,0.036
Glucose,0.0,0.0,-0.288
Gly,0.16,0.223,0.083
GlycA,0.016,0.031,-0.135
HDL_C,0.025,0.045,0.14
HDL_CE,0.022,0.041,0.143
HDL_CE_pct,0.0,0.0,0.228
HDL_CE_pct_C,0.262,0.339,0.063
HDL_C_pct,0.0,0.0,0.256
HDL_FC,0.045,0.075,0.127
HDL_FC_by_CE,0.273,0.35,-0.062
HDL_FC_pct,0.0,0.0,0.241
HDL_FC_pct_C,0.298,0.377,-0.059
HDL_L,0.238,0.312,0.074
HDL_P,0.374,0.456,0.053
HDL_PL,0.565,0.641,0.036
HDL_PL_pct,0.0,0.0,-0.29
HDL_TG,0.003,0.008,-0.164
HDL_TG_pct,0.001,0.003,-0.189
HDL_size,0.022,0.04,0.144
His,0.794,0.84,0.015
IDL_C,0.0,0.0,0.246
IDL_CE,0.0,0.0,0.242
IDL_CE_pct,0.0,0.001,0.199
IDL_CE_pct_C,0.629,0.699,-0.027
IDL_C_pct,0.0,0.0,0.237
IDL_FC,0.0,0.0,0.252
IDL_FC_by_CE,0.622,0.694,0.027
IDL_FC_pct,0.001,0.002,0.191
IDL_FC_pct_C,0.599,0.673,0.029
IDL_L,0.0,0.0,0.228
IDL_P,0.0,0.001,0.202
IDL_PL,0.0,0.0,0.236
IDL_PL_pct,0.795,0.841,-0.014
IDL_TG,0.131,0.188,-0.085
IDL_TG_pct,0.0,0.0,-0.29
Ile,0.007,0.015,-0.154
LA,0.001,0.003,0.187
LA_pct,0.0,0.0,0.369
LDL_C,0.001,0.003,0.18
LDL_CE,0.004,0.01,0.159
LDL_CE_pct,0.673,0.739,0.023
LDL_CE_pct_C,0.0,0.0,-0.232
LDL_C_pct,0.0,0.0,0.279
LDL_FC,0.0,0.0,0.232
LDL_FC_by_CE,0.0,0.0,0.233
LDL_FC_pct,0.0,0.0,0.272
LDL_FC_pct_C,0.0,0.0,0.234
LDL_L,0.003,0.007,0.166
LDL_P,0.002,0.005,0.173
LDL_PL,0.001,0.004,0.179
LDL_PL_pct,0.28,0.358,0.061
LDL_TG,0.069,0.109,-0.102
LDL_TG_pct,0.0,0.0,-0.287
LDL_size,0.0,0.0,0.222
L_HDL_C,0.002,0.005,0.197
L_HDL_CE,0.001,0.004,0.202
L_HDL_CE_pct,0.0,0.0,0.273
L_HDL_CE_pct_C,0.009,0.018,0.146
L_HDL_C_pct,0.0,0.0,0.277
L_HDL_FC,0.005,0.011,0.179
L_HDL_FC_by_CE,0.016,0.03,-0.134
L_HDL_FC_pct,0.002,0.006,0.18
L_HDL_FC_pct_C,0.036,0.062,-0.117
L_HDL_L,0.013,0.027,0.157
L_HDL_P,0.005,0.011,0.18
L_HDL_PL,0.049,0.08,0.126
L_HDL_PL_pct,0.0,0.0,-0.298
L_HDL_TG,0.209,0.279,-0.073
L_HDL_TG_pct,0.002,0.005,-0.181
L_LDL_C,0.0,0.001,0.198
L_LDL_CE,0.001,0.004,0.179
L_LDL_CE_pct,0.494,0.575,0.038
L_LDL_CE_pct_C,0.0,0.0,-0.26
L_LDL_C_pct,0.0,0.0,0.265
L_LDL_FC,0.0,0.0,0.243
L_LDL_FC_by_CE,0.0,0.0,0.26
L_LDL_FC_pct,0.0,0.0,0.301
L_LDL_FC_pct_C,0.0,0.0,0.262
L_LDL_L,0.001,0.003,0.185
L_LDL_P,0.0,0.001,0.195
L_LDL_PL,0.0,0.001,0.197
L_LDL_PL_pct,0.281,0.36,0.06
L_LDL_TG,0.112,0.164,-0.089
L_LDL_TG_pct,0.0,0.0,-0.286
L_VLDL_C,0.521,0.601,-0.037
L_VLDL_CE,0.837,0.875,0.012
L_VLDL_CE_pct,0.0,0.0,0.248
L_VLDL_CE_pct_C,0.0,0.0,0.312
L_VLDL_C_pct,0.001,0.003,0.184
L_VLDL_FC,0.145,0.205,-0.084
L_VLDL_FC_by_CE,0.0,0.0,-0.313
L_VLDL_FC_pct,0.99,0.993,-0.001
L_VLDL_FC_pct_C,0.0,0.0,-0.307
L_VLDL_L,0.098,0.147,-0.095
L_VLDL_P,0.097,0.145,-0.095
L_VLDL_PL,0.082,0.126,-0.1
L_VLDL_PL_pct,0.414,0.498,-0.046
L_VLDL_TG,0.035,0.06,-0.121
L_VLDL_TG_pct,0.129,0.185,-0.084
Lactate,0.785,0.833,0.016
Leu,0.009,0.02,-0.151
MUFA,0.061,0.098,-0.105
MUFA_pct,0.001,0.003,-0.192
M_HDL_C,0.484,0.565,0.043
M_HDL_CE,0.487,0.569,0.042
M_HDL_CE_pct,0.001,0.004,0.18
M_HDL_CE_pct_C,0.769,0.819,-0.018
M_HDL_C_pct,0.001,0.002,0.201
M_HDL_FC,0.474,0.556,0.044
M_HDL_FC_by_CE,0.754,0.807,0.019
