met,PValue,adjPVal,logFC
Acetate,0.825,0.866,-0.01
Acetoacetate,0.277,0.355,-0.048
Acetone,0.697,0.759,-0.017
Ala,0.117,0.17,-0.069
Albumin,0.759,0.811,-0.013
ApoA1,0.043,0.072,-0.097
ApoB,0.004,0.009,0.126
ApoB_by_ApoA1,0.0,0.001,0.157
Cholines,0.73,0.787,-0.016
Citrate,0.163,0.227,0.063
Clinical_LDL_C,0.004,0.009,0.126
Creatinine,0.735,0.791,0.017
DHA,0.149,0.21,-0.066
DHA_pct,0.258,0.334,-0.051
Gln,0.065,0.103,0.081
Glucose,0.0,0.0,-0.24
Gly,0.038,0.066,0.096
GlycA,0.074,0.115,-0.079
HDL_C,0.278,0.356,-0.053
HDL_CE,0.316,0.397,-0.049
HDL_CE_pct,0.051,0.083,0.087
HDL_CE_pct_C,0.251,0.327,0.051
HDL_C_pct,0.045,0.075,0.091
HDL_FC,0.187,0.255,-0.065
HDL_FC_by_CE,0.257,0.334,-0.05
HDL_FC_pct,0.233,0.307,0.056
HDL_FC_pct_C,0.273,0.35,-0.048
HDL_L,0.058,0.094,-0.093
HDL_P,0.121,0.175,-0.073
HDL_PL,0.018,0.035,-0.115
HDL_PL_pct,0.001,0.002,-0.15
HDL_TG,0.06,0.097,-0.082
HDL_TG_pct,0.543,0.622,-0.028
HDL_size,0.512,0.593,-0.032
His,0.741,0.796,-0.014
IDL_C,0.012,0.025,0.113
IDL_CE,0.015,0.029,0.11
IDL_CE_pct,0.073,0.113,0.08
IDL_CE_pct_C,0.342,0.424,-0.041
IDL_C_pct,0.016,0.031,0.106
IDL_FC,0.008,0.018,0.118
IDL_FC_by_CE,0.344,0.426,0.041
IDL_FC_pct,0.014,0.028,0.106
IDL_FC_pct_C,0.349,0.431,0.041
IDL_L,0.021,0.039,0.104
IDL_P,0.007,0.015,0.118
IDL_PL,0.012,0.025,0.113
IDL_PL_pct,0.639,0.709,0.02
IDL_TG,0.239,0.313,-0.052
IDL_TG_pct,0.001,0.003,-0.144
Ile,0.121,0.176,-0.069
LA,0.002,0.006,0.135
LA_pct,0.0,0.0,0.272
LDL_C,0.012,0.024,0.11
LDL_CE,0.02,0.038,0.101
LDL_CE_pct,0.235,0.309,0.052
LDL_CE_pct_C,0.053,0.087,-0.086
LDL_C_pct,0.001,0.002,0.149
LDL_FC,0.003,0.008,0.128
LDL_FC_by_CE,0.053,0.086,0.087
LDL_FC_pct,0.011,0.023,0.114
LDL_FC_pct_C,0.051,0.083,0.087
LDL_L,0.019,0.036,0.102
LDL_P,0.003,0.007,0.131
LDL_PL,0.011,0.022,0.111
LDL_PL_pct,0.313,0.393,0.045
LDL_TG,0.211,0.282,-0.055
LDL_TG_pct,0.0,0.001,-0.161
LDL_size,0.158,0.221,0.063
L_HDL_C,0.795,0.841,-0.013
L_HDL_CE,0.884,0.912,-0.007
L_HDL_CE_pct,0.009,0.018,0.118
L_HDL_CE_pct_C,0.018,0.034,0.103
L_HDL_C_pct,0.017,0.033,0.108
L_HDL_FC,0.531,0.611,-0.031
L_HDL_FC_by_CE,0.024,0.044,-0.098
L_HDL_FC_pct,0.59,0.664,0.025
L_HDL_FC_pct_C,0.034,0.06,-0.092
L_HDL_L,0.39,0.473,-0.043
L_HDL_P,0.679,0.743,-0.021
L_HDL_PL,0.18,0.247,-0.067
L_HDL_PL_pct,0.0,0.001,-0.167
L_HDL_TG,0.09,0.136,-0.077
L_HDL_TG_pct,0.692,0.755,-0.018
L_LDL_C,0.013,0.026,0.109
L_LDL_CE,0.021,0.039,0.101
L_LDL_CE_pct,0.393,0.476,0.037
L_LDL_CE_pct_C,0.016,0.031,-0.108
L_LDL_C_pct,0.003,0.007,0.132
L_LDL_FC,0.004,0.01,0.127
L_LDL_FC_by_CE,0.016,0.031,0.108
L_LDL_FC_pct,0.003,0.008,0.133
L_LDL_FC_pct_C,0.014,0.028,0.109
L_LDL_L,0.02,0.037,0.102
L_LDL_P,0.002,0.004,0.137
L_LDL_PL,0.01,0.021,0.113
L_LDL_PL_pct,0.161,0.224,0.062
L_LDL_TG,0.187,0.254,-0.058
L_LDL_TG_pct,0.0,0.001,-0.161
L_VLDL_C,0.189,0.257,0.059
L_VLDL_CE,0.05,0.082,0.087
L_VLDL_CE_pct,0.004,0.009,0.128
L_VLDL_CE_pct_C,0.001,0.002,0.156
L_VLDL_C_pct,0.02,0.037,0.102
L_VLDL_FC,0.507,0.588,0.03
L_VLDL_FC_by_CE,0.001,0.002,-0.158
L_VLDL_FC_pct,0.631,0.701,0.021
L_VLDL_FC_pct_C,0.001,0.003,-0.151
L_VLDL_L,0.619,0.69,0.022
L_VLDL_P,0.758,0.81,0.014
L_VLDL_PL,0.651,0.719,0.02
L_VLDL_PL_pct,0.564,0.641,0.026
L_VLDL_TG,0.966,0.975,0.002
L_VLDL_TG_pct,0.056,0.091,-0.083
Lactate,0.372,0.455,0.04
Leu,0.078,0.12,-0.08
MUFA,0.224,0.297,-0.053
MUFA_pct,0.123,0.178,-0.07
M_HDL_C,0.034,0.059,-0.102
M_HDL_CE,0.036,0.062,-0.1
M_HDL_CE_pct,0.192,0.26,0.058
M_HDL_CE_pct_C,0.188,0.256,0.062
M_HDL_C_pct,0.266,0.344,0.05
M_HDL_FC,0.031,0.054,-0.105
M_HDL_FC_by_CE,0.194,0.262,-0.061
M_HDL_FC_pct,0.9,0.924,-0.006
M_HDL_FC_pct_C,0.201,0.271,-0.06
M_HDL_L,0.006,0.013,-0.13
M_HDL_P,0.021,0.04,-0.11
M_HDL_PL,0.002,0.005,-0.147
M_HDL_PL_pct,0.068,0.107,-0.083
M_HDL_TG,0.035,0.061,-0.092
M_HDL_TG_pct,0.66,0.727,-0.02
M_LDL_C,0.018,0.033,0.104
M_LDL_CE,0.033,0.058,0.093
M_LDL_CE_pct,0.392,0.475,0.038
M_LDL_CE_pct_C,0.225,0.298,-0.054
M_LDL_C_pct,0.001,0.002,0.149
M_LDL_FC,0.004,0.009,0.125
M_LDL_FC_by_CE,0.225,0.298,0.054
M_LDL_FC_pct,0.053,0.086,0.087
M_LDL_FC_pct_C,0.224,0.297,0.054
M_LDL_L,0.029,0.051,0.095
M_LDL_P,0.014,0.027,0.108
M_LDL_PL,0.024,0.044,0.098
M_LDL_PL_pct,0.995,0.996,0.0
M_LDL_TG,0.239,0.314,-0.052
M_LDL_TG_pct,0.0,0.001,-0.163
M_VLDL_C,0.0,0.001,0.16
M_VLDL_CE,0.0,0.0,0.18
M_VLDL_CE_pct,0.001,0.003,0.149
M_VLDL_CE_pct_C,0.0,0.002,0.157
M_VLDL_C_pct,0.001,0.003,0.149
M_VLDL_FC,0.003,0.007,0.13
M_VLDL_FC_by_CE,0.003,0.008,-0.128
M_VLDL_FC_pct,0.001,0.002,0.156
M_VLDL_FC_pct_C,0.001,0.003,-0.148
M_VLDL_L,0.049,0.08,0.086
M_VLDL_P,0.015,0.028,0.107
M_VLDL_PL,0.01,0.021,0.112
M_VLDL_PL_pct,0.0,0.001,0.156
M_VLDL_TG,0.635,0.705,0.021
M_VLDL_TG_pct,0.002,0.006,-0.137
Omega_3,0.022,0.04,-0.104
Omega_3_pct,0.022,0.041,-0.103
Omega_3_pct_PUFA,0.002,0.004,-0.143
Omega_6,0.045,0.076,0.089
Omega_6_by_Omega_3,0.005,0.011,0.127
Omega_6_pct,0.0,0.0,0.192
Omega_6_pct_PUFA,0.001,0.003,0.149
PUFA,0.316,0.396,0.045
PUFA_by_MUFA,0.034,0.059,0.095
PUFA_pct,0.002,0.004,0.141
Phe,0.322,0.403,-0.043
Phosphatidylc,0.507,0.588,-0.031
Phosphoglyc,0.303,0.383,-0.048
Pyruvate,0.425,0.508,-0.036
Remnant_C,0.009,0.019,0.115
SFA,0.117,0.17,-0.069
SFA_pct,0.0,0.001,-0.153
S_HDL_C,0.266,0.343,-0.049
S_HDL_CE,0.377,0.46,-0.039
S_HDL_CE_pct,0.018,0.034,0.104
S_HDL_CE_pct_C,0.293,0.372,0.048
S_HDL_C_pct,0.007,0.015,0.118
S_HDL_FC,0.11,0.161,-0.071
S_HDL_FC_by_CE,0.295,0.374,-0.048
S_HDL_FC_pct,0.226,0.299,0.056
S_HDL_FC_pct_C,0.308,0.388,-0.046
S_HDL_L,0.036,0.062,-0.092
S_HDL_P,0.289,0.368,-0.046
S_HDL_PL,0.011,0.022,-0.112
S_HDL_PL_pct,0.001,0.003,-0.147
S_HDL_TG,0.154,0.215,-0.064
S_HDL_TG_pct,0.504,0.585,-0.03
S_LDL_C,0.006,0.013,0.121
S_LDL_CE,0.013,0.025,0.109
S_LDL_CE_pct,0.331,0.413,0.043
S_LDL_CE_pct_C,0.239,0.314,-0.052
S_LDL_C_pct,0.002,0.006,0.133
S_LDL_FC,0.001,0.004,0.139
S_LDL_FC_by_CE,0.235,0.309,0.052
S_LDL_FC_pct,0.054,0.088,0.085
S_LDL_FC_pct_C,0.228,0.301,0.053
S_LDL_L,0.01,0.02,0.113
S_LDL_P,0.004,0.01,0.124
S_LDL_PL,0.005,0.012,0.121
S_LDL_PL_pct,0.784,0.832,-0.012
S_LDL_TG,0.371,0.454,-0.039
S_LDL_TG_pct,0.002,0.006,-0.135
S_VLDL_C,0.008,0.017,0.116
S_VLDL_CE,0.015,0.029,0.107
S_VLDL_CE_pct,0.001,0.002,0.15
S_VLDL_CE_pct_C,0.367,0.45,-0.041
S_VLDL_C_pct,0.0,0.001,0.16
S_VLDL_FC,0.003,0.007,0.13
