met,PValue,adjPVal,logFC
Acetate,0.137,0.195,-0.052
Acetoacetate,0.086,0.13,-0.06
Acetone,0.977,0.983,-0.001
Ala,0.135,0.192,-0.052
Albumin,0.88,0.909,-0.005
ApoA1,0.285,0.364,0.041
ApoB,0.004,0.009,0.101
ApoB_by_ApoA1,0.059,0.094,0.067
Cholines,0.077,0.119,0.066
Citrate,0.797,0.842,0.009
Clinical_LDL_C,0.0,0.001,0.128
Creatinine,0.446,0.529,-0.031
DHA,0.917,0.938,-0.004
DHA_pct,0.917,0.937,0.004
Gln,0.388,0.471,0.03
Glucose,0.0,0.0,-0.226
Gly,0.047,0.078,0.073
GlycA,0.0,0.001,-0.126
HDL_C,0.019,0.036,0.092
HDL_CE,0.017,0.032,0.093
HDL_CE_pct,0.0,0.0,0.14
HDL_CE_pct_C,0.237,0.311,0.042
HDL_C_pct,0.0,0.0,0.156
HDL_FC,0.037,0.063,0.083
HDL_FC_by_CE,0.242,0.317,-0.041
HDL_FC_pct,0.0,0.001,0.141
HDL_FC_pct_C,0.255,0.331,-0.04
HDL_L,0.187,0.254,0.052
HDL_P,0.184,0.251,0.05
HDL_PL,0.507,0.588,0.026
HDL_PL_pct,0.0,0.0,-0.198
HDL_TG,0.014,0.028,-0.086
HDL_TG_pct,0.004,0.01,-0.103
HDL_size,0.029,0.052,0.086
His,0.273,0.351,-0.038
IDL_C,0.0,0.0,0.139
IDL_CE,0.0,0.001,0.136
IDL_CE_pct,0.001,0.003,0.118
IDL_CE_pct_C,0.507,0.587,-0.023
IDL_C_pct,0.0,0.0,0.143
IDL_FC,0.0,0.0,0.142
IDL_FC_by_CE,0.504,0.585,0.023
IDL_FC_pct,0.001,0.002,0.119
IDL_FC_pct_C,0.496,0.577,0.024
IDL_L,0.0,0.001,0.127
IDL_P,0.003,0.007,0.104
IDL_PL,0.0,0.001,0.129
IDL_PL_pct,0.535,0.614,-0.022
IDL_TG,0.113,0.165,-0.056
