met,PValue,adjPVal,logFC
Acetate,0.776,0.826,-0.014
Acetoacetate,0.024,0.044,-0.113
Acetone,0.849,0.884,-0.01
Ala,0.0,0.0,-0.229
Albumin,0.091,0.138,0.084
ApoA1,0.407,0.49,0.045
ApoB,0.0,0.001,0.18
ApoB_by_ApoA1,0.014,0.027,0.125
Cholines,0.138,0.196,0.079
Citrate,0.932,0.949,0.004
Clinical_LDL_C,0.0,0.0,0.237
Creatinine,0.972,0.979,-0.002
DHA,0.636,0.706,-0.025
DHA_pct,0.67,0.736,0.022
Gln,0.0,0.001,0.179
Glucose,0.0,0.0,-0.209
Gly,0.0,0.0,0.228
GlycA,0.0,0.0,-0.256
HDL_C,0.003,0.006,0.169
HDL_CE,0.002,0.005,0.173
HDL_CE_pct,0.0,0.0,0.312
HDL_CE_pct_C,0.033,0.058,0.107
HDL_C_pct,0.0,0.0,0.343
HDL_FC,0.01,0.02,0.146
HDL_FC_by_CE,0.035,0.06,-0.106
HDL_FC_pct,0.0,0.0,0.291
HDL_FC_pct_C,0.038,0.065,-0.104
HDL_L,0.167,0.23,0.077
HDL_P,0.394,0.477,0.045
HDL_PL,0.689,0.752,0.022
HDL_PL_pct,0.0,0.0,-0.412
HDL_TG,0.0,0.0,-0.214
HDL_TG_pct,0.0,0.0,-0.242
HDL_size,0.0,0.001,0.211
His,0.05,0.082,0.098
IDL_C,0.0,0.0,0.282
IDL_CE,0.0,0.0,0.276
IDL_CE_pct,0.0,0.0,0.269
IDL_CE_pct_C,0.31,0.39,-0.051
IDL_C_pct,0.0,0.0,0.325
IDL_FC,0.0,0.0,0.292
IDL_FC_by_CE,0.306,0.386,0.051
IDL_FC_pct,0.0,0.0,0.272
IDL_FC_pct_C,0.292,0.371,0.052
IDL_L,0.0,0.0,0.251
IDL_P,0.0,0.0,0.216
IDL_PL,0.0,0.0,0.255
IDL_PL_pct,0.278,0.356,-0.054
IDL_TG,0.002,0.005,-0.155
IDL_TG_pct,0.0,0.0,-0.387
Ile,0.006,0.013,-0.14
LA,0.001,0.003,0.164
LA_pct,0.0,0.0,0.415
LDL_C,0.0,0.0,0.204
LDL_CE,0.0,0.001,0.176
LDL_CE_pct,0.675,0.74,0.021
LDL_CE_pct_C,0.0,0.0,-0.316
LDL_C_pct,0.0,0.0,0.368
LDL_FC,0.0,0.0,0.274
