met,PValue,adjPVal,logFC
Acetate,0.023,0.042,-0.121
Acetoacetate,0.004,0.008,-0.156
Acetone,0.261,0.338,-0.06
Ala,0.365,0.448,-0.048
Albumin,0.923,0.942,0.005
ApoA1,0.35,0.432,-0.055
ApoB,0.006,0.013,0.147
ApoB_by_ApoA1,0.004,0.009,0.158
Cholines,0.836,0.874,0.012
Citrate,0.639,0.709,-0.026
Clinical_LDL_C,0.002,0.004,0.168
Creatinine,0.108,0.159,-0.1
DHA,0.53,0.61,-0.035
DHA_pct,0.863,0.895,-0.01
Gln,0.879,0.908,0.008
Glucose,0.0,0.0,-0.284
Gly,0.08,0.123,0.099
GlycA,0.096,0.143,-0.09
HDL_C,0.735,0.791,0.02
HDL_CE,0.685,0.748,0.024
HDL_CE_pct,0.003,0.007,0.163
HDL_CE_pct_C,0.288,0.367,0.057
HDL_C_pct,0.001,0.003,0.179
HDL_FC,0.921,0.941,0.006
HDL_FC_by_CE,0.293,0.372,-0.057
HDL_FC_pct,0.009,0.018,0.151
HDL_FC_pct_C,0.304,0.384,-0.055
HDL_L,0.512,0.593,-0.039
HDL_P,0.536,0.615,-0.035
HDL_PL,0.226,0.299,-0.072
HDL_PL_pct,0.0,0.0,-0.233
HDL_TG,0.005,0.011,-0.151
HDL_TG_pct,0.035,0.061,-0.117
HDL_size,0.553,0.631,0.036
His,0.923,0.942,0.005
IDL_C,0.002,0.005,0.169
IDL_CE,0.003,0.008,0.162
IDL_CE_pct,0.022,0.04,0.125
IDL_CE_pct_C,0.098,0.146,-0.088
IDL_C_pct,0.001,0.003,0.177
IDL_FC,0.001,0.002,0.186
IDL_FC_by_CE,0.096,0.144,0.089
IDL_FC_pct,0.0,0.001,0.197
IDL_FC_pct_C,0.091,0.137,0.09
IDL_L,0.005,0.012,0.154
IDL_P,0.005,0.012,0.15
IDL_PL,0.003,0.007,0.165
IDL_PL_pct,0.686,0.75,0.022
IDL_TG,0.083,0.127,-0.093
IDL_TG_pct,0.0,0.0,-0.232
Ile,0.001,0.002,-0.184
LA,0.016,0.031,0.13
LA_pct,0.0,0.0,0.304
LDL_C,0.006,0.014,0.146
LDL_CE,0.014,0.028,0.131
LDL_CE_pct,0.36,0.442,0.049
LDL_CE_pct_C,0.003,0.007,-0.164
LDL_C_pct,0.0,0.0,0.231
LDL_FC,0.001,0.002,0.182
LDL_FC_by_CE,0.003,0.007,0.164
LDL_FC_pct,0.0,0.001,0.201
LDL_FC_pct_C,0.003,0.006,0.165
LDL_L,0.012,0.024,0.134
LDL_P,0.005,0.01,0.151
LDL_PL,0.007,0.015,0.144
LDL_PL_pct,0.325,0.407,0.053
LDL_TG,0.082,0.126,-0.093
LDL_TG_pct,0.0,0.0,-0.242
LDL_size,0.034,0.059,0.116
L_HDL_C,0.224,0.296,0.074
L_HDL_CE,0.188,0.256,0.079
L_HDL_CE_pct,0.0,0.001,0.195
L_HDL_CE_pct_C,0.01,0.021,0.137
L_HDL_C_pct,0.001,0.002,0.19
L_HDL_FC,0.381,0.464,0.053
L_HDL_FC_by_CE,0.013,0.025,-0.133
L_HDL_FC_pct,0.105,0.155,0.091
L_HDL_FC_pct_C,0.02,0.038,-0.124
L_HDL_L,0.57,0.646,0.035
L_HDL_P,0.327,0.408,0.06
L_HDL_PL,0.945,0.959,0.004
L_HDL_PL_pct,0.0,0.0,-0.239
L_HDL_TG,0.058,0.094,-0.105
L_HDL_TG_pct,0.085,0.13,-0.096
L_LDL_C,0.004,0.01,0.153
L_LDL_CE,0.009,0.019,0.14
L_LDL_CE_pct,0.319,0.4,0.053
L_LDL_CE_pct_C,0.001,0.002,-0.184
L_LDL_C_pct,0.0,0.0,0.214
L_LDL_FC,0.001,0.002,0.185
L_LDL_FC_by_CE,0.001,0.002,0.184
L_LDL_FC_pct,0.0,0.0,0.222
L_LDL_FC_pct_C,0.001,0.002,0.185
L_LDL_L,0.008,0.017,0.142
L_LDL_P,0.002,0.006,0.161
L_LDL_PL,0.004,0.01,0.154
L_LDL_PL_pct,0.231,0.304,0.064
L_LDL_TG,0.093,0.14,-0.09
L_LDL_TG_pct,0.0,0.0,-0.242
L_VLDL_C,0.885,0.913,0.008
L_VLDL_CE,0.397,0.48,0.046
L_VLDL_CE_pct,0.001,0.002,0.188
L_VLDL_CE_pct_C,0.0,0.0,0.226
L_VLDL_C_pct,0.007,0.015,0.144
L_VLDL_FC,0.59,0.665,-0.03
L_VLDL_FC_by_CE,0.0,0.0,-0.228
L_VLDL_FC_pct,0.78,0.829,0.015
L_VLDL_FC_pct_C,0.0,0.0,-0.22
L_VLDL_L,0.479,0.561,-0.039
L_VLDL_P,0.347,0.429,-0.052
L_VLDL_PL,0.395,0.478,-0.047
L_VLDL_PL_pct,0.505,0.586,-0.036
L_VLDL_TG,0.268,0.345,-0.061
L_VLDL_TG_pct,0.165,0.228,-0.074
Lactate,0.028,0.051,0.12
Leu,0.012,0.024,-0.14
MUFA,0.04,0.068,-0.11
MUFA_pct,0.001,0.004,-0.176
M_HDL_C,0.333,0.414,-0.057
M_HDL_CE,0.345,0.427,-0.055
M_HDL_CE_pct,0.021,0.039,0.125
M_HDL_CE_pct_C,0.353,0.435,0.053
M_HDL_C_pct,0.024,0.043,0.125
M_HDL_FC,0.3,0.38,-0.061
M_HDL_FC_by_CE,0.354,0.436,-0.053
M_HDL_FC_pct,0.298,0.377,0.063
M_HDL_FC_pct_C,0.356,0.439,-0.053
M_HDL_L,0.07,0.11,-0.105
M_HDL_P,0.213,0.284,-0.073
M_HDL_PL,0.023,0.043,-0.131
