met,PValue,adjPVal,logFC
Acetate,0.659,0.726,-0.017
Acetoacetate,0.042,0.07,-0.08
Acetone,0.854,0.889,-0.007
Ala,0.24,0.315,-0.046
Albumin,0.423,0.506,0.031
ApoA1,0.041,0.069,0.088
ApoB,0.0,0.001,0.144
ApoB_by_ApoA1,0.032,0.056,0.085
Cholines,0.004,0.01,0.119
Citrate,0.617,0.689,0.02
Clinical_LDL_C,0.0,0.0,0.18
Creatinine,0.029,0.052,-0.099
DHA,0.519,0.599,0.026
DHA_pct,0.466,0.549,0.029
Gln,0.07,0.11,0.071
Glucose,0.0,0.0,-0.165
Gly,0.002,0.006,0.125
GlycA,0.0,0.0,-0.162
HDL_C,0.0,0.001,0.161
HDL_CE,0.0,0.001,0.16
HDL_CE_pct,0.0,0.0,0.188
HDL_CE_pct_C,0.512,0.592,0.026
HDL_C_pct,0.0,0.0,0.217
HDL_FC,0.0,0.001,0.157
HDL_FC_by_CE,0.521,0.601,-0.025
HDL_FC_pct,0.0,0.0,0.229
HDL_FC_pct_C,0.543,0.621,-0.024
HDL_L,0.012,0.024,0.11
HDL_P,0.036,0.061,0.088
HDL_PL,0.091,0.137,0.074
HDL_PL_pct,0.0,0.0,-0.283
HDL_TG,0.012,0.023,-0.099
HDL_TG_pct,0.0,0.001,-0.142
HDL_size,0.0,0.001,0.164
His,0.486,0.568,0.027
IDL_C,0.0,0.0,0.204
IDL_CE,0.0,0.0,0.201
IDL_CE_pct,0.0,0.0,0.167
IDL_CE_pct_C,0.636,0.706,-0.018
IDL_C_pct,0.0,0.0,0.197
IDL_FC,0.0,0.0,0.207
IDL_FC_by_CE,0.63,0.7,0.019
IDL_FC_pct,0.0,0.0,0.155
IDL_FC_pct_C,0.608,0.681,0.02
IDL_L,0.0,0.0,0.189
IDL_P,0.0,0.0,0.154
IDL_PL,0.0,0.0,0.194
IDL_PL_pct,0.443,0.526,-0.03
IDL_TG,0.115,0.168,-0.062
IDL_TG_pct,0.0,0.0,-0.238
Ile,0.005,0.011,-0.112
LA,0.0,0.0,0.17
LA_pct,0.0,0.0,0.289
LDL_C,0.0,0.0,0.17
LDL_CE,0.0,0.0,0.154
LDL_CE_pct,0.04,0.067,0.08
LDL_CE_pct_C,0.0,0.0,-0.17
LDL_C_pct,0.0,0.0,0.271
LDL_FC,0.0,0.0,0.205
LDL_FC_by_CE,0.0,0.0,0.17
LDL_FC_pct,0.0,0.0,0.216
LDL_FC_pct_C,0.0,0.0,0.17
LDL_L,0.0,0.0,0.156
LDL_P,0.0,0.0,0.153
LDL_PL,0.0,0.0,0.154
LDL_PL_pct,0.073,0.114,-0.071
LDL_TG,0.115,0.168,-0.062
LDL_TG_pct,0.0,0.0,-0.231
LDL_size,0.0,0.001,0.149
L_HDL_C,0.0,0.0,0.201
L_HDL_CE,0.0,0.0,0.205
L_HDL_CE_pct,0.0,0.0,0.223
L_HDL_CE_pct_C,0.001,0.003,0.129
L_HDL_C_pct,0.0,0.0,0.223
L_HDL_FC,0.0,0.0,0.185
L_HDL_FC_by_CE,0.001,0.003,-0.127
L_HDL_FC_pct,0.002,0.006,0.126
L_HDL_FC_pct_C,0.002,0.005,-0.12
L_HDL_L,0.0,0.0,0.172
L_HDL_P,0.0,0.0,0.195
L_HDL_PL,0.001,0.004,0.143
L_HDL_PL_pct,0.0,0.0,-0.285
L_HDL_TG,0.927,0.945,0.004
L_HDL_TG_pct,0.002,0.006,-0.124
L_LDL_C,0.0,0.0,0.189
L_LDL_CE,0.0,0.0,0.177
L_LDL_CE_pct,0.003,0.007,0.116
L_LDL_CE_pct_C,0.0,0.0,-0.178
L_LDL_C_pct,0.0,0.0,0.274
L_LDL_FC,0.0,0.0,0.218
L_LDL_FC_by_CE,0.0,0.0,0.179
L_LDL_FC_pct,0.0,0.0,0.238
L_LDL_FC_pct_C,0.0,0.0,0.18
L_LDL_L,0.0,0.0,0.175
L_LDL_P,0.0,0.0,0.168
L_LDL_PL,0.0,0.0,0.17
L_LDL_PL_pct,0.096,0.143,-0.065
L_LDL_TG,0.151,0.212,-0.056
L_LDL_TG_pct,0.0,0.0,-0.241
L_VLDL_C,0.485,0.566,-0.028
L_VLDL_CE,0.844,0.88,0.008
L_VLDL_CE_pct,0.0,0.0,0.162
L_VLDL_CE_pct_C,0.0,0.0,0.226
L_VLDL_C_pct,0.007,0.015,0.106
L_VLDL_FC,0.119,0.173,-0.063
L_VLDL_FC_by_CE,0.0,0.0,-0.224
L_VLDL_FC_pct,0.278,0.356,-0.043
L_VLDL_FC_pct_C,0.0,0.0,-0.224
L_VLDL_L,0.122,0.176,-0.062
L_VLDL_P,0.085,0.129,-0.069
L_VLDL_PL,0.044,0.073,-0.081
L_VLDL_PL_pct,0.01,0.02,-0.103
L_VLDL_TG,0.071,0.112,-0.072
L_VLDL_TG_pct,0.669,0.735,-0.017
Lactate,0.305,0.385,-0.041
Leu,0.024,0.044,-0.092
MUFA,0.072,0.112,-0.07
MUFA_pct,0.0,0.0,-0.169
M_HDL_C,0.091,0.137,0.072
M_HDL_CE,0.103,0.153,0.069
M_HDL_CE_pct,0.0,0.001,0.146
M_HDL_CE_pct_C,0.117,0.171,-0.065
M_HDL_C_pct,0.0,0.0,0.173
M_HDL_FC,0.06,0.096,0.081
M_HDL_FC_by_CE,0.117,0.171,0.065
M_HDL_FC_pct,0.0,0.0,0.202
M_HDL_FC_pct_C,0.117,0.17,0.066
M_HDL_L,0.544,0.623,0.026
M_HDL_P,0.208,0.278,0.054
M_HDL_PL,0.903,0.927,-0.005
M_HDL_PL_pct,0.0,0.0,-0.23
M_HDL_TG,0.002,0.006,-0.118
M_HDL_TG_pct,0.001,0.004,-0.128
M_LDL_C,0.001,0.003,0.126
M_LDL_CE,0.007,0.016,0.104
M_LDL_CE_pct,0.488,0.57,-0.027
M_LDL_CE_pct_C,0.0,0.0,-0.153
M_LDL_C_pct,0.0,0.0,0.185
M_LDL_FC,0.0,0.0,0.176
M_LDL_FC_by_CE,0.0,0.0,0.153
M_LDL_FC_pct,0.0,0.0,0.187
M_LDL_FC_pct_C,0.0,0.001,0.15
M_LDL_L,0.003,0.007,0.116
M_LDL_P,0.003,0.007,0.116
M_LDL_PL,0.002,0.006,0.119
M_LDL_PL_pct,0.995,0.997,-0.0
M_LDL_TG,0.101,0.15,-0.064
M_LDL_TG_pct,0.0,0.0,-0.206
M_VLDL_C,0.0,0.0,0.174
M_VLDL_CE,0.0,0.0,0.214
M_VLDL_CE_pct,0.0,0.0,0.253
M_VLDL_CE_pct_C,0.0,0.0,0.251
M_VLDL_C_pct,0.0,0.0,0.25
M_VLDL_FC,0.002,0.006,0.119
M_VLDL_FC_by_CE,0.0,0.0,-0.163
M_VLDL_FC_pct,0.0,0.0,0.241
M_VLDL_FC_pct_C,0.0,0.0,-0.252
M_VLDL_L,0.193,0.262,0.051
M_VLDL_P,0.033,0.058,0.083
M_VLDL_PL,0.02,0.037,0.091
M_VLDL_PL_pct,0.0,0.0,0.221
M_VLDL_TG,0.246,0.321,-0.046
M_VLDL_TG_pct,0.0,0.0,-0.236
Omega_3,0.502,0.583,-0.027
Omega_3_pct,0.522,0.602,-0.026
Omega_3_pct_PUFA,0.048,0.079,-0.08
Omega_6,0.001,0.002,0.135
Omega_6_by_Omega_3,0.096,0.144,0.067
Omega_6_pct,0.0,0.0,0.209
Omega_6_pct_PUFA,0.034,0.059,0.085
PUFA,0.009,0.018,0.106
PUFA_by_MUFA,0.0,0.0,0.185
PUFA_pct,0.0,0.0,0.191
Phe,0.082,0.125,-0.068
