met,PValue,adjPVal,logFC
Acetate,0.14,0.198,-0.067
Acetoacetate,0.062,0.099,-0.085
Acetone,0.686,0.75,-0.019
Ala,0.201,0.271,-0.058
Albumin,0.387,0.47,-0.04
ApoA1,0.774,0.824,0.014
ApoB,0.003,0.008,0.133
ApoB_by_ApoA1,0.019,0.037,0.109
Cholines,0.21,0.281,0.061
Citrate,0.394,0.477,0.04
Clinical_LDL_C,0.0,0.001,0.161
Creatinine,0.03,0.053,-0.116
DHA,0.305,0.385,-0.049
DHA_pct,0.478,0.56,-0.033
Gln,0.169,0.234,0.063
Glucose,0.0,0.0,-0.269
Gly,0.004,0.009,0.14
GlycA,0.002,0.005,-0.144
HDL_C,0.116,0.169,0.08
HDL_CE,0.097,0.146,0.084
HDL_CE_pct,0.0,0.001,0.175
HDL_CE_pct_C,0.14,0.199,0.068
HDL_C_pct,0.0,0.0,0.19
HDL_FC,0.216,0.287,0.064
HDL_FC_by_CE,0.146,0.206,-0.067
HDL_FC_pct,0.002,0.004,0.154
HDL_FC_pct_C,0.161,0.224,-0.064
HDL_L,0.593,0.667,0.027
HDL_P,0.542,0.62,0.03
HDL_PL,0.92,0.94,-0.005
HDL_PL_pct,0.0,0.0,-0.242
HDL_TG,0.009,0.018,-0.12
HDL_TG_pct,0.009,0.018,-0.124
HDL_size,0.141,0.2,0.076
His,0.795,0.841,0.012
IDL_C,0.0,0.001,0.174
IDL_CE,0.0,0.001,0.171
IDL_CE_pct,0.001,0.004,0.148
IDL_CE_pct_C,0.69,0.753,-0.018
IDL_C_pct,0.0,0.001,0.175
IDL_FC,0.0,0.001,0.178
IDL_FC_by_CE,0.686,0.75,0.018
IDL_FC_pct,0.002,0.006,0.138
IDL_FC_pct_C,0.672,0.738,0.019
IDL_L,0.001,0.002,0.159
IDL_P,0.002,0.005,0.143
IDL_PL,0.001,0.002,0.16
IDL_PL_pct,0.41,0.493,-0.037
IDL_TG,0.136,0.194,-0.068
IDL_TG_pct,0.0,0.0,-0.209
Ile,0.009,0.019,-0.121
LA,0.0,0.001,0.162
LA_pct,0.0,0.0,0.305
LDL_C,0.001,0.004,0.145
LDL_CE,0.004,0.01,0.131
LDL_CE_pct,0.437,0.52,0.035
LDL_CE_pct_C,0.001,0.002,-0.157
LDL_C_pct,0.0,0.0,0.21
LDL_FC,0.0,0.0,0.18
LDL_FC_by_CE,0.001,0.002,0.157
LDL_FC_pct,0.0,0.0,0.189
LDL_FC_pct_C,0.001,0.002,0.158
LDL_L,0.003,0.007,0.135
LDL_P,0.002,0.006,0.138
LDL_PL,0.002,0.005,0.142
LDL_PL_pct,0.732,0.789,0.016
LDL_TG,0.138,0.197,-0.068
LDL_TG_pct,0.0,0.0,-0.209
LDL_size,0.002,0.005,0.144
L_HDL_C,0.025,0.045,0.116
L_HDL_CE,0.018,0.034,0.122
L_HDL_CE_pct,0.0,0.0,0.192
L_HDL_CE_pct_C,0.007,0.014,0.124
L_HDL_C_pct,0.0,0.0,0.188
L_HDL_FC,0.065,0.103,0.096
L_HDL_FC_by_CE,0.012,0.023,-0.115
L_HDL_FC_pct,0.043,0.072,0.097
L_HDL_FC_pct_C,0.025,0.046,-0.102
L_HDL_L,0.105,0.155,0.084
L_HDL_P,0.041,0.069,0.106
L_HDL_PL,0.264,0.34,0.058
L_HDL_PL_pct,0.0,0.0,-0.22
L_HDL_TG,0.187,0.254,-0.063
L_HDL_TG_pct,0.016,0.031,-0.115
L_LDL_C,0.001,0.002,0.158
L_LDL_CE,0.001,0.004,0.146
L_LDL_CE_pct,0.085,0.129,0.078
L_LDL_CE_pct_C,0.001,0.002,-0.156
L_LDL_C_pct,0.0,0.0,0.217
L_LDL_FC,0.0,0.0,0.185
L_LDL_FC_by_CE,0.001,0.002,0.157
L_LDL_FC_pct,0.0,0.0,0.201
L_LDL_FC_pct_C,0.001,0.002,0.158
L_LDL_L,0.001,0.004,0.146
L_LDL_P,0.001,0.002,0.154
L_LDL_PL,0.001,0.003,0.15
L_LDL_PL_pct,0.885,0.913,-0.007
L_LDL_TG,0.16,0.223,-0.064
L_LDL_TG_pct,0.0,0.0,-0.213
L_VLDL_C,0.798,0.843,-0.012
L_VLDL_CE,0.667,0.733,0.02
L_VLDL_CE_pct,0.002,0.006,0.143
L_VLDL_CE_pct_C,0.0,0.0,0.191
L_VLDL_C_pct,0.029,0.052,0.1
L_VLDL_FC,0.356,0.439,-0.043
L_VLDL_FC_by_CE,0.0,0.0,-0.19
L_VLDL_FC_pct,0.656,0.723,-0.02
L_VLDL_FC_pct_C,0.0,0.0,-0.19
L_VLDL_L,0.297,0.376,-0.049
L_VLDL_P,0.217,0.289,-0.058
L_VLDL_PL,0.24,0.314,-0.055
L_VLDL_PL_pct,0.498,0.579,-0.031
L_VLDL_TG,0.164,0.228,-0.065
L_VLDL_TG_pct,0.345,0.427,-0.043
Lactate,0.308,0.388,0.047
Leu,0.041,0.069,-0.097
MUFA,0.13,0.187,-0.069
MUFA_pct,0.007,0.015,-0.127
M_HDL_C,0.798,0.843,0.013
M_HDL_CE,0.784,0.832,0.014
M_HDL_CE_pct,0.002,0.006,0.142
M_HDL_CE_pct_C,0.855,0.89,0.009
M_HDL_C_pct,0.001,0.003,0.153
M_HDL_FC,0.849,0.885,0.01
M_HDL_FC_by_CE,0.883,0.911,-0.007
M_HDL_FC_pct,0.015,0.029,0.126
M_HDL_FC_pct_C,0.915,0.936,-0.005
M_HDL_L,0.498,0.579,-0.034
M_HDL_P,0.944,0.958,-0.003
M_HDL_PL,0.218,0.29,-0.061
M_HDL_PL_pct,0.0,0.0,-0.19
M_HDL_TG,0.003,0.008,-0.134
M_HDL_TG_pct,0.013,0.026,-0.116
M_LDL_C,0.012,0.024,0.114
M_LDL_CE,0.04,0.068,0.093
M_LDL_CE_pct,0.331,0.413,-0.045
M_LDL_CE_pct_C,0.002,0.005,-0.144
M_LDL_C_pct,0.002,0.005,0.141
M_LDL_FC,0.0,0.001,0.164
M_LDL_FC_by_CE,0.002,0.005,0.144
M_LDL_FC_pct,0.0,0.001,0.17
M_LDL_FC_pct_C,0.002,0.005,0.144
M_LDL_L,0.019,0.035,0.107
M_LDL_P,0.033,0.057,0.097
M_LDL_PL,0.01,0.021,0.117
M_LDL_PL_pct,0.187,0.255,0.06
M_LDL_TG,0.136,0.193,-0.069
M_LDL_TG_pct,0.0,0.0,-0.194
M_VLDL_C,0.0,0.001,0.161
M_VLDL_CE,0.0,0.0,0.197
M_VLDL_CE_pct,0.0,0.0,0.217
