met,PValue,adjPVal,logFC
Acetate,0.331,0.412,-0.041
Acetoacetate,0.182,0.249,-0.056
Acetone,0.759,0.812,0.013
Ala,0.115,0.168,-0.066
Albumin,0.364,0.447,-0.038
ApoA1,0.332,0.413,-0.045
ApoB,0.009,0.019,0.11
ApoB_by_ApoA1,0.007,0.015,0.116
Cholines,0.729,0.786,0.016
Citrate,0.409,0.492,0.036
Clinical_LDL_C,0.007,0.015,0.113
Creatinine,0.204,0.275,-0.062
DHA,0.287,0.366,-0.047
DHA_pct,0.372,0.455,-0.039
Gln,0.139,0.197,0.062
Glucose,0.0,0.0,-0.258
Gly,0.279,0.357,0.048
GlycA,0.035,0.061,-0.089
HDL_C,0.942,0.956,-0.003
HDL_CE,0.998,0.999,0.0
HDL_CE_pct,0.024,0.044,0.097
HDL_CE_pct_C,0.242,0.317,0.05
HDL_C_pct,0.019,0.036,0.102
HDL_FC,0.75,0.804,-0.015
HDL_FC_by_CE,0.248,0.323,-0.049
HDL_FC_pct,0.127,0.182,0.069
HDL_FC_pct_C,0.262,0.339,-0.048
HDL_L,0.415,0.498,-0.038
HDL_P,0.56,0.637,-0.026
HDL_PL,0.205,0.275,-0.06
HDL_PL_pct,0.001,0.002,-0.149
HDL_TG,0.105,0.155,-0.068
HDL_TG_pct,0.297,0.377,-0.045
HDL_size,0.917,0.937,0.005
His,0.542,0.62,-0.026
IDL_C,0.009,0.019,0.113
IDL_CE,0.011,0.022,0.111
IDL_CE_pct,0.053,0.087,0.083
IDL_CE_pct_C,0.567,0.644,-0.024
IDL_C_pct,0.015,0.03,0.103
IDL_FC,0.006,0.014,0.118
IDL_FC_by_CE,0.563,0.64,0.024
IDL_FC_pct,0.027,0.048,0.093
IDL_FC_pct_C,0.547,0.625,0.025
IDL_L,0.015,0.029,0.106
IDL_P,0.007,0.016,0.113
IDL_PL,0.01,0.021,0.112
IDL_PL_pct,0.962,0.972,0.002
IDL_TG,0.39,0.473,-0.036
IDL_TG_pct,0.002,0.006,-0.131
Ile,0.038,0.066,-0.089
LA,0.009,0.018,0.111
LA_pct,0.0,0.0,0.204
LDL_C,0.016,0.031,0.101
LDL_CE,0.027,0.049,0.093
LDL_CE_pct,0.337,0.419,0.04
LDL_CE_pct_C,0.048,0.08,-0.085
LDL_C_pct,0.001,0.004,0.136
LDL_FC,0.004,0.01,0.12
LDL_FC_by_CE,0.047,0.078,0.085
LDL_FC_pct,0.011,0.022,0.11
LDL_FC_pct_C,0.043,0.072,0.087
LDL_L,0.025,0.045,0.094
LDL_P,0.009,0.019,0.109
LDL_PL,0.018,0.034,0.1
LDL_PL_pct,0.803,0.848,0.011
LDL_TG,0.332,0.413,-0.041
LDL_TG_pct,0.001,0.004,-0.135
LDL_size,0.04,0.068,0.089
L_HDL_C,0.5,0.581,0.032
L_HDL_CE,0.432,0.515,0.037
L_HDL_CE_pct,0.001,0.002,0.146
L_HDL_CE_pct_C,0.007,0.016,0.112
L_HDL_C_pct,0.001,0.004,0.139
L_HDL_FC,0.751,0.804,0.015
L_HDL_FC_by_CE,0.014,0.027,-0.103
L_HDL_FC_pct,0.193,0.261,0.058
L_HDL_FC_pct_C,0.031,0.055,-0.091
L_HDL_L,0.921,0.941,0.005
L_HDL_P,0.633,0.704,0.023
L_HDL_PL,0.731,0.788,-0.017
L_HDL_PL_pct,0.0,0.0,-0.165
L_HDL_TG,0.208,0.279,-0.055
L_HDL_TG_pct,0.187,0.254,-0.058
L_LDL_C,0.013,0.025,0.106
L_LDL_CE,0.019,0.036,0.099
L_LDL_CE_pct,0.249,0.324,0.048
L_LDL_CE_pct_C,0.026,0.046,-0.096
L_LDL_C_pct,0.002,0.005,0.133
L_LDL_FC,0.004,0.01,0.122
L_LDL_FC_by_CE,0.025,0.045,0.097
L_LDL_FC_pct,0.004,0.009,0.125
L_LDL_FC_pct_C,0.021,0.04,0.099
L_LDL_L,0.019,0.036,0.099
L_LDL_P,0.005,0.011,0.119
L_LDL_PL,0.014,0.028,0.104
L_LDL_PL_pct,0.766,0.817,0.013
L_LDL_TG,0.324,0.405,-0.042
L_LDL_TG_pct,0.001,0.003,-0.139
L_VLDL_C,0.409,0.493,0.035
L_VLDL_CE,0.168,0.232,0.059
L_VLDL_CE_pct,0.021,0.039,0.099
L_VLDL_CE_pct_C,0.012,0.024,0.112
L_VLDL_C_pct,0.051,0.083,0.082
L_VLDL_FC,0.78,0.828,0.012
L_VLDL_FC_by_CE,0.011,0.023,-0.113
L_VLDL_FC_pct,0.535,0.614,0.026
L_VLDL_FC_pct_C,0.015,0.029,-0.109
L_VLDL_L,0.886,0.913,0.006
L_VLDL_P,0.981,0.986,-0.001
L_VLDL_PL,0.88,0.909,0.007
L_VLDL_PL_pct,0.636,0.706,0.02
L_VLDL_TG,0.802,0.847,-0.011
L_VLDL_TG_pct,0.064,0.102,-0.077
Lactate,0.17,0.235,0.059
Leu,0.059,0.095,-0.083
MUFA,0.419,0.502,-0.034
MUFA_pct,0.224,0.297,-0.053
M_HDL_C,0.3,0.38,-0.048
M_HDL_CE,0.31,0.39,-0.047
M_HDL_CE_pct,0.117,0.17,0.067
M_HDL_CE_pct_C,0.484,0.565,0.032
M_HDL_C_pct,0.128,0.184,0.066
M_HDL_FC,0.281,0.359,-0.05
M_HDL_FC_by_CE,0.501,0.582,-0.03
M_HDL_FC_pct,0.5,0.581,0.032
M_HDL_FC_pct_C,0.52,0.6,-0.029
M_HDL_L,0.105,0.155,-0.074
M_HDL_P,0.23,0.303,-0.055
M_HDL_PL,0.048,0.079,-0.09
M_HDL_PL_pct,0.029,0.051,-0.096
M_HDL_TG,0.07,0.11,-0.076
M_HDL_TG_pct,0.396,0.479,-0.037
M_LDL_C,0.041,0.07,0.086
M_LDL_CE,0.078,0.12,0.074
M_LDL_CE_pct,0.984,0.988,-0.001
M_LDL_CE_pct_C,0.118,0.172,-0.067
