met,PValue,adjPVal,logFC
Acetate,0.167,0.231,-0.049
Acetoacetate,0.007,0.014,-0.096
Acetone,0.284,0.362,-0.038
Ala,0.533,0.612,-0.022
Albumin,0.863,0.896,0.006
ApoA1,0.032,0.056,0.083
ApoB,0.001,0.002,0.122
ApoB_by_ApoA1,0.062,0.098,0.067
Cholines,0.005,0.012,0.106
Citrate,0.75,0.804,0.012
Clinical_LDL_C,0.0,0.0,0.159
Creatinine,0.038,0.064,-0.086
DHA,0.851,0.886,0.007
DHA_pct,0.826,0.866,0.008
Gln,0.027,0.048,0.078
Glucose,0.0,0.0,-0.173
Gly,0.002,0.005,0.116
GlycA,0.0,0.0,-0.14
HDL_C,0.0,0.001,0.14
HDL_CE,0.0,0.001,0.141
HDL_CE_pct,0.0,0.0,0.169
HDL_CE_pct_C,0.194,0.263,0.046
HDL_C_pct,0.0,0.0,0.188
HDL_FC,0.001,0.003,0.129
HDL_FC_by_CE,0.202,0.272,-0.045
HDL_FC_pct,0.0,0.0,0.175
HDL_FC_pct_C,0.221,0.293,-0.043
HDL_L,0.016,0.031,0.095
HDL_P,0.014,0.028,0.092
HDL_PL,0.099,0.147,0.065
HDL_PL_pct,0.0,0.0,-0.239
HDL_TG,0.012,0.023,-0.089
HDL_TG_pct,0.001,0.002,-0.126
HDL_size,0.002,0.005,0.123
His,0.734,0.79,-0.012
IDL_C,0.0,0.0,0.179
IDL_CE,0.0,0.0,0.177
IDL_CE_pct,0.0,0.0,0.16
IDL_CE_pct_C,0.692,0.755,-0.014
IDL_C_pct,0.0,0.0,0.186
IDL_FC,0.0,0.0,0.182
IDL_FC_by_CE,0.682,0.746,0.014
IDL_FC_pct,0.0,0.0,0.144
IDL_FC_pct_C,0.645,0.713,0.016
IDL_L,0.0,0.0,0.164
IDL_P,0.0,0.001,0.134
IDL_PL,0.0,0.0,0.163
IDL_PL_pct,0.134,0.191,-0.053
IDL_TG,0.068,0.108,-0.065
IDL_TG_pct,0.0,0.0,-0.214
Ile,0.001,0.004,-0.115
LA,0.0,0.0,0.149
LA_pct,0.0,0.0,0.255
LDL_C,0.0,0.0,0.147
LDL_CE,0.0,0.001,0.133
LDL_CE_pct,0.069,0.108,0.064
LDL_CE_pct_C,0.0,0.0,-0.152
LDL_C_pct,0.0,0.0,0.235
LDL_FC,0.0,0.0,0.18
LDL_FC_by_CE,0.0,0.0,0.153
LDL_FC_pct,0.0,0.0,0.192
LDL_FC_pct_C,0.0,0.0,0.153
LDL_L,0.0,0.001,0.135
LDL_P,0.0,0.001,0.126
LDL_PL,0.0,0.0,0.136
LDL_PL_pct,0.299,0.379,-0.037
LDL_TG,0.067,0.105,-0.065
LDL_TG_pct,0.0,0.0,-0.21
LDL_size,0.005,0.012,0.101
L_HDL_C,0.0,0.0,0.16
L_HDL_CE,0.0,0.0,0.164
L_HDL_CE_pct,0.0,0.0,0.187
L_HDL_CE_pct_C,0.001,0.003,0.114
L_HDL_C_pct,0.0,0.0,0.185
L_HDL_FC,0.0,0.001,0.144
L_HDL_FC_by_CE,0.001,0.004,-0.112
L_HDL_FC_pct,0.01,0.02,0.096
L_HDL_FC_pct_C,0.002,0.006,-0.108
L_HDL_L,0.001,0.002,0.135
L_HDL_P,0.0,0.0,0.156
L_HDL_PL,0.006,0.012,0.112
L_HDL_PL_pct,0.0,0.0,-0.234
L_HDL_TG,0.787,0.835,-0.01
L_HDL_TG_pct,0.004,0.01,-0.105
L_LDL_C,0.0,0.0,0.16
L_LDL_CE,0.0,0.0,0.148
L_LDL_CE_pct,0.04,0.067,0.072
L_LDL_CE_pct_C,0.0,0.0,-0.17
L_LDL_C_pct,0.0,0.0,0.222
L_LDL_FC,0.0,0.0,0.189
L_LDL_FC_by_CE,0.0,0.0,0.17
L_LDL_FC_pct,0.0,0.0,0.213
L_LDL_FC_pct_C,0.0,0.0,0.171
L_LDL_L,0.0,0.0,0.149
L_LDL_P,0.0,0.001,0.133
L_LDL_PL,0.0,0.0,0.152
L_LDL_PL_pct,0.859,0.893,-0.006
L_LDL_TG,0.085,0.13,-0.061
L_LDL_TG_pct,0.0,0.0,-0.217
L_VLDL_C,0.525,0.605,-0.023
L_VLDL_CE,0.847,0.883,0.007
L_VLDL_CE_pct,0.0,0.001,0.131
L_VLDL_CE_pct_C,0.0,0.0,0.182
L_VLDL_C_pct,0.013,0.027,0.087
L_VLDL_FC,0.154,0.216,-0.052
L_VLDL_FC_by_CE,0.0,0.0,-0.181
L_VLDL_FC_pct,0.421,0.505,-0.029
L_VLDL_FC_pct_C,0.0,0.0,-0.18
L_VLDL_L,0.149,0.209,-0.052
L_VLDL_P,0.105,0.155,-0.059
L_VLDL_PL,0.065,0.103,-0.067
L_VLDL_PL_pct,0.025,0.045,-0.081
L_VLDL_TG,0.092,0.138,-0.061
L_VLDL_TG_pct,0.716,0.775,-0.013
Lactate,0.878,0.907,0.006
Leu,0.011,0.023,-0.093
MUFA,0.068,0.107,-0.065
MUFA_pct,0.0,0.0,-0.149
M_HDL_C,0.049,0.081,0.076
M_HDL_CE,0.051,0.083,0.075
M_HDL_CE_pct,0.0,0.001,0.137
M_HDL_CE_pct_C,0.297,0.376,-0.039
M_HDL_C_pct,0.0,0.0,0.158
M_HDL_FC,0.046,0.077,0.078
M_HDL_FC_by_CE,0.284,0.362,0.041
M_HDL_FC_pct,0.0,0.0,0.17
M_HDL_FC_pct_C,0.268,0.346,0.042
M_HDL_L,0.364,0.447,0.035
M_HDL_P,0.116,0.169,0.061
