met,PValue,adjPVal,logFC
Acetate,0.138,0.197,-0.069
Acetoacetate,0.002,0.005,-0.146
Acetone,0.116,0.169,-0.074
Ala,0.232,0.306,-0.056
Albumin,0.823,0.864,-0.01
ApoA1,0.968,0.976,0.002
ApoB,0.001,0.004,0.15
ApoB_by_ApoA1,0.006,0.014,0.13
Cholines,0.256,0.332,0.057
Citrate,0.865,0.898,-0.008
Clinical_LDL_C,0.0,0.0,0.185
Creatinine,0.002,0.005,-0.171
DHA,0.184,0.251,-0.065
DHA_pct,0.37,0.453,-0.043
Gln,0.209,0.28,0.059
Glucose,0.0,0.0,-0.254
Gly,0.019,0.035,0.116
GlycA,0.002,0.005,-0.148
HDL_C,0.136,0.194,0.078
HDL_CE,0.115,0.167,0.082
HDL_CE_pct,0.0,0.0,0.193
HDL_CE_pct_C,0.125,0.18,0.072
HDL_C_pct,0.0,0.0,0.211
HDL_FC,0.251,0.326,0.061
HDL_FC_by_CE,0.131,0.187,-0.071
HDL_FC_pct,0.001,0.002,0.174
HDL_FC_pct_C,0.146,0.205,-0.069
HDL_L,0.733,0.79,0.018
HDL_P,0.673,0.738,0.021
HDL_PL,0.744,0.799,-0.017
HDL_PL_pct,0.0,0.0,-0.258
HDL_TG,0.002,0.005,-0.145
HDL_TG_pct,0.003,0.007,-0.144
HDL_size,0.132,0.189,0.079
His,0.715,0.774,0.017
IDL_C,0.0,0.0,0.2
IDL_CE,0.0,0.0,0.198
IDL_CE_pct,0.0,0.0,0.198
IDL_CE_pct_C,0.961,0.971,-0.002
IDL_C_pct,0.0,0.0,0.225
IDL_FC,0.0,0.0,0.203
IDL_FC_by_CE,0.953,0.965,0.003
IDL_FC_pct,0.0,0.002,0.163
IDL_FC_pct_C,0.923,0.942,0.005
IDL_L,0.0,0.001,0.18
IDL_P,0.001,0.002,0.162
IDL_PL,0.0,0.001,0.181
IDL_PL_pct,0.249,0.325,-0.054
IDL_TG,0.037,0.064,-0.098
IDL_TG_pct,0.0,0.0,-0.263
Ile,0.003,0.008,-0.14
LA,0.0,0.001,0.171
LA_pct,0.0,0.0,0.34
LDL_C,0.0,0.001,0.164
LDL_CE,0.002,0.004,0.147
LDL_CE_pct,0.262,0.338,0.052
LDL_CE_pct_C,0.0,0.001,-0.183
LDL_C_pct,0.0,0.0,0.256
LDL_FC,0.0,0.0,0.205
LDL_FC_by_CE,0.0,0.001,0.183
LDL_FC_pct,0.0,0.0,0.224
LDL_FC_pct_C,0.0,0.0,0.184
LDL_L,0.001,0.003,0.151
LDL_P,0.001,0.002,0.158
LDL_PL,0.001,0.002,0.161
LDL_PL_pct,0.542,0.621,0.029
LDL_TG,0.046,0.077,-0.094
LDL_TG_pct,0.0,0.0,-0.258
LDL_size,0.003,0.007,0.142
L_HDL_C,0.02,0.037,0.124
L_HDL_CE,0.014,0.028,0.129
L_HDL_CE_pct,0.0,0.0,0.228
L_HDL_CE_pct_C,0.008,0.017,0.124
L_HDL_C_pct,0.0,0.0,0.229
L_HDL_FC,0.051,0.084,0.104
L_HDL_FC_by_CE,0.017,0.032,-0.112
L_HDL_FC_pct,0.004,0.01,0.14
L_HDL_FC_pct_C,0.041,0.07,-0.095
L_HDL_L,0.107,0.157,0.086
L_HDL_P,0.041,0.07,0.109
L_HDL_PL,0.283,0.362,0.057
L_HDL_PL_pct,0.0,0.0,-0.245
L_HDL_TG,0.072,0.112,-0.088
L_HDL_TG_pct,0.003,0.006,-0.147
L_LDL_C,0.0,0.001,0.178
L_LDL_CE,0.0,0.002,0.164
L_LDL_CE_pct,0.061,0.097,0.087
L_LDL_CE_pct_C,0.0,0.0,-0.189
L_LDL_C_pct,0.0,0.0,0.255
L_LDL_FC,0.0,0.0,0.21
L_LDL_FC_by_CE,0.0,0.0,0.19
L_LDL_FC_pct,0.0,0.0,0.242
L_LDL_FC_pct_C,0.0,0.0,0.192
L_LDL_L,0.0,0.002,0.164
L_LDL_P,0.0,0.001,0.172
L_LDL_PL,0.0,0.001,0.172
L_LDL_PL_pct,0.665,0.732,0.02
L_LDL_TG,0.053,0.086,-0.091
L_LDL_TG_pct,0.0,0.0,-0.263
L_VLDL_C,0.823,0.864,-0.011
L_VLDL_CE,0.609,0.682,0.024
L_VLDL_CE_pct,0.001,0.002,0.164
L_VLDL_CE_pct_C,0.0,0.0,0.211
