met,PValue,adjPVal,logFC
Acetate,0.109,0.161,-0.101
Acetoacetate,0.008,0.017,-0.168
Acetone,0.23,0.304,-0.076
Ala,0.979,0.984,-0.002
Albumin,0.833,0.872,0.013
ApoA1,0.44,0.523,-0.054
ApoB,0.031,0.054,0.136
ApoB_by_ApoA1,0.018,0.034,0.152
Cholines,0.869,0.901,0.011
Citrate,0.926,0.945,0.006
Clinical_LDL_C,0.013,0.026,0.156
Creatinine,0.232,0.306,-0.088
DHA,0.115,0.168,-0.104
DHA_pct,0.198,0.267,-0.084
Gln,0.322,0.404,0.063
Glucose,0.0,0.0,-0.323
Gly,0.022,0.041,0.152
GlycA,0.251,0.326,-0.073
HDL_C,0.975,0.982,0.002
HDL_CE,0.92,0.94,0.007
HDL_CE_pct,0.033,0.057,0.137
HDL_CE_pct_C,0.269,0.346,0.07
HDL_C_pct,0.026,0.046,0.145
HDL_FC,0.843,0.88,-0.014
HDL_FC_by_CE,0.274,0.352,-0.069
HDL_FC_pct,0.138,0.196,0.101
HDL_FC_pct_C,0.288,0.367,-0.067
HDL_L,0.491,0.572,-0.049
HDL_P,0.642,0.711,-0.031
HDL_PL,0.265,0.342,-0.078
HDL_PL_pct,0.001,0.003,-0.208
HDL_TG,0.081,0.125,-0.11
HDL_TG_pct,0.27,0.348,-0.072
HDL_size,0.975,0.981,-0.002
His,0.753,0.806,-0.02
IDL_C,0.022,0.041,0.148
IDL_CE,0.027,0.048,0.144
IDL_CE_pct,0.043,0.072,0.13
IDL_CE_pct_C,0.451,0.534,-0.047
IDL_C_pct,0.009,0.019,0.167
IDL_FC,0.014,0.028,0.159
IDL_FC_by_CE,0.447,0.53,0.048
IDL_FC_pct,0.012,0.024,0.158
IDL_FC_pct_C,0.429,0.512,0.05
IDL_L,0.039,0.066,0.134
IDL_P,0.053,0.086,0.123
IDL_PL,0.026,0.047,0.144
IDL_PL_pct,0.808,0.852,0.015
IDL_TG,0.219,0.291,-0.078
IDL_TG_pct,0.001,0.004,-0.206
Ile,0.004,0.01,-0.184
LA,0.019,0.035,0.15
LA_pct,0.0,0.0,0.324
LDL_C,0.024,0.043,0.143
LDL_CE,0.039,0.067,0.13
LDL_CE_pct,0.187,0.254,0.083
LDL_CE_pct_C,0.032,0.056,-0.138
LDL_C_pct,0.0,0.001,0.239
LDL_FC,0.006,0.014,0.172
LDL_FC_by_CE,0.031,0.054,0.139
LDL_FC_pct,0.005,0.011,0.183
LDL_FC_pct_C,0.028,0.05,0.142
LDL_L,0.039,0.066,0.13
LDL_P,0.02,0.037,0.146
LDL_PL,0.031,0.055,0.135
LDL_PL_pct,0.953,0.965,0.004
LDL_TG,0.235,0.309,-0.075
LDL_TG_pct,0.001,0.002,-0.22
LDL_size,0.033,0.058,0.138
L_HDL_C,0.586,0.661,0.039
L_HDL_CE,0.514,0.594,0.047
L_HDL_CE_pct,0.004,0.01,0.184
L_HDL_CE_pct_C,0.007,0.015,0.17
L_HDL_C_pct,0.009,0.02,0.17
L_HDL_FC,0.846,0.882,0.014
L_HDL_FC_by_CE,0.013,0.025,-0.157
L_HDL_FC_pct,0.449,0.532,0.05
L_HDL_FC_pct_C,0.027,0.049,-0.139
L_HDL_L,0.973,0.98,0.002
L_HDL_P,0.701,0.762,0.028
L_HDL_PL,0.715,0.774,-0.026
L_HDL_PL_pct,0.001,0.003,-0.209
L_HDL_TG,0.272,0.35,-0.072
L_HDL_TG_pct,0.432,0.515,-0.052
L_LDL_C,0.018,0.033,0.15
L_LDL_CE,0.027,0.048,0.14
L_LDL_CE_pct,0.116,0.169,0.098
L_LDL_CE_pct_C,0.02,0.038,-0.15
L_LDL_C_pct,0.0,0.001,0.231
L_LDL_FC,0.006,0.013,0.175
L_LDL_FC_by_CE,0.019,0.036,0.151
L_LDL_FC_pct,0.002,0.005,0.201
L_LDL_FC_pct_C,0.017,0.032,0.154
L_LDL_L,0.029,0.052,0.138
L_LDL_P,0.01,0.021,0.162
L_LDL_PL,0.024,0.044,0.142
L_LDL_PL_pct,0.864,0.896,0.011
L_LDL_TG,0.248,0.323,-0.073
L_LDL_TG_pct,0.0,0.001,-0.223
L_VLDL_C,0.721,0.78,0.023
L_VLDL_CE,0.366,0.448,0.058
L_VLDL_CE_pct,0.022,0.041,0.147
L_VLDL_CE_pct_C,0.003,0.008,0.198
L_VLDL_C_pct,0.1,0.148,0.104
L_VLDL_FC,0.867,0.899,-0.011
L_VLDL_FC_by_CE,0.003,0.006,-0.202
L_VLDL_FC_pct,0.883,0.911,-0.009
L_VLDL_FC_pct_C,0.005,0.012,-0.187
L_VLDL_L,0.762,0.814,-0.02
L_VLDL_P,0.686,0.75,-0.026
L_VLDL_PL,0.701,0.762,-0.025
L_VLDL_PL_pct,0.894,0.92,-0.009
L_VLDL_TG,0.54,0.619,-0.04
L_VLDL_TG_pct,0.408,0.492,-0.052
Lactate,0.034,0.059,0.136
Leu,0.025,0.046,-0.147
MUFA,0.147,0.208,-0.092
MUFA_pct,0.043,0.073,-0.132
M_HDL_C,0.376,0.459,-0.061
M_HDL_CE,0.387,0.471,-0.059
M_HDL_CE_pct,0.115,0.168,0.101
M_HDL_CE_pct_C,0.371,0.454,0.061
M_HDL_C_pct,0.134,0.192,0.098
M_HDL_FC,0.347,0.429,-0.066
M_HDL_FC_by_CE,0.375,0.458,-0.06
M_HDL_FC_pct,0.615,0.687,0.036
M_HDL_FC_pct_C,0.381,0.464,-0.059
M_HDL_L,0.137,0.195,-0.102
M_HDL_P,0.267,0.345,-0.076
M_HDL_PL,0.066,0.104,-0.125
M_HDL_PL_pct,0.042,0.072,-0.134
M_HDL_TG,0.05,0.083,-0.123
M_HDL_TG_pct,0.331,0.413,-0.063
M_LDL_C,0.055,0.09,0.12
M_LDL_CE,0.103,0.152,0.103
M_LDL_CE_pct,0.805,0.849,0.016
M_LDL_CE_pct_C,0.078,0.121,-0.114
M_LDL_C_pct,0.001,0.004,0.2
