met,PValue,adjPVal,logFC
Acetate,0.289,0.368,-0.057
Acetoacetate,0.095,0.142,-0.09
Acetone,0.885,0.913,-0.008
Ala,0.05,0.082,-0.106
Albumin,0.931,0.949,0.005
ApoA1,0.229,0.302,-0.071
ApoB,0.024,0.044,0.121
ApoB_by_ApoA1,0.01,0.02,0.142
Cholines,0.82,0.861,-0.013
Citrate,0.971,0.978,0.002
Clinical_LDL_C,0.015,0.028,0.131
Creatinine,0.39,0.473,-0.054
DHA,0.645,0.714,-0.026
DHA_pct,0.909,0.932,0.006
Gln,0.426,0.509,0.043
Glucose,0.0,0.0,-0.247
Gly,0.35,0.432,0.053
GlycA,0.076,0.118,-0.096
HDL_C,0.99,0.993,0.001
HDL_CE,0.936,0.952,0.005
HDL_CE_pct,0.008,0.018,0.145
HDL_CE_pct_C,0.274,0.352,0.059
HDL_C_pct,0.005,0.011,0.157
HDL_FC,0.828,0.868,-0.013
HDL_FC_by_CE,0.278,0.356,-0.059
HDL_FC_pct,0.033,0.057,0.124
HDL_FC_pct_C,0.285,0.363,-0.058
HDL_L,0.364,0.447,-0.055
HDL_P,0.263,0.34,-0.064
HDL_PL,0.145,0.205,-0.087
HDL_PL_pct,0.0,0.0,-0.226
HDL_TG,0.022,0.04,-0.124
HDL_TG_pct,0.139,0.198,-0.082
HDL_size,0.415,0.498,0.049
His,0.659,0.726,0.024
IDL_C,0.018,0.033,0.131
IDL_CE,0.03,0.054,0.12
IDL_CE_pct,0.2,0.27,0.07
IDL_CE_pct_C,0.003,0.008,-0.158
IDL_C_pct,0.008,0.018,0.144
IDL_FC,0.004,0.008,0.161
IDL_FC_by_CE,0.003,0.008,0.158
IDL_FC_pct,0.0,0.0,0.23
IDL_FC_pct_C,0.003,0.007,0.16
IDL_L,0.03,0.053,0.12
IDL_P,0.018,0.035,0.127
IDL_PL,0.012,0.024,0.139
IDL_PL_pct,0.181,0.248,0.072
IDL_TG,0.112,0.164,-0.086
IDL_TG_pct,0.0,0.001,-0.203
Ile,0.004,0.01,-0.157
LA,0.049,0.081,0.107
LA_pct,0.0,0.0,0.281
LDL_C,0.042,0.071,0.109
LDL_CE,0.075,0.116,0.096
LDL_CE_pct,0.512,0.592,0.035
LDL_CE_pct_C,0.004,0.01,-0.156
LDL_C_pct,0.0,0.001,0.208
LDL_FC,0.008,0.017,0.143
LDL_FC_by_CE,0.004,0.01,0.157
LDL_FC_pct,0.001,0.002,0.189
LDL_FC_pct_C,0.004,0.009,0.159
LDL_L,0.069,0.108,0.098
LDL_P,0.022,0.041,0.122
LDL_PL,0.05,0.082,0.105
LDL_PL_pct,0.436,0.519,0.042
LDL_TG,0.084,0.128,-0.093
LDL_TG_pct,0.0,0.0,-0.211
LDL_size,0.307,0.387,0.056
L_HDL_C,0.277,0.355,0.066
L_HDL_CE,0.231,0.304,0.073
L_HDL_CE_pct,0.002,0.004,0.175
L_HDL_CE_pct_C,0.003,0.008,0.158
L_HDL_C_pct,0.004,0.009,0.163
L_HDL_FC,0.481,0.563,0.043
L_HDL_FC_by_CE,0.003,0.008,-0.157
L_HDL_FC_pct,0.441,0.524,0.044
L_HDL_FC_pct_C,0.004,0.01,-0.153
L_HDL_L,0.631,0.701,0.029
L_HDL_P,0.378,0.461,0.054
L_HDL_PL,0.958,0.969,-0.003
L_HDL_PL_pct,0.0,0.0,-0.251
L_HDL_TG,0.233,0.307,-0.067
L_HDL_TG_pct,0.35,0.433,-0.052
L_LDL_C,0.034,0.06,0.114
L_LDL_CE,0.062,0.099,0.101
L_LDL_CE_pct,0.877,0.907,0.008
L_LDL_CE_pct_C,0.0,0.001,-0.196
L_LDL_C_pct,0.001,0.003,0.179
L_LDL_FC,0.006,0.014,0.149
L_LDL_FC_by_CE,0.0,0.001,0.197
L_LDL_FC_pct,0.0,0.0,0.222
L_LDL_FC_pct_C,0.0,0.001,0.2
L_LDL_L,0.053,0.086,0.105
L_LDL_P,0.022,0.041,0.123
L_LDL_PL,0.029,0.051,0.118
L_LDL_PL_pct,0.117,0.171,0.085
L_LDL_TG,0.087,0.133,-0.092
L_LDL_TG_pct,0.0,0.0,-0.212
L_VLDL_C,0.956,0.967,0.003
L_VLDL_CE,0.461,0.544,0.04
L_VLDL_CE_pct,0.001,0.002,0.189
L_VLDL_CE_pct_C,0.0,0.001,0.215
L_VLDL_C_pct,0.005,0.011,0.153
L_VLDL_FC,0.548,0.626,-0.033
L_VLDL_FC_by_CE,0.0,0.001,-0.217
L_VLDL_FC_pct,0.497,0.578,0.037
L_VLDL_FC_pct_C,0.0,0.001,-0.207
L_VLDL_L,0.368,0.45,-0.05
L_VLDL_P,0.328,0.409,-0.054
L_VLDL_PL,0.365,0.448,-0.05
L_VLDL_PL_pct,0.573,0.649,-0.031
L_VLDL_TG,0.153,0.215,-0.079
L_VLDL_TG_pct,0.069,0.108,-0.097
Lactate,0.122,0.176,0.085
Leu,0.025,0.045,-0.126
MUFA,0.032,0.056,-0.115
MUFA_pct,0.002,0.006,-0.17
M_HDL_C,0.192,0.26,-0.077
M_HDL_CE,0.202,0.272,-0.075
M_HDL_CE_pct,0.048,0.08,0.108
M_HDL_CE_pct_C,0.242,0.317,0.067
M_HDL_C_pct,0.063,0.1,0.104
M_HDL_FC,0.165,0.229,-0.083
M_HDL_FC_by_CE,0.24,0.315,-0.068
M_HDL_FC_pct,0.59,0.665,0.033
M_HDL_FC_pct_C,0.239,0.313,-0.068
M_HDL_L,0.038,0.065,-0.121
M_HDL_P,0.134,0.192,-0.088
M_HDL_PL,0.011,0.023,-0.147
M_HDL_PL_pct,0.009,0.018,-0.147
M_HDL_TG,0.01,0.021,-0.139
M_HDL_TG_pct,0.212,0.284,-0.069
M_LDL_C,0.085,0.129,0.092
M_LDL_CE,0.146,0.206,0.078
M_LDL_CE_pct,0.464,0.546,0.04
M_LDL_CE_pct_C,0.081,0.124,-0.096
M_LDL_C_pct,0.0,0.0,0.216
M_LDL_FC,0.019,0.036,0.126
M_LDL_FC_by_CE,0.08,0.122,0.096
M_LDL_FC_pct,0.009,0.019,0.143
M_LDL_FC_pct_C,0.076,0.118,0.097
