met,PValue,adjPVal,logFC
Acetate,0.332,0.414,-0.05
Acetoacetate,0.034,0.059,-0.111
Acetone,0.824,0.864,-0.012
Ala,0.171,0.235,-0.072
Albumin,0.683,0.747,0.021
ApoA1,0.421,0.504,-0.046
ApoB,0.128,0.184,0.079
ApoB_by_ApoA1,0.082,0.125,0.093
Cholines,0.714,0.774,-0.02
Citrate,0.591,0.666,0.029
Clinical_LDL_C,0.07,0.11,0.095
Creatinine,0.356,0.438,-0.056
DHA,0.432,0.515,-0.043
DHA_pct,0.835,0.873,0.011
Gln,0.636,0.706,0.025
Glucose,0.0,0.0,-0.247
Gly,0.231,0.305,0.066
GlycA,0.008,0.017,-0.14
HDL_C,0.584,0.66,0.032
HDL_CE,0.524,0.604,0.037
HDL_CE_pct,0.002,0.005,0.164
HDL_CE_pct_C,0.146,0.206,0.076
HDL_C_pct,0.001,0.003,0.175
HDL_FC,0.829,0.868,0.013
HDL_FC_by_CE,0.148,0.208,-0.076
HDL_FC_pct,0.026,0.047,0.125
HDL_FC_pct_C,0.15,0.211,-0.076
HDL_L,0.67,0.736,-0.025
HDL_P,0.381,0.464,-0.049
HDL_PL,0.322,0.403,-0.058
HDL_PL_pct,0.0,0.0,-0.232
HDL_TG,0.009,0.02,-0.136
HDL_TG_pct,0.044,0.073,-0.109
HDL_size,0.134,0.192,0.088
His,0.546,0.624,0.032
IDL_C,0.047,0.078,0.107
IDL_CE,0.071,0.11,0.097
IDL_CE_pct,0.181,0.248,0.071
IDL_CE_pct_C,0.008,0.018,-0.137
IDL_C_pct,0.01,0.021,0.136
IDL_FC,0.014,0.028,0.131
IDL_FC_by_CE,0.008,0.017,0.138
IDL_FC_pct,0.0,0.0,0.207
IDL_FC_pct_C,0.007,0.016,0.14
IDL_L,0.082,0.126,0.093
IDL_P,0.085,0.13,0.09
IDL_PL,0.037,0.063,0.112
IDL_PL_pct,0.128,0.184,0.079
IDL_TG,0.034,0.059,-0.111
IDL_TG_pct,0.0,0.001,-0.2
Ile,0.003,0.008,-0.155
LA,0.116,0.169,0.083
LA_pct,0.0,0.0,0.294
LDL_C,0.168,0.232,0.072
LDL_CE,0.276,0.354,0.057
LDL_CE_pct,0.923,0.942,0.005
LDL_CE_pct_C,0.001,0.003,-0.173
LDL_C_pct,0.0,0.001,0.194
