met,PValue,adjPVal,logFC
Acetate,0.498,0.579,-0.027
Acetoacetate,0.013,0.025,-0.098
Acetone,0.469,0.552,-0.029
Ala,0.202,0.272,-0.05
Albumin,0.549,0.627,0.024
ApoA1,0.058,0.093,0.082
ApoB,0.0,0.0,0.151
ApoB_by_ApoA1,0.018,0.034,0.095
Cholines,0.005,0.011,0.119
Citrate,0.983,0.988,0.001
Clinical_LDL_C,0.0,0.0,0.185
Creatinine,0.013,0.025,-0.115
DHA,0.538,0.617,0.025
DHA_pct,0.538,0.617,0.025
Gln,0.059,0.094,0.075
Glucose,0.0,0.0,-0.166
Gly,0.003,0.008,0.122
GlycA,0.0,0.0,-0.159
HDL_C,0.001,0.002,0.151
HDL_CE,0.001,0.002,0.15
HDL_CE_pct,0.0,0.0,0.178
HDL_CE_pct_C,0.616,0.688,0.02
HDL_C_pct,0.0,0.0,0.207
HDL_FC,0.001,0.002,0.15
HDL_FC_by_CE,0.627,0.698,-0.019
HDL_FC_pct,0.0,0.0,0.226
HDL_FC_pct_C,0.655,0.723,-0.018
HDL_L,0.02,0.038,0.102
HDL_P,0.044,0.073,0.085
HDL_PL,0.128,0.184,0.067
HDL_PL_pct,0.0,0.0,-0.276
HDL_TG,0.023,0.042,-0.09
HDL_TG_pct,0.001,0.004,-0.13
HDL_size,0.001,0.002,0.152
His,0.539,0.618,0.024
IDL_C,0.0,0.0,0.209
IDL_CE,0.0,0.0,0.206
IDL_CE_pct,0.0,0.0,0.167
IDL_CE_pct_C,0.592,0.667,-0.021
IDL_C_pct,0.0,0.0,0.198
IDL_FC,0.0,0.0,0.213
IDL_FC_by_CE,0.586,0.661,0.021
IDL_FC_pct,0.0,0.0,0.157
IDL_FC_pct_C,0.566,0.642,0.023
IDL_L,0.0,0.0,0.194
IDL_P,0.0,0.0,0.16
IDL_PL,0.0,0.0,0.198
IDL_PL_pct,0.309,0.389,-0.04
IDL_TG,0.182,0.249,-0.053
IDL_TG_pct,0.0,0.0,-0.234
Ile,0.003,0.007,-0.12
LA,0.0,0.0,0.173
LA_pct,0.0,0.0,0.286
LDL_C,0.0,0.0,0.175
LDL_CE,0.0,0.0,0.16
LDL_CE_pct,0.04,0.068,0.08
LDL_CE_pct_C,0.0,0.0,-0.165
LDL_C_pct,0.0,0.0,0.266
LDL_FC,0.0,0.0,0.209
LDL_FC_by_CE,0.0,0.0,0.165
LDL_FC_pct,0.0,0.0,0.211
LDL_FC_pct_C,0.0,0.0,0.166
LDL_L,0.0,0.0,0.162
LDL_P,0.0,0.0,0.158
LDL_PL,0.0,0.0,0.16
LDL_PL_pct,0.075,0.116,-0.071
LDL_TG,0.182,0.249,-0.053
LDL_TG_pct,0.0,0.0,-0.226
LDL_size,0.001,0.003,0.131
L_HDL_C,0.0,0.0,0.189
L_HDL_CE,0.0,0.0,0.192
L_HDL_CE_pct,0.0,0.0,0.213
L_HDL_CE_pct_C,0.002,0.004,0.124
L_HDL_C_pct,0.0,0.0,0.213
L_HDL_FC,0.0,0.0,0.173
L_HDL_FC_by_CE,0.002,0.005,-0.122
L_HDL_FC_pct,0.003,0.008,0.122
L_HDL_FC_pct_C,0.004,0.009,-0.114
L_HDL_L,0.0,0.001,0.16
L_HDL_P,0.0,0.0,0.182
L_HDL_PL,0.004,0.009,0.131
L_HDL_PL_pct,0.0,0.0,-0.275
L_HDL_TG,0.848,0.884,0.008
L_HDL_TG_pct,0.006,0.013,-0.112
L_LDL_C,0.0,0.0,0.193
L_LDL_CE,0.0,0.0,0.181
L_LDL_CE_pct,0.005,0.011,0.11
L_LDL_CE_pct_C,0.0,0.0,-0.177
L_LDL_C_pct,0.0,0.0,0.267
L_LDL_FC,0.0,0.0,0.221
L_LDL_FC_by_CE,0.0,0.0,0.178
L_LDL_FC_pct,0.0,0.0,0.235
L_LDL_FC_pct_C,0.0,0.0,0.18
L_LDL_L,0.0,0.0,0.179
L_LDL_P,0.0,0.0,0.169
L_LDL_PL,0.0,0.0,0.175
L_LDL_PL_pct,0.124,0.179,-0.061
L_LDL_TG,0.229,0.302,-0.048
L_LDL_TG_pct,0.0,0.0,-0.235
L_VLDL_C,0.714,0.773,-0.015
L_VLDL_CE,0.606,0.679,0.021
L_VLDL_CE_pct,0.0,0.0,0.157
L_VLDL_CE_pct_C,0.0,0.0,0.222
L_VLDL_C_pct,0.01,0.021,0.101
L_VLDL_FC,0.223,0.296,-0.049
L_VLDL_FC_by_CE,0.0,0.0,-0.22
L_VLDL_FC_pct,0.258,0.334,-0.045
L_VLDL_FC_pct_C,0.0,0.0,-0.22
L_VLDL_L,0.232,0.305,-0.048
L_VLDL_P,0.177,0.243,-0.055
L_VLDL_PL,0.092,0.139,-0.068
L_VLDL_PL_pct,0.012,0.025,-0.1
L_VLDL_TG,0.148,0.209,-0.059
L_VLDL_TG_pct,0.709,0.769,-0.015
Lactate,0.328,0.409,-0.039
Leu,0.015,0.03,-0.099
MUFA,0.095,0.143,-0.066
MUFA_pct,0.0,0.0,-0.165
M_HDL_C,0.134,0.191,0.065
M_HDL_CE,0.151,0.212,0.062
M_HDL_CE_pct,0.001,0.002,0.137
M_HDL_CE_pct_C,0.123,0.178,-0.065
M_HDL_C_pct,0.0,0.0,0.164
M_HDL_FC,0.086,0.131,0.075
M_HDL_FC_by_CE,0.123,0.178,0.065
M_HDL_FC_pct,0.0,0.0,0.194
M_HDL_FC_pct_C,0.122,0.177,0.065
M_HDL_L,0.638,0.708,0.02
M_HDL_P,0.265,0.342,0.048
M_HDL_PL,0.815,0.857,-0.01
M_HDL_PL_pct,0.0,0.0,-0.223
M_HDL_TG,0.005,0.012,-0.11
M_HDL_TG_pct,0.004,0.009,-0.117
M_LDL_C,0.001,0.002,0.134
M_LDL_CE,0.004,0.009,0.113
M_LDL_CE_pct,0.653,0.721,-0.018
M_LDL_CE_pct_C,0.0,0.001,-0.143
M_LDL_C_pct,0.0,0.0,0.186
M_LDL_FC,0.0,0.0,0.181
M_LDL_FC_by_CE,0.0,0.001,0.143
M_LDL_FC_pct,0.0,0.0,0.178
M_LDL_FC_pct_C,0.0,0.001,0.141
M_LDL_L,0.002,0.004,0.124
M_LDL_P,0.001,0.003,0.127
M_LDL_PL,0.001,0.004,0.125
M_LDL_PL_pct,0.777,0.826,-0.011
M_LDL_TG,0.164,0.227,-0.055
M_LDL_TG_pct,0.0,0.0,-0.2
M_VLDL_C,0.0,0.0,0.182
M_VLDL_CE,0.0,0.0,0.219
M_VLDL_CE_pct,0.0,0.0,0.246
M_VLDL_CE_pct_C,0.0,0.0,0.245
M_VLDL_C_pct,0.0,0.0,0.244
M_VLDL_FC,0.001,0.003,0.13
M_VLDL_FC_by_CE,0.0,0.0,-0.165
M_VLDL_FC_pct,0.0,0.0,0.241
M_VLDL_FC_pct_C,0.0,0.0,-0.242
M_VLDL_L,0.114,0.167,0.062
M_VLDL_P,0.017,0.032,0.094
M_VLDL_PL,0.01,0.02,0.102
M_VLDL_PL_pct,0.0,0.0,0.223
M_VLDL_TG,0.4,0.483,-0.034
M_VLDL_TG_pct,0.0,0.0,-0.231
Omega_3,0.561,0.638,-0.024
Omega_3_pct,0.553,0.631,-0.024
Omega_3_pct_PUFA,0.06,0.097,-0.076
Omega_6,0.001,0.002,0.138
Omega_6_by_Omega_3,0.114,0.166,0.064
Omega_6_pct,0.0,0.0,0.202
Omega_6_pct_PUFA,0.041,0.069,0.083
PUFA,0.007,0.015,0.11
PUFA_by_MUFA,0.0,0.0,0.178
PUFA_pct,0.0,0.0,0.185
Phe,0.04,0.068,-0.081
Phosphatidylc,0.01,0.02,0.109
Phosphoglyc,0.06,0.096,0.079
Pyruvate,0.158,0.22,-0.057
Remnant_C,0.0,0.001,0.149
SFA,0.451,0.533,-0.03
SFA_pct,0.003,0.007,-0.116
S_HDL_C,0.98,0.986,-0.001
S_HDL_CE,0.799,0.844,-0.01
S_HDL_CE_pct,0.016,0.031,0.095
S_HDL_CE_pct_C,0.133,0.19,-0.061
S_HDL_C_pct,0.0,0.0,0.157
S_HDL_FC,0.52,0.6,0.026
S_HDL_FC_by_CE,0.135,0.192,0.061
S_HDL_FC_pct,0.0,0.0,0.224
S_HDL_FC_pct_C,0.138,0.196,0.061
S_HDL_L,0.138,0.196,-0.059
S_HDL_P,0.915,0.936,-0.004
S_HDL_PL,0.064,0.101,-0.074
S_HDL_PL_pct,0.011,0.022,-0.104
S_HDL_TG,0.0,0.001,-0.141
S_HDL_TG_pct,0.001,0.002,-0.139
S_LDL_C,0.0,0.0,0.15
S_LDL_CE,0.001,0.003,0.129
S_LDL_CE_pct,0.944,0.958,0.003
S_LDL_CE_pct_C,0.003,0.007,-0.118
S_LDL_C_pct,0.0,0.0,0.156
S_LDL_FC,0.0,0.0,0.192
S_LDL_FC_by_CE,0.003,0.007,0.118
S_LDL_FC_pct,0.0,0.001,0.151
S_LDL_FC_pct_C,0.003,0.007,0.117
S_LDL_L,0.0,0.001,0.141
S_LDL_P,0.0,0.002,0.137
S_LDL_PL,0.0,0.0,0.157
S_LDL_PL_pct,0.732,0.789,0.014
S_LDL_TG,0.093,0.139,-0.067
S_LDL_TG_pct,0.0,0.0,-0.194
S_VLDL_C,0.022,0.04,0.09
S_VLDL_CE,0.088,0.133,0.067
S_VLDL_CE_pct,0.001,0.002,0.132
S_VLDL_CE_pct_C,0.0,0.0,-0.211
S_VLDL_C_pct,0.0,0.0,0.194
S_VLDL_FC,0.001,0.003,0.129
S_VLDL_FC_by_CE,0.0,0.0,0.209
S_VLDL_FC_pct,0.0,0.0,0.247
S_VLDL_FC_pct_C,0.0,0.0,0.215
S_VLDL_L,0.584,0.659,0.022
S_VLDL_P,0.648,0.716,0.018
S_VLDL_PL,0.037,0.063,0.082
S_VLDL_PL_pct,0.0,0.0,0.236
S_VLDL_TG,0.064,0.101,-0.074
S_VLDL_TG_pct,0.0,0.0,-0.202
Sphingomyelins,0.0,0.0,0.189
TG_by_PG,0.004,0.009,-0.122
Total_BCAA,0.006,0.013,-0.112
Total_C,0.0,0.0,0.204
Total_CE,0.0,0.0,0.208
Total_CE_pct,0.0,0.0,0.218
Total_CE_pct_C,0.782,0.83,-0.011
Total_C_pct,0.0,0.0,0.231
Total_FA,0.966,0.975,0.002
Total_FC,0.0,0.0,0.191
Total_FC_by_CE,0.778,0.827,0.011
Total_FC_pct,0.0,0.0,0.238
Total_FC_pct_C,0.764,0.815,0.012
Total_L,0.002,0.006,0.122
Total_P,0.01,0.021,0.108
Total_PL,0.002,0.004,0.131
Total_PL_pct,0.182,0.249,-0.055
Total_TG,0.049,0.081,-0.079
Total_TG_pct,0.0,0.0,-0.17
Tyr,0.882,0.911,-0.006
Unsaturation,0.004,0.009,0.118
VLDL_C,0.054,0.088,0.076
VLDL_CE,0.009,0.019,0.102
VLDL_CE_pct,0.0,0.0,0.207
VLDL_CE_pct_C,0.0,0.0,0.199
VLDL_C_pct,0.0,0.0,0.209
VLDL_FC,0.335,0.417,0.038
VLDL_FC_by_CE,0.0,0.0,-0.199
VLDL_FC_pct,0.0,0.0,0.214
VLDL_FC_pct_C,0.0,0.0,-0.196
VLDL_L,0.667,0.733,-0.017
VLDL_P,0.228,0.301,0.048
VLDL_PL,0.807,0.851,0.01
VLDL_PL_pct,0.0,0.0,0.172
VLDL_TG,0.052,0.086,-0.078
VLDL_TG_pct,0.0,0.0,-0.195
VLDL_size,0.01,0.02,-0.108
Val,0.009,0.018,-0.106
XL_HDL_C,0.0,0.0,0.231
XL_HDL_CE,0.0,0.0,0.231
XL_HDL_CE_pct,0.0,0.001,0.149
XL_HDL_CE_pct_C,0.0,0.001,0.151
XL_HDL_C_pct,0.241,0.315,0.049
XL_HDL_FC,0.0,0.0,0.215
XL_HDL_FC_by_CE,0.156,0.218,-0.056
XL_HDL_FC_pct,0.024,0.044,-0.099
XL_HDL_FC_pct_C,0.0,0.0,-0.17
XL_HDL_L,0.0,0.0,0.207
XL_HDL_P,0.0,0.0,0.226
XL_HDL_PL,0.0,0.0,0.185
XL_HDL_PL_pct,0.511,0.592,0.027
XL_HDL_TG,0.539,0.618,0.024
XL_HDL_TG_pct,0.001,0.002,-0.138
XL_VLDL_C,0.539,0.618,-0.025
XL_VLDL_CE,0.882,0.91,0.006
XL_VLDL_CE_pct,0.0,0.0,0.165
XL_VLDL_CE_pct_C,0.0,0.0,0.169
XL_VLDL_C_pct,0.0,0.0,0.162
XL_VLDL_FC,0.159,0.222,-0.057
XL_VLDL_FC_by_CE,0.0,0.0,-0.171
XL_VLDL_FC_pct,0.002,0.004,0.126
XL_VLDL_FC_pct_C,0.0,0.0,-0.154
XL_VLDL_L,0.044,0.073,-0.082
XL_VLDL_P,0.039,0.066,-0.084
XL_VLDL_PL,0.069,0.108,-0.074
XL_VLDL_PL_pct,0.638,0.708,-0.019
XL_VLDL_TG,0.01,0.021,-0.105
XL_VLDL_TG_pct,0.001,0.003,-0.13
XS_VLDL_C,0.0,0.0,0.157
XS_VLDL_CE,0.0,0.0,0.173
XS_VLDL_CE_pct,0.0,0.0,0.239
XS_VLDL_CE_pct_C,0.0,0.0,0.213
XS_VLDL_C_pct,0.0,0.0,0.243
XS_VLDL_FC,0.005,0.011,0.112
XS_VLDL_FC_by_CE,0.0,0.0,-0.213
XS_VLDL_FC_pct,0.0,0.0,0.2
XS_VLDL_FC_pct_C,0.0,0.0,-0.215
XS_VLDL_L,0.029,0.052,0.087
