met,PValue,adjPVal,logFC
Acetate,0.591,0.666,-0.018
Acetoacetate,0.154,0.216,-0.048
Acetone,0.559,0.637,0.02
Ala,0.055,0.089,-0.064
Albumin,0.286,0.365,-0.036
ApoA1,0.178,0.244,-0.049
ApoB,0.029,0.051,0.073
ApoB_by_ApoA1,0.011,0.023,0.086
Cholines,0.599,0.673,-0.019
Citrate,0.266,0.343,0.038
Clinical_LDL_C,0.01,0.021,0.086
Creatinine,0.103,0.153,-0.063
DHA,0.026,0.047,-0.078
DHA_pct,0.239,0.313,-0.04
Gln,0.18,0.246,0.045
Glucose,0.0,0.0,-0.196
Gly,0.004,0.01,0.101
GlycA,0.0,0.0,-0.141
HDL_C,0.776,0.826,0.011
HDL_CE,0.697,0.759,0.014
HDL_CE_pct,0.0,0.0,0.133
HDL_CE_pct_C,0.085,0.129,0.058
HDL_C_pct,0.0,0.0,0.142
HDL_FC,0.933,0.95,-0.003
HDL_FC_by_CE,0.086,0.131,-0.058
HDL_FC_pct,0.004,0.009,0.104
HDL_FC_pct_C,0.089,0.135,-0.057
HDL_L,0.342,0.423,-0.036
HDL_P,0.237,0.312,-0.042
HDL_PL,0.097,0.145,-0.062
HDL_PL_pct,0.0,0.0,-0.189
HDL_TG,0.001,0.004,-0.107
HDL_TG_pct,0.016,0.03,-0.084
HDL_size,0.208,0.279,0.047
His,0.246,0.321,-0.039
IDL_C,0.011,0.022,0.088
IDL_CE,0.013,0.025,0.085
IDL_CE_pct,0.002,0.006,0.103
IDL_CE_pct_C,0.438,0.521,-0.026
IDL_C_pct,0.0,0.001,0.127
IDL_FC,0.008,0.016,0.091
IDL_FC_by_CE,0.436,0.519,0.026
IDL_FC_pct,0.001,0.003,0.11
IDL_FC_pct_C,0.428,0.511,0.026
IDL_L,0.032,0.055,0.074
IDL_P,0.024,0.043,0.076
IDL_PL,0.023,0.042,0.078
IDL_PL_pct,0.976,0.982,0.001
IDL_TG,0.006,0.013,-0.092
IDL_TG_pct,0.0,0.0,-0.162
Ile,0.004,0.01,-0.096
LA,0.015,0.029,0.082
LA_pct,0.0,0.0,0.231
LDL_C,0.028,0.05,0.073
LDL_CE,0.061,0.098,0.062
LDL_CE_pct,0.707,0.767,0.012
LDL_CE_pct_C,0.0,0.001,-0.127
LDL_C_pct,0.0,0.0,0.153
LDL_FC,0.003,0.007,0.1
LDL_FC_by_CE,0.0,0.001,0.128
LDL_FC_pct,0.0,0.0,0.148
LDL_FC_pct_C,0.0,0.001,0.128
LDL_L,0.055,0.089,0.064
LDL_P,0.024,0.044,0.075
LDL_PL,0.035,0.06,0.07
LDL_PL_pct,0.273,0.35,0.037
LDL_TG,0.008,0.018,-0.088
LDL_TG_pct,0.0,0.0,-0.163
LDL_size,0.124,0.179,0.053
L_HDL_C,0.088,0.133,0.065
L_HDL_CE,0.065,0.103,0.069
L_HDL_CE_pct,0.0,0.0,0.17
L_HDL_CE_pct_C,0.001,0.003,0.108
L_HDL_C_pct,0.0,0.0,0.165
L_HDL_FC,0.22,0.293,0.047
L_HDL_FC_by_CE,0.002,0.005,-0.104
L_HDL_FC_pct,0.036,0.062,0.074
L_HDL_FC_pct_C,0.003,0.007,-0.1
L_HDL_L,0.373,0.456,0.034
L_HDL_P,0.154,0.216,0.054
L_HDL_PL,0.8,0.845,0.01
