met,PValue,adjPVal,logFC
Acetate,0.377,0.46,-0.039
Acetoacetate,0.132,0.189,-0.067
Acetone,0.423,0.506,-0.036
Ala,0.17,0.235,-0.061
Albumin,0.698,0.76,-0.017
ApoA1,0.173,0.238,-0.067
ApoB,0.006,0.014,0.122
ApoB_by_ApoA1,0.002,0.005,0.141
Cholines,0.875,0.905,0.008
Citrate,0.4,0.484,0.039
Clinical_LDL_C,0.008,0.016,0.119
Creatinine,0.756,0.808,0.016
DHA,0.417,0.501,-0.038
DHA_pct,0.449,0.532,-0.035
Gln,0.072,0.113,0.081
Glucose,0.0,0.0,-0.242
Gly,0.02,0.037,0.11
GlycA,0.198,0.267,-0.058
HDL_C,0.572,0.648,-0.028
HDL_CE,0.593,0.668,-0.027
HDL_CE_pct,0.139,0.197,0.067
HDL_CE_pct_C,0.65,0.718,0.02
HDL_C_pct,0.103,0.152,0.075
HDL_FC,0.525,0.604,-0.032
HDL_FC_by_CE,0.661,0.727,-0.02
HDL_FC_pct,0.14,0.199,0.071
HDL_FC_pct_C,0.685,0.748,-0.018
HDL_L,0.23,0.303,-0.06
HDL_P,0.255,0.331,-0.055
HDL_PL,0.103,0.153,-0.081
HDL_PL_pct,0.002,0.005,-0.142
HDL_TG,0.227,0.3,-0.054
HDL_TG_pct,0.77,0.82,-0.014
HDL_size,0.926,0.944,-0.005
His,0.668,0.734,0.019
IDL_C,0.012,0.024,0.116
IDL_CE,0.015,0.029,0.112
IDL_CE_pct,0.126,0.181,0.07
IDL_CE_pct_C,0.346,0.428,-0.042
IDL_C_pct,0.036,0.062,0.095
IDL_FC,0.008,0.017,0.122
IDL_FC_by_CE,0.347,0.429,0.042
IDL_FC_pct,0.027,0.048,0.098
IDL_FC_pct_C,0.352,0.435,0.042
IDL_L,0.017,0.033,0.109
IDL_P,0.009,0.018,0.118
IDL_PL,0.011,0.022,0.117
IDL_PL_pct,0.782,0.83,0.012
IDL_TG,0.534,0.613,-0.028
IDL_TG_pct,0.006,0.013,-0.126
Ile,0.09,0.136,-0.077
LA,0.002,0.004,0.142
LA_pct,0.0,0.0,0.25
LDL_C,0.018,0.034,0.106
LDL_CE,0.028,0.049,0.098
LDL_CE_pct,0.299,0.378,0.046
LDL_CE_pct_C,0.108,0.159,-0.073
LDL_C_pct,0.004,0.01,0.13
LDL_FC,0.007,0.015,0.121
LDL_FC_by_CE,0.107,0.157,0.074
LDL_FC_pct,0.033,0.057,0.098
LDL_FC_pct_C,0.103,0.153,0.074
LDL_L,0.026,0.046,0.1
LDL_P,0.006,0.013,0.123
LDL_PL,0.018,0.034,0.105
LDL_PL_pct,0.701,0.762,0.017
LDL_TG,0.497,0.578,-0.031
LDL_TG_pct,0.003,0.008,-0.132
LDL_size,0.28,0.359,0.05
L_HDL_C,0.791,0.838,0.013
L_HDL_CE,0.725,0.782,0.018
L_HDL_CE_pct,0.02,0.037,0.107
L_HDL_CE_pct_C,0.038,0.066,0.092
L_HDL_C_pct,0.032,0.055,0.1
L_HDL_FC,0.986,0.99,-0.001
L_HDL_FC_by_CE,0.049,0.082,-0.088
L_HDL_FC_pct,0.489,0.571,0.033
L_HDL_FC_pct_C,0.071,0.111,-0.081
L_HDL_L,0.822,0.863,-0.011
L_HDL_P,0.858,0.892,0.009
L_HDL_PL,0.5,0.581,-0.034
L_HDL_PL_pct,0.0,0.001,-0.164
L_HDL_TG,0.502,0.583,-0.031
L_HDL_TG_pct,0.918,0.939,-0.005
L_LDL_C,0.018,0.034,0.106
L_LDL_CE,0.026,0.047,0.1
L_LDL_CE_pct,0.526,0.606,0.028
L_LDL_CE_pct_C,0.032,0.056,-0.098
L_LDL_C_pct,0.012,0.024,0.114
L_LDL_FC,0.007,0.014,0.123
L_LDL_FC_by_CE,0.031,0.055,0.099
L_LDL_FC_pct,0.009,0.019,0.12
L_LDL_FC_pct_C,0.028,0.051,0.1
L_LDL_L,0.024,0.044,0.101
L_LDL_P,0.004,0.01,0.127
L_LDL_PL,0.015,0.03,0.108
L_LDL_PL_pct,0.403,0.486,0.038
L_LDL_TG,0.477,0.559,-0.032
L_LDL_TG_pct,0.003,0.008,-0.133
L_VLDL_C,0.251,0.327,0.052
L_VLDL_CE,0.082,0.126,0.079
L_VLDL_CE_pct,0.01,0.02,0.118
L_VLDL_CE_pct_C,0.003,0.007,0.143
L_VLDL_C_pct,0.036,0.063,0.094
L_VLDL_FC,0.58,0.656,0.026
L_VLDL_FC_by_CE,0.002,0.006,-0.144
L_VLDL_FC_pct,0.707,0.767,0.017
L_VLDL_FC_pct_C,0.003,0.008,-0.14
L_VLDL_L,0.697,0.759,0.018
L_VLDL_P,0.815,0.857,0.011
L_VLDL_PL,0.773,0.823,0.013
L_VLDL_PL_pct,0.941,0.956,-0.003
L_VLDL_TG,0.965,0.974,-0.002
L_VLDL_TG_pct,0.082,0.126,-0.077
Lactate,0.283,0.362,0.049
Leu,0.109,0.161,-0.075
MUFA,0.407,0.491,-0.037
MUFA_pct,0.158,0.22,-0.065
M_HDL_C,0.101,0.15,-0.08
M_HDL_CE,0.099,0.148,-0.08
M_HDL_CE_pct,0.438,0.521,0.035
M_HDL_CE_pct_C,0.554,0.631,0.028
M_HDL_C_pct,0.478,0.56,0.033
M_HDL_FC,0.12,0.174,-0.077
M_HDL_FC_by_CE,0.561,0.638,-0.028
M_HDL_FC_pct,0.886,0.914,0.007
M_HDL_FC_pct_C,0.571,0.647,-0.027
M_HDL_L,0.035,0.06,-0.102
M_HDL_P,0.086,0.131,-0.084
M_HDL_PL,0.015,0.03,-0.117
M_HDL_PL_pct,0.122,0.177,-0.072
M_HDL_TG,0.138,0.196,-0.066
M_HDL_TG_pct,0.914,0.935,-0.005
M_LDL_C,0.031,0.054,0.096
M_LDL_CE,0.052,0.085,0.087
M_LDL_CE_pct,0.521,0.601,0.029
M_LDL_CE_pct_C,0.303,0.383,-0.047
M_LDL_C_pct,0.006,0.013,0.123
M_LDL_FC,0.01,0.02,0.115
M_LDL_FC_by_CE,0.305,0.385,0.047
M_LDL_FC_pct,0.114,0.167,0.072
M_LDL_FC_pct_C,0.315,0.395,0.046
M_LDL_L,0.044,0.073,0.09
M_LDL_P,0.021,0.039,0.103
M_LDL_PL,0.039,0.066,0.092
M_LDL_PL_pct,0.884,0.912,-0.007
M_LDL_TG,0.515,0.595,-0.029
M_LDL_TG_pct,0.003,0.008,-0.131
M_VLDL_C,0.001,0.002,0.15
M_VLDL_CE,0.0,0.001,0.168
M_VLDL_CE_pct,0.003,0.008,0.137
M_VLDL_CE_pct_C,0.002,0.006,0.14
M_VLDL_C_pct,0.003,0.007,0.139
M_VLDL_FC,0.006,0.013,0.123
M_VLDL_FC_by_CE,0.011,0.023,-0.113
M_VLDL_FC_pct,0.001,0.003,0.151
M_VLDL_FC_pct_C,0.005,0.011,-0.131
M_VLDL_L,0.069,0.109,0.081
M_VLDL_P,0.023,0.043,0.101
M_VLDL_PL,0.017,0.032,0.107
M_VLDL_PL_pct,0.001,0.002,0.155
M_VLDL_TG,0.69,0.753,0.018
M_VLDL_TG_pct,0.003,0.008,-0.136
Omega_3,0.149,0.21,-0.067
Omega_3_pct,0.128,0.184,-0.07
Omega_3_pct_PUFA,0.021,0.04,-0.106
Omega_6,0.028,0.051,0.1
Omega_6_by_Omega_3,0.053,0.086,0.089
Omega_6_pct,0.0,0.001,0.166
Omega_6_pct_PUFA,0.013,0.027,0.114
PUFA,0.161,0.224,0.065
PUFA_by_MUFA,0.053,0.086,0.089
PUFA_pct,0.005,0.01,0.129
Phe,0.454,0.537,-0.033
Phosphatidylc,0.885,0.913,-0.007
Phosphoglyc,0.642,0.711,-0.022
Pyruvate,0.572,0.648,-0.026
Remnant_C,0.01,0.021,0.115
SFA,0.293,0.372,-0.047
SFA_pct,0.002,0.005,-0.139
S_HDL_C,0.258,0.334,-0.051
S_HDL_CE,0.294,0.373,-0.047
S_HDL_CE_pct,0.123,0.178,0.069
S_HDL_CE_pct_C,0.87,0.901,0.008
S_HDL_C_pct,0.044,0.074,0.09
S_HDL_FC,0.237,0.311,-0.054
S_HDL_FC_by_CE,0.873,0.903,-0.007
S_HDL_FC_pct,0.097,0.145,0.078
S_HDL_FC_pct_C,0.892,0.918,-0.006
S_HDL_L,0.061,0.097,-0.084
S_HDL_P,0.253,0.329,-0.051
S_HDL_PL,0.026,0.048,-0.1
S_HDL_PL_pct,0.011,0.022,-0.118
S_HDL_TG,0.245,0.32,-0.053
S_HDL_TG_pct,0.659,0.726,-0.021
S_LDL_C,0.011,0.023,0.113
S_LDL_CE,0.019,0.036,0.105
S_LDL_CE_pct,0.255,0.331,0.051
S_LDL_CE_pct_C,0.518,0.598,-0.029
S_LDL_C_pct,0.008,0.018,0.117
S_LDL_FC,0.006,0.014,0.122
S_LDL_FC_by_CE,0.523,0.602,0.029
S_LDL_FC_pct,0.204,0.274,0.057
S_LDL_FC_pct_C,0.53,0.609,0.028
S_LDL_L,0.017,0.032,0.107
S_LDL_P,0.007,0.015,0.121
S_LDL_PL,0.012,0.024,0.112
S_LDL_PL_pct,0.646,0.715,-0.021
S_LDL_TG,0.627,0.698,-0.022
S_LDL_TG_pct,0.016,0.031,-0.109
S_VLDL_C,0.013,0.026,0.111
S_VLDL_CE,0.022,0.041,0.102
S_VLDL_CE_pct,0.004,0.009,0.128
S_VLDL_CE_pct_C,0.299,0.379,-0.048
S_VLDL_C_pct,0.002,0.005,0.14
S_VLDL_FC,0.006,0.013,0.123
S_VLDL_FC_by_CE,0.321,0.402,0.046
S_VLDL_FC_pct,0.003,0.008,0.135
S_VLDL_FC_pct_C,0.268,0.346,0.051
S_VLDL_L,0.165,0.229,0.063
S_VLDL_P,0.207,0.278,0.057
S_VLDL_PL,0.027,0.049,0.099
S_VLDL_PL_pct,0.004,0.009,0.132
S_VLDL_TG,0.837,0.875,-0.009
S_VLDL_TG_pct,0.003,0.008,-0.132
Sphingomyelins,0.252,0.327,0.055
TG_by_PG,0.867,0.899,-0.008
Total_BCAA,0.093,0.14,-0.077
Total_C,0.032,0.056,0.099
Total_CE,0.038,0.065,0.096
Total_CE_pct,0.027,0.048,0.102
Total_CE_pct_C,0.078,0.121,-0.081
Total_C_pct,0.008,0.018,0.121
Total_FA,0.807,0.851,-0.011
Total_FC,0.023,0.042,0.104
Total_FC_by_CE,0.078,0.121,0.081
Total_FC_pct,0.0,0.001,0.157
Total_FC_pct_C,0.077,0.119,0.081
Total_L,0.236,0.311,0.054
Total_P,0.513,0.594,-0.031
Total_PL,0.582,0.657,0.026
Total_PL_pct,0.029,0.051,-0.102
Total_TG,0.677,0.741,-0.019
Total_TG_pct,0.277,0.355,-0.051
Tyr,0.692,0.754,-0.018
Unsaturation,0.308,0.388,0.048
VLDL_C,0.032,0.055,0.096
VLDL_CE,0.012,0.025,0.111
VLDL_CE_pct,0.02,0.037,0.109
VLDL_CE_pct_C,0.039,0.067,0.097
VLDL_C_pct,0.014,0.028,0.114
VLDL_FC,0.103,0.152,0.073
VLDL_FC_by_CE,0.037,0.064,-0.098
VLDL_FC_pct,0.005,0.012,0.129
VLDL_FC_pct_C,0.047,0.078,-0.094
VLDL_L,0.457,0.54,0.034
VLDL_P,0.121,0.176,0.069
VLDL_PL,0.22,0.292,0.055
VLDL_PL_pct,0.011,0.022,0.117
VLDL_TG,0.796,0.842,-0.012
VLDL_TG_pct,0.023,0.042,-0.106
VLDL_size,0.763,0.815,-0.014
Val,0.123,0.177,-0.071
XL_HDL_C,0.18,0.246,0.066
XL_HDL_CE,0.213,0.284,0.062
XL_HDL_CE_pct,0.19,0.258,0.058
XL_HDL_CE_pct_C,0.783,0.831,0.013
XL_HDL_C_pct,0.224,0.296,0.058
XL_HDL_FC,0.107,0.158,0.078
XL_HDL_FC_by_CE,0.885,0.913,0.006
XL_HDL_FC_pct,0.741,0.796,0.017
XL_HDL_FC_pct_C,0.766,0.817,-0.015
XL_HDL_L,0.315,0.396,0.05
XL_HDL_P,0.217,0.288,0.061
XL_HDL_PL,0.45,0.533,0.038
XL_HDL_PL_pct,0.867,0.899,-0.008
XL_HDL_TG,0.964,0.973,0.002
