met,PValue,adjPVal,logFC
Acetate,0.949,0.962,0.003
Acetoacetate,0.523,0.603,-0.034
Acetone,0.595,0.669,0.029
Ala,0.0,0.001,-0.195
Albumin,0.504,0.585,0.036
ApoA1,0.731,0.788,-0.02
ApoB,0.007,0.016,0.143
ApoB_by_ApoA1,0.022,0.04,0.125
Cholines,0.92,0.94,0.006
Citrate,0.711,0.771,-0.02
Clinical_LDL_C,0.0,0.001,0.198
Creatinine,0.875,0.905,0.01
DHA,0.097,0.145,-0.094
DHA_pct,0.568,0.645,-0.031
Gln,0.024,0.043,0.121
Glucose,0.002,0.004,-0.17
Gly,0.003,0.007,0.169
GlycA,0.002,0.006,-0.164
HDL_C,0.214,0.286,0.075
HDL_CE,0.159,0.222,0.084
HDL_CE_pct,0.0,0.0,0.275
HDL_CE_pct_C,0.005,0.012,0.15
HDL_C_pct,0.0,0.0,0.287
HDL_FC,0.533,0.612,0.038
HDL_FC_by_CE,0.005,0.012,-0.15
HDL_FC_pct,0.003,0.006,0.174
HDL_FC_pct_C,0.006,0.013,-0.149
HDL_L,0.872,0.902,-0.01
HDL_P,0.964,0.973,0.003
HDL_PL,0.341,0.423,-0.057
HDL_PL_pct,0.0,0.0,-0.348
HDL_TG,0.0,0.001,-0.195
HDL_TG_pct,0.001,0.002,-0.188
HDL_size,0.15,0.211,0.087
His,0.17,0.234,0.074
IDL_C,0.0,0.0,0.218
IDL_CE,0.0,0.001,0.21
IDL_CE_pct,0.0,0.0,0.224
IDL_CE_pct_C,0.112,0.164,-0.085
IDL_C_pct,0.0,0.0,0.289
IDL_FC,0.0,0.0,0.233
IDL_FC_by_CE,0.111,0.162,0.085
IDL_FC_pct,0.0,0.0,0.273
IDL_FC_pct_C,0.107,0.157,0.086
IDL_L,0.001,0.002,0.188
IDL_P,0.001,0.004,0.173
IDL_PL,0.001,0.002,0.188
IDL_PL_pct,0.285,0.364,-0.057
IDL_TG,0.004,0.01,-0.153
IDL_TG_pct,0.0,0.0,-0.331
Ile,0.088,0.133,-0.093
LA,0.088,0.133,0.092
LA_pct,0.0,0.0,0.337
LDL_C,0.002,0.005,0.165
LDL_CE,0.009,0.019,0.139
LDL_CE_pct,0.756,0.808,-0.017
LDL_CE_pct_C,0.0,0.0,-0.295
LDL_C_pct,0.0,0.0,0.304
LDL_FC,0.0,0.0,0.228
LDL_FC_by_CE,0.0,0.0,0.295
LDL_FC_pct,0.0,0.0,0.33
LDL_FC_pct_C,0.0,0.0,0.296
LDL_L,0.006,0.013,0.147
LDL_P,0.004,0.01,0.152
LDL_PL,0.002,0.006,0.163
LDL_PL_pct,0.043,0.072,0.109
LDL_TG,0.003,0.006,-0.162
LDL_TG_pct,0.0,0.0,-0.334
LDL_size,0.01,0.02,0.142
L_HDL_C,0.034,0.059,0.129
L_HDL_CE,0.022,0.04,0.139
L_HDL_CE_pct,0.0,0.0,0.301
L_HDL_CE_pct_C,0.0,0.0,0.233
L_HDL_C_pct,0.0,0.0,0.284
L_HDL_FC,0.134,0.191,0.092
L_HDL_FC_by_CE,0.0,0.0,-0.228
L_HDL_FC_pct,0.098,0.147,0.093
L_HDL_FC_pct_C,0.0,0.0,-0.219
L_HDL_L,0.208,0.279,0.077
L_HDL_P,0.086,0.13,0.105
L_HDL_PL,0.554,0.631,0.036
L_HDL_PL_pct,0.0,0.0,-0.351
L_HDL_TG,0.033,0.058,-0.119
L_HDL_TG_pct,0.004,0.01,-0.159
L_LDL_C,0.001,0.003,0.179
L_LDL_CE,0.004,0.009,0.156
L_LDL_CE_pct,0.745,0.8,-0.017
L_LDL_CE_pct_C,0.0,0.0,-0.332
L_LDL_C_pct,0.0,0.0,0.271
L_LDL_FC,0.0,0.0,0.237
L_LDL_FC_by_CE,0.0,0.0,0.332
L_LDL_FC_pct,0.0,0.0,0.363
L_LDL_FC_pct_C,0.0,0.0,0.335
L_LDL_L,0.002,0.006,0.164
L_LDL_P,0.002,0.006,0.162
L_LDL_PL,0.001,0.002,0.186
L_LDL_PL_pct,0.01,0.021,0.138
L_LDL_TG,0.005,0.012,-0.151
L_LDL_TG_pct,0.0,0.0,-0.33
L_VLDL_C,0.278,0.356,-0.059
L_VLDL_CE,0.871,0.902,-0.009
L_VLDL_CE_pct,0.0,0.0,0.268
L_VLDL_CE_pct_C,0.0,0.0,0.314
L_VLDL_C_pct,0.0,0.0,0.21
L_VLDL_FC,0.051,0.084,-0.108
L_VLDL_FC_by_CE,0.0,0.0,-0.315
L_VLDL_FC_pct,0.533,0.612,0.034
L_VLDL_FC_pct_C,0.0,0.0,-0.303
L_VLDL_L,0.026,0.047,-0.122
L_VLDL_P,0.02,0.038,-0.128
L_VLDL_PL,0.03,0.053,-0.12
L_VLDL_PL_pct,0.777,0.826,-0.015
L_VLDL_TG,0.006,0.013,-0.152
L_VLDL_TG_pct,0.028,0.05,-0.117
Lactate,0.002,0.005,-0.171
Leu,0.173,0.238,-0.076
MUFA,0.001,0.003,-0.173
MUFA_pct,0.0,0.0,-0.23
M_HDL_C,0.845,0.882,-0.011
M_HDL_CE,0.911,0.933,-0.007
M_HDL_CE_pct,0.0,0.0,0.235
M_HDL_CE_pct_C,0.116,0.169,0.09
M_HDL_C_pct,0.0,0.0,0.236
M_HDL_FC,0.599,0.673,-0.031
M_HDL_FC_by_CE,0.117,0.171,-0.09
M_HDL_FC_pct,0.041,0.07,0.123
M_HDL_FC_pct_C,0.119,0.173,-0.089
M_HDL_L,0.146,0.206,-0.085
M_HDL_P,0.477,0.559,-0.042
M_HDL_PL,0.029,0.052,-0.126
M_HDL_PL_pct,0.0,0.0,-0.286
M_HDL_TG,0.0,0.0,-0.205
M_HDL_TG_pct,0.002,0.005,-0.172
M_LDL_C,0.014,0.028,0.13
M_LDL_CE,0.056,0.091,0.102
M_LDL_CE_pct,0.704,0.765,-0.02
M_LDL_CE_pct_C,0.0,0.0,-0.21
M_LDL_C_pct,0.0,0.0,0.284
M_LDL_FC,0.0,0.001,0.199
M_LDL_FC_by_CE,0.0,0.0,0.21
M_LDL_FC_pct,0.0,0.0,0.266
M_LDL_FC_pct_C,0.0,0.0,0.21
M_LDL_L,0.036,0.062,0.112
M_LDL_P,0.013,0.025,0.133
M_LDL_PL,0.028,0.05,0.117
M_LDL_PL_pct,0.686,0.75,0.022
M_LDL_TG,0.002,0.004,-0.169
M_LDL_TG_pct,0.0,0.0,-0.323
M_VLDL_C,0.0,0.001,0.189
M_VLDL_CE,0.0,0.0,0.249
M_VLDL_CE_pct,0.0,0.0,0.338
M_VLDL_CE_pct_C,0.0,0.0,0.316
M_VLDL_C_pct,0.0,0.0,0.334
M_VLDL_FC,0.046,0.077,0.107
M_VLDL_FC_by_CE,0.003,0.008,-0.158
M_VLDL_FC_pct,0.0,0.0,0.313
M_VLDL_FC_pct_C,0.0,0.0,-0.337
M_VLDL_L,0.871,0.902,0.009
M_VLDL_P,0.289,0.368,0.057
M_VLDL_PL,0.216,0.287,0.066
M_VLDL_PL_pct,0.0,0.0,0.285
M_VLDL_TG,0.026,0.047,-0.122
M_VLDL_TG_pct,0.0,0.0,-0.311
Omega_3,0.002,0.006,-0.171
Omega_3_pct,0.014,0.027,-0.136
Omega_3_pct_PUFA,0.0,0.001,-0.208
Omega_6,0.316,0.397,0.055
Omega_6_by_Omega_3,0.001,0.002,0.19
