met,PValue,adjPVal,logFC
Acetate,0.164,0.228,-0.055
Acetoacetate,0.024,0.044,-0.089
Acetone,0.902,0.926,0.005
Ala,0.012,0.025,-0.099
Albumin,0.607,0.68,0.02
ApoA1,0.529,0.608,0.027
ApoB,0.002,0.005,0.121
ApoB_by_ApoA1,0.022,0.04,0.092
Cholines,0.128,0.184,0.064
Citrate,0.898,0.923,0.005
Clinical_LDL_C,0.0,0.001,0.147
Creatinine,0.157,0.219,-0.065
DHA,0.745,0.8,-0.013
DHA_pct,0.977,0.983,0.001
Gln,0.823,0.864,0.009
Glucose,0.0,0.0,-0.226
Gly,0.14,0.198,0.061
GlycA,0.001,0.004,-0.127
HDL_C,0.042,0.071,0.09
HDL_CE,0.037,0.063,0.092
HDL_CE_pct,0.0,0.0,0.155
HDL_CE_pct_C,0.249,0.325,0.046
HDL_C_pct,0.0,0.0,0.173
HDL_FC,0.074,0.116,0.08
HDL_FC_by_CE,0.256,0.332,-0.045
HDL_FC_pct,0.0,0.001,0.157
HDL_FC_pct_C,0.271,0.348,-0.044
HDL_L,0.334,0.415,0.043
HDL_P,0.428,0.511,0.033
HDL_PL,0.777,0.826,0.012
HDL_PL_pct,0.0,0.0,-0.226
HDL_TG,0.009,0.018,-0.103
HDL_TG_pct,0.006,0.013,-0.112
HDL_size,0.025,0.045,0.1
His,0.654,0.722,-0.018
IDL_C,0.0,0.0,0.161
IDL_CE,0.0,0.0,0.157
IDL_CE_pct,0.002,0.004,0.127
IDL_CE_pct_C,0.363,0.446,-0.036
IDL_C_pct,0.0,0.0,0.158
IDL_FC,0.0,0.0,0.168
IDL_FC_by_CE,0.36,0.442,0.036
IDL_FC_pct,0.0,0.001,0.14
IDL_FC_pct_C,0.349,0.432,0.037
IDL_L,0.0,0.001,0.148
IDL_P,0.002,0.004,0.125
IDL_PL,0.0,0.0,0.159
IDL_PL_pct,0.68,0.744,0.016
IDL_TG,0.062,0.099,-0.074
IDL_TG_pct,0.0,0.0,-0.207
Ile,0.0,0.001,-0.151
LA,0.0,0.001,0.141
LA_pct,0.0,0.0,0.273
LDL_C,0.001,0.002,0.133
LDL_CE,0.003,0.006,0.119
LDL_CE_pct,0.168,0.233,0.054
LDL_CE_pct_C,0.0,0.001,-0.148
LDL_C_pct,0.0,0.0,0.22
LDL_FC,0.0,0.0,0.166
LDL_FC_by_CE,0.0,0.001,0.149
LDL_FC_pct,0.0,0.0,0.186
LDL_FC_pct_C,0.0,0.001,0.15
LDL_L,0.002,0.006,0.121
LDL_P,0.001,0.003,0.129
LDL_PL,0.002,0.004,0.125
LDL_PL_pct,0.862,0.895,-0.007
LDL_TG,0.048,0.08,-0.078
LDL_TG_pct,0.0,0.0,-0.209
LDL_size,0.001,0.003,0.131
L_HDL_C,0.004,0.009,0.129
L_HDL_CE,0.003,0.007,0.133
L_HDL_CE_pct,0.0,0.0,0.172
L_HDL_CE_pct_C,0.002,0.006,0.119
L_HDL_C_pct,0.0,0.0,0.167
L_HDL_FC,0.014,0.027,0.111
L_HDL_FC_by_CE,0.003,0.008,-0.116
L_HDL_FC_pct,0.08,0.123,0.073
L_HDL_FC_pct_C,0.005,0.011,-0.111
L_HDL_L,0.024,0.044,0.101
L_HDL_P,0.007,0.015,0.121
L_HDL_PL,0.092,0.138,0.076
L_HDL_PL_pct,0.0,0.0,-0.22
L_HDL_TG,0.46,0.542,-0.03
L_HDL_TG_pct,0.031,0.055,-0.088
L_LDL_C,0.0,0.001,0.146
L_LDL_CE,0.001,0.002,0.134
L_LDL_CE_pct,0.081,0.124,0.068
L_LDL_CE_pct_C,0.0,0.0,-0.161
L_LDL_C_pct,0.0,0.0,0.211
L_LDL_FC,0.0,0.0,0.174
L_LDL_FC_by_CE,0.0,0.0,0.162
L_LDL_FC_pct,0.0,0.0,0.203
L_LDL_FC_pct_C,0.0,0.0,0.163
L_LDL_L,0.001,0.002,0.134
L_LDL_P,0.0,0.001,0.144
L_LDL_PL,0.0,0.001,0.139
L_LDL_PL_pct,0.809,0.852,0.01
L_LDL_TG,0.058,0.093,-0.075
L_LDL_TG_pct,0.0,0.0,-0.215
L_VLDL_C,0.715,0.775,-0.015
L_VLDL_CE,0.641,0.71,0.019
L_VLDL_CE_pct,0.0,0.0,0.16
L_VLDL_CE_pct_C,0.0,0.0,0.201
L_VLDL_C_pct,0.003,0.007,0.118
L_VLDL_FC,0.243,0.318,-0.047
L_VLDL_FC_by_CE,0.0,0.0,-0.201
L_VLDL_FC_pct,0.926,0.944,-0.004
L_VLDL_FC_pct_C,0.0,0.0,-0.198
L_VLDL_L,0.194,0.262,-0.053
L_VLDL_P,0.149,0.209,-0.059
L_VLDL_PL,0.132,0.189,-0.061
L_VLDL_PL_pct,0.184,0.251,-0.053
L_VLDL_TG,0.088,0.133,-0.069
L_VLDL_TG_pct,0.178,0.244,-0.053
Lactate,0.156,0.218,0.057
Leu,0.002,0.006,-0.124
MUFA,0.045,0.076,-0.079
MUFA_pct,0.0,0.001,-0.149
M_HDL_C,0.628,0.698,0.021
M_HDL_CE,0.63,0.7,0.021
M_HDL_CE_pct,0.002,0.005,0.123
M_HDL_CE_pct_C,0.906,0.929,-0.005
M_HDL_C_pct,0.001,0.003,0.136
M_HDL_FC,0.626,0.697,0.021
M_HDL_FC_by_CE,0.9,0.925,0.005
M_HDL_FC_pct,0.006,0.014,0.121
M_HDL_FC_pct_C,0.891,0.918,0.006
M_HDL_L,0.63,0.7,-0.021
M_HDL_P,0.826,0.866,0.009
M_HDL_PL,0.276,0.354,-0.046
M_HDL_PL_pct,0.0,0.0,-0.18
M_HDL_TG,0.003,0.008,-0.116
M_HDL_TG_pct,0.013,0.026,-0.1
M_LDL_C,0.009,0.02,0.102
M_LDL_CE,0.033,0.058,0.084
M_LDL_CE_pct,0.986,0.99,0.001
M_LDL_CE_pct_C,0.003,0.007,-0.119
M_LDL_C_pct,0.0,0.0,0.184
M_LDL_FC,0.0,0.001,0.145
M_LDL_FC_by_CE,0.003,0.007,0.12
M_LDL_FC_pct,0.0,0.0,0.158
M_LDL_FC_pct_C,0.003,0.007,0.12
M_LDL_L,0.02,0.038,0.091
M_LDL_P,0.015,0.029,0.096
M_LDL_PL,0.018,0.035,0.093
M_LDL_PL_pct,0.741,0.796,-0.013
M_LDL_TG,0.044,0.074,-0.08
M_LDL_TG_pct,0.0,0.0,-0.195
M_VLDL_C,0.0,0.0,0.153
M_VLDL_CE,0.0,0.0,0.188
M_VLDL_CE_pct,0.0,0.0,0.217
M_VLDL_CE_pct_C,0.0,0.0,0.207
M_VLDL_C_pct,0.0,0.0,0.216
M_VLDL_FC,0.008,0.018,0.103
M_VLDL_FC_by_CE,0.001,0.003,-0.129
M_VLDL_FC_pct,0.0,0.0,0.212
M_VLDL_FC_pct_C,0.0,0.0,-0.21
M_VLDL_L,0.313,0.393,0.04
M_VLDL_P,0.082,0.125,0.069
M_VLDL_PL,0.049,0.08,0.078
M_VLDL_PL_pct,0.0,0.0,0.199
M_VLDL_TG,0.213,0.284,-0.05
M_VLDL_TG_pct,0.0,0.0,-0.212
Omega_3,0.202,0.271,-0.052
Omega_3_pct,0.277,0.355,-0.044
Omega_3_pct_PUFA,0.021,0.039,-0.094
Omega_6,0.009,0.019,0.105
Omega_6_by_Omega_3,0.047,0.078,0.08
Omega_6_pct,0.0,0.0,0.204
Omega_6_pct_PUFA,0.013,0.026,0.101
PUFA,0.074,0.115,0.073
PUFA_by_MUFA,0.0,0.0,0.164
PUFA_pct,0.0,0.0,0.178
Phe,0.016,0.031,-0.094
Phosphatidylc,0.246,0.322,0.049
Phosphoglyc,0.524,0.603,0.027
Pyruvate,0.549,0.627,0.024
Remnant_C,0.003,0.008,0.116
SFA,0.159,0.221,-0.056
SFA_pct,0.002,0.005,-0.122
S_HDL_C,0.612,0.684,-0.02
S_HDL_CE,0.628,0.699,-0.019
S_HDL_CE_pct,0.006,0.013,0.109
S_HDL_CE_pct_C,0.956,0.967,-0.002
S_HDL_C_pct,0.0,0.001,0.149
S_HDL_FC,0.625,0.696,-0.02
S_HDL_FC_by_CE,0.954,0.966,0.002
S_HDL_FC_pct,0.0,0.001,0.146
S_HDL_FC_pct_C,0.943,0.957,0.003
S_HDL_L,0.059,0.094,-0.075
S_HDL_P,0.509,0.589,-0.026
S_HDL_PL,0.025,0.045,-0.089
S_HDL_PL_pct,0.009,0.019,-0.106
S_HDL_TG,0.001,0.003,-0.134
S_HDL_TG_pct,0.003,0.007,-0.121
S_LDL_C,0.003,0.007,0.117
S_LDL_CE,0.013,0.026,0.098
S_LDL_CE_pct,0.936,0.952,0.003
S_LDL_CE_pct_C,0.007,0.015,-0.107
S_LDL_C_pct,0.0,0.001,0.143
S_LDL_FC,0.0,0.0,0.157
S_LDL_FC_by_CE,0.007,0.015,0.107
S_LDL_FC_pct,0.001,0.002,0.137
S_LDL_FC_pct_C,0.007,0.016,0.106
S_LDL_L,0.006,0.013,0.108
S_LDL_P,0.008,0.018,0.104
S_LDL_PL,0.002,0.005,0.122
S_LDL_PL_pct,0.679,0.744,0.016
S_LDL_TG,0.045,0.074,-0.08
S_LDL_TG_pct,0.0,0.0,-0.181
S_VLDL_C,0.049,0.081,0.078
S_VLDL_CE,0.123,0.178,0.061
S_VLDL_CE_pct,0.0,0.0,0.152
S_VLDL_CE_pct_C,0.001,0.002,-0.141
S_VLDL_C_pct,0.0,0.0,0.194
S_VLDL_FC,0.007,0.016,0.105
S_VLDL_FC_by_CE,0.001,0.002,0.138
S_VLDL_FC_pct,0.0,0.0,0.22
S_VLDL_FC_pct_C,0.0,0.001,0.146
S_VLDL_L,0.845,0.881,0.008
S_VLDL_P,0.992,0.994,0.0
S_VLDL_PL,0.106,0.157,0.064
S_VLDL_PL_pct,0.0,0.0,0.215
