met,PValue,adjPVal,logFC
Acetate,0.626,0.697,-0.022
Acetoacetate,0.136,0.194,-0.068
Acetone,0.438,0.521,-0.035
Ala,0.116,0.169,-0.072
Albumin,0.611,0.683,-0.023
ApoA1,0.267,0.344,-0.056
ApoB,0.011,0.022,0.116
ApoB_by_ApoA1,0.005,0.011,0.131
Cholines,0.867,0.899,0.008
Citrate,0.467,0.549,0.034
Clinical_LDL_C,0.01,0.02,0.117
Creatinine,0.81,0.853,-0.013
DHA,0.221,0.293,-0.059
DHA_pct,0.291,0.37,-0.05
Gln,0.12,0.174,0.071
Glucose,0.0,0.0,-0.235
Gly,0.016,0.031,0.116
GlycA,0.063,0.1,-0.085
HDL_C,0.827,0.867,-0.011
HDL_CE,0.87,0.901,-0.008
HDL_CE_pct,0.053,0.087,0.09
HDL_CE_pct_C,0.407,0.49,0.038
HDL_C_pct,0.04,0.067,0.097
HDL_FC,0.696,0.758,-0.02
HDL_FC_by_CE,0.415,0.498,-0.037
HDL_FC_pct,0.12,0.175,0.076
HDL_FC_pct_C,0.433,0.516,-0.036
HDL_L,0.346,0.428,-0.048
HDL_P,0.391,0.474,-0.042
HDL_PL,0.156,0.218,-0.072
HDL_PL_pct,0.0,0.001,-0.166
HDL_TG,0.127,0.183,-0.07
HDL_TG_pct,0.483,0.564,-0.033
HDL_size,0.9,0.925,0.006
His,0.657,0.724,-0.02
IDL_C,0.018,0.034,0.111
IDL_CE,0.02,0.038,0.109
IDL_CE_pct,0.073,0.113,0.083
IDL_CE_pct_C,0.586,0.661,-0.025
IDL_C_pct,0.025,0.045,0.103
IDL_FC,0.014,0.028,0.114
IDL_FC_by_CE,0.585,0.66,0.025
IDL_FC_pct,0.043,0.073,0.092
IDL_FC_pct_C,0.579,0.655,0.025
IDL_L,0.028,0.05,0.103
IDL_P,0.02,0.037,0.106
IDL_PL,0.017,0.033,0.112
IDL_PL_pct,0.682,0.746,0.019
IDL_TG,0.325,0.407,-0.045
IDL_TG_pct,0.003,0.007,-0.138
