met,PValue,adjPVal,logFC
Acetate,0.377,0.46,-0.029
Acetoacetate,0.098,0.146,-0.054
Acetone,0.88,0.909,0.005
Ala,0.137,0.195,-0.049
Albumin,0.611,0.683,0.017
ApoA1,0.082,0.125,0.062
ApoB,0.15,0.211,0.047
ApoB_by_ApoA1,0.771,0.822,0.01
Cholines,0.096,0.144,0.058
Citrate,0.202,0.272,0.043
Clinical_LDL_C,0.041,0.069,0.066
Creatinine,0.109,0.16,-0.061
DHA,0.834,0.872,0.007
DHA_pct,0.549,0.627,0.02
Gln,0.024,0.043,0.074
Glucose,0.0,0.0,-0.143
Gly,0.005,0.011,0.097
GlycA,0.001,0.003,-0.109
HDL_C,0.002,0.006,0.111
HDL_CE,0.002,0.005,0.112
HDL_CE_pct,0.0,0.001,0.125
HDL_CE_pct_C,0.267,0.345,0.036
HDL_C_pct,0.0,0.0,0.139
HDL_FC,0.005,0.012,0.103
HDL_FC_by_CE,0.272,0.349,-0.036
HDL_FC_pct,0.0,0.001,0.127
HDL_FC_pct_C,0.283,0.362,-0.035
HDL_L,0.029,0.051,0.08
HDL_P,0.157,0.219,0.049
HDL_PL,0.109,0.16,0.058
HDL_PL_pct,0.0,0.0,-0.171
HDL_TG,0.056,0.091,-0.062
HDL_TG_pct,0.004,0.01,-0.097
HDL_size,0.0,0.001,0.136
His,0.102,0.151,-0.053
IDL_C,0.006,0.013,0.092
IDL_CE,0.007,0.014,0.091
IDL_CE_pct,0.002,0.006,0.101
IDL_CE_pct_C,0.95,0.963,-0.002
IDL_C_pct,0.0,0.002,0.115
IDL_FC,0.005,0.012,0.093
IDL_FC_by_CE,0.944,0.958,0.002
IDL_FC_pct,0.01,0.021,0.083
IDL_FC_pct_C,0.922,0.941,0.003
IDL_L,0.016,0.03,0.081
IDL_P,0.085,0.129,0.056
IDL_PL,0.012,0.024,0.085
IDL_PL_pct,0.852,0.887,-0.006
IDL_TG,0.041,0.069,-0.067
IDL_TG_pct,0.0,0.0,-0.142
Ile,0.01,0.02,-0.086
LA,0.013,0.025,0.082
LA_pct,0.0,0.0,0.174
LDL_C,0.076,0.118,0.058
LDL_CE,0.14,0.199,0.048
LDL_CE_pct,0.39,0.473,0.028
LDL_CE_pct_C,0.001,0.003,-0.109
LDL_C_pct,0.0,0.0,0.149
LDL_FC,0.012,0.024,0.082
LDL_FC_by_CE,0.001,0.003,0.109
LDL_FC_pct,0.0,0.0,0.132
LDL_FC_pct_C,0.001,0.003,0.109
LDL_L,0.138,0.196,0.048
LDL_P,0.153,0.214,0.046
LDL_PL,0.142,0.201,0.048
LDL_PL_pct,0.499,0.58,-0.022
LDL_TG,0.023,0.042,-0.075
LDL_TG_pct,0.0,0.0,-0.133
LDL_size,0.182,0.249,0.045
L_HDL_C,0.0,0.0,0.149
L_HDL_CE,0.0,0.0,0.152
L_HDL_CE_pct,0.0,0.0,0.152
L_HDL_CE_pct_C,0.0,0.001,0.114
L_HDL_C_pct,0.0,0.0,0.147
L_HDL_FC,0.0,0.001,0.134
L_HDL_FC_by_CE,0.0,0.001,-0.116
L_HDL_FC_pct,0.084,0.128,0.059
L_HDL_FC_pct_C,0.0,0.002,-0.113
L_HDL_L,0.0,0.001,0.131
