met,PValue,adjPVal,logFC
Acetate,0.216,0.287,-0.064
Acetoacetate,0.011,0.022,-0.133
Acetone,0.485,0.566,-0.037
Ala,0.49,0.572,-0.036
Albumin,0.658,0.725,-0.023
ApoA1,0.519,0.599,0.037
ApoB,0.004,0.008,0.151
ApoB_by_ApoA1,0.03,0.053,0.115
Cholines,0.126,0.181,0.085
Citrate,0.913,0.935,0.006
Clinical_LDL_C,0.0,0.001,0.183
Creatinine,0.304,0.384,-0.062
DHA,0.519,0.599,-0.035
DHA_pct,0.75,0.804,-0.017
Gln,0.4,0.483,0.044
Glucose,0.0,0.0,-0.304
Gly,0.053,0.087,0.106
GlycA,0.01,0.022,-0.134
HDL_C,0.034,0.059,0.123
HDL_CE,0.031,0.054,0.125
HDL_CE_pct,0.0,0.0,0.206
HDL_CE_pct_C,0.284,0.362,0.056
HDL_C_pct,0.0,0.0,0.232
HDL_FC,0.056,0.091,0.113
HDL_FC_by_CE,0.294,0.374,-0.055
HDL_FC_pct,0.0,0.0,0.221
HDL_FC_pct_C,0.32,0.401,-0.052
HDL_L,0.276,0.354,0.063
HDL_P,0.44,0.523,0.043
HDL_PL,0.626,0.697,0.028
HDL_PL_pct,0.0,0.0,-0.27
HDL_TG,0.009,0.018,-0.137
HDL_TG_pct,0.003,0.007,-0.16
HDL_size,0.022,0.041,0.134
His,0.884,0.912,0.008
IDL_C,0.0,0.0,0.219
IDL_CE,0.0,0.0,0.217
IDL_CE_pct,0.0,0.001,0.189
IDL_CE_pct_C,0.98,0.985,0.001
IDL_C_pct,0.0,0.0,0.214
IDL_FC,0.0,0.0,0.22
IDL_FC_by_CE,0.988,0.991,-0.001
IDL_FC_pct,0.003,0.008,0.152
IDL_FC_pct_C,0.983,0.988,0.001
IDL_L,0.0,0.001,0.202
IDL_P,0.001,0.002,0.177
IDL_PL,0.0,0.0,0.212
IDL_PL_pct,0.906,0.929,-0.006
IDL_TG,0.156,0.218,-0.074
IDL_TG_pct,0.0,0.0,-0.26
Ile,0.002,0.005,-0.166
LA,0.001,0.003,0.173
LA_pct,0.0,0.0,0.344
LDL_C,0.002,0.005,0.16
LDL_CE,0.006,0.014,0.142
LDL_CE_pct,0.528,0.608,0.033
LDL_CE_pct_C,0.0,0.0,-0.206
LDL_C_pct,0.0,0.0,0.26
LDL_FC,0.0,0.0,0.206
LDL_FC_by_CE,0.0,0.0,0.207
LDL_FC_pct,0.0,0.0,0.245
LDL_FC_pct_C,0.0,0.0,0.209
LDL_L,0.005,0.011,0.147
LDL_P,0.003,0.008,0.152
LDL_PL,0.003,0.006,0.157
LDL_PL_pct,0.385,0.468,0.046
LDL_TG,0.071,0.111,-0.094
LDL_TG_pct,0.0,0.0,-0.26
LDL_size,0.001,0.003,0.177
L_HDL_C,0.003,0.006,0.178
L_HDL_CE,0.002,0.005,0.182
L_HDL_CE_pct,0.0,0.0,0.25
L_HDL_CE_pct_C,0.004,0.01,0.149
L_HDL_C_pct,0.0,0.0,0.25
L_HDL_FC,0.007,0.015,0.16
L_HDL_FC_by_CE,0.008,0.017,-0.138
L_HDL_FC_pct,0.006,0.013,0.152
L_HDL_FC_pct_C,0.019,0.037,-0.121
L_HDL_L,0.017,0.033,0.141
L_HDL_P,0.006,0.013,0.164
L_HDL_PL,0.059,0.094,0.112
L_HDL_PL_pct,0.0,0.0,-0.274
L_HDL_TG,0.351,0.433,-0.05
L_HDL_TG_pct,0.004,0.01,-0.155
L_LDL_C,0.001,0.002,0.178
L_LDL_CE,0.002,0.005,0.163
L_LDL_CE_pct,0.229,0.302,0.062
L_LDL_CE_pct_C,0.0,0.0,-0.217
L_LDL_C_pct,0.0,0.0,0.252
L_LDL_FC,0.0,0.0,0.215
L_LDL_FC_by_CE,0.0,0.0,0.218
L_LDL_FC_pct,0.0,0.0,0.262
L_LDL_FC_pct_C,0.0,0.0,0.219
L_LDL_L,0.002,0.004,0.165
L_LDL_P,0.001,0.003,0.172
L_LDL_PL,0.001,0.002,0.175
L_LDL_PL_pct,0.401,0.484,0.044
L_LDL_TG,0.109,0.16,-0.084
L_LDL_TG_pct,0.0,0.0,-0.262
L_VLDL_C,0.553,0.63,-0.032
L_VLDL_CE,0.814,0.856,0.012
L_VLDL_CE_pct,0.0,0.001,0.2
L_VLDL_CE_pct_C,0.0,0.0,0.271
L_VLDL_C_pct,0.008,0.016,0.139
L_VLDL_FC,0.165,0.229,-0.074
L_VLDL_FC_by_CE,0.0,0.0,-0.271
L_VLDL_FC_pct,0.599,0.673,-0.027
L_VLDL_FC_pct_C,0.0,0.0,-0.266
L_VLDL_L,0.125,0.181,-0.082
L_VLDL_P,0.101,0.151,-0.088
L_VLDL_PL,0.108,0.159,-0.086
L_VLDL_PL_pct,0.393,0.476,-0.045
L_VLDL_TG,0.049,0.081,-0.105
L_VLDL_TG_pct,0.253,0.329,-0.059
Lactate,0.221,0.293,0.065
Leu,0.007,0.015,-0.146
MUFA,0.064,0.101,-0.097
MUFA_pct,0.001,0.004,-0.173
M_HDL_C,0.547,0.625,0.034
M_HDL_CE,0.553,0.63,0.034
M_HDL_CE_pct,0.002,0.005,0.162
M_HDL_CE_pct_C,0.801,0.846,-0.014
M_HDL_C_pct,0.001,0.002,0.181
M_HDL_FC,0.529,0.609,0.036
M_HDL_FC_by_CE,0.792,0.838,0.015
M_HDL_FC_pct,0.004,0.01,0.168
M_HDL_FC_pct_C,0.779,0.828,0.016
M_HDL_L,0.746,0.8,-0.018
M_HDL_P,0.805,0.849,0.014
M_HDL_PL,0.402,0.485,-0.047
M_HDL_PL_pct,0.0,0.001,-0.205
M_HDL_TG,0.004,0.01,-0.149
M_HDL_TG_pct,0.008,0.017,-0.141
M_LDL_C,0.021,0.039,0.12
M_LDL_CE,0.063,0.1,0.097
M_LDL_CE_pct,0.825,0.866,-0.012
M_LDL_CE_pct_C,0.003,0.006,-0.16
M_LDL_C_pct,0.0,0.0,0.224
M_LDL_FC,0.001,0.002,0.176
M_LDL_FC_by_CE,0.002,0.006,0.161
