met,PValue,adjPVal,logFC
Acetate,0.188,0.256,-0.065
Acetoacetate,0.008,0.017,-0.131
Acetone,0.634,0.704,-0.024
Ala,0.303,0.383,-0.051
Albumin,0.958,0.969,-0.003
ApoA1,0.796,0.841,0.014
ApoB,0.002,0.005,0.152
ApoB_by_ApoA1,0.015,0.029,0.123
Cholines,0.197,0.266,0.068
Citrate,0.858,0.892,-0.009
Clinical_LDL_C,0.0,0.001,0.18
Creatinine,0.063,0.101,-0.107
DHA,0.43,0.514,-0.041
DHA_pct,0.571,0.647,-0.029
Gln,0.501,0.582,0.033
Glucose,0.0,0.0,-0.277
Gly,0.126,0.181,0.08
GlycA,0.021,0.039,-0.115
HDL_C,0.124,0.179,0.085
HDL_CE,0.109,0.161,0.088
HDL_CE_pct,0.0,0.001,0.178
HDL_CE_pct_C,0.208,0.279,0.063
HDL_C_pct,0.0,0.001,0.195
HDL_FC,0.203,0.272,0.071
HDL_FC_by_CE,0.214,0.286,-0.062
HDL_FC_pct,0.002,0.004,0.167
HDL_FC_pct_C,0.229,0.302,-0.06
HDL_L,0.57,0.646,0.032
HDL_P,0.552,0.63,0.032
HDL_PL,0.993,0.995,0.0
HDL_PL_pct,0.0,0.0,-0.233
HDL_TG,0.01,0.02,-0.128
HDL_TG_pct,0.008,0.018,-0.135
HDL_size,0.142,0.201,0.082
His,0.767,0.818,-0.015
IDL_C,0.0,0.0,0.203
IDL_CE,0.0,0.0,0.2
IDL_CE_pct,0.001,0.002,0.171
IDL_CE_pct_C,0.728,0.786,-0.017
IDL_C_pct,0.0,0.0,0.201
IDL_FC,0.0,0.0,0.206
IDL_FC_by_CE,0.726,0.784,0.017
IDL_FC_pct,0.002,0.004,0.156
IDL_FC_pct_C,0.717,0.776,0.018
IDL_L,0.0,0.001,0.186
IDL_P,0.001,0.002,0.17
IDL_PL,0.0,0.001,0.193
IDL_PL_pct,0.751,0.805,-0.016
IDL_TG,0.131,0.187,-0.075
IDL_TG_pct,0.0,0.0,-0.244
Ile,0.0,0.001,-0.184
LA,0.001,0.004,0.161
LA_pct,0.0,0.0,0.315
LDL_C,0.001,0.004,0.158
LDL_CE,0.004,0.01,0.141
LDL_CE_pct,0.561,0.638,0.029
LDL_CE_pct_C,0.0,0.001,-0.186
LDL_C_pct,0.0,0.0,0.233
