met,PValue,adjPVal,logFC
Acetate,0.531,0.61,-0.021
Acetoacetate,0.16,0.223,-0.047
Acetone,0.755,0.808,0.011
Ala,0.132,0.189,-0.051
Albumin,0.888,0.915,0.005
ApoA1,0.826,0.867,0.008
ApoB,0.022,0.04,0.077
ApoB_by_ApoA1,0.06,0.096,0.064
Cholines,0.423,0.506,0.029
Citrate,0.141,0.2,0.051
Clinical_LDL_C,0.003,0.007,0.099
Creatinine,0.129,0.185,-0.06
DHA,0.672,0.737,-0.015
DHA_pct,0.652,0.72,0.016
Gln,0.008,0.017,0.089
Glucose,0.0,0.0,-0.14
Gly,0.01,0.021,0.091
GlycA,0.0,0.0,-0.142
HDL_C,0.081,0.124,0.066
HDL_CE,0.074,0.116,0.067
HDL_CE_pct,0.0,0.0,0.133
HDL_CE_pct_C,0.347,0.429,0.032
HDL_C_pct,0.0,0.0,0.15
HDL_FC,0.119,0.173,0.059
HDL_FC_by_CE,0.354,0.436,-0.031
HDL_FC_pct,0.0,0.0,0.143
HDL_FC_pct_C,0.372,0.455,-0.03
HDL_L,0.518,0.598,0.024
HDL_P,0.886,0.914,0.005
HDL_PL,0.973,0.98,-0.001
HDL_PL_pct,0.0,0.0,-0.192
HDL_TG,0.005,0.012,-0.094
HDL_TG_pct,0.004,0.01,-0.099
HDL_size,0.013,0.026,0.094
His,0.637,0.706,-0.016
IDL_C,0.001,0.003,0.114
IDL_CE,0.001,0.003,0.113
IDL_CE_pct,0.0,0.001,0.125
IDL_CE_pct_C,0.931,0.948,-0.003
IDL_C_pct,0.0,0.0,0.143
IDL_FC,0.001,0.003,0.114
IDL_FC_by_CE,0.928,0.946,0.003
IDL_FC_pct,0.002,0.005,0.103
IDL_FC_pct_C,0.917,0.938,0.004
IDL_L,0.003,0.008,0.101
IDL_P,0.009,0.018,0.088
IDL_PL,0.003,0.008,0.102
IDL_PL_pct,0.413,0.496,-0.027
IDL_TG,0.048,0.079,-0.067
IDL_TG_pct,0.0,0.0,-0.167
Ile,0.014,0.028,-0.084
LA,0.006,0.014,0.092
LA_pct,0.0,0.0,0.225
LDL_C,0.009,0.019,0.088
