met,PValue,adjPVal,logFC
Acetate,0.135,0.193,-0.063
Acetoacetate,0.0,0.002,-0.147
Acetone,0.157,0.219,-0.06
Ala,0.0,0.001,-0.156
Albumin,0.012,0.025,0.105
ApoA1,0.635,0.705,0.022
ApoB,0.0,0.0,0.219
ApoB_by_ApoA1,0.0,0.0,0.174
Cholines,0.032,0.056,0.097
Citrate,0.841,0.879,0.009
Clinical_LDL_C,0.0,0.0,0.261
Creatinine,0.174,0.239,-0.067
DHA,0.814,0.856,-0.01
DHA_pct,0.969,0.977,0.002
Gln,0.001,0.003,0.137
Glucose,0.0,0.0,-0.253
Gly,0.0,0.0,0.184
GlycA,0.0,0.0,-0.189
HDL_C,0.018,0.035,0.111
HDL_CE,0.014,0.028,0.115
HDL_CE_pct,0.0,0.0,0.241
HDL_CE_pct_C,0.068,0.107,0.077
HDL_C_pct,0.0,0.0,0.266
HDL_FC,0.048,0.08,0.094
HDL_FC_by_CE,0.071,0.111,-0.077
HDL_FC_pct,0.0,0.0,0.231
HDL_FC_pct_C,0.076,0.118,-0.075
HDL_L,0.437,0.52,0.037
HDL_P,0.337,0.419,0.043
HDL_PL,0.806,0.85,-0.012
HDL_PL_pct,0.0,0.0,-0.356
HDL_TG,0.0,0.001,-0.156
HDL_TG_pct,0.0,0.001,-0.162
HDL_size,0.016,0.031,0.114
His,0.096,0.143,0.07
IDL_C,0.0,0.0,0.275
IDL_CE,0.0,0.0,0.271
IDL_CE_pct,0.0,0.0,0.243
IDL_CE_pct_C,0.763,0.815,-0.013
IDL_C_pct,0.0,0.0,0.281
IDL_FC,0.0,0.0,0.278
IDL_FC_by_CE,0.754,0.807,0.013
IDL_FC_pct,0.0,0.0,0.211
IDL_FC_pct_C,0.719,0.778,0.015
IDL_L,0.0,0.0,0.252
IDL_P,0.0,0.0,0.221
IDL_PL,0.0,0.0,0.256
IDL_PL_pct,0.203,0.273,-0.053
IDL_TG,0.019,0.035,-0.1
IDL_TG_pct,0.0,0.0,-0.333
Ile,0.002,0.005,-0.134
LA,0.0,0.0,0.219
LA_pct,0.0,0.0,0.402
LDL_C,0.0,0.0,0.239
LDL_CE,0.0,0.0,0.218
LDL_CE_pct,0.018,0.033,0.1
LDL_CE_pct_C,0.0,0.0,-0.228
LDL_C_pct,0.0,0.0,0.355
LDL_FC,0.0,0.0,0.287
LDL_FC_by_CE,0.0,0.0,0.228
LDL_FC_pct,0.0,0.0,0.289
LDL_FC_pct_C,0.0,0.0,0.229
LDL_L,0.0,0.0,0.221
LDL_P,0.0,0.0,0.231
LDL_PL,0.0,0.0,0.228
LDL_PL_pct,0.918,0.938,0.004
LDL_TG,0.017,0.033,-0.101
LDL_TG_pct,0.0,0.0,-0.342
LDL_size,0.0,0.0,0.167
L_HDL_C,0.001,0.003,0.155
L_HDL_CE,0.001,0.002,0.163
L_HDL_CE_pct,0.0,0.0,0.252
L_HDL_CE_pct_C,0.0,0.0,0.182
L_HDL_C_pct,0.0,0.0,0.241
L_HDL_FC,0.008,0.017,0.127
L_HDL_FC_by_CE,0.0,0.0,-0.176
L_HDL_FC_pct,0.036,0.062,0.093
L_HDL_FC_pct_C,0.0,0.0,-0.169
L_HDL_L,0.021,0.039,0.111
L_HDL_P,0.003,0.007,0.143
L_HDL_PL,0.144,0.203,0.07
L_HDL_PL_pct,0.0,0.0,-0.332
L_HDL_TG,0.123,0.178,-0.068
L_HDL_TG_pct,0.005,0.011,-0.123
L_LDL_C,0.0,0.0,0.255
L_LDL_CE,0.0,0.0,0.238
L_LDL_CE_pct,0.004,0.009,0.121
L_LDL_CE_pct_C,0.0,0.0,-0.246
L_LDL_C_pct,0.0,0.0,0.339
L_LDL_FC,0.0,0.0,0.295
L_LDL_FC_by_CE,0.0,0.0,0.247
L_LDL_FC_pct,0.0,0.0,0.315
L_LDL_FC_pct_C,0.0,0.0,0.249
L_LDL_L,0.0,0.0,0.238
L_LDL_P,0.0,0.0,0.246
L_LDL_PL,0.0,0.0,0.245
L_LDL_PL_pct,0.605,0.678,0.022
L_LDL_TG,0.024,0.043,-0.096
L_LDL_TG_pct,0.0,0.0,-0.347
L_VLDL_C,0.767,0.818,0.013
L_VLDL_CE,0.117,0.17,0.067
L_VLDL_CE_pct,0.0,0.0,0.279
L_VLDL_CE_pct_C,0.0,0.0,0.34
L_VLDL_C_pct,0.0,0.0,0.212
L_VLDL_FC,0.341,0.423,-0.041
L_VLDL_FC_by_CE,0.0,0.0,-0.341
L_VLDL_FC_pct,0.792,0.838,0.011
L_VLDL_FC_pct_C,0.0,0.0,-0.334
L_VLDL_L,0.245,0.32,-0.05
L_VLDL_P,0.15,0.211,-0.062
L_VLDL_PL,0.143,0.202,-0.064
L_VLDL_PL_pct,0.366,0.449,-0.039
L_VLDL_TG,0.073,0.114,-0.078
L_VLDL_TG_pct,0.015,0.029,-0.102
Lactate,0.197,0.266,-0.055
Leu,0.119,0.173,-0.068
MUFA,0.011,0.022,-0.107
MUFA_pct,0.0,0.0,-0.221
M_HDL_C,0.807,0.851,0.011
M_HDL_CE,0.81,0.853,0.011
M_HDL_CE_pct,0.0,0.0,0.191
M_HDL_CE_pct_C,0.908,0.931,-0.005
M_HDL_C_pct,0.0,0.0,0.21
M_HDL_FC,0.798,0.843,0.012
M_HDL_FC_by_CE,0.9,0.924,0.006
M_HDL_FC_pct,0.0,0.0,0.182
M_HDL_FC_pct_C,0.89,0.916,0.006
M_HDL_L,0.247,0.322,-0.053
M_HDL_P,0.805,0.849,-0.011
M_HDL_PL,0.041,0.07,-0.093
M_HDL_PL_pct,0.0,0.0,-0.278
M_HDL_TG,0.0,0.0,-0.177
M_HDL_TG_pct,0.0,0.002,-0.151
M_LDL_C,0.0,0.0,0.197
M_LDL_CE,0.0,0.0,0.169
M_LDL_CE_pct,0.672,0.738,0.018
M_LDL_CE_pct_C,0.0,0.0,-0.173
M_LDL_C_pct,0.0,0.0,0.297
M_LDL_FC,0.0,0.0,0.26
M_LDL_FC_by_CE,0.0,0.0,0.173
M_LDL_FC_pct,0.0,0.0,0.236
M_LDL_FC_pct_C,0.0,0.0,0.174
M_LDL_L,0.0,0.0,0.181
M_LDL_P,0.0,0.0,0.191
M_LDL_PL,0.0,0.0,0.186
M_LDL_PL_pct,0.925,0.944,0.004
M_LDL_TG,0.016,0.031,-0.102
M_LDL_TG_pct,0.0,0.0,-0.327
M_VLDL_C,0.0,0.0,0.269
M_VLDL_CE,0.0,0.0,0.319
M_VLDL_CE_pct,0.0,0.0,0.34
M_VLDL_CE_pct_C,0.0,0.0,0.31
M_VLDL_C_pct,0.0,0.0,0.341
M_VLDL_FC,0.0,0.0,0.194
M_VLDL_FC_by_CE,0.0,0.001,-0.149
M_VLDL_FC_pct,0.0,0.0,0.336
M_VLDL_FC_pct_C,0.0,0.0,-0.328
M_VLDL_L,0.019,0.036,0.099
M_VLDL_P,0.001,0.002,0.141
M_VLDL_PL,0.0,0.001,0.156
M_VLDL_PL_pct,0.0,0.0,0.325
M_VLDL_TG,0.342,0.424,-0.041
M_VLDL_TG_pct,0.0,0.0,-0.326
Omega_3,0.142,0.201,-0.064
Omega_3_pct,0.183,0.25,-0.058
Omega_3_pct_PUFA,0.002,0.005,-0.135
Omega_6,0.0,0.0,0.175
Omega_6_by_Omega_3,0.013,0.027,0.107
Omega_6_pct,0.0,0.0,0.311
Omega_6_pct_PUFA,0.001,0.002,0.147
PUFA,0.003,0.008,0.128
PUFA_by_MUFA,0.0,0.0,0.249
PUFA_pct,0.0,0.0,0.274
Phe,0.003,0.007,-0.126
Phosphatidylc,0.112,0.165,0.072
Phosphoglyc,0.363,0.446,0.041
Pyruvate,0.092,0.139,-0.073
Remnant_C,0.0,0.0,0.206
SFA,0.069,0.109,-0.077
SFA_pct,0.0,0.0,-0.202
S_HDL_C,0.854,0.889,-0.008
S_HDL_CE,0.884,0.912,-0.006
S_HDL_CE_pct,0.0,0.0,0.185
S_HDL_CE_pct_C,0.969,0.977,0.002
S_HDL_C_pct,0.0,0.0,0.248
S_HDL_FC,0.774,0.824,-0.012
S_HDL_FC_by_CE,0.961,0.971,-0.002
S_HDL_FC_pct,0.0,0.0,0.23
S_HDL_FC_pct_C,0.931,0.948,-0.004
S_HDL_L,0.019,0.037,-0.099
S_HDL_P,0.731,0.788,-0.014
S_HDL_PL,0.002,0.006,-0.128
S_HDL_PL_pct,0.0,0.0,-0.207
S_HDL_TG,0.0,0.0,-0.184
S_HDL_TG_pct,0.0,0.0,-0.171
