met,PValue,adjPVal,logFC
Acetate,0.048,0.079,-0.092
Acetoacetate,0.01,0.02,-0.121
Acetone,0.144,0.204,-0.068
Ala,0.065,0.102,-0.086
Albumin,0.902,0.926,0.006
ApoA1,0.944,0.958,0.004
ApoB,0.0,0.001,0.175
ApoB_by_ApoA1,0.001,0.004,0.151
Cholines,0.182,0.249,0.067
Citrate,0.979,0.985,-0.001
Clinical_LDL_C,0.0,0.0,0.217
Creatinine,0.004,0.009,-0.158
DHA,0.22,0.292,-0.06
DHA_pct,0.395,0.478,-0.041
Gln,0.205,0.275,0.059
Glucose,0.0,0.0,-0.266
Gly,0.011,0.022,0.126
GlycA,0.001,0.002,-0.157
HDL_C,0.113,0.166,0.083
HDL_CE,0.091,0.138,0.088
HDL_CE_pct,0.0,0.0,0.215
HDL_CE_pct_C,0.072,0.112,0.084
HDL_C_pct,0.0,0.0,0.234
HDL_FC,0.238,0.312,0.062
HDL_FC_by_CE,0.076,0.117,-0.083
HDL_FC_pct,0.0,0.001,0.188
HDL_FC_pct_C,0.085,0.13,-0.081
HDL_L,0.768,0.819,0.015
HDL_P,0.517,0.597,0.032
HDL_PL,0.633,0.704,-0.025
HDL_PL_pct,0.0,0.0,-0.298
HDL_TG,0.001,0.003,-0.154
HDL_TG_pct,0.002,0.005,-0.151
HDL_size,0.193,0.261,0.068
His,0.799,0.844,0.012
IDL_C,0.0,0.0,0.226
IDL_CE,0.0,0.0,0.223
IDL_CE_pct,0.0,0.0,0.212
IDL_CE_pct_C,0.721,0.78,-0.017
IDL_C_pct,0.0,0.0,0.247
IDL_FC,0.0,0.0,0.231
IDL_FC_by_CE,0.716,0.775,0.017
IDL_FC_pct,0.0,0.0,0.189
IDL_FC_pct_C,0.695,0.757,0.018
IDL_L,0.0,0.0,0.204
IDL_P,0.0,0.0,0.183
IDL_PL,0.0,0.0,0.203
IDL_PL_pct,0.13,0.187,-0.07
IDL_TG,0.041,0.069,-0.096
IDL_TG_pct,0.0,0.0,-0.283
Ile,0.0,0.001,-0.172
LA,0.0,0.0,0.187
LA_pct,0.0,0.0,0.36
LDL_C,0.0,0.0,0.196
LDL_CE,0.0,0.001,0.178
LDL_CE_pct,0.181,0.247,0.062
LDL_CE_pct_C,0.0,0.0,-0.197
LDL_C_pct,0.0,0.0,0.282
LDL_FC,0.0,0.0,0.24
LDL_FC_by_CE,0.0,0.0,0.198
LDL_FC_pct,0.0,0.0,0.244
LDL_FC_pct_C,0.0,0.0,0.199
LDL_L,0.0,0.0,0.182
LDL_P,0.0,0.0,0.185
LDL_PL,0.0,0.0,0.192
LDL_PL_pct,0.653,0.721,0.021
LDL_TG,0.067,0.106,-0.086
LDL_TG_pct,0.0,0.0,-0.28
LDL_size,0.001,0.003,0.159
L_HDL_C,0.023,0.042,0.12
L_HDL_CE,0.016,0.031,0.127
L_HDL_CE_pct,0.0,0.0,0.24
L_HDL_CE_pct_C,0.002,0.005,0.144
L_HDL_C_pct,0.0,0.0,0.236
L_HDL_FC,0.07,0.11,0.096
L_HDL_FC_by_CE,0.005,0.011,-0.131
L_HDL_FC_pct,0.01,0.02,0.127
L_HDL_FC_pct_C,0.013,0.025,-0.116
L_HDL_L,0.139,0.198,0.079
L_HDL_P,0.048,0.08,0.105
L_HDL_PL,0.386,0.469,0.046
L_HDL_PL_pct,0.0,0.0,-0.272
L_HDL_TG,0.043,0.072,-0.098
L_HDL_TG_pct,0.004,0.009,-0.141
L_LDL_C,0.0,0.0,0.21
L_LDL_CE,0.0,0.0,0.196
L_LDL_CE_pct,0.025,0.046,0.104
L_LDL_CE_pct_C,0.0,0.0,-0.201
L_LDL_C_pct,0.0,0.0,0.282
L_LDL_FC,0.0,0.0,0.244
L_LDL_FC_by_CE,0.0,0.0,0.202
L_LDL_FC_pct,0.0,0.0,0.26
L_LDL_FC_pct_C,0.0,0.0,0.204
L_LDL_L,0.0,0.0,0.196
L_LDL_P,0.0,0.0,0.201
L_LDL_PL,0.0,0.0,0.203
L_LDL_PL_pct,0.817,0.859,0.011
L_LDL_TG,0.08,0.123,-0.082
L_LDL_TG_pct,0.0,0.0,-0.285
L_VLDL_C,0.987,0.99,-0.001
L_VLDL_CE,0.422,0.505,0.038
L_VLDL_CE_pct,0.0,0.0,0.188
L_VLDL_CE_pct_C,0.0,0.0,0.236
L_VLDL_C_pct,0.002,0.006,0.142
L_VLDL_FC,0.418,0.502,-0.039
L_VLDL_FC_by_CE,0.0,0.0,-0.237
L_VLDL_FC_pct,0.886,0.914,0.007
