met,PValue,adjPVal,logFC
Acetate,0.366,0.449,-0.034
Acetoacetate,0.202,0.272,-0.048
Acetone,0.825,0.865,0.008
Ala,0.059,0.095,-0.07
Albumin,0.285,0.364,-0.04
ApoA1,0.078,0.121,-0.072
ApoB,0.016,0.03,0.09
ApoB_by_ApoA1,0.003,0.007,0.113
Cholines,0.54,0.619,-0.024
Citrate,0.387,0.47,0.033
Clinical_LDL_C,0.008,0.017,0.099
Creatinine,0.391,0.474,-0.037
DHA,0.18,0.246,-0.052
DHA_pct,0.57,0.647,-0.022
Gln,0.092,0.139,0.063
Glucose,0.0,0.0,-0.242
Gly,0.015,0.029,0.096
GlycA,0.003,0.007,-0.111
HDL_C,0.59,0.664,-0.023
HDL_CE,0.683,0.747,-0.017
HDL_CE_pct,0.002,0.005,0.118
HDL_CE_pct_C,0.047,0.077,0.075
HDL_C_pct,0.002,0.005,0.12
HDL_FC,0.335,0.417,-0.041
HDL_FC_by_CE,0.048,0.079,-0.074
HDL_FC_pct,0.122,0.177,0.062
HDL_FC_pct_C,0.05,0.083,-0.073
HDL_L,0.111,0.163,-0.066
HDL_P,0.181,0.247,-0.053
HDL_PL,0.029,0.052,-0.091
HDL_PL_pct,0.0,0.0,-0.169
HDL_TG,0.008,0.017,-0.099
HDL_TG_pct,0.118,0.171,-0.06
HDL_size,0.915,0.936,-0.004
His,0.479,0.561,-0.026
IDL_C,0.017,0.032,0.092
IDL_CE,0.021,0.039,0.088
IDL_CE_pct,0.027,0.048,0.084
IDL_CE_pct_C,0.28,0.358,-0.04
IDL_C_pct,0.003,0.008,0.111
IDL_FC,0.01,0.02,0.099
IDL_FC_by_CE,0.278,0.356,0.04
IDL_FC_pct,0.003,0.007,0.111
IDL_FC_pct_C,0.273,0.35,0.041
IDL_L,0.035,0.06,0.081
IDL_P,0.017,0.033,0.089
IDL_PL,0.024,0.044,0.087
IDL_PL_pct,0.853,0.887,0.007
IDL_TG,0.07,0.11,-0.068
IDL_TG_pct,0.0,0.001,-0.142
Ile,0.028,0.051,-0.083
LA,0.02,0.038,0.087
LA_pct,0.0,0.0,0.225
LDL_C,0.025,0.045,0.084
LDL_CE,0.048,0.08,0.073
LDL_CE_pct,0.8,0.845,0.009
LDL_CE_pct_C,0.002,0.006,-0.116
LDL_C_pct,0.0,0.001,0.136
LDL_FC,0.004,0.009,0.108
LDL_FC_by_CE,0.002,0.006,0.116
LDL_FC_pct,0.0,0.001,0.134
LDL_FC_pct_C,0.002,0.006,0.117
LDL_L,0.041,0.069,0.076
LDL_P,0.011,0.023,0.094
LDL_PL,0.023,0.042,0.084
LDL_PL_pct,0.143,0.203,0.055
LDL_TG,0.063,0.101,-0.069
LDL_TG_pct,0.0,0.0,-0.153
LDL_size,0.066,0.104,0.07
L_HDL_C,0.619,0.691,0.021
L_HDL_CE,0.518,0.598,0.027
L_HDL_CE_pct,0.0,0.0,0.157
L_HDL_CE_pct_C,0.0,0.001,0.134
L_HDL_C_pct,0.0,0.001,0.145
L_HDL_FC,0.992,0.994,-0.0
L_HDL_FC_by_CE,0.001,0.002,-0.129
L_HDL_FC_pct,0.348,0.431,0.037
L_HDL_FC_pct_C,0.001,0.003,-0.122
L_HDL_L,0.805,0.849,-0.01
L_HDL_P,0.814,0.857,0.01
L_HDL_PL,0.422,0.506,-0.034
L_HDL_PL_pct,0.0,0.0,-0.184
L_HDL_TG,0.034,0.059,-0.082
L_HDL_TG_pct,0.122,0.176,-0.06
L_LDL_C,0.021,0.039,0.087
L_LDL_CE,0.037,0.063,0.078
L_LDL_CE_pct,0.594,0.668,0.02
L_LDL_CE_pct_C,0.001,0.003,-0.126
L_LDL_C_pct,0.001,0.002,0.13
L_LDL_FC,0.004,0.01,0.108
L_LDL_FC_by_CE,0.001,0.003,0.127
L_LDL_FC_pct,0.0,0.0,0.147
L_LDL_FC_pct_C,0.001,0.002,0.128
L_LDL_L,0.034,0.06,0.079
L_LDL_P,0.006,0.013,0.102
L_LDL_PL,0.019,0.035,0.088
L_LDL_PL_pct,0.16,0.222,0.053
L_LDL_TG,0.058,0.093,-0.071
L_LDL_TG_pct,0.0,0.0,-0.154
L_VLDL_C,0.738,0.794,0.013
L_VLDL_CE,0.34,0.422,0.036
L_VLDL_CE_pct,0.002,0.004,0.119
L_VLDL_CE_pct_C,0.002,0.005,0.124
L_VLDL_C_pct,0.005,0.012,0.104
L_VLDL_FC,0.79,0.837,-0.01
L_VLDL_FC_by_CE,0.002,0.005,-0.124
L_VLDL_FC_pct,0.249,0.324,0.043
L_VLDL_FC_pct_C,0.002,0.006,-0.121
L_VLDL_L,0.633,0.703,-0.018
L_VLDL_P,0.507,0.588,-0.025
L_VLDL_PL,0.645,0.714,-0.018
L_VLDL_PL_pct,0.887,0.915,0.005
L_VLDL_TG,0.363,0.446,-0.035
L_VLDL_TG_pct,0.047,0.078,-0.074
Lactate,0.097,0.145,0.063
Leu,0.08,0.123,-0.068
MUFA,0.072,0.113,-0.067
MUFA_pct,0.048,0.079,-0.076
M_HDL_C,0.086,0.131,-0.07
M_HDL_CE,0.099,0.148,-0.067
M_HDL_CE_pct,0.016,0.03,0.091
M_HDL_CE_pct_C,0.04,0.067,0.082
M_HDL_C_pct,0.033,0.058,0.082
M_HDL_FC,0.052,0.084,-0.08
M_HDL_FC_by_CE,0.039,0.067,-0.082
M_HDL_FC_pct,0.991,0.993,0.0
M_HDL_FC_pct_C,0.04,0.067,-0.082
M_HDL_L,0.01,0.02,-0.104
