met,PValue,adjPVal,logFC
Acetate,0.101,0.15,-0.075
Acetoacetate,0.002,0.004,-0.144
Acetone,0.051,0.084,-0.09
Ala,0.03,0.053,-0.099
Albumin,0.578,0.654,0.025
ApoA1,0.913,0.934,-0.006
ApoB,0.0,0.001,0.164
ApoB_by_ApoA1,0.002,0.005,0.146
Cholines,0.317,0.398,0.049
Citrate,0.959,0.969,-0.002
Clinical_LDL_C,0.0,0.0,0.209
Creatinine,0.003,0.008,-0.156
DHA,0.362,0.445,-0.044
DHA_pct,0.741,0.797,-0.016
Gln,0.036,0.062,0.096
Glucose,0.0,0.0,-0.289
Gly,0.017,0.032,0.116
GlycA,0.0,0.001,-0.176
HDL_C,0.128,0.184,0.078
HDL_CE,0.1,0.149,0.084
HDL_CE_pct,0.0,0.0,0.226
HDL_CE_pct_C,0.031,0.054,0.099
HDL_C_pct,0.0,0.0,0.242
HDL_FC,0.293,0.372,0.055
HDL_FC_by_CE,0.033,0.057,-0.098
HDL_FC_pct,0.0,0.001,0.182
HDL_FC_pct_C,0.038,0.065,-0.096
HDL_L,0.889,0.916,0.007
HDL_P,0.721,0.779,0.017
HDL_PL,0.496,0.578,-0.035
HDL_PL_pct,0.0,0.0,-0.308
HDL_TG,0.0,0.001,-0.164
HDL_TG_pct,0.001,0.003,-0.156
HDL_size,0.154,0.216,0.073
His,0.465,0.547,0.034
IDL_C,0.0,0.0,0.22
IDL_CE,0.0,0.0,0.217
IDL_CE_pct,0.0,0.0,0.224
IDL_CE_pct_C,0.681,0.745,-0.019
IDL_C_pct,0.0,0.0,0.261
IDL_FC,0.0,0.0,0.226
IDL_FC_by_CE,0.672,0.738,0.019
IDL_FC_pct,0.0,0.0,0.202
IDL_FC_pct_C,0.638,0.708,0.021
IDL_L,0.0,0.0,0.196
IDL_P,0.0,0.0,0.179
IDL_PL,0.0,0.0,0.195
IDL_PL_pct,0.146,0.205,-0.066
IDL_TG,0.01,0.021,-0.119
IDL_TG_pct,0.0,0.0,-0.301
Ile,0.001,0.003,-0.151
LA,0.0,0.001,0.173
LA_pct,0.0,0.0,0.369
LDL_C,0.0,0.0,0.186
LDL_CE,0.0,0.001,0.166
LDL_CE_pct,0.236,0.31,0.054
LDL_CE_pct_C,0.0,0.0,-0.219
LDL_C_pct,0.0,0.0,0.297
LDL_FC,0.0,0.0,0.234
LDL_FC_by_CE,0.0,0.0,0.22
LDL_FC_pct,0.0,0.0,0.267
LDL_FC_pct_C,0.0,0.0,0.222
LDL_L,0.0,0.001,0.171
LDL_P,0.0,0.001,0.174
LDL_PL,0.0,0.0,0.181
LDL_PL_pct,0.474,0.556,0.033
LDL_TG,0.016,0.031,-0.111
LDL_TG_pct,0.0,0.0,-0.298
LDL_size,0.001,0.002,0.161
L_HDL_C,0.019,0.035,0.122
L_HDL_CE,0.012,0.024,0.129
L_HDL_CE_pct,0.0,0.0,0.25
L_HDL_CE_pct_C,0.0,0.001,0.169
L_HDL_C_pct,0.0,0.0,0.242
L_HDL_FC,0.068,0.107,0.095
L_HDL_FC_by_CE,0.001,0.002,-0.156
L_HDL_FC_pct,0.016,0.03,0.116
L_HDL_FC_pct_C,0.002,0.006,-0.138
L_HDL_L,0.132,0.188,0.079
L_HDL_P,0.043,0.073,0.105
L_HDL_PL,0.394,0.478,0.044
L_HDL_PL_pct,0.0,0.0,-0.281
