met,PValue,adjPVal,logFC
Acetate,0.062,0.099,-0.079
Acetoacetate,0.007,0.016,-0.114
Acetone,0.273,0.351,-0.047
Ala,0.311,0.391,-0.043
Albumin,0.999,0.999,0.0
ApoA1,0.926,0.945,0.004
ApoB,0.0,0.001,0.162
ApoB_by_ApoA1,0.001,0.004,0.138
Cholines,0.115,0.167,0.072
Citrate,0.792,0.838,-0.012
Clinical_LDL_C,0.0,0.0,0.184
Creatinine,0.249,0.324,-0.057
DHA,0.869,0.901,-0.007
DHA_pct,0.753,0.806,-0.014
Gln,0.14,0.199,0.063
Glucose,0.0,0.0,-0.217
Gly,0.069,0.108,0.082
GlycA,0.041,0.07,-0.087
HDL_C,0.228,0.301,0.057
HDL_CE,0.211,0.281,0.059
HDL_CE_pct,0.001,0.004,0.14
HDL_CE_pct_C,0.381,0.464,0.037
HDL_C_pct,0.0,0.001,0.156
HDL_FC,0.315,0.396,0.048
HDL_FC_by_CE,0.387,0.47,-0.037
HDL_FC_pct,0.001,0.004,0.146
HDL_FC_pct_C,0.401,0.485,-0.036
HDL_L,0.8,0.845,0.012
HDL_P,0.526,0.606,0.029
HDL_PL,0.726,0.784,-0.017
HDL_PL_pct,0.0,0.0,-0.213
HDL_TG,0.021,0.038,-0.099
HDL_TG_pct,0.032,0.055,-0.095
HDL_size,0.401,0.484,0.04
His,0.451,0.534,0.032
IDL_C,0.0,0.0,0.189
IDL_CE,0.0,0.0,0.184
IDL_CE_pct,0.004,0.01,0.124
IDL_CE_pct_C,0.255,0.331,-0.048
IDL_C_pct,0.0,0.001,0.16
IDL_FC,0.0,0.0,0.198
IDL_FC_by_CE,0.253,0.329,0.049
IDL_FC_pct,0.0,0.001,0.153
IDL_FC_pct_C,0.245,0.32,0.049
IDL_L,0.0,0.0,0.178
IDL_P,0.0,0.001,0.16
IDL_PL,0.0,0.0,0.184
IDL_PL_pct,0.66,0.727,-0.019
IDL_TG,0.459,0.541,-0.032
IDL_TG_pct,0.0,0.0,-0.194
Ile,0.018,0.034,-0.102
LA,0.0,0.001,0.161
LA_pct,0.0,0.0,0.264
LDL_C,0.0,0.0,0.168
LDL_CE,0.0,0.001,0.155
LDL_CE_pct,0.275,0.352,0.046
LDL_CE_pct_C,0.001,0.004,-0.14
LDL_C_pct,0.0,0.0,0.202
LDL_FC,0.0,0.0,0.198
LDL_FC_by_CE,0.001,0.003,0.14
LDL_FC_pct,0.0,0.0,0.173
LDL_FC_pct_C,0.001,0.003,0.141
LDL_L,0.0,0.001,0.16
LDL_P,0.0,0.0,0.166
LDL_PL,0.0,0.0,0.167
LDL_PL_pct,0.646,0.715,0.02
LDL_TG,0.441,0.524,-0.033
LDL_TG_pct,0.0,0.0,-0.201
LDL_size,0.0,0.001,0.153
L_HDL_C,0.095,0.142,0.08
L_HDL_CE,0.078,0.12,0.085
L_HDL_CE_pct,0.0,0.001,0.157
L_HDL_CE_pct_C,0.011,0.022,0.108
L_HDL_C_pct,0.0,0.002,0.154
L_HDL_FC,0.181,0.247,0.065
L_HDL_FC_by_CE,0.012,0.024,-0.106
L_HDL_FC_pct,0.101,0.151,0.073
L_HDL_FC_pct_C,0.016,0.031,-0.102
L_HDL_L,0.285,0.364,0.052
L_HDL_P,0.123,0.178,0.075
L_HDL_PL,0.565,0.642,0.028
L_HDL_PL_pct,0.0,0.0,-0.198
L_HDL_TG,0.164,0.228,-0.061
L_HDL_TG_pct,0.074,0.115,-0.079
L_LDL_C,0.0,0.0,0.178
L_LDL_CE,0.0,0.0,0.168
L_LDL_CE_pct,0.098,0.146,0.07
L_LDL_CE_pct_C,0.001,0.003,-0.143
L_LDL_C_pct,0.0,0.0,0.196
L_LDL_FC,0.0,0.0,0.2
L_LDL_FC_by_CE,0.001,0.003,0.143
L_LDL_FC_pct,0.0,0.0,0.183
L_LDL_FC_pct_C,0.001,0.003,0.145
L_LDL_L,0.0,0.0,0.169
L_LDL_P,0.0,0.0,0.181
L_LDL_PL,0.0,0.0,0.176
L_LDL_PL_pct,0.683,0.747,0.017
L_LDL_TG,0.533,0.612,-0.027
L_LDL_TG_pct,0.0,0.0,-0.201
L_VLDL_C,0.635,0.705,0.021
L_VLDL_CE,0.212,0.283,0.054
L_VLDL_CE_pct,0.0,0.001,0.159
L_VLDL_CE_pct_C,0.0,0.0,0.194
L_VLDL_C_pct,0.004,0.009,0.123
L_VLDL_FC,0.78,0.829,-0.012
L_VLDL_FC_by_CE,0.0,0.0,-0.195
L_VLDL_FC_pct,0.749,0.803,0.014
L_VLDL_FC_pct_C,0.0,0.0,-0.187
L_VLDL_L,0.636,0.706,-0.021
L_VLDL_P,0.577,0.653,-0.024
L_VLDL_PL,0.565,0.642,-0.025
L_VLDL_PL_pct,0.88,0.909,-0.007
L_VLDL_TG,0.355,0.437,-0.04
L_VLDL_TG_pct,0.119,0.172,-0.066
Lactate,0.074,0.115,0.077
Leu,0.224,0.297,-0.054
MUFA,0.306,0.386,-0.044
MUFA_pct,0.012,0.023,-0.111
M_HDL_C,0.971,0.978,-0.002
M_HDL_CE,0.968,0.976,-0.002
M_HDL_CE_pct,0.013,0.025,0.107
M_HDL_CE_pct_C,0.958,0.969,-0.002
M_HDL_C_pct,0.007,0.016,0.118
M_HDL_FC,0.988,0.991,-0.001
M_HDL_FC_by_CE,0.954,0.966,0.003
M_HDL_FC_pct,0.032,0.056,0.103
M_HDL_FC_pct_C,0.945,0.959,0.003
M_HDL_L,0.389,0.472,-0.04
M_HDL_P,0.732,0.789,-0.016
M_HDL_PL,0.171,0.236,-0.063
M_HDL_PL_pct,0.0,0.001,-0.157
M_HDL_TG,0.009,0.018,-0.111
M_HDL_TG_pct,0.045,0.075,-0.088
M_LDL_C,0.001,0.002,0.142
M_LDL_CE,0.004,0.009,0.123
M_LDL_CE_pct,0.77,0.821,-0.012
M_LDL_CE_pct_C,0.006,0.013,-0.12
M_LDL_C_pct,0.0,0.001,0.161
M_LDL_FC,0.0,0.0,0.184
M_LDL_FC_by_CE,0.006,0.013,0.12
M_LDL_FC_pct,0.0,0.002,0.152
M_LDL_FC_pct_C,0.006,0.013,0.12
M_LDL_L,0.001,0.004,0.135
M_LDL_P,0.003,0.007,0.127
M_LDL_PL,0.001,0.002,0.142
M_LDL_PL_pct,0.421,0.505,0.034
M_LDL_TG,0.381,0.464,-0.037
M_LDL_TG_pct,0.0,0.0,-0.195
M_VLDL_C,0.0,0.0,0.188
M_VLDL_CE,0.0,0.0,0.221
M_VLDL_CE_pct,0.0,0.0,0.221
M_VLDL_CE_pct_C,0.0,0.0,0.216
M_VLDL_C_pct,0.0,0.0,0.219
M_VLDL_FC,0.001,0.003,0.14
M_VLDL_FC_by_CE,0.004,0.009,-0.123
M_VLDL_FC_pct,0.0,0.0,0.216
M_VLDL_FC_pct_C,0.0,0.0,-0.218
M_VLDL_L,0.069,0.109,0.077
M_VLDL_P,0.015,0.029,0.103
M_VLDL_PL,0.006,0.014,0.116
M_VLDL_PL_pct,0.0,0.0,0.214
M_VLDL_TG,0.708,0.768,-0.016
M_VLDL_TG_pct,0.0,0.0,-0.212
Omega_3,0.344,0.426,-0.042
Omega_3_pct,0.225,0.298,-0.053
Omega_3_pct_PUFA,0.027,0.048,-0.097
Omega_6,0.003,0.007,0.129
Omega_6_by_Omega_3,0.053,0.086,0.085
Omega_6_pct,0.0,0.0,0.189
Omega_6_pct_PUFA,0.02,0.038,0.102
PUFA,0.027,0.048,0.097
PUFA_by_MUFA,0.003,0.007,0.13
PUFA_pct,0.0,0.001,0.16
Phe,0.172,0.237,-0.058
Phosphatidylc,0.2,0.269,0.058
Phosphoglyc,0.412,0.495,0.037
Pyruvate,0.833,0.871,0.009
Remnant_C,0.0,0.001,0.151
SFA,0.425,0.508,-0.034
SFA_pct,0.001,0.003,-0.137
S_HDL_C,0.713,0.773,0.016
S_HDL_CE,0.679,0.744,0.018
S_HDL_CE_pct,0.003,0.007,0.128
S_HDL_CE_pct_C,0.73,0.787,0.015
S_HDL_C_pct,0.0,0.0,0.165
S_HDL_FC,0.854,0.888,0.008
S_HDL_FC_by_CE,0.731,0.788,-0.015
S_HDL_FC_pct,0.002,0.005,0.139
S_HDL_FC_pct_C,0.74,0.795,-0.015
S_HDL_L,0.304,0.384,-0.044
S_HDL_P,0.805,0.849,0.011
S_HDL_PL,0.124,0.179,-0.066
S_HDL_PL_pct,0.0,0.001,-0.155
S_HDL_TG,0.02,0.037,-0.101
S_HDL_TG_pct,0.025,0.045,-0.099
S_LDL_C,0.0,0.001,0.16
S_LDL_CE,0.001,0.003,0.139
S_LDL_CE_pct,0.991,0.993,-0.0
S_LDL_CE_pct_C,0.008,0.017,-0.113
S_LDL_C_pct,0.001,0.002,0.144
S_LDL_FC,0.0,0.0,0.2
S_LDL_FC_by_CE,0.008,0.017,0.113
S_LDL_FC_pct,0.001,0.002,0.144
S_LDL_FC_pct_C,0.008,0.017,0.113
S_LDL_L,0.0,0.001,0.154
S_LDL_P,0.001,0.002,0.144
S_LDL_PL,0.0,0.0,0.172
S_LDL_PL_pct,0.689,0.752,0.017
S_LDL_TG,0.257,0.334,-0.049
S_LDL_TG_pct,0.0,0.0,-0.183
S_VLDL_C,0.003,0.008,0.124
S_VLDL_CE,0.01,0.021,0.109
S_VLDL_CE_pct,0.0,0.0,0.189
S_VLDL_CE_pct_C,0.011,0.023,-0.112
S_VLDL_C_pct,0.0,0.0,0.22
S_VLDL_FC,0.0,0.001,0.149
S_VLDL_FC_by_CE,0.013,0.026,0.109
S_VLDL_FC_pct,0.0,0.0,0.229
S_VLDL_FC_pct_C,0.008,0.016,0.118
S_VLDL_L,0.252,0.328,0.049
S_VLDL_P,0.34,0.421,0.041
S_VLDL_PL,0.01,0.021,0.109
S_VLDL_PL_pct,0.0,0.0,0.232
S_VLDL_TG,0.172,0.237,-0.059
S_VLDL_TG_pct,0.0,0.0,-0.221
Sphingomyelins,0.003,0.007,0.137
TG_by_PG,0.049,0.081,-0.089
Total_BCAA,0.07,0.11,-0.079
Total_C,0.0,0.0,0.172
Total_CE,0.0,0.0,0.173
Total_CE_pct,0.0,0.0,0.19
Total_CE_pct_C,0.362,0.445,-0.04
Total_C_pct,0.0,0.0,0.206
Total_FA,0.947,0.96,0.003
Total_FC,0.0,0.0,0.166
Total_FC_by_CE,0.361,0.444,0.04
Total_FC_pct,0.0,0.0,0.227
Total_FC_pct_C,0.356,0.439,0.04
Total_L,0.024,0.044,0.097
Total_P,0.22,0.292,0.056
Total_PL,0.05,0.082,0.088
Total_PL_pct,0.074,0.115,-0.079
Total_TG,0.157,0.219,-0.061
Total_TG_pct,0.002,0.006,-0.135
Tyr,0.112,0.164,-0.068
Unsaturation,0.055,0.089,0.085
VLDL_C,0.021,0.039,0.098
VLDL_CE,0.004,0.009,0.123
VLDL_CE_pct,0.0,0.0,0.189
VLDL_CE_pct_C,0.0,0.0,0.179
VLDL_C_pct,0.0,0.0,0.192
VLDL_FC,0.147,0.207,0.062
VLDL_FC_by_CE,0.0,0.0,-0.18
VLDL_FC_pct,0.0,0.0,0.201
VLDL_FC_pct_C,0.0,0.0,-0.176
VLDL_L,0.879,0.908,0.007
VLDL_P,0.134,0.191,0.064
VLDL_PL,0.4,0.483,0.036
VLDL_PL_pct,0.0,0.0,0.177
VLDL_TG,0.191,0.259,-0.057
VLDL_TG_pct,0.0,0.0,-0.182
VLDL_size,0.076,0.118,-0.08
Val,0.076,0.118,-0.077
XL_HDL_C,0.01,0.021,0.121
XL_HDL_CE,0.011,0.022,0.121
XL_HDL_CE_pct,0.008,0.018,0.111
XL_HDL_CE_pct_C,0.127,0.182,0.07
XL_HDL_C_pct,0.106,0.156,0.073
XL_HDL_FC,0.014,0.028,0.112
XL_HDL_FC_by_CE,0.765,0.816,0.013
XL_HDL_FC_pct,0.502,0.583,-0.032
