met,PValue,adjPVal,logFC
Acetate,0.404,0.487,-0.033
Acetoacetate,0.006,0.014,-0.109
Acetone,0.686,0.75,-0.016
Ala,0.54,0.619,-0.025
Albumin,0.4,0.483,0.034
ApoA1,0.182,0.248,0.059
ApoB,0.0,0.001,0.143
ApoB_by_ApoA1,0.019,0.036,0.096
Cholines,0.028,0.049,0.095
Citrate,0.592,0.666,0.022
Clinical_LDL_C,0.0,0.0,0.188
Creatinine,0.27,0.347,-0.052
DHA,0.822,0.863,0.01
DHA_pct,0.728,0.785,0.014
Gln,0.158,0.22,0.057
Glucose,0.0,0.0,-0.223
Gly,0.001,0.003,0.137
GlycA,0.0,0.001,-0.142
HDL_C,0.006,0.013,0.124
HDL_CE,0.004,0.01,0.128
HDL_CE_pct,0.0,0.0,0.198
HDL_CE_pct_C,0.049,0.08,0.08
HDL_C_pct,0.0,0.0,0.214
HDL_FC,0.021,0.039,0.105
HDL_FC_by_CE,0.051,0.084,-0.079
HDL_FC_pct,0.0,0.0,0.17
HDL_FC_pct_C,0.058,0.093,-0.077
HDL_L,0.128,0.184,0.068
HDL_P,0.055,0.09,0.082
HDL_PL,0.458,0.541,0.033
HDL_PL_pct,0.0,0.0,-0.267
HDL_TG,0.002,0.006,-0.122
HDL_TG_pct,0.001,0.002,-0.143
HDL_size,0.043,0.073,0.091
His,0.509,0.589,0.027
IDL_C,0.0,0.0,0.201
IDL_CE,0.0,0.0,0.199
IDL_CE_pct,0.0,0.0,0.198
IDL_CE_pct_C,0.932,0.949,0.003
IDL_C_pct,0.0,0.0,0.222
IDL_FC,0.0,0.0,0.201
IDL_FC_by_CE,0.941,0.956,-0.003
IDL_FC_pct,0.0,0.0,0.155
IDL_FC_pct_C,0.973,0.98,-0.001
IDL_L,0.0,0.0,0.18
IDL_P,0.0,0.0,0.155
IDL_PL,0.0,0.0,0.175
IDL_PL_pct,0.032,0.056,-0.086
IDL_TG,0.032,0.057,-0.086
IDL_TG_pct,0.0,0.0,-0.246
Ile,0.008,0.017,-0.108
LA,0.0,0.0,0.171
LA_pct,0.0,0.0,0.305
LDL_C,0.0,0.0,0.173
LDL_CE,0.0,0.0,0.156
LDL_CE_pct,0.104,0.154,0.065
LDL_CE_pct_C,0.0,0.0,-0.178
LDL_C_pct,0.0,0.0,0.264
LDL_FC,0.0,0.0,0.213
LDL_FC_by_CE,0.0,0.0,0.178
LDL_FC_pct,0.0,0.0,0.222
LDL_FC_pct_C,0.0,0.0,0.18
LDL_L,0.0,0.0,0.16
LDL_P,0.0,0.001,0.151
LDL_PL,0.0,0.0,0.166
LDL_PL_pct,0.827,0.867,-0.009
LDL_TG,0.05,0.083,-0.079
LDL_TG_pct,0.0,0.0,-0.249
LDL_size,0.002,0.006,0.126
L_HDL_C,0.002,0.004,0.143
L_HDL_CE,0.001,0.003,0.149
L_HDL_CE_pct,0.0,0.0,0.208
L_HDL_CE_pct_C,0.0,0.0,0.157
L_HDL_C_pct,0.0,0.0,0.199
L_HDL_FC,0.009,0.018,0.12
L_HDL_FC_by_CE,0.0,0.001,-0.153
L_HDL_FC_pct,0.051,0.084,0.082
L_HDL_FC_pct_C,0.0,0.001,-0.144
L_HDL_L,0.015,0.029,0.111
L_HDL_P,0.003,0.008,0.133
L_HDL_PL,0.063,0.101,0.085
L_HDL_PL_pct,0.0,0.0,-0.232
L_HDL_TG,0.187,0.254,-0.055
L_HDL_TG_pct,0.003,0.008,-0.123
L_LDL_C,0.0,0.0,0.187
L_LDL_CE,0.0,0.0,0.173
L_LDL_CE_pct,0.018,0.034,0.094
L_LDL_CE_pct_C,0.0,0.0,-0.183
L_LDL_C_pct,0.0,0.0,0.257
L_LDL_FC,0.0,0.0,0.218
L_LDL_FC_by_CE,0.0,0.0,0.184
L_LDL_FC_pct,0.0,0.0,0.237
L_LDL_FC_pct_C,0.0,0.0,0.186
L_LDL_L,0.0,0.0,0.174
L_LDL_P,0.0,0.0,0.163
L_LDL_PL,0.0,0.0,0.179
L_LDL_PL_pct,0.952,0.964,0.002
L_LDL_TG,0.058,0.094,-0.076
L_LDL_TG_pct,0.0,0.0,-0.256
L_VLDL_C,0.708,0.768,-0.015
L_VLDL_CE,0.699,0.761,0.016
L_VLDL_CE_pct,0.001,0.004,0.13
L_VLDL_CE_pct_C,0.0,0.0,0.173
L_VLDL_C_pct,0.025,0.046,0.09
L_VLDL_FC,0.27,0.348,-0.046
L_VLDL_FC_by_CE,0.0,0.0,-0.172
L_VLDL_FC_pct,0.634,0.704,-0.019
L_VLDL_FC_pct_C,0.0,0.0,-0.17
L_VLDL_L,0.253,0.329,-0.047
L_VLDL_P,0.183,0.25,-0.055
L_VLDL_PL,0.143,0.202,-0.061
L_VLDL_PL_pct,0.137,0.195,-0.061
L_VLDL_TG,0.159,0.222,-0.058
L_VLDL_TG_pct,0.489,0.57,-0.028
Lactate,0.47,0.553,0.03
Leu,0.123,0.178,-0.064
MUFA,0.051,0.083,-0.078
MUFA_pct,0.0,0.0,-0.161
M_HDL_C,0.19,0.258,0.057
M_HDL_CE,0.183,0.25,0.058
M_HDL_CE_pct,0.0,0.0,0.163
M_HDL_CE_pct_C,0.81,0.854,-0.01
M_HDL_C_pct,0.0,0.0,0.18
M_HDL_FC,0.225,0.298,0.054
M_HDL_FC_by_CE,0.783,0.831,0.012
M_HDL_FC_pct,0.0,0.001,0.165
M_HDL_FC_pct_C,0.752,0.806,0.014
M_HDL_L,0.874,0.904,0.007
M_HDL_P,0.393,0.476,0.037
M_HDL_PL,0.578,0.653,-0.024
M_HDL_PL_pct,0.0,0.0,-0.229
M_HDL_TG,0.001,0.002,-0.135
M_HDL_TG_pct,0.001,0.003,-0.135
M_LDL_C,0.0,0.001,0.141
M_LDL_CE,0.003,0.008,0.118
M_LDL_CE_pct,0.653,0.721,-0.018
M_LDL_CE_pct_C,0.0,0.001,-0.152
M_LDL_C_pct,0.0,0.0,0.199
M_LDL_FC,0.0,0.0,0.195
M_LDL_FC_by_CE,0.0,0.001,0.152
M_LDL_FC_pct,0.0,0.0,0.192
M_LDL_FC_pct_C,0.0,0.001,0.152
M_LDL_L,0.001,0.003,0.13
M_LDL_P,0.003,0.007,0.12
M_LDL_PL,0.001,0.002,0.136
M_LDL_PL_pct,0.578,0.653,0.022
M_LDL_TG,0.055,0.089,-0.077
M_LDL_TG_pct,0.0,0.0,-0.233
M_VLDL_C,0.0,0.0,0.172
M_VLDL_CE,0.0,0.0,0.211
M_VLDL_CE_pct,0.0,0.0,0.228
M_VLDL_CE_pct_C,0.0,0.0,0.229
M_VLDL_C_pct,0.0,0.0,0.223
M_VLDL_FC,0.003,0.008,0.118
M_VLDL_FC_by_CE,0.0,0.001,-0.142
M_VLDL_FC_pct,0.0,0.0,0.21
M_VLDL_FC_pct_C,0.0,0.0,-0.231
M_VLDL_L,0.166,0.23,0.056
M_VLDL_P,0.037,0.064,0.083
M_VLDL_PL,0.022,0.041,0.091
M_VLDL_PL_pct,0.0,0.0,0.192
M_VLDL_TG,0.369,0.452,-0.037
M_VLDL_TG_pct,0.0,0.0,-0.211
Omega_3,0.283,0.362,-0.045
Omega_3_pct,0.31,0.391,-0.042
Omega_3_pct_PUFA,0.017,0.032,-0.099
Omega_6,0.001,0.002,0.137
Omega_6_by_Omega_3,0.034,0.059,0.087
Omega_6_pct,0.0,0.0,0.227
Omega_6_pct_PUFA,0.011,0.023,0.105
PUFA,0.013,0.026,0.102
PUFA_by_MUFA,0.0,0.0,0.181
PUFA_pct,0.0,0.0,0.201
Phe,0.038,0.065,-0.083
Phosphatidylc,0.053,0.086,0.083
Phosphoglyc,0.199,0.268,0.055
Pyruvate,0.406,0.49,-0.034
Remnant_C,0.001,0.002,0.136
SFA,0.189,0.257,-0.053
SFA_pct,0.0,0.001,-0.146
S_HDL_C,0.318,0.399,0.04
S_HDL_CE,0.291,0.37,0.042
S_HDL_CE_pct,0.0,0.0,0.159
S_HDL_CE_pct_C,0.581,0.657,0.023
S_HDL_C_pct,0.0,0.0,0.203
S_HDL_FC,0.494,0.575,0.028
S_HDL_FC_by_CE,0.582,0.658,-0.023
S_HDL_FC_pct,0.0,0.0,0.167
S_HDL_FC_pct_C,0.594,0.668,-0.022
S_HDL_L,0.393,0.476,-0.034
S_HDL_P,0.422,0.505,0.032
S_HDL_PL,0.156,0.219,-0.057
S_HDL_PL_pct,0.0,0.001,-0.156
S_HDL_TG,0.0,0.001,-0.146
S_HDL_TG_pct,0.0,0.001,-0.153
S_LDL_C,0.0,0.0,0.154
S_LDL_CE,0.001,0.004,0.127
S_LDL_CE_pct,0.97,0.978,-0.002
S_LDL_CE_pct_C,0.0,0.001,-0.143
S_LDL_C_pct,0.0,0.0,0.181
S_LDL_FC,0.0,0.0,0.209
S_LDL_FC_by_CE,0.0,0.001,0.144
S_LDL_FC_pct,0.0,0.0,0.184
S_LDL_FC_pct_C,0.0,0.001,0.145
S_LDL_L,0.0,0.001,0.142
S_LDL_P,0.002,0.004,0.127
S_LDL_PL,0.0,0.0,0.158
S_LDL_PL_pct,0.885,0.913,0.006
S_LDL_TG,0.039,0.066,-0.084
S_LDL_TG_pct,0.0,0.0,-0.21
S_VLDL_C,0.036,0.063,0.084
S_VLDL_CE,0.124,0.18,0.062
