met,PValue,adjPVal,logFC
Acetate,0.35,0.432,-0.031
Acetoacetate,0.146,0.206,-0.049
Acetone,0.714,0.774,0.012
Ala,0.09,0.136,-0.057
Albumin,0.852,0.887,-0.006
ApoA1,0.326,0.407,-0.036
ApoB,0.136,0.194,0.05
ApoB_by_ApoA1,0.083,0.128,0.059
Cholines,0.527,0.606,-0.023
Citrate,0.234,0.308,0.041
Clinical_LDL_C,0.044,0.073,0.067
Creatinine,0.315,0.396,-0.039
DHA,0.125,0.18,-0.054
DHA_pct,0.797,0.842,-0.009
Gln,0.073,0.114,0.06
Glucose,0.0,0.0,-0.189
Gly,0.001,0.002,0.119
GlycA,0.0,0.0,-0.139
HDL_C,0.52,0.6,0.024
HDL_CE,0.446,0.529,0.028
HDL_CE_pct,0.0,0.0,0.137
HDL_CE_pct_C,0.052,0.084,0.065
HDL_C_pct,0.0,0.0,0.145
HDL_FC,0.829,0.868,0.008
HDL_FC_by_CE,0.052,0.086,-0.065
HDL_FC_pct,0.005,0.012,0.1
HDL_FC_pct_C,0.055,0.089,-0.065
HDL_L,0.562,0.639,-0.022
HDL_P,0.332,0.414,-0.035
HDL_PL,0.206,0.276,-0.047
HDL_PL_pct,0.0,0.0,-0.183
HDL_TG,0.001,0.004,-0.107
HDL_TG_pct,0.009,0.019,-0.09
HDL_size,0.119,0.173,0.059
His,0.23,0.303,-0.04
IDL_C,0.033,0.058,0.073
IDL_CE,0.04,0.067,0.071
IDL_CE_pct,0.006,0.014,0.092
IDL_CE_pct_C,0.4,0.483,-0.028
IDL_C_pct,0.001,0.002,0.116
IDL_FC,0.022,0.041,0.079
IDL_FC_by_CE,0.398,0.482,0.028
IDL_FC_pct,0.002,0.004,0.105
IDL_FC_pct_C,0.39,0.473,0.029
IDL_L,0.082,0.125,0.06
IDL_P,0.082,0.125,0.058
IDL_PL,0.064,0.102,0.064
IDL_PL_pct,0.993,0.995,-0.0
IDL_TG,0.008,0.016,-0.09
IDL_TG_pct,0.0,0.0,-0.144
Ile,0.016,0.03,-0.082
LA,0.037,0.064,0.07
LA_pct,0.0,0.0,0.232
LDL_C,0.099,0.147,0.055
LDL_CE,0.188,0.256,0.044
LDL_CE_pct,0.986,0.99,0.001
LDL_CE_pct_C,0.0,0.001,-0.126
LDL_C_pct,0.0,0.0,0.138
LDL_FC,0.012,0.025,0.084
LDL_FC_by_CE,0.0,0.001,0.126
LDL_FC_pct,0.0,0.0,0.143
LDL_FC_pct_C,0.0,0.001,0.126
LDL_L,0.167,0.231,0.046
LDL_P,0.109,0.16,0.053
LDL_PL,0.122,0.176,0.052
LDL_PL_pct,0.332,0.413,0.033
LDL_TG,0.007,0.015,-0.091
LDL_TG_pct,0.0,0.0,-0.145
LDL_size,0.15,0.21,0.049
L_HDL_C,0.042,0.07,0.077
L_HDL_CE,0.029,0.052,0.082
L_HDL_CE_pct,0.0,0.0,0.171
L_HDL_CE_pct_C,0.001,0.002,0.114
L_HDL_C_pct,0.0,0.0,0.164
L_HDL_FC,0.128,0.184,0.058
L_HDL_FC_by_CE,0.001,0.003,-0.109
L_HDL_FC_pct,0.055,0.089,0.068
L_HDL_FC_pct_C,0.002,0.005,-0.104
L_HDL_L,0.201,0.27,0.049
L_HDL_P,0.085,0.129,0.066
L_HDL_PL,0.478,0.56,0.027
L_HDL_PL_pct,0.0,0.0,-0.182
L_HDL_TG,0.102,0.152,-0.057
L_HDL_TG_pct,0.008,0.018,-0.092
L_LDL_C,0.06,0.096,0.063
L_LDL_CE,0.106,0.157,0.054
L_LDL_CE_pct,0.377,0.459,0.029
L_LDL_CE_pct_C,0.0,0.001,-0.126
L_LDL_C_pct,0.0,0.0,0.14
