met,PValue,adjPVal,logFC
Acetate,0.117,0.17,-0.067
Acetoacetate,0.0,0.002,-0.15
Acetone,0.3,0.38,-0.045
Ala,0.0,0.0,-0.186
Albumin,0.013,0.026,0.107
ApoA1,0.416,0.5,0.038
ApoB,0.0,0.0,0.199
ApoB_by_ApoA1,0.001,0.002,0.148
Cholines,0.039,0.067,0.095
Citrate,0.955,0.966,-0.003
Clinical_LDL_C,0.0,0.0,0.246
Creatinine,0.211,0.282,-0.063
DHA,0.948,0.961,0.003
DHA_pct,0.557,0.634,0.026
Gln,0.0,0.0,0.168
Glucose,0.0,0.0,-0.239
Gly,0.0,0.0,0.213
GlycA,0.0,0.0,-0.235
HDL_C,0.003,0.007,0.144
HDL_CE,0.002,0.005,0.147
HDL_CE_pct,0.0,0.0,0.272
HDL_CE_pct_C,0.034,0.06,0.091
HDL_C_pct,0.0,0.0,0.299
HDL_FC,0.011,0.023,0.123
HDL_FC_by_CE,0.036,0.062,-0.091
HDL_FC_pct,0.0,0.0,0.255
HDL_FC_pct_C,0.038,0.066,-0.09
HDL_L,0.201,0.271,0.062
HDL_P,0.27,0.348,0.051
HDL_PL,0.837,0.875,0.01
HDL_PL_pct,0.0,0.0,-0.382
HDL_TG,0.0,0.0,-0.181
HDL_TG_pct,0.0,0.0,-0.198
HDL_size,0.001,0.003,0.159
His,0.066,0.104,0.079
IDL_C,0.0,0.0,0.271
IDL_CE,0.0,0.0,0.266
IDL_CE_pct,0.0,0.0,0.237
IDL_CE_pct_C,0.351,0.434,-0.04
IDL_C_pct,0.0,0.0,0.285
IDL_FC,0.0,0.0,0.279
IDL_FC_by_CE,0.343,0.425,0.041
IDL_FC_pct,0.0,0.0,0.236
IDL_FC_pct_C,0.314,0.394,0.043
IDL_L,0.0,0.0,0.247
IDL_P,0.0,0.0,0.22
IDL_PL,0.0,0.0,0.251
IDL_PL_pct,0.267,0.344,-0.047
IDL_TG,0.007,0.015,-0.116
IDL_TG_pct,0.0,0.0,-0.342
Ile,0.0,0.001,-0.158
LA,0.0,0.0,0.202
LA_pct,0.0,0.0,0.411
LDL_C,0.0,0.0,0.221
LDL_CE,0.0,0.0,0.197
LDL_CE_pct,0.142,0.201,0.063
LDL_CE_pct_C,0.0,0.0,-0.258
LDL_C_pct,0.0,0.0,0.35
LDL_FC,0.0,0.0,0.277
LDL_FC_by_CE,0.0,0.0,0.258
LDL_FC_pct,0.0,0.0,0.313
LDL_FC_pct_C,0.0,0.0,0.259
LDL_L,0.0,0.0,0.202
LDL_P,0.0,0.0,0.212
LDL_PL,0.0,0.0,0.21
LDL_PL_pct,0.726,0.784,0.015
LDL_TG,0.005,0.012,-0.121
LDL_TG_pct,0.0,0.0,-0.342
LDL_size,0.0,0.0,0.189
L_HDL_C,0.0,0.0,0.202
L_HDL_CE,0.0,0.0,0.21
L_HDL_CE_pct,0.0,0.0,0.293
L_HDL_CE_pct_C,0.0,0.0,0.216
L_HDL_C_pct,0.0,0.0,0.28
L_HDL_FC,0.001,0.002,0.17
L_HDL_FC_by_CE,0.0,0.0,-0.213
L_HDL_FC_pct,0.018,0.034,0.107
L_HDL_FC_pct_C,0.0,0.0,-0.207
L_HDL_L,0.002,0.004,0.154
L_HDL_P,0.0,0.001,0.186
L_HDL_PL,0.023,0.042,0.111
L_HDL_PL_pct,0.0,0.0,-0.364
L_HDL_TG,0.124,0.18,-0.069
L_HDL_TG_pct,0.0,0.001,-0.161
