met,PValue,adjPVal,logFC
Acetate,0.096,0.144,-0.096
Acetoacetate,0.089,0.135,-0.099
Acetone,0.505,0.586,-0.039
Ala,0.981,0.986,-0.001
Albumin,0.213,0.284,0.072
ApoA1,0.882,0.911,-0.009
ApoB,0.004,0.008,0.169
ApoB_by_ApoA1,0.009,0.018,0.155
Cholines,0.263,0.34,0.07
Citrate,0.473,0.555,0.043
Clinical_LDL_C,0.001,0.003,0.19
Creatinine,0.907,0.93,0.008
DHA,0.895,0.921,-0.008
DHA_pct,0.649,0.717,-0.027
Gln,0.216,0.287,0.072
Glucose,0.0,0.001,-0.216
Gly,0.399,0.482,0.052
GlycA,0.656,0.724,-0.026
HDL_C,0.503,0.584,0.044
HDL_CE,0.488,0.57,0.045
HDL_CE_pct,0.023,0.043,0.134
HDL_CE_pct_C,0.586,0.661,0.032
HDL_C_pct,0.011,0.023,0.152
HDL_FC,0.571,0.647,0.037
HDL_FC_by_CE,0.59,0.664,-0.032
HDL_FC_pct,0.017,0.033,0.149
HDL_FC_pct_C,0.6,0.674,-0.031
HDL_L,0.963,0.972,-0.003
HDL_P,0.826,0.866,0.014
HDL_PL,0.593,0.668,-0.035
HDL_PL_pct,0.0,0.0,-0.229
HDL_TG,0.197,0.266,-0.075
HDL_TG_pct,0.295,0.374,-0.063
HDL_size,0.586,0.661,0.036
His,0.789,0.836,0.016
IDL_C,0.001,0.002,0.199
IDL_CE,0.001,0.004,0.19
IDL_CE_pct,0.035,0.061,0.124
IDL_CE_pct_C,0.055,0.089,-0.111
IDL_C_pct,0.002,0.004,0.186
IDL_FC,0.0,0.001,0.221
IDL_FC_by_CE,0.053,0.087,0.112
IDL_FC_pct,0.0,0.0,0.223
IDL_FC_pct_C,0.049,0.08,0.114
IDL_L,0.002,0.005,0.187
IDL_P,0.001,0.003,0.193
IDL_PL,0.001,0.003,0.196
IDL_PL_pct,0.918,0.939,-0.006
IDL_TG,0.521,0.601,-0.037
IDL_TG_pct,0.0,0.001,-0.214
Ile,0.505,0.585,-0.039
LA,0.005,0.01,0.166
LA_pct,0.0,0.0,0.254
LDL_C,0.003,0.007,0.174
LDL_CE,0.005,0.012,0.162
LDL_CE_pct,0.123,0.178,0.089
LDL_CE_pct_C,0.025,0.045,-0.133
LDL_C_pct,0.0,0.0,0.238
LDL_FC,0.0,0.001,0.204
LDL_FC_by_CE,0.023,0.042,0.135
LDL_FC_pct,0.002,0.006,0.181
LDL_FC_pct_C,0.018,0.035,0.14
LDL_L,0.005,0.011,0.163
LDL_P,0.003,0.008,0.171
LDL_PL,0.004,0.009,0.168
LDL_PL_pct,0.782,0.83,-0.016
LDL_TG,0.505,0.586,-0.039
LDL_TG_pct,0.0,0.001,-0.212
LDL_size,0.183,0.25,0.079
L_HDL_C,0.278,0.356,0.071
L_HDL_CE,0.247,0.323,0.076
L_HDL_CE_pct,0.008,0.016,0.159
L_HDL_CE_pct_C,0.052,0.085,0.113
L_HDL_C_pct,0.01,0.02,0.156
L_HDL_FC,0.406,0.49,0.055
L_HDL_FC_by_CE,0.051,0.083,-0.113
L_HDL_FC_pct,0.233,0.307,0.073
L_HDL_FC_pct_C,0.06,0.096,-0.109
L_HDL_L,0.547,0.625,0.04
L_HDL_P,0.352,0.434,0.062
L_HDL_PL,0.868,0.9,0.011
L_HDL_PL_pct,0.0,0.0,-0.229
L_HDL_TG,0.643,0.712,-0.028
L_HDL_TG_pct,0.455,0.538,-0.045
L_LDL_C,0.002,0.004,0.185
L_LDL_CE,0.003,0.007,0.174
L_LDL_CE_pct,0.162,0.226,0.08
L_LDL_CE_pct_C,0.007,0.016,-0.16
L_LDL_C_pct,0.0,0.001,0.221
L_LDL_FC,0.0,0.001,0.212
L_LDL_FC_by_CE,0.007,0.014,0.162
L_LDL_FC_pct,0.0,0.002,0.208
L_LDL_FC_pct_C,0.005,0.011,0.167
L_LDL_L,0.003,0.007,0.175
L_LDL_P,0.003,0.007,0.173
L_LDL_PL,0.002,0.004,0.183
L_LDL_PL_pct,0.6,0.674,0.031
L_LDL_TG,0.521,0.601,-0.037
L_LDL_TG_pct,0.0,0.001,-0.222
L_VLDL_C,0.526,0.605,0.038
L_VLDL_CE,0.216,0.288,0.073
L_VLDL_CE_pct,0.001,0.002,0.199
L_VLDL_CE_pct_C,0.002,0.006,0.187
L_VLDL_C_pct,0.002,0.005,0.18
L_VLDL_FC,0.966,0.975,0.003
L_VLDL_FC_by_CE,0.002,0.005,-0.189
L_VLDL_FC_pct,0.107,0.158,0.094
L_VLDL_FC_pct_C,0.004,0.009,-0.178
L_VLDL_L,0.772,0.822,-0.017
L_VLDL_P,0.843,0.88,-0.012
L_VLDL_PL,0.857,0.891,-0.011
L_VLDL_PL_pct,0.402,0.486,0.049
L_VLDL_TG,0.416,0.499,-0.049
L_VLDL_TG_pct,0.015,0.03,-0.14
Lactate,0.018,0.035,0.14
Leu,0.836,0.874,-0.013
MUFA,0.492,0.574,-0.04
MUFA_pct,0.095,0.142,-0.1
M_HDL_C,0.72,0.779,-0.023
M_HDL_CE,0.715,0.775,-0.023
M_HDL_CE_pct,0.115,0.167,0.093
M_HDL_CE_pct_C,0.934,0.95,0.005
M_HDL_C_pct,0.094,0.141,0.101
M_HDL_FC,0.75,0.804,-0.02
M_HDL_FC_by_CE,0.935,0.951,-0.005
M_HDL_FC_pct,0.204,0.274,0.083
M_HDL_FC_pct_C,0.939,0.954,-0.005
M_HDL_L,0.346,0.428,-0.059
M_HDL_P,0.612,0.685,-0.032
M_HDL_PL,0.185,0.252,-0.083
M_HDL_PL_pct,0.013,0.026,-0.15
M_HDL_TG,0.117,0.17,-0.091
M_HDL_TG_pct,0.364,0.447,-0.054
M_LDL_C,0.011,0.022,0.148
M_LDL_CE,0.023,0.043,0.131
M_LDL_CE_pct,0.492,0.574,0.04
M_LDL_CE_pct_C,0.144,0.203,-0.087
M_LDL_C_pct,0.0,0.001,0.202
M_LDL_FC,0.001,0.004,0.184
M_LDL_FC_by_CE,0.138,0.196,0.088
M_LDL_FC_pct,0.023,0.042,0.135
M_LDL_FC_pct_C,0.119,0.173,0.092
M_LDL_L,0.018,0.034,0.137
M_LDL_P,0.007,0.015,0.156
M_LDL_PL,0.018,0.034,0.137
M_LDL_PL_pct,0.546,0.624,-0.035
M_LDL_TG,0.506,0.586,-0.039
M_LDL_TG_pct,0.001,0.002,-0.195
M_VLDL_C,0.001,0.002,0.199
