met,PValue,adjPVal,logFC
Acetate,0.049,0.08,-0.092
Acetoacetate,0.0,0.001,-0.169
Acetone,0.078,0.121,-0.083
Ala,0.625,0.696,-0.023
Albumin,0.855,0.889,0.009
ApoA1,0.32,0.401,-0.051
ApoB,0.001,0.003,0.153
ApoB_by_ApoA1,0.001,0.002,0.163
Cholines,0.618,0.69,0.025
Citrate,0.93,0.948,0.004
Clinical_LDL_C,0.0,0.001,0.165
Creatinine,0.203,0.273,-0.07
DHA,0.122,0.176,-0.076
DHA_pct,0.16,0.223,-0.068
Gln,0.143,0.203,0.069
Glucose,0.0,0.0,-0.26
Gly,0.005,0.012,0.137
GlycA,0.025,0.045,-0.106
HDL_C,0.9,0.925,-0.007
HDL_CE,0.924,0.943,-0.005
HDL_CE_pct,0.035,0.06,0.101
HDL_CE_pct_C,0.633,0.703,0.023
HDL_C_pct,0.018,0.035,0.114
HDL_FC,0.827,0.867,-0.012
HDL_FC_by_CE,0.639,0.708,-0.022
HDL_FC_pct,0.026,0.048,0.112
HDL_FC_pct_C,0.653,0.721,-0.021
HDL_L,0.368,0.451,-0.047
HDL_P,0.575,0.651,-0.028
HDL_PL,0.161,0.224,-0.073
HDL_PL_pct,0.0,0.0,-0.184
HDL_TG,0.08,0.123,-0.082
HDL_TG_pct,0.314,0.394,-0.049
HDL_size,0.919,0.939,-0.005
His,0.783,0.831,0.013
IDL_C,0.001,0.003,0.159
IDL_CE,0.001,0.003,0.157
IDL_CE_pct,0.011,0.023,0.12
IDL_CE_pct_C,0.777,0.826,-0.013
IDL_C_pct,0.003,0.007,0.142
IDL_FC,0.001,0.002,0.163
IDL_FC_by_CE,0.771,0.821,0.014
IDL_FC_pct,0.016,0.031,0.112
IDL_FC_pct_C,0.75,0.804,0.015
IDL_L,0.002,0.005,0.15
IDL_P,0.002,0.006,0.142
IDL_PL,0.001,0.003,0.158
IDL_PL_pct,0.872,0.903,-0.007
IDL_TG,0.494,0.575,-0.032
IDL_TG_pct,0.0,0.001,-0.174
Ile,0.0,0.001,-0.169
LA,0.002,0.006,0.144
LA_pct,0.0,0.0,0.274
LDL_C,0.001,0.003,0.152
LDL_CE,0.002,0.006,0.142
LDL_CE_pct,0.166,0.23,0.064
LDL_CE_pct_C,0.015,0.029,-0.117
LDL_C_pct,0.0,0.0,0.197
LDL_FC,0.0,0.001,0.176
LDL_FC_by_CE,0.014,0.028,0.117
LDL_FC_pct,0.002,0.004,0.152
LDL_FC_pct_C,0.014,0.027,0.117
LDL_L,0.002,0.005,0.144
LDL_P,0.001,0.002,0.158
LDL_PL,0.001,0.004,0.15
LDL_PL_pct,0.939,0.954,0.004
LDL_TG,0.488,0.57,-0.033
LDL_TG_pct,0.0,0.0,-0.188
LDL_size,0.002,0.006,0.145
L_HDL_C,0.661,0.728,0.023
