met,PValue,adjPVal,logFC
Acetate,0.214,0.286,-0.051
Acetoacetate,0.011,0.022,-0.105
Acetone,0.889,0.916,-0.006
Ala,0.043,0.072,-0.083
Albumin,0.376,0.459,0.036
ApoA1,0.383,0.466,0.039
ApoB,0.0,0.001,0.151
ApoB_by_ApoA1,0.006,0.014,0.114
Cholines,0.047,0.079,0.087
Citrate,0.941,0.956,0.003
Clinical_LDL_C,0.0,0.0,0.191
Creatinine,0.062,0.099,-0.089
DHA,0.794,0.84,0.011
DHA_pct,0.588,0.663,0.023
Gln,0.297,0.376,0.043
Glucose,0.0,0.0,-0.239
Gly,0.048,0.079,0.086
GlycA,0.0,0.001,-0.157
HDL_C,0.017,0.032,0.11
HDL_CE,0.014,0.027,0.113
HDL_CE_pct,0.0,0.0,0.191
HDL_CE_pct_C,0.148,0.209,0.06
HDL_C_pct,0.0,0.0,0.212
HDL_FC,0.038,0.066,0.096
HDL_FC_by_CE,0.155,0.217,-0.059
HDL_FC_pct,0.0,0.0,0.19
HDL_FC_pct_C,0.172,0.237,-0.056
HDL_L,0.251,0.327,0.053
HDL_P,0.211,0.281,0.055
HDL_PL,0.722,0.781,0.016
HDL_PL_pct,0.0,0.0,-0.275
HDL_TG,0.004,0.009,-0.119
HDL_TG_pct,0.002,0.005,-0.131
HDL_size,0.031,0.055,0.099
His,0.649,0.718,0.019
IDL_C,0.0,0.0,0.214
IDL_CE,0.0,0.0,0.209
IDL_CE_pct,0.0,0.0,0.185
IDL_CE_pct_C,0.397,0.48,-0.035
IDL_C_pct,0.0,0.0,0.223
IDL_FC,0.0,0.0,0.22
IDL_FC_by_CE,0.392,0.475,0.035
IDL_FC_pct,0.0,0.0,0.187
IDL_FC_pct_C,0.372,0.455,0.036
IDL_L,0.0,0.0,0.194
IDL_P,0.0,0.0,0.169
IDL_PL,0.0,0.0,0.195
IDL_PL_pct,0.186,0.254,-0.054
IDL_TG,0.046,0.077,-0.082
IDL_TG_pct,0.0,0.0,-0.258
Ile,0.002,0.005,-0.13
LA,0.0,0.0,0.167
LA_pct,0.0,0.0,0.318
LDL_C,0.0,0.0,0.173
LDL_CE,0.0,0.001,0.155
LDL_CE_pct,0.149,0.21,0.059
LDL_CE_pct_C,0.0,0.0,-0.191
LDL_C_pct,0.0,0.0,0.272
LDL_FC,0.0,0.0,0.216
LDL_FC_by_CE,0.0,0.0,0.192
LDL_FC_pct,0.0,0.0,0.236
LDL_FC_pct_C,0.0,0.0,0.194
LDL_L,0.0,0.0,0.159
LDL_P,0.0,0.001,0.156
