met,PValue,adjPVal,logFC
Acetate,0.545,0.623,-0.021
Acetoacetate,0.077,0.119,-0.062
Acetone,0.82,0.862,-0.008
Ala,0.027,0.048,-0.078
Albumin,0.194,0.263,-0.046
ApoA1,0.134,0.192,-0.058
ApoB,0.033,0.057,0.075
ApoB_by_ApoA1,0.009,0.019,0.093
Cholines,0.51,0.591,-0.025
Citrate,0.544,0.622,0.022
Clinical_LDL_C,0.014,0.027,0.086
Creatinine,0.091,0.137,-0.069
DHA,0.418,0.501,-0.03
DHA_pct,0.955,0.967,0.002
Gln,0.058,0.093,0.067
Glucose,0.0,0.0,-0.214
Gly,0.004,0.009,0.107
GlycA,0.002,0.004,-0.112
HDL_C,0.942,0.957,-0.003
HDL_CE,0.955,0.967,0.002
HDL_CE_pct,0.0,0.001,0.132
HDL_CE_pct_C,0.032,0.057,0.076
HDL_C_pct,0.0,0.001,0.137
HDL_FC,0.612,0.685,-0.02
HDL_FC_by_CE,0.033,0.058,-0.075
HDL_FC_pct,0.031,0.055,0.081
HDL_FC_pct_C,0.036,0.062,-0.074
HDL_L,0.216,0.287,-0.049
HDL_P,0.231,0.304,-0.045
HDL_PL,0.058,0.094,-0.074
HDL_PL_pct,0.0,0.0,-0.182
HDL_TG,0.003,0.007,-0.105
HDL_TG_pct,0.034,0.059,-0.077
HDL_size,0.54,0.619,0.024
His,0.313,0.393,-0.036
IDL_C,0.028,0.05,0.079
IDL_CE,0.034,0.06,0.076
IDL_CE_pct,0.008,0.017,0.094
IDL_CE_pct_C,0.34,0.422,-0.033
IDL_C_pct,0.001,0.002,0.12
IDL_FC,0.018,0.034,0.085
IDL_FC_by_CE,0.338,0.42,0.034
IDL_FC_pct,0.001,0.004,0.112
IDL_FC_pct_C,0.331,0.413,0.034
IDL_L,0.063,0.101,0.067
IDL_P,0.043,0.072,0.071
IDL_PL,0.042,0.071,0.073
IDL_PL_pct,0.813,0.855,0.008
IDL_TG,0.019,0.036,-0.083
IDL_TG_pct,0.0,0.0,-0.152
Ile,0.028,0.05,-0.078
LA,0.021,0.04,0.082
LA_pct,0.0,0.0,0.224
LDL_C,0.032,0.056,0.075
LDL_CE,0.062,0.098,0.065
LDL_CE_pct,0.323,0.404,0.035
LDL_CE_pct_C,0.002,0.004,-0.113
LDL_C_pct,0.0,0.0,0.16
LDL_FC,0.005,0.011,0.099
LDL_FC_by_CE,0.002,0.004,0.113
LDL_FC_pct,0.0,0.0,0.139
LDL_FC_pct_C,0.001,0.004,0.114
LDL_L,0.06,0.096,0.066
LDL_P,0.024,0.043,0.079
LDL_PL,0.043,0.072,0.071
LDL_PL_pct,0.512,0.593,0.023
LDL_TG,0.023,0.042,-0.08
LDL_TG_pct,0.0,0.0,-0.16
LDL_size,0.065,0.102,0.067
L_HDL_C,0.273,0.351,0.044
L_HDL_CE,0.207,0.277,0.05
L_HDL_CE_pct,0.0,0.0,0.167
L_HDL_CE_pct_C,0.0,0.0,0.154
L_HDL_C_pct,0.0,0.0,0.152
L_HDL_FC,0.598,0.672,0.021
L_HDL_FC_by_CE,0.0,0.0,-0.151
L_HDL_FC_pct,0.424,0.507,0.03
L_HDL_FC_pct_C,0.0,0.0,-0.146
L_HDL_L,0.752,0.805,0.013
L_HDL_P,0.424,0.507,0.032
L_HDL_PL,0.784,0.832,-0.011
L_HDL_PL_pct,0.0,0.0,-0.19
L_HDL_TG,0.038,0.065,-0.076
L_HDL_TG_pct,0.046,0.076,-0.073
L_LDL_C,0.024,0.043,0.08
L_LDL_CE,0.041,0.069,0.072
L_LDL_CE_pct,0.101,0.15,0.057
L_LDL_CE_pct_C,0.001,0.003,-0.117
L_LDL_C_pct,0.0,0.0,0.16
L_LDL_FC,0.005,0.012,0.099
L_LDL_FC_by_CE,0.001,0.003,0.118
L_LDL_FC_pct,0.0,0.0,0.15
L_LDL_FC_pct_C,0.001,0.003,0.119
L_LDL_L,0.047,0.078,0.07
L_LDL_P,0.014,0.027,0.086
L_LDL_PL,0.035,0.061,0.074
L_LDL_PL_pct,0.598,0.672,0.019
L_LDL_TG,0.017,0.033,-0.084
L_LDL_TG_pct,0.0,0.0,-0.166
L_VLDL_C,0.964,0.973,0.002
L_VLDL_CE,0.523,0.603,0.023
L_VLDL_CE_pct,0.013,0.026,0.089
L_VLDL_CE_pct_C,0.001,0.004,0.12
L_VLDL_C_pct,0.07,0.11,0.064
L_VLDL_FC,0.598,0.672,-0.019
L_VLDL_FC_by_CE,0.001,0.004,-0.119
L_VLDL_FC_pct,0.813,0.855,-0.008
L_VLDL_FC_pct_C,0.001,0.004,-0.12
L_VLDL_L,0.58,0.656,-0.02
L_VLDL_P,0.443,0.526,-0.028
L_VLDL_PL,0.47,0.552,-0.026
L_VLDL_PL_pct,0.498,0.579,-0.024
L_VLDL_TG,0.419,0.502,-0.029
L_VLDL_TG_pct,0.352,0.434,-0.032
Lactate,0.254,0.329,0.041
Leu,0.051,0.083,-0.072
MUFA,0.032,0.057,-0.075
MUFA_pct,0.014,0.027,-0.089
M_HDL_C,0.156,0.218,-0.054
M_HDL_CE,0.174,0.239,-0.052
M_HDL_CE_pct,0.003,0.006,0.107
M_HDL_CE_pct_C,0.078,0.121,0.066
M_HDL_C_pct,0.005,0.011,0.103
M_HDL_FC,0.106,0.156,-0.063
M_HDL_FC_by_CE,0.078,0.12,-0.066
M_HDL_FC_pct,0.43,0.513,0.031
M_HDL_FC_pct_C,0.078,0.121,-0.066
M_HDL_L,0.015,0.03,-0.092
M_HDL_P,0.063,0.101,-0.071
M_HDL_PL,0.003,0.007,-0.113
M_HDL_PL_pct,0.0,0.002,-0.128
M_HDL_TG,0.001,0.002,-0.118
M_HDL_TG_pct,0.042,0.07,-0.073
M_LDL_C,0.082,0.126,0.061
M_LDL_CE,0.17,0.234,0.048
M_LDL_CE_pct,0.777,0.827,-0.01
M_LDL_CE_pct_C,0.009,0.02,-0.093
M_LDL_C_pct,0.0,0.001,0.124
M_LDL_FC,0.009,0.019,0.091
M_LDL_FC_by_CE,0.009,0.019,0.093
M_LDL_FC_pct,0.001,0.003,0.118
M_LDL_FC_pct_C,0.009,0.019,0.094
M_LDL_L,0.129,0.185,0.053
M_LDL_P,0.099,0.147,0.058
M_LDL_PL,0.102,0.152,0.057
M_LDL_PL_pct,0.543,0.622,0.021
M_LDL_TG,0.034,0.06,-0.075
M_LDL_TG_pct,0.0,0.0,-0.148
M_VLDL_C,0.004,0.009,0.101
M_VLDL_CE,0.0,0.001,0.126
M_VLDL_CE_pct,0.0,0.001,0.139
M_VLDL_CE_pct_C,0.0,0.0,0.155
M_VLDL_C_pct,0.0,0.001,0.133
M_VLDL_FC,0.053,0.086,0.068
M_VLDL_FC_by_CE,0.0,0.001,-0.123
M_VLDL_FC_pct,0.001,0.002,0.122
M_VLDL_FC_pct_C,0.0,0.0,-0.149
M_VLDL_L,0.369,0.452,0.032
M_VLDL_P,0.178,0.244,0.047
M_VLDL_PL,0.132,0.19,0.053
M_VLDL_PL_pct,0.001,0.003,0.116
M_VLDL_TG,0.574,0.65,-0.02
M_VLDL_TG_pct,0.001,0.003,-0.119
Omega_3,0.037,0.063,-0.076
Omega_3_pct,0.114,0.166,-0.057
Omega_3_pct_PUFA,0.005,0.012,-0.101
Omega_6,0.208,0.278,0.045
Omega_6_by_Omega_3,0.006,0.013,0.1
Omega_6_pct,0.0,0.0,0.176
Omega_6_pct_PUFA,0.007,0.015,0.098
PUFA,0.622,0.693,0.018
PUFA_by_MUFA,0.001,0.004,0.115
PUFA_pct,0.0,0.0,0.149
Phe,0.017,0.033,-0.083
Phosphatidylc,0.366,0.449,-0.034
Phosphoglyc,0.157,0.219,-0.053
Pyruvate,0.828,0.867,0.008
Remnant_C,0.088,0.134,0.06
SFA,0.013,0.027,-0.087
SFA_pct,0.0,0.0,-0.148
S_HDL_C,0.115,0.168,-0.055
S_HDL_CE,0.177,0.243,-0.047
S_HDL_CE_pct,0.002,0.004,0.111
S_HDL_CE_pct_C,0.382,0.465,0.032
S_HDL_C_pct,0.0,0.0,0.134
S_HDL_FC,0.044,0.074,-0.072
S_HDL_FC_by_CE,0.377,0.46,-0.032
S_HDL_FC_pct,0.021,0.039,0.085
S_HDL_FC_pct_C,0.364,0.447,-0.033
S_HDL_L,0.003,0.008,-0.104
S_HDL_P,0.118,0.172,-0.055
S_HDL_PL,0.001,0.002,-0.121
S_HDL_PL_pct,0.0,0.001,-0.131
S_HDL_TG,0.005,0.012,-0.1
S_HDL_TG_pct,0.051,0.083,-0.071
S_LDL_C,0.027,0.049,0.077
S_LDL_CE,0.077,0.119,0.062
S_LDL_CE_pct,0.816,0.858,-0.008
S_LDL_CE_pct_C,0.013,0.025,-0.088
S_LDL_C_pct,0.004,0.01,0.1
S_LDL_FC,0.002,0.004,0.11
S_LDL_FC_by_CE,0.012,0.025,0.088
S_LDL_FC_pct,0.002,0.005,0.11
S_LDL_FC_pct_C,0.012,0.023,0.089
S_LDL_L,0.044,0.073,0.07
S_LDL_P,0.038,0.065,0.073
S_LDL_PL,0.018,0.033,0.083
S_LDL_PL_pct,0.531,0.611,0.022
S_LDL_TG,0.073,0.114,-0.063
S_LDL_TG_pct,0.0,0.001,-0.133
S_VLDL_C,0.14,0.198,0.052
S_VLDL_CE,0.232,0.305,0.042
S_VLDL_CE_pct,0.002,0.006,0.106
S_VLDL_CE_pct_C,0.043,0.072,-0.074
S_VLDL_C_pct,0.0,0.001,0.126
S_VLDL_FC,0.051,0.084,0.068
S_VLDL_FC_by_CE,0.052,0.085,0.071
S_VLDL_FC_pct,0.0,0.001,0.136
S_VLDL_FC_pct_C,0.027,0.049,0.081
S_VLDL_L,0.868,0.9,0.006
S_VLDL_P,0.951,0.963,0.002
S_VLDL_PL,0.23,0.304,0.042
S_VLDL_PL_pct,0.0,0.001,0.134
S_VLDL_TG,0.139,0.198,-0.053
S_VLDL_TG_pct,0.001,0.002,-0.121
Sphingomyelins,0.422,0.505,0.03
TG_by_PG,0.19,0.258,-0.049
Total_BCAA,0.011,0.022,-0.092
Total_C,0.076,0.117,0.064
Total_CE,0.076,0.117,0.064
Total_CE_pct,0.0,0.001,0.135
Total_CE_pct_C,0.618,0.69,-0.018
Total_C_pct,0.0,0.0,0.145
Total_FA,0.123,0.178,-0.055
Total_FC,0.079,0.121,0.063
Total_FC_by_CE,0.613,0.685,0.018
Total_FC_pct,0.0,0.0,0.157
Total_FC_pct_C,0.59,0.664,0.019
Total_L,0.807,0.851,0.009
Total_P,0.409,0.492,-0.031
Total_PL,0.712,0.771,-0.014
Total_PL_pct,0.087,0.132,-0.063
Total_TG,0.092,0.139,-0.06
Total_TG_pct,0.023,0.042,-0.084
Tyr,0.176,0.241,-0.048
Unsaturation,0.115,0.168,0.058
VLDL_C,0.297,0.376,0.037
VLDL_CE,0.134,0.192,0.052
VLDL_CE_pct,0.003,0.008,0.108
VLDL_CE_pct_C,0.002,0.006,0.112
VLDL_C_pct,0.003,0.007,0.109
VLDL_FC,0.674,0.739,0.015
VLDL_FC_by_CE,0.002,0.006,-0.113
VLDL_FC_pct,0.002,0.006,0.11
VLDL_FC_pct_C,0.003,0.008,-0.109
VLDL_L,0.65,0.718,-0.016
VLDL_P,0.751,0.805,0.011
VLDL_PL,0.986,0.989,-0.001
VLDL_PL_pct,0.012,0.024,0.091
VLDL_TG,0.177,0.243,-0.049
VLDL_TG_pct,0.008,0.018,-0.096
VLDL_size,0.401,0.485,-0.031
Val,0.005,0.011,-0.101
XL_HDL_C,0.035,0.061,0.082
XL_HDL_CE,0.039,0.066,0.081
XL_HDL_CE_pct,0.002,0.006,0.107
XL_HDL_CE_pct_C,0.147,0.208,0.055
XL_HDL_C_pct,0.025,0.045,0.084
XL_HDL_FC,0.028,0.05,0.083
XL_HDL_FC_by_CE,0.501,0.582,-0.024
XL_HDL_FC_pct,0.952,0.964,0.002
XL_HDL_FC_pct_C,0.159,0.222,-0.055
XL_HDL_L,0.113,0.166,0.062
XL_HDL_P,0.081,0.125,0.068
XL_HDL_PL,0.204,0.274,0.05
XL_HDL_PL_pct,0.78,0.829,-0.01
XL_HDL_TG,0.241,0.316,-0.042
XL_HDL_TG_pct,0.016,0.031,-0.088
XL_VLDL_C,0.968,0.976,-0.001
XL_VLDL_CE,0.578,0.654,0.02
XL_VLDL_CE_pct,0.027,0.048,0.079
XL_VLDL_CE_pct_C,0.008,0.017,0.095
XL_VLDL_C_pct,0.034,0.059,0.076
XL_VLDL_FC,0.504,0.584,-0.024
XL_VLDL_FC_by_CE,0.007,0.016,-0.095
XL_VLDL_FC_pct,0.125,0.18,0.055
XL_VLDL_FC_pct_C,0.015,0.028,-0.087
XL_VLDL_L,0.283,0.361,-0.039
XL_VLDL_P,0.26,0.336,-0.041
XL_VLDL_PL,0.387,0.47,-0.031
XL_VLDL_PL_pct,0.69,0.753,0.014
XL_VLDL_TG,0.145,0.204,-0.053
XL_VLDL_TG_pct,0.163,0.226,-0.049
XS_VLDL_C,0.134,0.191,0.054
XS_VLDL_CE,0.077,0.119,0.064
XS_VLDL_CE_pct,0.0,0.001,0.137
XS_VLDL_CE_pct_C,0.001,0.004,0.118
XS_VLDL_C_pct,0.0,0.0,0.142
XS_VLDL_FC,0.403,0.486,0.03
XS_VLDL_FC_by_CE,0.001,0.004,-0.118
XS_VLDL_FC_pct,0.0,0.0,0.138
XS_VLDL_FC_pct_C,0.002,0.004,-0.117
XS_VLDL_L,0.77,0.821,0.01
XS_VLDL_P,0.57,0.647,0.02
XS_VLDL_PL,0.875,0.905,0.006
XS_VLDL_PL_pct,0.244,0.319,-0.042
XS_VLDL_TG,0.021,0.039,-0.081
XS_VLDL_TG_pct,0.0,0.0,-0.142
XXL_VLDL_C,0.162,0.225,-0.05
XXL_VLDL_CE,0.245,0.32,-0.042
XXL_VLDL_CE_pct,0.479,0.561,0.025
XXL_VLDL_CE_pct_C,0.391,0.474,0.03
XXL_VLDL_C_pct,0.628,0.699,0.017
XXL_VLDL_FC,0.092,0.138,-0.061
XXL_VLDL_FC_by_CE,0.547,0.625,-0.021
XXL_VLDL_FC_pct,0.993,0.995,-0.0
XXL_VLDL_FC_pct_C,0.295,0.374,-0.037
XXL_VLDL_L,0.093,0.139,-0.061
XXL_VLDL_P,0.075,0.116,-0.064
XXL_VLDL_PL,0.086,0.131,-0.062
XXL_VLDL_PL_pct,0.585,0.66,-0.019
XXL_VLDL_TG,0.088,0.134,-0.061
XXL_VLDL_TG_pct,0.919,0.939,-0.004
bOHbutyrate,0.711,0.771,0.013
non_HDL_C,0.05,0.082,0.069
