met,PValue,adjPVal,logFC
Acetate,0.98,0.985,0.001
Acetoacetate,0.247,0.322,-0.048
Acetone,0.815,0.857,-0.01
Ala,0.137,0.195,-0.062
Albumin,0.4,0.483,-0.035
ApoA1,0.108,0.159,-0.074
ApoB,0.008,0.016,0.111
ApoB_by_ApoA1,0.001,0.004,0.135
Cholines,0.904,0.928,-0.005
Citrate,0.237,0.311,0.051
Clinical_LDL_C,0.011,0.022,0.106
Creatinine,0.448,0.531,0.037
DHA,0.268,0.346,-0.049
DHA_pct,0.402,0.485,-0.036
Gln,0.043,0.072,0.085
Glucose,0.0,0.0,-0.223
Gly,0.018,0.034,0.104
GlycA,0.051,0.084,-0.082
HDL_C,0.609,0.682,-0.024
HDL_CE,0.638,0.708,-0.022
HDL_CE_pct,0.048,0.08,0.084
HDL_CE_pct_C,0.54,0.619,0.026
HDL_C_pct,0.03,0.053,0.094
HDL_FC,0.539,0.618,-0.029
HDL_FC_by_CE,0.554,0.631,-0.025
HDL_FC_pct,0.05,0.083,0.088
HDL_FC_pct_C,0.584,0.66,-0.023
HDL_L,0.191,0.26,-0.061
HDL_P,0.157,0.219,-0.063
HDL_PL,0.07,0.109,-0.084
HDL_PL_pct,0.0,0.001,-0.159
HDL_TG,0.109,0.161,-0.067
HDL_TG_pct,0.546,0.624,-0.026
HDL_size,0.786,0.834,0.013
His,0.64,0.71,-0.02
IDL_C,0.016,0.031,0.103
IDL_CE,0.02,0.037,0.1
IDL_CE_pct,0.177,0.243,0.057
IDL_CE_pct_C,0.301,0.38,-0.043
IDL_C_pct,0.053,0.087,0.082
IDL_FC,0.01,0.021,0.11
IDL_FC_by_CE,0.3,0.38,0.043
IDL_FC_pct,0.029,0.051,0.091
IDL_FC_pct_C,0.299,0.379,0.043
IDL_L,0.023,0.042,0.098
IDL_P,0.013,0.027,0.103
IDL_PL,0.009,0.02,0.111
IDL_PL_pct,0.238,0.313,0.049
IDL_TG,0.356,0.438,-0.039
IDL_TG_pct,0.004,0.009,-0.123
Ile,0.109,0.16,-0.068
LA,0.004,0.009,0.123
LA_pct,0.0,0.0,0.242
LDL_C,0.022,0.041,0.095
LDL_CE,0.035,0.061,0.088
LDL_CE_pct,0.269,0.346,0.046
LDL_CE_pct_C,0.058,0.093,-0.081
LDL_C_pct,0.001,0.003,0.137
LDL_FC,0.007,0.015,0.113
LDL_FC_by_CE,0.057,0.092,0.081
LDL_FC_pct,0.013,0.026,0.106
LDL_FC_pct_C,0.054,0.088,0.082
LDL_L,0.034,0.06,0.088
LDL_P,0.006,0.014,0.113
LDL_PL,0.026,0.047,0.093
LDL_PL_pct,0.841,0.878,0.008
LDL_TG,0.267,0.344,-0.047
LDL_TG_pct,0.001,0.004,-0.134
LDL_size,0.045,0.076,0.086
L_HDL_C,0.533,0.612,0.029
L_HDL_CE,0.467,0.549,0.034
L_HDL_CE_pct,0.002,0.005,0.133
L_HDL_CE_pct_C,0.016,0.031,0.1
L_HDL_C_pct,0.004,0.008,0.126
L_HDL_FC,0.779,0.827,0.013
L_HDL_FC_by_CE,0.024,0.043,-0.094
L_HDL_FC_pct,0.251,0.327,0.05
L_HDL_FC_pct_C,0.039,0.066,-0.086
L_HDL_L,0.983,0.987,0.001
L_HDL_P,0.664,0.731,0.021
L_HDL_PL,0.613,0.686,-0.024
L_HDL_PL_pct,0.0,0.0,-0.187
L_HDL_TG,0.399,0.482,-0.037
L_HDL_TG_pct,0.595,0.669,-0.023
L_LDL_C,0.017,0.033,0.1
L_LDL_CE,0.026,0.047,0.093
L_LDL_CE_pct,0.195,0.263,0.054
L_LDL_CE_pct_C,0.03,0.054,-0.092
L_LDL_C_pct,0.001,0.004,0.136
L_LDL_FC,0.006,0.014,0.115
L_LDL_FC_by_CE,0.03,0.052,0.093
L_LDL_FC_pct,0.005,0.011,0.122
L_LDL_FC_pct_C,0.027,0.049,0.094
L_LDL_L,0.028,0.05,0.092
L_LDL_P,0.003,0.007,0.123
L_LDL_PL,0.023,0.042,0.095
L_LDL_PL_pct,0.872,0.903,0.007
L_LDL_TG,0.25,0.326,-0.048
L_LDL_TG_pct,0.001,0.003,-0.138
L_VLDL_C,0.313,0.394,0.043
L_VLDL_CE,0.1,0.148,0.07
L_VLDL_CE_pct,0.006,0.013,0.117
L_VLDL_CE_pct_C,0.001,0.003,0.146
