met,PValue,adjPVal,logFC
Acetate,0.045,0.075,-0.109
Acetoacetate,0.001,0.002,-0.188
Acetone,0.254,0.33,-0.062
Ala,0.725,0.783,0.019
Albumin,0.44,0.523,0.042
ApoA1,0.95,0.963,-0.004
ApoB,0.017,0.032,0.129
ApoB_by_ApoA1,0.034,0.06,0.117
Cholines,0.492,0.573,0.04
Citrate,0.433,0.516,0.044
Clinical_LDL_C,0.003,0.007,0.161
Creatinine,0.885,0.913,-0.009
DHA,0.333,0.414,-0.055
DHA_pct,0.612,0.684,-0.028
Gln,0.095,0.142,0.091
Glucose,0.0,0.0,-0.284
Gly,0.004,0.01,0.163
GlycA,0.055,0.09,-0.105
HDL_C,0.258,0.334,0.069
HDL_CE,0.235,0.309,0.072
HDL_CE_pct,0.002,0.005,0.171
HDL_CE_pct_C,0.284,0.363,0.058
HDL_C_pct,0.001,0.002,0.188
HDL_FC,0.366,0.449,0.056
HDL_FC_by_CE,0.291,0.37,-0.058
HDL_FC_pct,0.006,0.012,0.162
HDL_FC_pct_C,0.305,0.385,-0.056
HDL_L,0.819,0.86,0.014
HDL_P,0.875,0.905,0.009
HDL_PL,0.77,0.82,-0.018
HDL_PL_pct,0.0,0.0,-0.232
HDL_TG,0.014,0.027,-0.134
HDL_TG_pct,0.023,0.042,-0.128
HDL_size,0.245,0.32,0.071
His,0.58,0.656,-0.03
IDL_C,0.001,0.003,0.183
IDL_CE,0.001,0.004,0.179
IDL_CE_pct,0.001,0.004,0.175
IDL_CE_pct_C,0.506,0.586,-0.036
IDL_C_pct,0.0,0.0,0.213
IDL_FC,0.001,0.002,0.19
IDL_FC_by_CE,0.506,0.586,0.036
IDL_FC_pct,0.001,0.003,0.179
IDL_FC_pct_C,0.505,0.586,0.036
IDL_L,0.003,0.008,0.164
IDL_P,0.007,0.015,0.146
IDL_PL,0.004,0.009,0.163
IDL_PL_pct,0.362,0.445,-0.049
IDL_TG,0.099,0.148,-0.09
IDL_TG_pct,0.0,0.0,-0.243
Ile,0.001,0.004,-0.175
LA,0.021,0.039,0.126
LA_pct,0.0,0.0,0.299
LDL_C,0.01,0.021,0.139
LDL_CE,0.025,0.045,0.122
LDL_CE_pct,0.855,0.89,0.01
LDL_CE_pct_C,0.0,0.001,-0.197
LDL_C_pct,0.0,0.0,0.226
LDL_FC,0.001,0.002,0.182
LDL_FC_by_CE,0.0,0.001,0.197
LDL_FC_pct,0.0,0.0,0.227
LDL_FC_pct_C,0.0,0.001,0.198
LDL_L,0.019,0.036,0.127
LDL_P,0.015,0.03,0.131
