met,PValue,adjPVal,logFC
Acetate,0.182,0.249,-0.052
Acetoacetate,0.035,0.06,-0.083
Acetone,0.731,0.787,-0.014
Ala,0.187,0.255,-0.052
Albumin,0.157,0.219,0.056
ApoA1,0.002,0.005,0.135
ApoB,0.0,0.0,0.151
ApoB_by_ApoA1,0.087,0.132,0.069
Cholines,0.0,0.001,0.161
Citrate,0.807,0.851,0.01
Clinical_LDL_C,0.0,0.0,0.198
Creatinine,0.012,0.025,-0.115
DHA,0.235,0.309,0.049
DHA_pct,0.324,0.405,0.04
Gln,0.106,0.156,0.064
Glucose,0.0,0.0,-0.18
Gly,0.002,0.005,0.13
GlycA,0.0,0.001,-0.151
HDL_C,0.0,0.0,0.206
HDL_CE,0.0,0.0,0.204
HDL_CE_pct,0.0,0.0,0.204
HDL_CE_pct_C,0.487,0.568,0.028
HDL_C_pct,0.0,0.0,0.236
HDL_FC,0.0,0.0,0.201
HDL_FC_by_CE,0.497,0.578,-0.027
HDL_FC_pct,0.0,0.0,0.249
HDL_FC_pct_C,0.521,0.601,-0.025
HDL_L,0.0,0.001,0.155
HDL_P,0.001,0.003,0.137
HDL_PL,0.007,0.016,0.118
HDL_PL_pct,0.0,0.0,-0.297
HDL_TG,0.013,0.026,-0.098
HDL_TG_pct,0.0,0.0,-0.163
HDL_size,0.0,0.0,0.189
His,0.433,0.516,0.031
IDL_C,0.0,0.0,0.231
IDL_CE,0.0,0.0,0.229
IDL_CE_pct,0.0,0.0,0.199
IDL_CE_pct_C,0.915,0.936,-0.004
IDL_C_pct,0.0,0.0,0.228
IDL_FC,0.0,0.0,0.232
IDL_FC_by_CE,0.908,0.931,0.005
IDL_FC_pct,0.0,0.0,0.165
IDL_FC_pct_C,0.883,0.911,0.006
IDL_L,0.0,0.0,0.214
IDL_P,0.0,0.0,0.168
IDL_PL,0.0,0.0,0.211
IDL_PL_pct,0.052,0.085,-0.076
IDL_TG,0.107,0.158,-0.064
IDL_TG_pct,0.0,0.0,-0.26
Ile,0.001,0.003,-0.129
LA,0.0,0.0,0.194
LA_pct,0.0,0.0,0.299
LDL_C,0.0,0.0,0.186
LDL_CE,0.0,0.0,0.169
LDL_CE_pct,0.046,0.077,0.078
LDL_CE_pct_C,0.0,0.0,-0.183
LDL_C_pct,0.0,0.0,0.284
LDL_FC,0.0,0.0,0.225
LDL_FC_by_CE,0.0,0.0,0.183
LDL_FC_pct,0.0,0.0,0.231
LDL_FC_pct_C,0.0,0.0,0.183
LDL_L,0.0,0.0,0.172
LDL_P,0.0,0.0,0.158
LDL_PL,0.0,0.0,0.171
LDL_PL_pct,0.05,0.083,-0.078
LDL_TG,0.126,0.182,-0.061
LDL_TG_pct,0.0,0.0,-0.244
LDL_size,0.001,0.002,0.138
L_HDL_C,0.0,0.0,0.234
L_HDL_CE,0.0,0.0,0.237
L_HDL_CE_pct,0.0,0.0,0.231
L_HDL_CE_pct_C,0.002,0.005,0.122
L_HDL_C_pct,0.0,0.0,0.234
L_HDL_FC,0.0,0.0,0.219
L_HDL_FC_by_CE,0.003,0.006,-0.119
L_HDL_FC_pct,0.001,0.002,0.144
L_HDL_FC_pct_C,0.005,0.012,-0.11
L_HDL_L,0.0,0.0,0.207
L_HDL_P,0.0,0.0,0.23
L_HDL_PL,0.0,0.0,0.179
L_HDL_PL_pct,0.0,0.0,-0.283
L_HDL_TG,0.706,0.767,0.015
L_HDL_TG_pct,0.0,0.001,-0.144
L_LDL_C,0.0,0.0,0.207
L_LDL_CE,0.0,0.0,0.193
L_LDL_CE_pct,0.009,0.018,0.103
L_LDL_CE_pct_C,0.0,0.0,-0.2
L_LDL_C_pct,0.0,0.0,0.281
L_LDL_FC,0.0,0.0,0.24
L_LDL_FC_by_CE,0.0,0.0,0.201
L_LDL_FC_pct,0.0,0.0,0.258
L_LDL_FC_pct_C,0.0,0.0,0.202
L_LDL_L,0.0,0.0,0.193
L_LDL_P,0.0,0.0,0.169
L_LDL_PL,0.0,0.0,0.19
L_LDL_PL_pct,0.153,0.214,-0.057
L_LDL_TG,0.172,0.237,-0.054
L_LDL_TG_pct,0.0,0.0,-0.255
L_VLDL_C,0.379,0.462,-0.035
L_VLDL_CE,0.995,0.997,0.0
L_VLDL_CE_pct,0.0,0.0,0.16
L_VLDL_CE_pct_C,0.0,0.0,0.23
L_VLDL_C_pct,0.011,0.022,0.101
L_VLDL_FC,0.084,0.128,-0.07
L_VLDL_FC_by_CE,0.0,0.0,-0.228
L_VLDL_FC_pct,0.168,0.233,-0.055
L_VLDL_FC_pct_C,0.0,0.0,-0.23
L_VLDL_L,0.092,0.138,-0.068
L_VLDL_P,0.063,0.1,-0.076
L_VLDL_PL,0.024,0.043,-0.092
L_VLDL_PL_pct,0.002,0.004,-0.127
L_VLDL_TG,0.06,0.097,-0.076
L_VLDL_TG_pct,0.979,0.984,-0.001
Lactate,0.671,0.737,-0.017
Leu,0.013,0.027,-0.102
MUFA,0.107,0.157,-0.064
MUFA_pct,0.0,0.0,-0.187
M_HDL_C,0.006,0.013,0.119
M_HDL_CE,0.007,0.016,0.115
M_HDL_CE_pct,0.0,0.0,0.164
M_HDL_CE_pct_C,0.035,0.06,-0.089
M_HDL_C_pct,0.0,0.0,0.198
M_HDL_FC,0.003,0.008,0.128
M_HDL_FC_by_CE,0.034,0.059,0.09
M_HDL_FC_pct,0.0,0.0,0.243
M_HDL_FC_pct_C,0.033,0.058,0.09
M_HDL_L,0.1,0.149,0.07
M_HDL_P,0.021,0.039,0.1
M_HDL_PL,0.376,0.459,0.038
M_HDL_PL_pct,0.0,0.0,-0.259
M_HDL_TG,0.003,0.008,-0.117
M_HDL_TG_pct,0.0,0.001,-0.151
M_LDL_C,0.0,0.001,0.141
M_LDL_CE,0.003,0.007,0.118
M_LDL_CE_pct,0.6,0.674,-0.021
M_LDL_CE_pct_C,0.0,0.0,-0.156
M_LDL_C_pct,0.0,0.0,0.201
M_LDL_FC,0.0,0.0,0.192
M_LDL_FC_by_CE,0.0,0.0,0.156
M_LDL_FC_pct,0.0,0.0,0.193
M_LDL_FC_pct_C,0.0,0.001,0.153
M_LDL_L,0.001,0.003,0.13
M_LDL_P,0.001,0.003,0.13
M_LDL_PL,0.001,0.003,0.131
M_LDL_PL_pct,0.637,0.706,-0.019
M_LDL_TG,0.106,0.157,-0.064
M_LDL_TG_pct,0.0,0.0,-0.217
M_VLDL_C,0.0,0.0,0.18
M_VLDL_CE,0.0,0.0,0.221
M_VLDL_CE_pct,0.0,0.0,0.261
M_VLDL_CE_pct_C,0.0,0.0,0.252
M_VLDL_C_pct,0.0,0.0,0.259
M_VLDL_FC,0.002,0.005,0.123
M_VLDL_FC_by_CE,0.0,0.001,-0.151
M_VLDL_FC_pct,0.0,0.0,0.251
M_VLDL_FC_pct_C,0.0,0.0,-0.255
M_VLDL_L,0.193,0.262,0.052
M_VLDL_P,0.03,0.053,0.086
M_VLDL_PL,0.019,0.036,0.093
M_VLDL_PL_pct,0.0,0.0,0.227
M_VLDL_TG,0.214,0.286,-0.05
M_VLDL_TG_pct,0.0,0.0,-0.247
Omega_3,0.837,0.875,-0.008
Omega_3_pct,0.706,0.767,-0.015
Omega_3_pct_PUFA,0.083,0.127,-0.071
Omega_6,0.0,0.0,0.163
Omega_6_by_Omega_3,0.14,0.199,0.06
Omega_6_pct,0.0,0.0,0.212
Omega_6_pct_PUFA,0.062,0.099,0.076
PUFA,0.001,0.003,0.135
PUFA_by_MUFA,0.0,0.0,0.198
PUFA_pct,0.0,0.0,0.199
Phe,0.054,0.088,-0.076
Phosphatidylc,0.001,0.002,0.147
Phosphoglyc,0.005,0.011,0.118
Pyruvate,0.198,0.267,-0.052
Remnant_C,0.0,0.0,0.154
SFA,0.659,0.726,-0.018
SFA_pct,0.003,0.008,-0.115
S_HDL_C,0.431,0.514,0.031
S_HDL_CE,0.607,0.68,0.02
S_HDL_CE_pct,0.008,0.016,0.106
S_HDL_CE_pct_C,0.117,0.17,-0.064
S_HDL_C_pct,0.0,0.0,0.172
S_HDL_FC,0.145,0.205,0.059
S_HDL_FC_by_CE,0.119,0.172,0.064
S_HDL_FC_pct,0.0,0.0,0.241
S_HDL_FC_pct_C,0.122,0.177,0.063
S_HDL_L,0.421,0.504,-0.032
S_HDL_P,0.523,0.603,0.025
S_HDL_PL,0.249,0.324,-0.046
S_HDL_PL_pct,0.023,0.042,-0.093
S_HDL_TG,0.0,0.0,-0.162
S_HDL_TG_pct,0.0,0.0,-0.176
S_LDL_C,0.0,0.0,0.155
S_LDL_CE,0.001,0.002,0.132
S_LDL_CE_pct,0.814,0.856,0.009
S_LDL_CE_pct_C,0.002,0.005,-0.124
S_LDL_C_pct,0.0,0.0,0.175
S_LDL_FC,0.0,0.0,0.199
S_LDL_FC_by_CE,0.002,0.005,0.124
S_LDL_FC_pct,0.0,0.0,0.16
S_LDL_FC_pct_C,0.002,0.006,0.121
S_LDL_L,0.0,0.001,0.144
S_LDL_P,0.001,0.002,0.133
S_LDL_PL,0.0,0.0,0.158
S_LDL_PL_pct,0.928,0.946,0.004
S_LDL_TG,0.049,0.081,-0.078
S_LDL_TG_pct,0.0,0.0,-0.209
S_VLDL_C,0.048,0.079,0.078
S_VLDL_CE,0.19,0.258,0.052
S_VLDL_CE_pct,0.001,0.004,0.126
S_VLDL_CE_pct_C,0.0,0.0,-0.249
S_VLDL_C_pct,0.0,0.0,0.201
S_VLDL_FC,0.002,0.005,0.122
S_VLDL_FC_by_CE,0.0,0.0,0.247
S_VLDL_FC_pct,0.0,0.0,0.269
S_VLDL_FC_pct_C,0.0,0.0,0.252
S_VLDL_L,0.875,0.905,0.006
S_VLDL_P,0.943,0.958,0.003
S_VLDL_PL,0.069,0.108,0.072
S_VLDL_PL_pct,0.0,0.0,0.258
S_VLDL_TG,0.02,0.038,-0.093
S_VLDL_TG_pct,0.0,0.0,-0.216
Sphingomyelins,0.0,0.0,0.227
TG_by_PG,0.0,0.001,-0.158
Total_BCAA,0.005,0.011,-0.115
Total_C,0.0,0.0,0.228
Total_CE,0.0,0.0,0.235
Total_CE_pct,0.0,0.0,0.243
Total_CE_pct_C,0.627,0.698,0.02
Total_C_pct,0.0,0.0,0.252
Total_FA,0.689,0.752,0.016
Total_FC,0.0,0.0,0.208
Total_FC_by_CE,0.63,0.701,-0.02
Total_FC_pct,0.0,0.0,0.246
Total_FC_pct_C,0.643,0.712,-0.019
Total_L,0.001,0.002,0.139
Total_P,0.0,0.001,0.157
Total_PL,0.0,0.0,0.162
Total_PL_pct,0.441,0.524,-0.032
Total_TG,0.017,0.033,-0.096
Total_TG_pct,0.0,0.0,-0.201
Tyr,0.891,0.917,0.005
Unsaturation,0.001,0.002,0.141
VLDL_C,0.1,0.149,0.065
VLDL_CE,0.017,0.033,0.094
VLDL_CE_pct,0.0,0.0,0.226
VLDL_CE_pct_C,0.0,0.0,0.218
VLDL_C_pct,0.0,0.0,0.228
VLDL_FC,0.536,0.615,0.025
VLDL_FC_by_CE,0.0,0.0,-0.219
VLDL_FC_pct,0.0,0.0,0.231
VLDL_FC_pct_C,0.0,0.0,-0.216
VLDL_L,0.405,0.488,-0.033
VLDL_P,0.376,0.459,0.035
VLDL_PL,0.874,0.904,-0.006
VLDL_PL_pct,0.0,0.0,0.176
VLDL_TG,0.017,0.033,-0.096
VLDL_TG_pct,0.0,0.0,-0.213
VLDL_size,0.002,0.006,-0.127
Val,0.009,0.018,-0.106
XL_HDL_C,0.0,0.0,0.262
XL_HDL_CE,0.0,0.0,0.267
XL_HDL_CE_pct,0.0,0.0,0.162
XL_HDL_CE_pct_C,0.0,0.0,0.193
XL_HDL_C_pct,0.527,0.607,0.026
XL_HDL_FC,0.0,0.0,0.235
XL_HDL_FC_by_CE,0.103,0.152,-0.064
XL_HDL_FC_pct,0.001,0.003,-0.146
XL_HDL_FC_pct_C,0.0,0.0,-0.217
XL_HDL_L,0.0,0.0,0.239
XL_HDL_P,0.0,0.0,0.256
XL_HDL_PL,0.0,0.0,0.216
XL_HDL_PL_pct,0.187,0.254,0.055
XL_HDL_TG,0.567,0.644,0.023
XL_HDL_TG_pct,0.0,0.0,-0.164
XL_VLDL_C,0.264,0.341,-0.045
XL_VLDL_CE,0.747,0.801,-0.013
XL_VLDL_CE_pct,0.0,0.0,0.184
XL_VLDL_CE_pct_C,0.0,0.0,0.19
XL_VLDL_C_pct,0.0,0.0,0.177
XL_VLDL_FC,0.052,0.085,-0.079
XL_VLDL_FC_by_CE,0.0,0.0,-0.191
XL_VLDL_FC_pct,0.002,0.006,0.121
XL_VLDL_FC_pct_C,0.0,0.0,-0.178
XL_VLDL_L,0.012,0.024,-0.102
XL_VLDL_P,0.011,0.023,-0.103
XL_VLDL_PL,0.018,0.035,-0.096
XL_VLDL_PL_pct,0.291,0.37,-0.042
XL_VLDL_TG,0.002,0.006,-0.124
XL_VLDL_TG_pct,0.001,0.002,-0.137
XS_VLDL_C,0.0,0.0,0.158
XS_VLDL_CE,0.0,0.0,0.179
XS_VLDL_CE_pct,0.0,0.0,0.269
XS_VLDL_CE_pct_C,0.0,0.0,0.25
XS_VLDL_C_pct,0.0,0.0,0.269
XS_VLDL_FC,0.008,0.018,0.105
XS_VLDL_FC_by_CE,0.0,0.0,-0.25
XS_VLDL_FC_pct,0.0,0.0,0.195
XS_VLDL_FC_pct_C,0.0,0.0,-0.253
XS_VLDL_L,0.044,0.073,0.081
XS_VLDL_P,0.023,0.042,0.091
XS_VLDL_PL,0.144,0.204,0.058
XS_VLDL_PL_pct,0.0,0.0,-0.192
XS_VLDL_TG,0.016,0.03,-0.096
XS_VLDL_TG_pct,0.0,0.0,-0.258
XXL_VLDL_C,0.002,0.006,-0.124
XXL_VLDL_CE,0.005,0.012,-0.113
XXL_VLDL_CE_pct,0.069,0.108,0.072
XXL_VLDL_CE_pct_C,0.409,0.492,0.032
XXL_VLDL_C_pct,0.065,0.104,0.073
XXL_VLDL_FC,0.001,0.002,-0.136
XXL_VLDL_FC_by_CE,0.576,0.652,-0.022
XXL_VLDL_FC_pct,0.148,0.208,0.057
XXL_VLDL_FC_pct_C,0.258,0.334,-0.044
XXL_VLDL_L,0.001,0.003,-0.133
XXL_VLDL_P,0.0,0.001,-0.142
XXL_VLDL_PL,0.0,0.001,-0.153
XXL_VLDL_PL_pct,0.0,0.0,-0.157
XXL_VLDL_TG,0.002,0.004,-0.128
XXL_VLDL_TG_pct,0.553,0.631,-0.023
bOHbutyrate,0.831,0.87,-0.008
non_HDL_C,0.0,0.0,0.173
