met,PValue,adjPVal,logFC
Acetate,0.413,0.496,-0.052
Acetoacetate,0.33,0.412,-0.062
Acetone,0.54,0.618,-0.039
Ala,0.382,0.465,-0.055
Albumin,0.7,0.761,-0.024
ApoA1,0.047,0.078,-0.138
ApoB,0.001,0.003,0.209
ApoB_by_ApoA1,0.0,0.0,0.257
Cholines,0.943,0.957,0.005
Citrate,0.411,0.494,0.053
Clinical_LDL_C,0.002,0.004,0.198
Creatinine,0.908,0.931,-0.009
DHA,0.337,0.419,-0.064
DHA_pct,0.304,0.384,-0.067
Gln,0.622,0.693,0.031
Glucose,0.0,0.0,-0.296
Gly,0.026,0.047,0.148
GlycA,0.627,0.698,-0.031
HDL_C,0.261,0.338,-0.08
HDL_CE,0.267,0.344,-0.078
HDL_CE_pct,0.152,0.213,0.092
HDL_CE_pct_C,0.749,0.803,0.02
HDL_C_pct,0.103,0.153,0.106
HDL_FC,0.266,0.343,-0.08
HDL_FC_by_CE,0.761,0.813,-0.019
HDL_FC_pct,0.093,0.14,0.114
HDL_FC_pct_C,0.791,0.837,-0.017
HDL_L,0.067,0.106,-0.13
HDL_P,0.078,0.12,-0.119
HDL_PL,0.021,0.04,-0.162
HDL_PL_pct,0.001,0.002,-0.215
HDL_TG,0.248,0.324,-0.073
HDL_TG_pct,0.952,0.964,0.004
HDL_size,0.629,0.7,-0.034
His,0.515,0.595,-0.041
IDL_C,0.004,0.01,0.186
IDL_CE,0.006,0.013,0.179
IDL_CE_pct,0.196,0.265,0.083
IDL_CE_pct_C,0.202,0.271,-0.081
IDL_C_pct,0.048,0.079,0.127
IDL_FC,0.002,0.005,0.202
IDL_FC_by_CE,0.2,0.27,0.081
IDL_FC_pct,0.014,0.027,0.154
IDL_FC_pct_C,0.195,0.264,0.082
IDL_L,0.005,0.012,0.182
IDL_P,0.002,0.005,0.197
IDL_PL,0.001,0.004,0.207
IDL_PL_pct,0.167,0.231,0.087
IDL_TG,0.788,0.835,-0.017
IDL_TG_pct,0.004,0.01,-0.183
Ile,0.174,0.239,-0.087
LA,0.002,0.005,0.198
LA_pct,0.0,0.0,0.33
LDL_C,0.004,0.009,0.182
LDL_CE,0.007,0.014,0.171
LDL_CE_pct,0.08,0.123,0.11
LDL_CE_pct_C,0.108,0.159,-0.104
LDL_C_pct,0.0,0.001,0.229
LDL_FC,0.001,0.003,0.205
LDL_FC_by_CE,0.104,0.154,0.105
LDL_FC_pct,0.018,0.035,0.153
LDL_FC_pct_C,0.091,0.138,0.109
LDL_L,0.006,0.014,0.172
LDL_P,0.001,0.002,0.214
LDL_PL,0.005,0.011,0.177
LDL_PL_pct,0.875,0.905,-0.01
LDL_TG,0.683,0.747,-0.026
LDL_TG_pct,0.001,0.004,-0.204
LDL_size,0.016,0.031,0.156
L_HDL_C,0.848,0.883,-0.014
L_HDL_CE,0.914,0.935,-0.008
L_HDL_CE_pct,0.01,0.02,0.168
L_HDL_CE_pct_C,0.025,0.045,0.142
L_HDL_C_pct,0.016,0.03,0.158
L_HDL_FC,0.652,0.72,-0.032
L_HDL_FC_by_CE,0.036,0.062,-0.132
L_HDL_FC_pct,0.363,0.445,0.061
L_HDL_FC_pct_C,0.061,0.098,-0.118
L_HDL_L,0.44,0.523,-0.056
L_HDL_P,0.744,0.799,-0.024
L_HDL_PL,0.199,0.269,-0.092
