met,PValue,adjPVal,logFC
Acetate,0.025,0.046,-0.105
Acetoacetate,0.002,0.005,-0.146
Acetone,0.158,0.22,-0.067
Ala,0.731,0.788,-0.016
Albumin,0.886,0.913,0.007
ApoA1,0.182,0.249,-0.069
ApoB,0.0,0.001,0.175
ApoB_by_ApoA1,0.0,0.0,0.191
Cholines,0.589,0.664,0.027
Citrate,0.673,0.738,0.02
Clinical_LDL_C,0.0,0.0,0.183
Creatinine,0.269,0.346,-0.061
DHA,0.229,0.302,-0.06
DHA_pct,0.194,0.262,-0.063
Gln,0.21,0.281,0.059
Glucose,0.0,0.0,-0.227
Gly,0.009,0.018,0.131
GlycA,0.187,0.255,-0.063
HDL_C,0.611,0.683,-0.027
HDL_CE,0.639,0.709,-0.025
HDL_CE_pct,0.045,0.075,0.096
HDL_CE_pct_C,0.563,0.64,0.027
HDL_C_pct,0.027,0.049,0.108
HDL_FC,0.538,0.617,-0.033
HDL_FC_by_CE,0.572,0.648,-0.027
HDL_FC_pct,0.048,0.079,0.101
HDL_FC_pct_C,0.594,0.668,-0.025
HDL_L,0.194,0.262,-0.069
HDL_P,0.461,0.543,-0.037
HDL_PL,0.066,0.105,-0.097
HDL_PL_pct,0.0,0.0,-0.194
HDL_TG,0.114,0.166,-0.075
HDL_TG_pct,0.542,0.62,-0.03
HDL_size,0.529,0.609,-0.033
His,0.72,0.779,0.017
IDL_C,0.001,0.002,0.164
IDL_CE,0.001,0.003,0.16
IDL_CE_pct,0.018,0.034,0.114
IDL_CE_pct_C,0.42,0.504,-0.038
IDL_C_pct,0.002,0.006,0.144
IDL_FC,0.0,0.001,0.173
IDL_FC_by_CE,0.418,0.501,0.038
IDL_FC_pct,0.004,0.01,0.134
IDL_FC_pct_C,0.407,0.49,0.039
IDL_L,0.001,0.004,0.155
IDL_P,0.002,0.004,0.149
IDL_PL,0.001,0.003,0.162
IDL_PL_pct,0.795,0.841,-0.012
IDL_TG,0.489,0.57,-0.033
IDL_TG_pct,0.0,0.001,-0.177
Ile,0.009,0.018,-0.126
LA,0.0,0.001,0.171
LA_pct,0.0,0.0,0.277
LDL_C,0.0,0.001,0.172
LDL_CE,0.001,0.002,0.163
LDL_CE_pct,0.052,0.085,0.091
LDL_CE_pct_C,0.041,0.07,-0.098
LDL_C_pct,0.0,0.0,0.205
LDL_FC,0.0,0.0,0.191
LDL_FC_by_CE,0.041,0.069,0.099
LDL_FC_pct,0.004,0.009,0.139
