met,PValue,adjPVal,logFC
Acetate,0.229,0.303,-0.049
Acetoacetate,0.025,0.045,-0.091
Acetone,0.675,0.74,-0.017
Ala,0.132,0.189,-0.061
Albumin,0.284,0.363,0.043
ApoA1,0.002,0.006,0.135
ApoB,0.0,0.0,0.16
ApoB_by_ApoA1,0.061,0.097,0.077
Cholines,0.0,0.0,0.166
Citrate,0.814,0.856,-0.01
Clinical_LDL_C,0.0,0.0,0.202
Creatinine,0.026,0.047,-0.105
DHA,0.322,0.403,0.042
DHA_pct,0.534,0.614,0.026
Gln,0.099,0.147,0.067
Glucose,0.0,0.0,-0.2
Gly,0.011,0.023,0.108
GlycA,0.0,0.0,-0.157
HDL_C,0.0,0.0,0.202
HDL_CE,0.0,0.0,0.199
HDL_CE_pct,0.0,0.0,0.191
HDL_CE_pct_C,0.703,0.764,0.016
HDL_C_pct,0.0,0.0,0.223
HDL_FC,0.0,0.0,0.201
HDL_FC_by_CE,0.714,0.773,-0.015
HDL_FC_pct,0.0,0.0,0.249
HDL_FC_pct_C,0.74,0.796,-0.014
HDL_L,0.001,0.002,0.155
HDL_P,0.001,0.004,0.138
HDL_PL,0.008,0.018,0.119
HDL_PL_pct,0.0,0.0,-0.29
HDL_TG,0.048,0.08,-0.08
HDL_TG_pct,0.0,0.002,-0.146
HDL_size,0.0,0.0,0.186
His,0.16,0.223,0.057
IDL_C,0.0,0.0,0.235
IDL_CE,0.0,0.0,0.234
IDL_CE_pct,0.0,0.0,0.196
IDL_CE_pct_C,0.756,0.809,0.013
IDL_C_pct,0.0,0.0,0.216
IDL_FC,0.0,0.0,0.233
IDL_FC_by_CE,0.765,0.817,-0.012
IDL_FC_pct,0.0,0.001,0.144
IDL_FC_pct_C,0.799,0.844,-0.01
IDL_L,0.0,0.0,0.22
IDL_P,0.0,0.0,0.174
IDL_PL,0.0,0.0,0.222
IDL_PL_pct,0.129,0.186,-0.061
IDL_TG,0.274,0.352,-0.045
IDL_TG_pct,0.0,0.0,-0.249
Ile,0.004,0.009,-0.12
LA,0.0,0.0,0.207
LA_pct,0.0,0.0,0.305
LDL_C,0.0,0.0,0.193
LDL_CE,0.0,0.0,0.177
LDL_CE_pct,0.018,0.034,0.095
LDL_CE_pct_C,0.0,0.0,-0.168
LDL_C_pct,0.0,0.0,0.286
LDL_FC,0.0,0.0,0.228
LDL_FC_by_CE,0.0,0.0,0.169
LDL_FC_pct,0.0,0.0,0.22
LDL_FC_pct_C,0.0,0.0,0.169
LDL_L,0.0,0.0,0.179
LDL_P,0.0,0.0,0.166
LDL_PL,0.0,0.0,0.176
LDL_PL_pct,0.021,0.039,-0.094
LDL_TG,0.261,0.337,-0.046
LDL_TG_pct,0.0,0.0,-0.236
LDL_size,0.0,0.001,0.153
L_HDL_C,0.0,0.0,0.229
L_HDL_CE,0.0,0.0,0.232
L_HDL_CE_pct,0.0,0.0,0.224
L_HDL_CE_pct_C,0.003,0.008,0.119
L_HDL_C_pct,0.0,0.0,0.227
L_HDL_FC,0.0,0.0,0.214
L_HDL_FC_by_CE,0.004,0.01,-0.115
L_HDL_FC_pct,0.001,0.003,0.14
L_HDL_FC_pct_C,0.009,0.018,-0.106
L_HDL_L,0.0,0.0,0.203
L_HDL_P,0.0,0.0,0.226
L_HDL_PL,0.0,0.001,0.175
L_HDL_PL_pct,0.0,0.0,-0.284
L_HDL_TG,0.439,0.522,0.033
L_HDL_TG_pct,0.002,0.006,-0.128
L_LDL_C,0.0,0.0,0.213
L_LDL_CE,0.0,0.0,0.201
L_LDL_CE_pct,0.003,0.008,0.119
L_LDL_CE_pct_C,0.0,0.0,-0.184
L_LDL_C_pct,0.0,0.0,0.283
L_LDL_FC,0.0,0.0,0.243
L_LDL_FC_by_CE,0.0,0.0,0.185
L_LDL_FC_pct,0.0,0.0,0.246
L_LDL_FC_pct_C,0.0,0.0,0.187
L_LDL_L,0.0,0.0,0.2
L_LDL_P,0.0,0.0,0.178
L_LDL_PL,0.0,0.0,0.195
L_LDL_PL_pct,0.078,0.12,-0.072
L_LDL_TG,0.349,0.431,-0.038
L_LDL_TG_pct,0.0,0.0,-0.247
L_VLDL_C,0.593,0.668,-0.022
L_VLDL_CE,0.709,0.769,0.015
L_VLDL_CE_pct,0.0,0.0,0.161
L_VLDL_CE_pct_C,0.0,0.0,0.232
L_VLDL_C_pct,0.013,0.026,0.101
L_VLDL_FC,0.159,0.221,-0.059
L_VLDL_FC_by_CE,0.0,0.0,-0.23
L_VLDL_FC_pct,0.171,0.236,-0.056
L_VLDL_FC_pct_C,0.0,0.0,-0.231
L_VLDL_L,0.171,0.235,-0.057
L_VLDL_P,0.12,0.174,-0.065
L_VLDL_PL,0.06,0.097,-0.078
L_VLDL_PL_pct,0.007,0.015,-0.111
L_VLDL_TG,0.106,0.156,-0.067
L_VLDL_TG_pct,0.798,0.843,-0.01
Lactate,0.628,0.699,-0.02
Leu,0.024,0.044,-0.095
MUFA,0.175,0.241,-0.055
MUFA_pct,0.0,0.0,-0.178
M_HDL_C,0.009,0.02,0.115
M_HDL_CE,0.012,0.024,0.111
M_HDL_CE_pct,0.0,0.001,0.149
M_HDL_CE_pct_C,0.022,0.041,-0.099
M_HDL_C_pct,0.0,0.0,0.184
M_HDL_FC,0.004,0.01,0.127
M_HDL_FC_by_CE,0.022,0.04,0.1
M_HDL_FC_pct,0.0,0.0,0.24
M_HDL_FC_pct_C,0.021,0.04,0.1
M_HDL_L,0.109,0.16,0.07
M_HDL_P,0.025,0.046,0.099
M_HDL_PL,0.372,0.455,0.039
M_HDL_PL_pct,0.0,0.0,-0.249
M_HDL_TG,0.014,0.028,-0.099
M_HDL_TG_pct,0.001,0.004,-0.133
M_LDL_C,0.0,0.001,0.146
M_LDL_CE,0.002,0.005,0.124
M_LDL_CE_pct,0.767,0.818,-0.012
M_LDL_CE_pct_C,0.0,0.001,-0.146
M_LDL_C_pct,0.0,0.0,0.202
M_LDL_FC,0.0,0.0,0.195
M_LDL_FC_by_CE,0.0,0.001,0.146
M_LDL_FC_pct,0.0,0.0,0.184
M_LDL_FC_pct_C,0.001,0.002,0.144
M_LDL_L,0.001,0.002,0.135
M_LDL_P,0.001,0.003,0.134
M_LDL_PL,0.001,0.002,0.136
M_LDL_PL_pct,0.558,0.635,-0.024
M_LDL_TG,0.208,0.279,-0.051
M_LDL_TG_pct,0.0,0.0,-0.21
M_VLDL_C,0.0,0.0,0.191
M_VLDL_CE,0.0,0.0,0.23
