met,PValue,adjPVal,logFC
Acetate,0.052,0.085,-0.081
Acetoacetate,0.004,0.01,-0.118
Acetone,0.247,0.322,-0.048
Ala,0.054,0.088,-0.08
Albumin,0.723,0.782,0.015
ApoA1,0.549,0.627,0.027
ApoB,0.0,0.001,0.153
ApoB_by_ApoA1,0.004,0.009,0.123
Cholines,0.089,0.134,0.076
Citrate,0.753,0.806,0.013
Clinical_LDL_C,0.0,0.0,0.185
Creatinine,0.005,0.012,-0.136
DHA,0.914,0.935,0.005
DHA_pct,0.657,0.725,0.019
Gln,0.015,0.029,0.101
Glucose,0.0,0.0,-0.223
Gly,0.005,0.012,0.123
GlycA,0.0,0.0,-0.17
HDL_C,0.028,0.051,0.102
HDL_CE,0.026,0.047,0.103
HDL_CE_pct,0.0,0.0,0.186
HDL_CE_pct_C,0.307,0.387,0.043
HDL_C_pct,0.0,0.0,0.21
HDL_FC,0.045,0.075,0.094
HDL_FC_by_CE,0.317,0.398,-0.042
HDL_FC_pct,0.0,0.0,0.205
HDL_FC_pct_C,0.341,0.423,-0.04
HDL_L,0.331,0.413,0.045
HDL_P,0.41,0.493,0.037
HDL_PL,0.872,0.902,0.007
HDL_PL_pct,0.0,0.0,-0.282
HDL_TG,0.006,0.013,-0.115
HDL_TG_pct,0.003,0.008,-0.127
HDL_size,0.016,0.031,0.113
His,0.318,0.399,0.042
IDL_C,0.0,0.0,0.2
IDL_CE,0.0,0.0,0.196
IDL_CE_pct,0.0,0.0,0.168
IDL_CE_pct_C,0.714,0.773,-0.015
IDL_C_pct,0.0,0.0,0.196
IDL_FC,0.0,0.0,0.204
IDL_FC_by_CE,0.707,0.767,0.016
IDL_FC_pct,0.0,0.001,0.152
IDL_FC_pct_C,0.679,0.743,0.017
IDL_L,0.0,0.0,0.184
IDL_P,0.0,0.0,0.164
IDL_PL,0.0,0.0,0.189
IDL_PL_pct,0.445,0.528,-0.032
IDL_TG,0.118,0.172,-0.065
IDL_TG_pct,0.0,0.0,-0.235
Ile,0.025,0.045,-0.095
LA,0.0,0.0,0.171
LA_pct,0.0,0.0,0.321
LDL_C,0.0,0.0,0.172
LDL_CE,0.0,0.001,0.156
LDL_CE_pct,0.103,0.153,0.067
LDL_CE_pct_C,0.0,0.0,-0.17
LDL_C_pct,0.0,0.0,0.258
LDL_FC,0.0,0.0,0.208
LDL_FC_by_CE,0.0,0.0,0.17
LDL_FC_pct,0.0,0.0,0.214
LDL_FC_pct_C,0.0,0.0,0.171
LDL_L,0.0,0.001,0.158
LDL_P,0.0,0.0,0.162
LDL_PL,0.0,0.0,0.16
LDL_PL_pct,0.31,0.39,-0.043
LDL_TG,0.128,0.184,-0.063
LDL_TG_pct,0.0,0.0,-0.231
LDL_size,0.001,0.004,0.136
L_HDL_C,0.001,0.004,0.149
L_HDL_CE,0.001,0.003,0.155
L_HDL_CE_pct,0.0,0.0,0.218
L_HDL_CE_pct_C,0.002,0.004,0.13
L_HDL_C_pct,0.0,0.0,0.216
L_HDL_FC,0.006,0.013,0.13
L_HDL_FC_by_CE,0.003,0.007,-0.123
L_HDL_FC_pct,0.007,0.015,0.118
L_HDL_FC_pct_C,0.007,0.016,-0.111
L_HDL_L,0.015,0.029,0.115
L_HDL_P,0.003,0.007,0.14
L_HDL_PL,0.077,0.119,0.084
L_HDL_PL_pct,0.0,0.0,-0.269
