met,PValue,adjPVal,logFC
Acetate,0.082,0.125,-0.077
Acetoacetate,0.042,0.071,-0.091
Acetone,0.336,0.417,-0.043
Ala,0.219,0.291,-0.055
Albumin,0.642,0.711,-0.021
ApoA1,0.871,0.902,-0.008
ApoB,0.001,0.003,0.145
ApoB_by_ApoA1,0.004,0.01,0.13
Cholines,0.23,0.304,0.057
Citrate,0.452,0.534,0.034
Clinical_LDL_C,0.0,0.001,0.156
Creatinine,0.183,0.25,-0.069
DHA,0.416,0.499,-0.038
DHA_pct,0.405,0.488,-0.038
Gln,0.107,0.158,0.072
Glucose,0.0,0.0,-0.267
Gly,0.019,0.035,0.111
GlycA,0.056,0.091,-0.086
HDL_C,0.446,0.529,0.038
HDL_CE,0.417,0.5,0.04
HDL_CE_pct,0.01,0.02,0.118
HDL_CE_pct_C,0.359,0.442,0.041
HDL_C_pct,0.005,0.011,0.129
HDL_FC,0.567,0.643,0.029
HDL_FC_by_CE,0.37,0.453,-0.04
HDL_FC_pct,0.02,0.037,0.112
HDL_FC_pct_C,0.395,0.478,-0.038
HDL_L,0.977,0.983,-0.001
HDL_P,0.793,0.839,0.013
HDL_PL,0.572,0.648,-0.028
HDL_PL_pct,0.0,0.0,-0.194
HDL_TG,0.091,0.138,-0.075
HDL_TG_pct,0.162,0.225,-0.065
HDL_size,0.519,0.599,0.032
His,0.909,0.932,-0.005
IDL_C,0.001,0.002,0.155
IDL_CE,0.001,0.002,0.154
IDL_CE_pct,0.015,0.029,0.11
IDL_CE_pct_C,0.924,0.943,-0.004
IDL_C_pct,0.005,0.012,0.126
IDL_FC,0.001,0.002,0.156
IDL_FC_by_CE,0.919,0.939,0.005
IDL_FC_pct,0.037,0.064,0.092
IDL_FC_pct_C,0.902,0.926,0.005
IDL_L,0.001,0.004,0.147
IDL_P,0.002,0.006,0.136
IDL_PL,0.001,0.002,0.155
IDL_PL_pct,0.969,0.977,0.002
IDL_TG,0.465,0.547,-0.033
IDL_TG_pct,0.0,0.001,-0.164
Ile,0.007,0.016,-0.122
LA,0.0,0.0,0.176
LA_pct,0.0,0.0,0.289
LDL_C,0.001,0.003,0.146
LDL_CE,0.002,0.006,0.136
LDL_CE_pct,0.121,0.175,0.069
LDL_CE_pct_C,0.026,0.047,-0.101
LDL_C_pct,0.0,0.0,0.185
LDL_FC,0.0,0.001,0.167
LDL_FC_by_CE,0.026,0.047,0.101
LDL_FC_pct,0.003,0.007,0.136
LDL_FC_pct_C,0.025,0.046,0.102
LDL_L,0.002,0.005,0.137
LDL_P,0.001,0.002,0.15
LDL_PL,0.001,0.004,0.142
