met,PValue,adjPVal,logFC
Acetate,0.217,0.288,-0.054
Acetoacetate,0.006,0.014,-0.121
Acetone,0.572,0.648,-0.025
Ala,0.233,0.307,-0.053
Albumin,0.448,0.531,0.034
ApoA1,0.905,0.929,0.006
ApoB,0.0,0.001,0.163
ApoB_by_ApoA1,0.002,0.006,0.137
Cholines,0.153,0.215,0.068
Citrate,0.756,0.809,-0.014
Clinical_LDL_C,0.0,0.0,0.202
Creatinine,0.104,0.154,-0.084
DHA,0.9,0.925,-0.006
DHA_pct,0.869,0.901,0.007
Gln,0.139,0.198,0.065
Glucose,0.0,0.0,-0.235
Gly,0.015,0.029,0.113
GlycA,0.001,0.002,-0.152
HDL_C,0.126,0.181,0.076
HDL_CE,0.107,0.158,0.079
HDL_CE_pct,0.0,0.0,0.184
HDL_CE_pct_C,0.148,0.209,0.064
HDL_C_pct,0.0,0.0,0.202
HDL_FC,0.228,0.302,0.06
HDL_FC_by_CE,0.152,0.213,-0.064
HDL_FC_pct,0.0,0.001,0.171
HDL_FC_pct_C,0.161,0.224,-0.062
HDL_L,0.724,0.782,0.017
HDL_P,0.518,0.598,0.031
HDL_PL,0.735,0.791,-0.017
HDL_PL_pct,0.0,0.0,-0.253
HDL_TG,0.002,0.004,-0.139
HDL_TG_pct,0.003,0.007,-0.136
HDL_size,0.206,0.276,0.063
His,0.357,0.439,0.041
IDL_C,0.0,0.0,0.217
IDL_CE,0.0,0.0,0.214
IDL_CE_pct,0.0,0.0,0.192
IDL_CE_pct_C,0.644,0.713,-0.02
IDL_C_pct,0.0,0.0,0.226
IDL_FC,0.0,0.0,0.222
IDL_FC_by_CE,0.636,0.706,0.021
IDL_FC_pct,0.0,0.0,0.178
IDL_FC_pct_C,0.607,0.68,0.023
IDL_L,0.0,0.0,0.197
IDL_P,0.0,0.0,0.182
IDL_PL,0.0,0.0,0.196
IDL_PL_pct,0.144,0.204,-0.064
IDL_TG,0.058,0.093,-0.084
IDL_TG_pct,0.0,0.0,-0.261
Ile,0.007,0.015,-0.121
LA,0.0,0.001,0.165
LA_pct,0.0,0.0,0.321
LDL_C,0.0,0.0,0.18
LDL_CE,0.0,0.001,0.162
LDL_CE_pct,0.329,0.411,0.043
LDL_CE_pct_C,0.0,0.0,-0.192
LDL_C_pct,0.0,0.0,0.256
LDL_FC,0.0,0.0,0.223
LDL_FC_by_CE,0.0,0.0,0.193
LDL_FC_pct,0.0,0.0,0.232
LDL_FC_pct_C,0.0,0.0,0.194
LDL_L,0.0,0.001,0.167
LDL_P,0.0,0.001,0.167
LDL_PL,0.0,0.0,0.178
LDL_PL_pct,0.396,0.48,0.038
LDL_TG,0.06,0.096,-0.083
LDL_TG_pct,0.0,0.0,-0.263
LDL_size,0.001,0.002,0.157
L_HDL_C,0.031,0.055,0.108
L_HDL_CE,0.024,0.043,0.113
L_HDL_CE_pct,0.0,0.0,0.192
L_HDL_CE_pct_C,0.003,0.007,0.132
L_HDL_C_pct,0.0,0.0,0.188
L_HDL_FC,0.08,0.122,0.088
L_HDL_FC_by_CE,0.004,0.009,-0.128
L_HDL_FC_pct,0.056,0.091,0.089
L_HDL_FC_pct_C,0.006,0.013,-0.122
L_HDL_L,0.146,0.206,0.073
L_HDL_P,0.058,0.094,0.095
L_HDL_PL,0.364,0.446,0.046
L_HDL_PL_pct,0.0,0.0,-0.227
L_HDL_TG,0.068,0.107,-0.084
L_HDL_TG_pct,0.012,0.024,-0.116
L_LDL_C,0.0,0.0,0.193
L_LDL_CE,0.0,0.0,0.179
L_LDL_CE_pct,0.1,0.149,0.072
L_LDL_CE_pct_C,0.0,0.0,-0.198
L_LDL_C_pct,0.0,0.0,0.247
L_LDL_FC,0.0,0.0,0.228
L_LDL_FC_by_CE,0.0,0.0,0.199
L_LDL_FC_pct,0.0,0.0,0.246
L_LDL_FC_pct_C,0.0,0.0,0.201
L_LDL_L,0.0,0.0,0.181
L_LDL_P,0.0,0.0,0.183
L_LDL_PL,0.0,0.0,0.191
L_LDL_PL_pct,0.382,0.465,0.039
L_LDL_TG,0.081,0.125,-0.077
L_LDL_TG_pct,0.0,0.0,-0.265
L_VLDL_C,0.871,0.902,-0.007
L_VLDL_CE,0.505,0.586,0.03
L_VLDL_CE_pct,0.0,0.0,0.184
L_VLDL_CE_pct_C,0.0,0.0,0.214
L_VLDL_C_pct,0.001,0.003,0.143
L_VLDL_FC,0.338,0.42,-0.044
L_VLDL_FC_by_CE,0.0,0.0,-0.214
L_VLDL_FC_pct,0.656,0.723,0.02
L_VLDL_FC_pct_C,0.0,0.0,-0.207
L_VLDL_L,0.243,0.317,-0.053
L_VLDL_P,0.185,0.252,-0.06
L_VLDL_PL,0.187,0.254,-0.06
L_VLDL_PL_pct,0.512,0.592,-0.029
L_VLDL_TG,0.106,0.157,-0.073
L_VLDL_TG_pct,0.113,0.165,-0.07
Lactate,0.566,0.643,0.026
Leu,0.167,0.231,-0.064
MUFA,0.039,0.067,-0.091
MUFA_pct,0.0,0.001,-0.171
M_HDL_C,0.902,0.926,0.006
M_HDL_CE,0.89,0.917,0.007
M_HDL_CE_pct,0.001,0.003,0.147
M_HDL_CE_pct_C,0.856,0.89,0.009
M_HDL_C_pct,0.001,0.002,0.159
M_HDL_FC,0.945,0.959,0.003
M_HDL_FC_by_CE,0.871,0.902,-0.008
M_HDL_FC_pct,0.01,0.02,0.129
M_HDL_FC_pct_C,0.889,0.916,-0.007
M_HDL_L,0.361,0.444,-0.044
M_HDL_P,0.758,0.81,-0.015
M_HDL_PL,0.132,0.188,-0.072
M_HDL_PL_pct,0.0,0.0,-0.194
M_HDL_TG,0.001,0.002,-0.15
M_HDL_TG_pct,0.006,0.013,-0.125
M_LDL_C,0.001,0.003,0.146
M_LDL_CE,0.006,0.013,0.122
M_LDL_CE_pct,0.552,0.63,-0.026
M_LDL_CE_pct_C,0.0,0.001,-0.162
M_LDL_C_pct,0.0,0.0,0.202
M_LDL_FC,0.0,0.0,0.204
M_LDL_FC_by_CE,0.0,0.001,0.162
M_LDL_FC_pct,0.0,0.0,0.203
M_LDL_FC_pct_C,0.0,0.001,0.163
M_LDL_L,0.002,0.005,0.136
M_LDL_P,0.003,0.008,0.13
M_LDL_PL,0.001,0.003,0.146
M_LDL_PL_pct,0.243,0.318,0.052
M_LDL_TG,0.05,0.083,-0.087
M_LDL_TG_pct,0.0,0.0,-0.254
M_VLDL_C,0.0,0.0,0.193
M_VLDL_CE,0.0,0.0,0.235
M_VLDL_CE_pct,0.0,0.0,0.26
M_VLDL_CE_pct_C,0.0,0.0,0.232
M_VLDL_C_pct,0.0,0.0,0.26
M_VLDL_FC,0.003,0.006,0.133
M_VLDL_FC_by_CE,0.021,0.039,-0.102
M_VLDL_FC_pct,0.0,0.0,0.252
M_VLDL_FC_pct_C,0.0,0.0,-0.249
M_VLDL_L,0.189,0.257,0.058
M_VLDL_P,0.038,0.065,0.092
M_VLDL_PL,0.02,0.037,0.103
M_VLDL_PL_pct,0.0,0.0,0.243
M_VLDL_TG,0.258,0.335,-0.051
M_VLDL_TG_pct,0.0,0.0,-0.254
Omega_3,0.224,0.296,-0.056
Omega_3_pct,0.284,0.362,-0.049
Omega_3_pct_PUFA,0.017,0.033,-0.109
Omega_6,0.005,0.012,0.126
Omega_6_by_Omega_3,0.033,0.058,0.097
Omega_6_pct,0.0,0.0,0.245
Omega_6_pct_PUFA,0.012,0.024,0.114
PUFA,0.047,0.078,0.09
PUFA_by_MUFA,0.0,0.0,0.193
PUFA_pct,0.0,0.0,0.216
Phe,0.054,0.088,-0.085
Phosphatidylc,0.272,0.349,0.052
Phosphoglyc,0.588,0.662,0.026
Pyruvate,0.43,0.513,-0.036
Remnant_C,0.0,0.002,0.154
SFA,0.113,0.165,-0.07
SFA_pct,0.0,0.001,-0.162
S_HDL_C,0.868,0.899,0.007
S_HDL_CE,0.765,0.816,0.013
S_HDL_CE_pct,0.0,0.001,0.167
S_HDL_CE_pct_C,0.438,0.521,0.035
S_HDL_C_pct,0.0,0.0,0.208
S_HDL_FC,0.809,0.852,-0.011
S_HDL_FC_by_CE,0.438,0.521,-0.036
S_HDL_FC_pct,0.001,0.003,0.154
S_HDL_FC_pct_C,0.442,0.525,-0.035
S_HDL_L,0.123,0.178,-0.068
S_HDL_P,0.979,0.985,0.001
S_HDL_PL,0.037,0.064,-0.093
S_HDL_PL_pct,0.0,0.001,-0.173
S_HDL_TG,0.001,0.003,-0.15
S_HDL_TG_pct,0.002,0.005,-0.144
S_LDL_C,0.0,0.001,0.165
S_LDL_CE,0.002,0.005,0.137
S_LDL_CE_pct,0.849,0.885,-0.008
S_LDL_CE_pct_C,0.001,0.002,-0.154
S_LDL_C_pct,0.0,0.0,0.184
S_LDL_FC,0.0,0.0,0.223
S_LDL_FC_by_CE,0.001,0.002,0.154
S_LDL_FC_pct,0.0,0.0,0.195
S_LDL_FC_pct_C,0.0,0.002,0.155
S_LDL_L,0.0,0.001,0.154
S_LDL_P,0.002,0.005,0.137
S_LDL_PL,0.0,0.0,0.175
S_LDL_PL_pct,0.599,0.672,0.023
S_LDL_TG,0.033,0.057,-0.095
S_LDL_TG_pct,0.0,0.0,-0.236
S_VLDL_C,0.015,0.029,0.107
S_VLDL_CE,0.047,0.078,0.088
S_VLDL_CE_pct,0.0,0.0,0.211
S_VLDL_CE_pct_C,0.001,0.002,-0.157
S_VLDL_C_pct,0.0,0.0,0.256
S_VLDL_FC,0.002,0.004,0.14
S_VLDL_FC_by_CE,0.001,0.002,0.155
S_VLDL_FC_pct,0.0,0.0,0.277
S_VLDL_FC_pct_C,0.0,0.001,0.162
S_VLDL_L,0.703,0.764,0.017
S_VLDL_P,0.848,0.884,0.009
S_VLDL_PL,0.042,0.071,0.09
S_VLDL_PL_pct,0.0,0.0,0.28
S_VLDL_TG,0.018,0.035,-0.106
S_VLDL_TG_pct,0.0,0.0,-0.262
Sphingomyelins,0.003,0.007,0.142
TG_by_PG,0.005,0.012,-0.131
Total_BCAA,0.035,0.06,-0.096
Total_C,0.0,0.0,0.183
Total_CE,0.0,0.0,0.186
Total_CE_pct,0.0,0.0,0.242
Total_CE_pct_C,0.644,0.713,-0.021
Total_C_pct,0.0,0.0,0.258
Total_FA,0.505,0.586,-0.03
Total_FC,0.0,0.0,0.174
Total_FC_by_CE,0.639,0.709,0.021
Total_FC_pct,0.0,0.0,0.271
Total_FC_pct_C,0.619,0.69,0.023
Total_L,0.052,0.086,0.087
Total_P,0.224,0.297,0.057
Total_PL,0.091,0.137,0.079
Total_PL_pct,0.103,0.153,-0.075
Total_TG,0.021,0.039,-0.104
Total_TG_pct,0.0,0.0,-0.181
Tyr,0.089,0.135,-0.075
Unsaturation,0.006,0.013,0.127
VLDL_C,0.066,0.104,0.081
VLDL_CE,0.011,0.023,0.112
VLDL_CE_pct,0.0,0.0,0.23
VLDL_CE_pct_C,0.0,0.0,0.217
VLDL_C_pct,0.0,0.0,0.233
VLDL_FC,0.392,0.475,0.038
VLDL_FC_by_CE,0.0,0.0,-0.217
VLDL_FC_pct,0.0,0.0,0.24
VLDL_FC_pct_C,0.0,0.0,-0.215
VLDL_L,0.57,0.646,-0.025
VLDL_P,0.375,0.458,0.039
VLDL_PL,0.879,0.908,0.007
VLDL_PL_pct,0.0,0.0,0.201
VLDL_TG,0.033,0.058,-0.096
VLDL_TG_pct,0.0,0.0,-0.222
VLDL_size,0.028,0.051,-0.103
Val,0.034,0.059,-0.096
XL_HDL_C,0.002,0.005,0.151
XL_HDL_CE,0.002,0.006,0.15
XL_HDL_CE_pct,0.005,0.012,0.123
XL_HDL_CE_pct_C,0.171,0.236,0.065
XL_HDL_C_pct,0.051,0.084,0.091
XL_HDL_FC,0.002,0.005,0.146
XL_HDL_FC_by_CE,0.556,0.634,0.026
XL_HDL_FC_pct,0.634,0.704,-0.024
