met,PValue,adjPVal,logFC
Acetate,0.14,0.199,-0.067
Acetoacetate,0.014,0.028,-0.111
Acetone,0.192,0.26,-0.059
Ala,0.267,0.345,-0.05
Albumin,0.418,0.502,-0.037
ApoA1,0.424,0.507,-0.04
ApoB,0.004,0.01,0.129
ApoB_by_ApoA1,0.004,0.009,0.133
Cholines,0.682,0.746,0.02
Citrate,0.598,0.672,0.024
Clinical_LDL_C,0.002,0.005,0.141
Creatinine,0.173,0.238,-0.072
DHA,0.235,0.309,-0.056
DHA_pct,0.376,0.459,-0.041
Gln,0.217,0.289,0.056
Glucose,0.0,0.0,-0.254
Gly,0.003,0.007,0.143
GlycA,0.04,0.068,-0.094
HDL_C,0.775,0.824,0.015
HDL_CE,0.723,0.782,0.018
HDL_CE_pct,0.008,0.017,0.122
HDL_CE_pct_C,0.296,0.376,0.048
HDL_C_pct,0.004,0.01,0.133
HDL_FC,0.953,0.965,0.003
HDL_FC_by_CE,0.306,0.387,-0.047
HDL_FC_pct,0.024,0.044,0.11
HDL_FC_pct_C,0.33,0.412,-0.044
HDL_L,0.55,0.628,-0.03
HDL_P,0.642,0.711,-0.023
HDL_PL,0.249,0.325,-0.058
HDL_PL_pct,0.0,0.0,-0.197
HDL_TG,0.037,0.064,-0.094
HDL_TG_pct,0.154,0.216,-0.067
HDL_size,0.628,0.698,0.025
His,0.903,0.927,-0.006
IDL_C,0.003,0.008,0.136
IDL_CE,0.004,0.01,0.133
IDL_CE_pct,0.019,0.035,0.108
IDL_CE_pct_C,0.439,0.522,-0.035
IDL_C_pct,0.003,0.007,0.136
IDL_FC,0.002,0.005,0.143
IDL_FC_by_CE,0.435,0.518,0.035
IDL_FC_pct,0.006,0.012,0.125
IDL_FC_pct_C,0.423,0.506,0.036
IDL_L,0.007,0.015,0.125
IDL_P,0.009,0.019,0.118
IDL_PL,0.005,0.012,0.13
IDL_PL_pct,0.747,0.801,-0.015
IDL_TG,0.256,0.332,-0.052
IDL_TG_pct,0.0,0.001,-0.166
Ile,0.005,0.012,-0.129
LA,0.003,0.007,0.137
LA_pct,0.0,0.0,0.265
LDL_C,0.005,0.011,0.127
LDL_CE,0.01,0.021,0.116
