met,PValue,adjPVal,logFC
Acetate,0.33,0.412,-0.05
Acetoacetate,0.022,0.04,-0.118
Acetone,0.544,0.622,-0.031
Ala,0.286,0.365,-0.055
Albumin,0.878,0.908,-0.008
ApoA1,0.472,0.554,0.041
ApoB,0.001,0.004,0.163
ApoB_by_ApoA1,0.02,0.038,0.121
Cholines,0.093,0.139,0.093
Citrate,0.602,0.676,0.027
Clinical_LDL_C,0.0,0.0,0.197
Creatinine,0.215,0.286,-0.075
DHA,0.259,0.335,-0.061
DHA_pct,0.312,0.392,-0.054
Gln,0.274,0.351,0.056
Glucose,0.0,0.0,-0.271
Gly,0.207,0.278,0.068
GlycA,0.012,0.024,-0.131
HDL_C,0.035,0.061,0.122
HDL_CE,0.031,0.054,0.124
HDL_CE_pct,0.0,0.0,0.202
HDL_CE_pct_C,0.252,0.328,0.059
HDL_C_pct,0.0,0.0,0.225
HDL_FC,0.062,0.099,0.109
HDL_FC_by_CE,0.261,0.337,-0.058
HDL_FC_pct,0.0,0.001,0.207
HDL_FC_pct_C,0.281,0.359,-0.056
HDL_L,0.273,0.351,0.063
HDL_P,0.316,0.397,0.055
HDL_PL,0.614,0.686,0.029
HDL_PL_pct,0.0,0.0,-0.262
HDL_TG,0.008,0.017,-0.137
HDL_TG_pct,0.003,0.007,-0.159
HDL_size,0.044,0.073,0.117
His,0.548,0.627,0.031
IDL_C,0.0,0.0,0.23
IDL_CE,0.0,0.0,0.229
IDL_CE_pct,0.0,0.0,0.203
IDL_CE_pct_C,0.855,0.89,0.009
IDL_C_pct,0.0,0.0,0.226
IDL_FC,0.0,0.0,0.229
IDL_FC_by_CE,0.862,0.895,-0.009
IDL_FC_pct,0.003,0.007,0.153
IDL_FC_pct_C,0.887,0.914,-0.007
IDL_L,0.0,0.0,0.212
IDL_P,0.0,0.001,0.19
IDL_PL,0.0,0.0,0.217
IDL_PL_pct,0.527,0.607,-0.032
IDL_TG,0.157,0.219,-0.073
IDL_TG_pct,0.0,0.0,-0.266
Ile,0.001,0.004,-0.168
LA,0.0,0.001,0.183
LA_pct,0.0,0.0,0.346
LDL_C,0.001,0.002,0.172
LDL_CE,0.003,0.007,0.153
LDL_CE_pct,0.606,0.679,0.026
LDL_CE_pct_C,0.0,0.0,-0.208
LDL_C_pct,0.0,0.0,0.255
LDL_FC,0.0,0.0,0.218
LDL_FC_by_CE,0.0,0.0,0.209
LDL_FC_pct,0.0,0.0,0.246
LDL_FC_pct_C,0.0,0.0,0.211
LDL_L,0.002,0.005,0.16
LDL_P,0.001,0.004,0.164
LDL_PL,0.001,0.002,0.172
LDL_PL_pct,0.253,0.329,0.059
LDL_TG,0.095,0.143,-0.086
LDL_TG_pct,0.0,0.0,-0.263
LDL_size,0.0,0.001,0.186
L_HDL_C,0.005,0.011,0.164
L_HDL_CE,0.004,0.009,0.169
L_HDL_CE_pct,0.0,0.0,0.233
L_HDL_CE_pct_C,0.007,0.016,0.138
