met,PValue,adjPVal,logFC
Acetate,0.972,0.979,0.001
Acetoacetate,0.261,0.338,-0.04
Acetone,0.362,0.444,0.033
Ala,0.021,0.039,-0.083
Albumin,0.225,0.297,-0.044
ApoA1,0.666,0.732,0.017
ApoB,0.336,0.417,0.035
ApoB_by_ApoA1,0.473,0.555,0.026
Cholines,0.954,0.966,0.002
Citrate,0.199,0.269,0.047
Clinical_LDL_C,0.055,0.089,0.069
Creatinine,0.058,0.094,-0.08
DHA,0.071,0.111,-0.068
DHA_pct,0.73,0.787,-0.013
Gln,0.006,0.013,0.099
Glucose,0.0,0.0,-0.178
Gly,0.008,0.017,0.101
GlycA,0.0,0.0,-0.206
HDL_C,0.05,0.082,0.079
HDL_CE,0.037,0.064,0.084
HDL_CE_pct,0.0,0.0,0.165
HDL_CE_pct_C,0.033,0.058,0.077
HDL_C_pct,0.0,0.0,0.176
HDL_FC,0.139,0.198,0.06
HDL_FC_by_CE,0.035,0.06,-0.077
HDL_FC_pct,0.001,0.003,0.126
HDL_FC_pct_C,0.038,0.065,-0.075
HDL_L,0.445,0.528,0.031
HDL_P,0.87,0.901,0.006
HDL_PL,0.946,0.96,0.003
HDL_PL_pct,0.0,0.0,-0.212
HDL_TG,0.001,0.003,-0.117
HDL_TG_pct,0.001,0.003,-0.124
HDL_size,0.006,0.013,0.112
His,0.072,0.113,-0.065
IDL_C,0.015,0.029,0.09
IDL_CE,0.014,0.028,0.091
IDL_CE_pct,0.0,0.0,0.157
IDL_CE_pct_C,0.583,0.658,0.02
IDL_C_pct,0.0,0.0,0.169
IDL_FC,0.02,0.037,0.086
IDL_FC_by_CE,0.587,0.662,-0.02
IDL_FC_pct,0.004,0.009,0.104
IDL_FC_pct_C,0.603,0.676,-0.019
IDL_L,0.057,0.092,0.07
IDL_P,0.165,0.228,0.05
IDL_PL,0.063,0.1,0.069
IDL_PL_pct,0.345,0.427,-0.034
IDL_TG,0.001,0.002,-0.121
IDL_TG_pct,0.0,0.0,-0.196
Ile,0.002,0.006,-0.111
LA,0.082,0.126,0.063
LA_pct,0.0,0.0,0.256
LDL_C,0.127,0.183,0.055
LDL_CE,0.262,0.339,0.04
LDL_CE_pct,0.662,0.728,0.016
LDL_CE_pct_C,0.0,0.0,-0.169
LDL_C_pct,0.0,0.0,0.202
LDL_FC,0.01,0.021,0.092
LDL_FC_by_CE,0.0,0.0,0.17
LDL_FC_pct,0.0,0.0,0.197
LDL_FC_pct_C,0.0,0.0,0.17
LDL_L,0.246,0.321,0.042
LDL_P,0.283,0.362,0.038
LDL_PL,0.217,0.289,0.044
LDL_PL_pct,0.94,0.955,0.003
LDL_TG,0.001,0.002,-0.125
LDL_TG_pct,0.0,0.0,-0.191
LDL_size,0.02,0.038,0.086
L_HDL_C,0.002,0.005,0.127
L_HDL_CE,0.001,0.003,0.133
L_HDL_CE_pct,0.0,0.0,0.184
L_HDL_CE_pct_C,0.0,0.0,0.148
L_HDL_C_pct,0.0,0.0,0.173
L_HDL_FC,0.011,0.022,0.105
L_HDL_FC_by_CE,0.0,0.0,-0.146
L_HDL_FC_pct,0.15,0.211,0.055
L_HDL_FC_pct_C,0.0,0.0,-0.141
L_HDL_L,0.014,0.028,0.101
L_HDL_P,0.004,0.009,0.118
L_HDL_PL,0.059,0.094,0.078
L_HDL_PL_pct,0.0,0.0,-0.211
L_HDL_TG,0.374,0.457,-0.033
L_HDL_TG_pct,0.006,0.014,-0.102
L_LDL_C,0.053,0.087,0.07
L_LDL_CE,0.11,0.162,0.058
L_LDL_CE_pct,0.18,0.246,0.048
L_LDL_CE_pct_C,0.0,0.0,-0.177
L_LDL_C_pct,0.0,0.0,0.204
L_LDL_FC,0.005,0.011,0.102
L_LDL_FC_by_CE,0.0,0.0,0.178
L_LDL_FC_pct,0.0,0.0,0.214
L_LDL_FC_pct_C,0.0,0.0,0.18
L_LDL_L,0.119,0.173,0.056
L_LDL_P,0.186,0.254,0.047
L_LDL_PL,0.11,0.162,0.058
L_LDL_PL_pct,0.991,0.993,-0.0
L_LDL_TG,0.001,0.002,-0.123
L_LDL_TG_pct,0.0,0.0,-0.198
L_VLDL_C,0.052,0.085,-0.071
L_VLDL_CE,0.215,0.287,-0.045
L_VLDL_CE_pct,0.002,0.006,0.111
L_VLDL_CE_pct_C,0.0,0.0,0.191
L_VLDL_C_pct,0.111,0.163,0.057
L_VLDL_FC,0.01,0.02,-0.096
L_VLDL_FC_by_CE,0.0,0.0,-0.191
L_VLDL_FC_pct,0.054,0.088,-0.07
L_VLDL_FC_pct_C,0.0,0.0,-0.186
L_VLDL_L,0.014,0.027,-0.091
L_VLDL_P,0.009,0.018,-0.097
L_VLDL_PL,0.007,0.014,-0.101
L_VLDL_PL_pct,0.038,0.065,-0.076
L_VLDL_TG,0.012,0.024,-0.093
L_VLDL_TG_pct,0.563,0.64,0.021
Lactate,0.899,0.924,-0.005
Leu,0.006,0.013,-0.103
MUFA,0.001,0.002,-0.122
MUFA_pct,0.0,0.0,-0.143
M_HDL_C,0.595,0.669,0.021
M_HDL_CE,0.56,0.637,0.023
M_HDL_CE_pct,0.0,0.0,0.142
M_HDL_CE_pct_C,0.436,0.519,0.03
M_HDL_C_pct,0.0,0.0,0.148
M_HDL_FC,0.75,0.804,0.013
M_HDL_FC_by_CE,0.447,0.53,-0.029
M_HDL_FC_pct,0.012,0.024,0.102
M_HDL_FC_pct_C,0.462,0.545,-0.028
M_HDL_L,0.544,0.623,-0.024
M_HDL_P,0.969,0.977,0.002
M_HDL_PL,0.199,0.268,-0.05
M_HDL_PL_pct,0.0,0.0,-0.182
M_HDL_TG,0.0,0.001,-0.128
M_HDL_TG_pct,0.002,0.005,-0.115
M_LDL_C,0.514,0.595,0.023
M_LDL_CE,0.879,0.908,0.005
M_LDL_CE_pct,0.173,0.238,-0.049
M_LDL_CE_pct_C,0.0,0.0,-0.149
M_LDL_C_pct,0.0,0.0,0.14
M_LDL_FC,0.048,0.08,0.071
M_LDL_FC_by_CE,0.0,0.0,0.149
M_LDL_FC_pct,0.0,0.0,0.175
M_LDL_FC_pct_C,0.0,0.0,0.149
M_LDL_L,0.704,0.765,0.014
M_LDL_P,0.584,0.659,0.02
M_LDL_PL,0.605,0.678,0.019
M_LDL_PL_pct,0.381,0.464,0.032
M_LDL_TG,0.001,0.002,-0.126
M_LDL_TG_pct,0.0,0.0,-0.171
M_VLDL_C,0.064,0.102,0.066
M_VLDL_CE,0.004,0.009,0.105
M_VLDL_CE_pct,0.0,0.0,0.187
M_VLDL_CE_pct_C,0.0,0.0,0.214
M_VLDL_C_pct,0.0,0.0,0.176
M_VLDL_FC,0.549,0.627,0.021
M_VLDL_FC_by_CE,0.0,0.0,-0.169
M_VLDL_FC_pct,0.0,0.0,0.157
M_VLDL_FC_pct_C,0.0,0.0,-0.202
M_VLDL_L,0.477,0.559,-0.026
M_VLDL_P,0.836,0.874,-0.007
M_VLDL_PL,0.975,0.982,0.001
M_VLDL_PL_pct,0.0,0.001,0.135
M_VLDL_TG,0.024,0.044,-0.083
M_VLDL_TG_pct,0.0,0.0,-0.156
Omega_3,0.0,0.002,-0.13
Omega_3_pct,0.009,0.018,-0.097
Omega_3_pct_PUFA,0.0,0.0,-0.147
Omega_6,0.565,0.641,0.021
Omega_6_by_Omega_3,0.001,0.002,0.128
Omega_6_pct,0.0,0.0,0.215
Omega_6_pct_PUFA,0.0,0.0,0.153
PUFA,0.59,0.665,-0.02
PUFA_by_MUFA,0.0,0.0,0.157
PUFA_pct,0.0,0.0,0.166
Phe,0.13,0.187,-0.054
Phosphatidylc,0.956,0.967,0.002
Phosphoglyc,0.445,0.528,-0.029
Pyruvate,0.359,0.442,-0.034
Remnant_C,0.364,0.447,0.033
SFA,0.002,0.006,-0.111
SFA_pct,0.002,0.006,-0.109
S_HDL_C,0.169,0.234,-0.05
S_HDL_CE,0.212,0.283,-0.045
S_HDL_CE_pct,0.003,0.008,0.106
S_HDL_CE_pct_C,0.793,0.84,0.01
S_HDL_C_pct,0.0,0.001,0.137
S_HDL_FC,0.124,0.179,-0.057
S_HDL_FC_by_CE,0.79,0.837,-0.01
S_HDL_FC_pct,0.002,0.005,0.117
S_HDL_FC_pct_C,0.784,0.832,-0.01
S_HDL_L,0.006,0.013,-0.1
S_HDL_P,0.083,0.127,-0.062
S_HDL_PL,0.003,0.007,-0.108
S_HDL_PL_pct,0.046,0.077,-0.074
S_HDL_TG,0.0,0.0,-0.152
S_HDL_TG_pct,0.0,0.001,-0.132
S_LDL_C,0.303,0.383,0.037
S_LDL_CE,0.615,0.687,0.018
S_LDL_CE_pct,0.529,0.608,-0.023
S_LDL_CE_pct_C,0.001,0.003,-0.119
S_LDL_C_pct,0.001,0.003,0.116
S_LDL_FC,0.02,0.037,0.083
S_LDL_FC_by_CE,0.001,0.003,0.118
S_LDL_FC_pct,0.0,0.0,0.14
S_LDL_FC_pct_C,0.001,0.004,0.116
S_LDL_L,0.467,0.549,0.026
S_LDL_P,0.441,0.524,0.028
S_LDL_PL,0.257,0.333,0.041
S_LDL_PL_pct,0.287,0.366,0.038
S_LDL_TG,0.001,0.002,-0.124
S_LDL_TG_pct,0.0,0.0,-0.172
S_VLDL_C,0.889,0.916,-0.005
S_VLDL_CE,0.596,0.67,-0.019
S_VLDL_CE_pct,0.004,0.009,0.104
S_VLDL_CE_pct_C,0.0,0.0,-0.147
S_VLDL_C_pct,0.0,0.0,0.147
S_VLDL_FC,0.574,0.65,0.02
S_VLDL_FC_by_CE,0.0,0.0,0.145
S_VLDL_FC_pct,0.0,0.0,0.183
S_VLDL_FC_pct_C,0.0,0.0,0.153
S_VLDL_L,0.099,0.147,-0.06
S_VLDL_P,0.102,0.151,-0.059
S_VLDL_PL,0.639,0.709,-0.017
S_VLDL_PL_pct,0.0,0.0,0.171
S_VLDL_TG,0.001,0.004,-0.118
S_VLDL_TG_pct,0.0,0.0,-0.148
Sphingomyelins,0.192,0.261,0.05
TG_by_PG,0.001,0.003,-0.127
Total_BCAA,0.0,0.001,-0.133
Total_C,0.072,0.113,0.066
Total_CE,0.054,0.089,0.072
Total_CE_pct,0.0,0.0,0.186
Total_CE_pct_C,0.185,0.252,0.049
Total_C_pct,0.0,0.0,0.187
Total_FA,0.011,0.023,-0.092
Total_FC,0.144,0.203,0.054
Total_FC_by_CE,0.186,0.253,-0.049
Total_FC_pct,0.0,0.0,0.169
Total_FC_pct_C,0.192,0.26,-0.048
Total_L,0.868,0.9,-0.006
Total_P,0.768,0.819,0.011
Total_PL,0.971,0.979,-0.001
Total_PL_pct,0.847,0.883,0.007
Total_TG,0.001,0.002,-0.122
Total_TG_pct,0.0,0.0,-0.156
Tyr,0.163,0.226,-0.05
Unsaturation,0.244,0.318,0.044
VLDL_C,0.589,0.663,-0.019
VLDL_CE,0.943,0.958,0.003
VLDL_CE_pct,0.0,0.0,0.168
VLDL_CE_pct_C,0.0,0.0,0.182
VLDL_C_pct,0.0,0.0,0.165
VLDL_FC,0.183,0.249,-0.048
VLDL_FC_by_CE,0.0,0.0,-0.183
VLDL_FC_pct,0.0,0.0,0.154
VLDL_FC_pct_C,0.0,0.0,-0.18
VLDL_L,0.022,0.04,-0.084
VLDL_P,0.216,0.288,-0.045
VLDL_PL,0.066,0.104,-0.067
VLDL_PL_pct,0.001,0.003,0.12
VLDL_TG,0.002,0.004,-0.116
VLDL_TG_pct,0.0,0.0,-0.147
VLDL_size,0.003,0.008,-0.113
Val,0.0,0.0,-0.148
XL_HDL_C,0.0,0.001,0.146
XL_HDL_CE,0.0,0.001,0.147
XL_HDL_CE_pct,0.02,0.038,0.083
XL_HDL_CE_pct_C,0.04,0.067,0.08
XL_HDL_C_pct,0.372,0.455,0.034
XL_HDL_FC,0.001,0.002,0.133
XL_HDL_FC_by_CE,0.673,0.738,0.015
XL_HDL_FC_pct,0.133,0.19,-0.061
XL_HDL_FC_pct_C,0.007,0.014,-0.108
XL_HDL_L,0.001,0.003,0.129
XL_HDL_P,0.001,0.002,0.134
XL_HDL_PL,0.003,0.008,0.118
XL_HDL_PL_pct,0.718,0.777,0.014
XL_HDL_TG,0.208,0.279,-0.046
XL_HDL_TG_pct,0.001,0.003,-0.123
XL_VLDL_C,0.038,0.065,-0.076
XL_VLDL_CE,0.148,0.208,-0.053
XL_VLDL_CE_pct,0.0,0.001,0.138
XL_VLDL_CE_pct_C,0.0,0.0,0.149
XL_VLDL_C_pct,0.0,0.001,0.13
XL_VLDL_FC,0.007,0.015,-0.099
XL_VLDL_FC_by_CE,0.0,0.0,-0.15
XL_VLDL_FC_pct,0.041,0.069,0.075
XL_VLDL_FC_pct_C,0.0,0.0,-0.142
XL_VLDL_L,0.002,0.006,-0.114
XL_VLDL_P,0.002,0.005,-0.115
XL_VLDL_PL,0.003,0.008,-0.109
XL_VLDL_PL_pct,0.402,0.485,-0.03
XL_VLDL_TG,0.001,0.002,-0.126
XL_VLDL_TG_pct,0.011,0.022,-0.092
XS_VLDL_C,0.281,0.359,0.04
XS_VLDL_CE,0.124,0.179,0.057
XS_VLDL_CE_pct,0.0,0.0,0.197
XS_VLDL_CE_pct_C,0.0,0.0,0.192
XS_VLDL_C_pct,0.0,0.0,0.195
XS_VLDL_FC,0.977,0.983,-0.001
XS_VLDL_FC_by_CE,0.0,0.0,-0.192
XS_VLDL_FC_pct,0.0,0.001,0.134
XS_VLDL_FC_pct_C,0.0,0.0,-0.192
XS_VLDL_L,0.582,0.657,-0.02
XS_VLDL_P,0.76,0.812,-0.011
XS_VLDL_PL,0.387,0.47,-0.031
XS_VLDL_PL_pct,0.003,0.007,-0.109
XS_VLDL_TG,0.0,0.001,-0.131
XS_VLDL_TG_pct,0.0,0.0,-0.188
XXL_VLDL_C,0.001,0.003,-0.123
XXL_VLDL_CE,0.002,0.005,-0.115
XXL_VLDL_CE_pct,0.152,0.213,0.051
XXL_VLDL_CE_pct_C,0.532,0.611,0.022
XXL_VLDL_C_pct,0.148,0.208,0.052
XXL_VLDL_FC,0.0,0.001,-0.132
XXL_VLDL_FC_by_CE,0.727,0.785,-0.012
XXL_VLDL_FC_pct,0.248,0.323,0.042
XXL_VLDL_FC_pct_C,0.383,0.466,-0.031
XXL_VLDL_L,0.0,0.001,-0.13
XXL_VLDL_P,0.0,0.001,-0.134
XXL_VLDL_PL,0.0,0.001,-0.138
XXL_VLDL_PL_pct,0.012,0.024,-0.091
XXL_VLDL_TG,0.001,0.002,-0.127
XXL_VLDL_TG_pct,0.458,0.541,-0.027
bOHbutyrate,0.497,0.578,0.024
non_HDL_C,0.214,0.285,0.045
